cluster,Source_intercept,Source_slope,Destination_intercept,Destination_slope
0,1.0330967017339072,0.9924932024462969,1.3594196621572534,-1.2153024629196065
1,-1.276356712557761,-1.221369584373966,-1.1772994469043792,1.051250955000078
2,0.5454196896925921,0.5763404960584849,-0.20696125597672577,0.39124967456917814
3,-0.345597297232478,-0.4350616956447264,0.5613177018712727,-0.880011272712164
