bin_center,count
0.009367213251813465,1
0.09409175977516299,0
0.17881630629851253,0
0.263540852821862,1
0.3482653993452116,2
0.4329899458685611,3
0.5177144923919106,2
0.6024390389152602,2
0.6871635854386097,7
0.7718881319619593,5
0.8566126784853088,2
0.9413372250086582,1
1.0260617715320077,3
1.1107863180553572,3
1.195510864578707,2
1.2802354111020564,1
1.364959957625406,1
1.4496845041487554,1
1.5344090506721049,1
1.6191335971954546,2
