composite_ID,UID,test,TSVR_hours,z_theta_IFR,z_theta_ICR,z_theta_IRE,z_CTT_full_IFR,z_CTT_full_ICR,z_CTT_full_IRE,z_CTT_purified_IFR,z_CTT_purified_ICR,z_CTT_purified_IRE
A015_2,A015,2,23.69,1.9382604383404818,1.8658786166891683,1.983396470573158,0.6456362536715642,1.9229613229672848,0.6690432412819406,1.3168143377105221,2.1613094380331335,0.7365296965669428
A015_3,A015,3,70.59,1.9370547598263648,1.695860937712819,1.5778741787022024,1.8842669561589775,1.3404664125644727,0.35233638150350743,2.091411006952005,1.517583618812543,0.7365296965669428
A015_4,A015,4,146.54,-0.15027793556339128,-0.08408502790003371,0.12100121043797704,0.33597857804971065,0.7579715021616598,0.6690432412819406,-0.23237900077244472,0.8738577995919522,-0.05437467558547943
A016_1,A016,1,1.0,2.0633810492317304,1.3496792416566652,1.9450945954386796,2.5035823074026844,0.7579715021616598,0.6690432412819406,2.091411006952005,0.8738577995919522,1.1319818826431536
A016_2,A016,2,32.85,1.2543115052255585,1.4750383959251634,1.2540277972552634,0.6456362536715642,0.7579715021616598,1.302456960838808,0.5422176684690388,0.8738577995919522,1.1319818826431536
A016_3,A016,3,80.64,-0.12187939229185463,-0.22856178161644294,0.147611951195275,-0.9026521244377027,-0.4070183186439657,-0.5977841978317934,-0.23237900077244472,-0.41359383884922996,0.3410775104907314
A016_4,A016,4,150.8,-0.9207326454256938,-1.2241778598064081,-1.29822929666601,-1.5219674756814099,-2.154503049852404,-0.9144910576102265,-0.6196773353931866,-2.022908386900707,-0.8452790477379016
A017_1,A017,1,1.0,-0.13149078700446243,-0.7751011045747944,0.044129896364779216,0.33597857804971065,-0.4070183186439657,-0.5977841978317934,0.5422176684690388,-0.41359383884922996,-0.8452790477379016
A017_2,A017,2,20.61,1.0743527574168574,0.6800720168812028,1.1021826186774553,0.9552939292934173,0.7579715021616598,0.03562952172507343,0.9295160030897802,0.5519948899816565,0.3410775104907314
A017_3,A017,3,61.28,0.20105223602769295,0.18905016684261697,0.3225475597186199,-0.283336773193996,0.1754765917588468,-0.28107733805335977,-0.23237900077244472,0.5519948899816565,0.3410775104907314
A017_4,A017,4,140.49,1.093685641167477,1.1856681444384156,0.8772390087808937,-0.283336773193996,0.7579715021616598,0.35233638150350743,0.9295160030897802,0.8738577995919522,1.1319818826431536
A018_1,A018,1,1.0,0.9532806868921295,1.2860133093336383,0.8980895489310169,0.026320902427857527,1.3404664125644727,1.619163820617241,0.5422176684690388,1.1957207092022473,1.1319818826431536
A018_2,A018,2,34.03,0.47441097575607283,0.6233725952467651,0.08701198723793833,0.026320902427857527,0.1754765917588468,0.35233638150350743,0.5422176684690388,0.23013198037136143,0.7365296965669428
A018_3,A018,3,83.64,-1.0001148567943072,-0.40176797492440913,-0.6199650509419575,-0.5929944488158495,0.1754765917588468,-0.28107733805335977,-1.7815723392554117,-0.09173092923893426,-0.44982686166169084
A018_4,A018,4,150.87,0.0003863522182954396,0.09497099893266917,0.2325044395952292,-0.5929944488158495,-0.11577086344255927,0.03562952172507343,-0.23237900077244472,-0.09173092923893426,-0.05437467558547943
A019_1,A019,1,1.0,-0.5562395976235385,-0.5143377678668052,-0.7491924110164081,0.33597857804971065,-0.6982657738453718,-1.5479047771670937,-0.23237900077244472,-0.41359383884922996,-0.8452790477379016
A019_2,A019,2,28.69,-0.9187894839178345,-0.8570774165486165,-0.9008817654077385,-0.9026521244377027,-1.2807606842481847,-0.9144910576102265,-0.6196773353931866,-1.3791825676801157,-0.8452790477379016
A019_3,A019,3,83.68,-0.8605855871350782,-0.9277038902323094,-0.6425294084877204,-0.5929944488158495,-0.9895132290467783,-0.9144910576102265,-1.0069756700139283,-1.0573196580698203,-0.44982686166169084
A019_4,A019,4,154.76,-0.8916116289906811,-0.5374627372757262,-1.2072088045591496,0.33597857804971065,-0.4070183186439657,-1.5479047771670937,-1.0069756700139283,-0.41359383884922996,-1.6361834198903238
A020_1,A020,1,1.0,0.03382802390048188,-0.28368002849900603,0.03336505596313445,0.33597857804971065,-0.6982657738453718,-0.5977841978317934,0.1549193338482969,-1.0573196580698203,-0.44982686166169084
A020_2,A020,2,26.85,-0.27938281139244275,0.21953300827886182,0.016955280301510365,-1.5219674756814099,-0.9895132290467783,1.302456960838808,-1.3942740046346704,-0.41359383884922996,1.1319818826431536
A020_3,A020,3,78.25,-0.933153002011089,-0.8545635016299317,-0.5653628158696675,-0.5929944488158495,-1.2807606842481847,0.03562952172507343,-1.0069756700139283,-0.7354567484595254,0.3410775104907314
A020_4,A020,4,145.78,-2.3241810166810275,-2.3484731060977464,-2.420858224542341,-1.5219674756814099,-2.44575050505381,-1.864611636945527,-1.7815723392554117,-2.344771296511002,-2.031635605966535
A021_1,A021,1,1.0,1.3661384097777793,1.0455461232820653,1.3419428915288123,1.5746092805371243,1.0492189573630657,0.6690432412819406,1.3168143377105221,0.8738577995919522,0.7365296965669428
A021_2,A021,2,30.21,0.3602318084332951,0.18362251185666534,0.042207374021505796,0.6456362536715642,0.46672404696025366,-0.9144910576102265,0.5422176684690388,0.8738577995919522,-0.8452790477379016
A021_3,A021,3,74.19,0.206694842605261,-0.17636609807782153,0.11303102087329898,0.026320902427857527,-0.11577086344255927,-0.28107733805335977,0.9295160030897802,-0.09173092923893426,-0.44982686166169084
A021_4,A021,4,140.39,1.084908337163561,0.7720116273409662,0.6750790914053436,0.026320902427857527,-0.11577086344255927,-0.28107733805335977,1.3168143377105221,0.23013198037136143,-0.05437467558547943
A022_1,A022,1,1.0,0.14082568122863082,0.02423110801843439,0.0816427872274049,0.6456362536715642,0.1754765917588468,-0.28107733805335977,0.5422176684690388,0.23013198037136143,-0.44982686166169084
A022_2,A022,2,24.15,0.4949197184913473,0.8118612592952602,0.7005177006673756,0.33597857804971065,0.7579715021616598,0.9857501010603739,0.1549193338482969,0.5519948899816565,0.7365296965669428
A022_3,A022,3,74.46,0.8150453313121967,0.5384834908909488,0.3031210184821988,0.026320902427857527,0.46672404696025366,0.03562952172507343,0.9295160030897802,0.23013198037136143,-0.44982686166169084
A022_4,A022,4,141.71,0.45271922490957944,0.627749539588883,0.8941215854846046,0.026320902427857527,0.46672404696025366,0.6690432412819406,0.5422176684690388,0.5519948899816565,1.1319818826431536
A023_1,A023,1,1.0,0.5122718605664782,0.8650658899681208,0.3506053207554679,-0.9026521244377027,1.0492189573630657,1.302456960838808,0.1549193338482969,0.8738577995919522,1.1319818826431536
A023_2,A023,2,25.63,-0.23098791651734576,0.2175534571386495,-0.01608164368974426,-0.5929944488158495,-0.11577086344255927,0.03562952172507343,-1.0069756700139283,0.23013198037136143,0.3410775104907314
A023_3,A023,3,72.2,0.029326340093745105,0.37776257175889233,0.19776504312084764,-0.283336773193996,0.1754765917588468,0.03562952172507343,-0.6196773353931866,0.23013198037136143,0.3410775104907314
A023_4,A023,4,145.07,-0.018777044976316055,0.18152060038696052,-0.16389591061570263,-0.5929944488158495,-0.4070183186439657,0.03562952172507343,0.1549193338482969,-0.09173092923893426,0.3410775104907314
A024_1,A024,1,1.0,0.3992277143716391,-0.26730826434182564,0.4083203511656671,1.2649516049152711,-0.11577086344255927,0.6690432412819406,0.9295160030897802,-0.09173092923893426,-0.05437467558547943
A024_2,A024,2,29.57,0.25498462419492396,0.6207133032286938,0.44622306151075486,-0.5929944488158495,0.7579715021616598,0.03562952172507343,-0.23237900077244472,0.8738577995919522,-0.05437467558547943
A024_3,A024,3,91.47,-0.03862366696312008,-0.6651798196456448,0.024543670563430642,0.026320902427857527,-0.9895132290467783,0.03562952172507343,0.5422176684690388,-0.7354567484595254,-0.05437467558547943
A024_4,A024,4,145.65,-1.060287876532087,-1.5563625711759577,-1.4256118392774124,0.026320902427857527,-1.5720081394495908,-1.864611636945527,-0.6196773353931866,-1.7010454772904111,-1.6361834198903238
A025_1,A025,1,1.0,1.352142132198369,1.7129785301794467,1.0391331896824125,2.1939246317808316,1.3404664125644727,1.619163820617241,1.3168143377105221,1.1957207092022473,1.5274340687193644
A025_2,A025,2,23.33,2.0759527271429934,1.8675151711183455,1.6588298166897866,1.5746092805371243,1.3404664125644727,0.35233638150350743,2.091411006952005,1.517583618812543,0.7365296965669428
A025_3,A025,3,72.94,-0.36437301778186987,-0.23343217587630408,-0.5259831222432151,0.6456362536715642,-0.6982657738453718,0.35233638150350743,-0.23237900077244472,-0.41359383884922996,0.3410775104907314
A025_4,A025,4,137.74,-1.1154513376225668,-0.9007857832879248,-0.9089439057473494,-2.45094050254697,-1.2807606842481847,0.9857501010603739,-1.7815723392554117,-1.0573196580698203,0.3410775104907314
A026_1,A026,1,1.0,0.6165419270913106,1.1488965397844877,0.6639538246872632,-0.283336773193996,1.3404664125644727,1.302456960838808,0.1549193338482969,0.8738577995919522,1.5274340687193644
A026_2,A026,2,26.48,0.3275907977881998,0.23846876217309057,-0.109586788712272,-0.283336773193996,-0.11577086344255927,-0.5977841978317934,0.9295160030897802,-0.09173092923893426,-0.44982686166169084
A026_3,A026,3,75.46,0.7707866119755888,0.8179917481795036,1.1404192217125442,0.6456362536715642,0.46672404696025366,0.9857501010603739,0.9295160030897802,0.8738577995919522,1.5274340687193644
A026_4,A026,4,147.65,-0.1525125268238582,-0.5852007925088583,-0.4709791011369084,0.6456362536715642,-0.11577086344255927,-0.5977841978317934,0.5422176684690388,-0.41359383884922996,-0.8452790477379016
A027_1,A027,1,1.0,0.13121992354116738,0.5435908391477341,0.7588744490604249,0.6456362536715642,1.0492189573630657,0.9857501010603739,-0.6196773353931866,1.1957207092022473,1.1319818826431536
A027_2,A027,2,28.26,0.46845097241953676,0.6776157037983904,0.41452488899927,0.33597857804971065,-0.11577086344255927,0.9857501010603739,0.5422176684690388,-0.09173092923893426,0.7365296965669428
A027_3,A027,3,74.58,-1.0693360801763243,-1.0996011885708274,-0.7573102191322122,-1.8316251513032635,-0.9895132290467783,0.03562952172507343,-1.0069756700139283,-1.0573196580698203,-0.05437467558547943
A027_4,A027,4,145.92,-0.5248801040497789,-0.5859885477219123,0.02329049909448043,-1.5219674756814099,0.1754765917588468,0.03562952172507343,-1.0069756700139283,0.23013198037136143,-0.05437467558547943
A028_1,A028,1,1.0,1.898687298803674,2.389879620101071,1.4878645752838153,1.5746092805371243,2.2142087781686914,1.619163820617241,1.7041126723312638,2.1613094380331335,0.7365296965669428
A028_2,A028,2,22.82,0.05892899418601554,-0.13468482142201502,-0.16206553589972536,0.6456362536715642,-0.4070183186439657,-0.28107733805335977,0.5422176684690388,-0.09173092923893426,-0.05437467558547943
A028_3,A028,3,72.26,0.09011182316938211,0.42459863757836613,0.19404060676906068,-0.9026521244377027,0.7579715021616598,0.9857501010603739,-0.23237900077244472,0.8738577995919522,-0.05437467558547943
A028_4,A028,4,138.91,-0.9898932735670068,-0.643984675132466,-1.3776984920981437,0.026320902427857527,-0.11577086344255927,-0.5977841978317934,-0.6196773353931866,-0.41359383884922996,-1.2407312338141125
A029_1,A029,1,1.0,2.4460789086520602,2.091126957628679,2.532824988819094,2.5035823074026844,1.3404664125644727,0.9857501010603739,2.4787093415727472,1.517583618812543,1.5274340687193644
A029_2,A029,2,28.43,0.28500307282235154,0.26778957807125414,0.5343076249477492,-0.5929944488158495,1.0492189573630657,0.9857501010603739,0.1549193338482969,0.8738577995919522,0.7365296965669428
A029_3,A029,3,93.26,1.5069242801901024,1.7000548262962691,1.0777273387730435,1.2649516049152711,1.0492189573630657,1.302456960838808,1.3168143377105221,1.1957207092022473,1.5274340687193644
A029_4,A029,4,143.14,0.577560174866988,0.03533716244191669,0.5428610880646976,0.6456362536715642,0.46672404696025366,0.6690432412819406,0.9295160030897802,0.23013198037136143,0.7365296965669428
A030_1,A030,1,1.0,0.09396641429207866,0.3968331474993,0.33458224291225097,-0.283336773193996,0.46672404696025366,0.35233638150350743,-0.6196773353931866,0.23013198037136143,0.3410775104907314
A030_2,A030,2,32.95,0.9432379986048157,0.6911931580185057,1.306338826229239,1.2649516049152711,1.0492189573630657,0.9857501010603739,0.9295160030897802,1.1957207092022473,0.7365296965669428
A030_3,A030,3,71.93,0.28640844878936483,0.3949198145058859,0.3704934082591241,-0.5929944488158495,0.1754765917588468,0.6690432412819406,-0.23237900077244472,0.23013198037136143,0.7365296965669428
A030_4,A030,4,150.46,0.7361705745088989,0.6585177759002906,0.8295550153260972,-0.283336773193996,0.46672404696025366,0.6690432412819406,0.9295160030897802,0.23013198037136143,1.1319818826431536
A031_1,A031,1,1.0,1.994533181479592,1.5455284247154868,2.3366562213153985,2.1939246317808316,1.6317138677658787,1.9358706803956742,1.7041126723312638,1.517583618812543,1.9228862547955752
A031_2,A031,2,32.41,-0.2803780965598,0.052283141087924374,0.033204393352781233,-0.9026521244377027,0.46672404696025366,0.35233638150350743,-1.0069756700139283,0.5519948899816565,0.3410775104907314
A031_3,A031,3,71.56,-0.4325979998147496,-0.21333851397310902,-0.2856736416590784,-1.2123098000595562,0.1754765917588468,-0.28107733805335977,-0.6196773353931866,0.23013198037136143,-0.05437467558547943
A031_4,A031,4,143.85,-1.1175704476963233,-1.2288640000848428,-1.1670858378517182,-0.9026521244377027,-1.5720081394495908,-0.5977841978317934,-1.0069756700139283,-1.3791825676801157,-0.8452790477379016
A032_1,A032,1,1.0,0.7466614340911736,0.9616214030668132,0.7491724560104978,0.33597857804971065,0.46672404696025366,0.03562952172507343,0.5422176684690388,0.5519948899816565,0.7365296965669428
A032_2,A032,2,57.18,-0.40935006312144323,-0.5030384618982747,-0.7646602408674892,-0.9026521244377027,-0.4070183186439657,-0.9144910576102265,-0.23237900077244472,-0.41359383884922996,-0.8452790477379016
A032_3,A032,3,80.16,0.4132095046852442,0.35800183060262847,0.36970848536234463,1.2649516049152711,0.46672404696025366,0.6690432412819406,0.5422176684690388,0.23013198037136143,0.7365296965669428
A032_4,A032,4,144.51,1.9906835491600796,1.8166280666540815,1.5673321130118372,0.9552939292934173,1.0492189573630657,1.302456960838808,2.091411006952005,1.1957207092022473,0.7365296965669428
A033_1,A033,1,1.0,0.07271262805596507,0.08569045866735052,-0.1646322627820161,0.026320902427857527,0.1754765917588468,-0.28107733805335977,0.1549193338482969,-0.09173092923893426,-0.44982686166169084
A033_2,A033,2,29.16,-0.31000906919850585,0.34844585160397534,-0.11959684535001391,-0.5929944488158495,1.3404664125644727,0.6690432412819406,-0.6196773353931866,0.8738577995919522,-0.05437467558547943
A033_3,A033,3,72.6,1.0301453161077958,0.8190051178450145,0.899370083914522,0.33597857804971065,0.7579715021616598,0.35233638150350743,0.9295160030897802,0.5519948899816565,0.7365296965669428
A033_4,A033,4,168.33,-0.14666563645636826,-0.5038675231176882,0.01058877130737131,-0.283336773193996,0.46672404696025366,0.9857501010603739,0.1549193338482969,-0.09173092923893426,-0.05437467558547943
A034_1,A034,1,1.0,1.800308757434186,2.004779322066769,2.154470809630965,2.5035823074026844,1.9229613229672848,1.9358706803956742,1.3168143377105221,1.8394465284228378,2.3183384408717864
A034_2,A034,2,26.08,1.449890705432392,1.2057776991325597,1.469795600468829,1.5746092805371243,1.0492189573630657,0.9857501010603739,1.3168143377105221,1.1957207092022473,0.7365296965669428
A034_3,A034,3,74.28,0.2402884549077939,0.27139489963581875,0.40243347088242404,0.33597857804971065,0.1754765917588468,0.35233638150350743,0.1549193338482969,0.5519948899816565,0.3410775104907314
A034_4,A034,4,145.38,-0.16544214471339735,-0.07875228087088805,0.004654902365023648,-0.9026521244377027,-0.11577086344255927,0.03562952172507343,-0.6196773353931866,-0.09173092923893426,-0.05437467558547943
A035_1,A035,1,1.0,-0.7764899888662974,-0.6580917873834938,-0.5007801867025802,-0.5929944488158495,-0.4070183186439657,0.03562952172507343,-1.0069756700139283,-0.41359383884922996,-0.8452790477379016
A035_2,A035,2,44.76,0.8656481833378329,1.0599123784369147,0.5475098498683875,-0.5929944488158495,0.7579715021616598,0.9857501010603739,0.5422176684690388,0.5519948899816565,0.7365296965669428
A035_3,A035,3,79.98,-0.6083830141541181,-0.49582579268339055,-0.4215686606532728,-0.9026521244377027,-0.4070183186439657,0.03562952172507343,-0.6196773353931866,-0.41359383884922996,-0.05437467558547943
A035_4,A035,4,152.47,-1.149341288448124,-1.0792143215586723,-1.0996075415033717,-1.2123098000595562,-0.9895132290467783,-1.2311979173886602,-1.0069756700139283,-0.7354567484595254,-1.6361834198903238
A036_1,A036,1,1.0,0.9189458669342699,1.2743778038449924,1.04132301681366,1.2649516049152711,1.0492189573630657,1.619163820617241,0.1549193338482969,1.1957207092022473,1.5274340687193644
A036_2,A036,2,21.63,-0.24277041090839482,-0.12269927476180859,-0.3203341417784048,-0.283336773193996,-0.4070183186439657,-0.28107733805335977,-0.23237900077244472,-0.41359383884922996,-0.44982686166169084
A036_3,A036,3,71.47,-0.8352062990175536,-0.3063377672827228,-0.6541200341924922,-0.283336773193996,-0.4070183186439657,0.03562952172507343,-1.3942740046346704,-0.41359383884922996,-0.05437467558547943
A036_4,A036,4,143.85,-1.3547503375490975,-1.4124735555261434,-1.1856897330621734,-1.2123098000595562,-1.2807606842481847,-0.5977841978317934,-1.3942740046346704,-1.3791825676801157,-0.8452790477379016
A037_1,A037,1,1.0,1.1560857305730015,1.3029192520894106,0.9383345744643056,1.2649516049152711,0.7579715021616598,0.9857501010603739,1.3168143377105221,0.8738577995919522,1.1319818826431536
A037_2,A037,2,23.7,0.9897399537522846,0.5698402179707023,1.5883663060562094,0.6456362536715642,1.6317138677658787,1.302456960838808,0.5422176684690388,1.517583618812543,0.7365296965669428
A037_3,A037,3,72.08,0.6340445010208865,0.15255261751938448,0.1740623194404393,1.2649516049152711,0.1754765917588468,0.35233638150350743,1.3168143377105221,0.23013198037136143,-0.05437467558547943
A037_4,A037,4,143.66,-0.36514491220129613,-0.5920534829283417,-0.24316031742616576,-0.9026521244377027,-0.4070183186439657,-0.9144910576102265,-0.6196773353931866,-0.09173092923893426,-0.8452790477379016
A038_1,A038,1,1.0,1.2364905005264852,1.1701500704247991,1.4682955854609656,0.33597857804971065,1.3404664125644727,0.6690432412819406,0.5422176684690388,1.517583618812543,1.1319818826431536
A038_2,A038,2,71.85,-0.15209899488163378,-0.24173937800917383,-0.5411578492860876,0.33597857804971065,-0.4070183186439657,-0.9144910576102265,0.5422176684690388,-0.41359383884922996,-0.05437467558547943
A038_3,A038,3,72.86,1.0492135153996631,0.9525684706609038,1.2786641813338524,2.1939246317808316,0.7579715021616598,1.619163820617241,0.9295160030897802,0.5519948899816565,1.1319818826431536
A038_4,A038,4,152.89,-0.05640651711839272,-0.190978180613767,-0.07472810385002931,0.6456362536715642,0.1754765917588468,0.9857501010603739,0.1549193338482969,-0.09173092923893426,0.3410775104907314
A039_1,A039,1,1.0,2.5569501873440044,2.2614512727018155,2.763989029787427,3.432555334268245,1.9229613229672848,1.302456960838808,2.091411006952005,2.1613094380331335,1.9228862547955752
A039_2,A039,2,28.65,0.8397367689413925,1.0207259845652172,0.9126716053114372,1.2649516049152711,1.6317138677658787,1.619163820617241,0.9295160030897802,1.1957207092022473,1.5274340687193644
A039_3,A039,3,98.84,0.8859782757377622,0.8198552024273693,0.823035057842685,0.9552939292934173,0.7579715021616598,0.35233638150350743,0.5422176684690388,0.5519948899816565,0.3410775104907314
A039_4,A039,4,246.24,0.7262804639258383,0.8846789011512184,0.6248712227195377,0.026320902427857527,0.46672404696025366,0.6690432412819406,0.1549193338482969,0.8738577995919522,1.1319818826431536
A040_1,A040,1,1.0,-0.6939659087079868,-0.6047639903040125,-0.8015018340895257,-0.283336773193996,-0.4070183186439657,-0.9144910576102265,-0.6196773353931866,-0.41359383884922996,-1.2407312338141125
A040_2,A040,2,26.26,-0.3403976380035104,-0.48769856360881997,0.06413764938398193,0.6456362536715642,0.46672404696025366,-0.28107733805335977,-0.23237900077244472,0.5519948899816565,-0.05437467558547943
A040_3,A040,3,71.28,-1.8530054334865267,-1.4941862476002015,-1.757894380554112,-0.9026521244377027,-1.5720081394495908,-0.28107733805335977,-1.7815723392554117,-1.7010454772904111,-0.8452790477379016
A040_4,A040,4,143.53,-1.0347898995715321,-1.6731188128277676,-1.6891400664659642,-0.283336773193996,-2.44575050505381,-1.5479047771670937,0.1549193338482969,-2.9884971157315925,-1.2407312338141125
A041_1,A041,1,1.0,1.3423788491218613,1.5500034599297743,0.8082364535020536,0.9552939292934173,0.7579715021616598,0.9857501010603739,1.7041126723312638,0.5519948899816565,0.7365296965669428
A041_2,A041,2,31.78,-1.3452051973391237,-0.9576201683766855,-1.2363809779062322,-1.2123098000595562,-0.9895132290467783,-0.9144910576102265,-1.7815723392554117,-0.7354567484595254,-0.8452790477379016
A041_3,A041,3,75.74,0.03662460877841579,0.13606409200087324,0.12683183238793722,0.33597857804971065,0.1754765917588468,0.9857501010603739,0.1549193338482969,0.23013198037136143,1.1319818826431536
A041_4,A041,4,141.84,0.692390891125636,0.4637453049191583,0.5856094851012668,-0.283336773193996,-0.4070183186439657,-0.9144910576102265,0.9295160030897802,-0.09173092923893426,-0.05437467558547943
A042_1,A042,1,1.0,-1.1888072133232606,-0.8193126595149908,-0.7812222590386453,-2.45094050254697,-0.4070183186439657,-1.5479047771670937,-1.7815723392554117,-0.41359383884922996,-1.2407312338141125
A042_2,A042,2,28.93,-1.1619348362380046,-1.120912626049168,-1.2136911528805328,-0.5929944488158495,-0.11577086344255927,-1.5479047771670937,-1.0069756700139283,-0.09173092923893426,-2.031635605966535
A042_3,A042,3,72.17,-0.6560240597612865,-0.7279566706820009,-0.5371433043541434,-1.2123098000595562,-0.6982657738453718,0.03562952172507343,-0.23237900077244472,-0.7354567484595254,-0.05437467558547943
A042_4,A042,4,146.02,-0.9465724573725683,-1.2680074322241872,-1.5393994468641696,-0.5929944488158495,-1.2807606842481847,-0.9144910576102265,-0.23237900077244472,-1.7010454772904111,-1.2407312338141125
A043_1,A043,1,1.0,0.959311525509129,0.9112333039167174,1.016912702133272,0.9552939292934173,0.7579715021616598,0.9857501010603739,0.9295160030897802,0.8738577995919522,1.1319818826431536
A043_2,A043,2,25.62,0.08085431578087829,-0.03083248574553504,0.38047699343433605,0.9552939292934173,0.46672404696025366,0.35233638150350743,0.1549193338482969,0.23013198037136143,0.3410775104907314
A043_3,A043,3,64.94,0.2861577735055278,-0.02698349795801283,0.4869233547569565,1.2649516049152711,1.0492189573630657,1.302456960838808,0.5422176684690388,1.1957207092022473,0.7365296965669428
A043_4,A043,4,149.33,0.0070294974038139025,-0.18998607831292286,-0.6093825787138755,0.9552939292934173,-0.4070183186439657,-0.5977841978317934,0.1549193338482969,-0.7354567484595254,-0.8452790477379016
A044_1,A044,1,1.0,-0.9433338919207791,-0.541672464185454,-0.5195786342118173,-0.9026521244377027,-0.11577086344255927,0.03562952172507343,-1.3942740046346704,-0.09173092923893426,-0.05437467558547943
A044_2,A044,2,47.66,-0.26443235334381904,-0.43094295621995143,-0.7100671749710659,-0.283336773193996,-1.2807606842481847,0.03562952172507343,0.1549193338482969,-1.3791825676801157,-0.05437467558547943
A044_3,A044,3,91.63,-1.7103650151568783,-1.9259852079824007,-1.6409755771138081,-0.9026521244377027,-2.154503049852404,-1.2311979173886602,-1.0069756700139283,-2.022908386900707,-1.6361834198903238
A044_4,A044,4,155.27,-1.2673792274092872,-1.089948371387434,-1.3303109479417308,-0.9026521244377027,-0.9895132290467783,-1.2311979173886602,-1.0069756700139283,-1.0573196580698203,-1.2407312338141125
