composite_ID,UID,test,TSVR_hours,log_TSVR,congruence,theta
A109_T3,A109,T3,71.17,4.279024447084182,Congruent,0.5513375
A109_T4,A109,T4,149.87,5.016418538851983,Congruent,0.19870397
A010_T1,A010,T1,1.0,0.6931471805599453,Incongruent,0.70163125
A010_T2,A010,T2,21.9,3.131136910560194,Incongruent,-0.0013698519
A010_T3,A010,T3,80.88,4.405254760793088,Incongruent,-0.6218238
A010_T4,A010,T4,145.31,4.985727658390071,Incongruent,-0.21168874
A011_T1,A011,T1,1.0,0.6931471805599453,Incongruent,2.428998
A011_T2,A011,T2,24.57,3.2414197893030954,Incongruent,0.7614453
A011_T3,A011,T3,72.55,4.297965447047447,Incongruent,0.66335136
A011_T4,A011,T4,148.85,5.009634793762673,Incongruent,-0.37408584
A012_T1,A012,T1,1.0,0.6931471805599453,Incongruent,0.9370232
A012_T2,A012,T2,25.6,3.2809112157876537,Incongruent,0.18245545
A012_T3,A012,T3,166.33,5.119967910506483,Incongruent,0.6184764
A012_T4,A012,T4,166.87,5.123189870334323,Incongruent,-0.48681083
A013_T1,A013,T1,1.0,0.6931471805599453,Incongruent,0.08387827
A013_T2,A013,T2,24.77,3.2492110246642736,Incongruent,-0.39335454
A013_T3,A013,T3,79.66,4.390242789445222,Incongruent,-0.0014342469
A013_T4,A013,T4,147.13,4.998090266593961,Incongruent,-0.85626215
A014_T1,A014,T1,1.0,0.6931471805599453,Incongruent,1.2308433
A014_T2,A014,T2,25.66,3.2831643147505627,Incongruent,1.418613
A014_T3,A014,T3,70.56,4.270536258640519,Incongruent,0.7124817
A014_T4,A014,T4,148.87,5.009768251656904,Incongruent,0.5585034
A015_T1,A015,T1,1.0,0.6931471805599453,Incongruent,0.9689107
A015_T2,A015,T2,23.69,3.206398303357088,Incongruent,0.058559548
A015_T3,A015,T3,70.59,4.270955399408094,Incongruent,-0.27400735
A015_T4,A015,T4,146.54,4.9940993254561565,Incongruent,0.17482848
A016_T1,A016,T1,1.0,0.6931471805599453,Incongruent,1.0116307
A016_T2,A016,T2,32.85,3.521938999358284,Incongruent,0.3017915
A016_T3,A016,T3,80.64,4.402319337941644,Incongruent,0.11681125
A016_T4,A016,T4,150.8,5.02256386496153,Incongruent,-0.47199276
A017_T1,A017,T1,1.0,0.6931471805599453,Incongruent,0.6303517
A017_T2,A017,T2,20.61,3.0731561705187946,Incongruent,2.113085
A017_T3,A017,T3,61.28,4.131640346965797,Incongruent,1.0203537
A017_T4,A017,T4,140.49,4.952229043207861,Incongruent,0.34203538
A018_T1,A018,T1,1.0,0.6931471805599453,Incongruent,0.30357635
A018_T2,A018,T2,34.03,3.5562048372093953,Incongruent,0.13325407
A018_T3,A018,T3,83.64,4.438406968109989,Incongruent,-1.2524856
A018_T4,A018,T4,150.87,5.023024891742178,Incongruent,-1.2764258
A019_T1,A019,T1,1.0,0.6931471805599453,Incongruent,0.01742278
A019_T2,A019,T2,28.69,3.3908102887756684,Incongruent,0.18928657
A019_T3,A019,T3,83.68,4.4388794462666645,Incongruent,0.3077405
A019_T4,A019,T4,154.76,5.048316361063944,Incongruent,0.12470522
A020_T1,A020,T1,1.0,0.6931471805599453,Incongruent,-0.1143842
A020_T2,A020,T2,26.85,3.326832966373293,Incongruent,0.006319595
A020_T3,A020,T3,78.25,4.37260741275739,Incongruent,-0.46397996
A020_T4,A020,T4,145.78,4.9889348671169165,Incongruent,-1.1247153
A021_T1,A021,T1,1.0,0.6931471805599453,Incongruent,1.0008813
A021_T2,A021,T2,30.21,3.440738556282688,Incongruent,0.80346143
A021_T3,A021,T3,74.19,4.320018243389936,Incongruent,0.53838366
A021_T4,A021,T4,140.39,4.951522029603749,Incongruent,0.44634163
A022_T1,A022,T1,1.0,0.6931471805599453,Incongruent,-0.6728256
A022_T2,A022,T2,24.15,3.224857896545748,Incongruent,-1.1818743
A022_T3,A022,T3,74.46,4.323602714536165,Incongruent,-0.9300377
A022_T4,A022,T4,141.71,4.9608145991123,Incongruent,-1.1718539
A023_T1,A023,T1,1.0,0.6931471805599453,Incongruent,0.6409365
A023_T2,A023,T2,25.63,3.282038399825841,Incongruent,0.9657876
A023_T3,A023,T3,72.2,4.293195420967266,Incongruent,0.35428703
A023_T4,A023,T4,145.07,4.984085958862719,Incongruent,-0.029036624
A024_T1,A024,T1,1.0,0.6931471805599453,Incongruent,-0.25018412
A024_T2,A024,T2,29.57,3.420019135902743,Incongruent,0.23450464
A024_T3,A024,T3,91.47,4.526884267589547,Incongruent,0.17008209
A024_T4,A024,T4,145.65,4.9880487954234605,Incongruent,-0.98404473
A025_T1,A025,T1,1.0,0.6931471805599453,Incongruent,0.93630815
A025_T2,A025,T2,23.33,3.1917101567954314,Incongruent,0.36178952
A025_T3,A025,T3,72.94,4.303253953508486,Incongruent,-0.5395733
A025_T4,A025,T4,137.74,4.932601677957155,Incongruent,-1.9491707
A026_T1,A026,T1,1.0,0.6931471805599453,Incongruent,-0.018352944
A026_T2,A026,T2,26.48,3.3134584673541485,Incongruent,-0.112894766
A026_T3,A026,T3,75.46,4.336767728268267,Incongruent,0.34201106
A026_T4,A026,T4,147.65,5.001594549444107,Incongruent,0.1639828
A027_T1,A027,T1,1.0,0.6931471805599453,Incongruent,0.5201564
A027_T2,A027,T2,28.26,3.3762213955919784,Incongruent,0.010671567
A027_T3,A027,T3,74.58,4.325191697921343,Incongruent,-0.40883735
A027_T4,A027,T4,145.92,4.989888220951467,Incongruent,-1.0561506
A028_T1,A028,T1,1.0,0.6931471805599453,Incongruent,1.16972
A028_T2,A028,T2,22.82,3.170525563927154,Incongruent,0.6656244
A028_T3,A028,T3,72.26,4.294014757350668,Incongruent,-0.24938773
A028_T4,A028,T4,138.91,4.940999358745194,Incongruent,-0.45286596
A029_T1,A029,T1,1.0,0.6931471805599453,Incongruent,1.5976703
A029_T2,A029,T2,28.43,3.382014562245381,Incongruent,1.2298656
A029_T3,A029,T3,93.26,4.546056921495585,Incongruent,0.6873079
A029_T4,A029,T4,143.14,4.970785049496295,Incongruent,0.2947379
A030_T1,A030,T1,1.0,0.6931471805599453,Incongruent,0.38870603
A030_T2,A030,T2,32.95,3.5248888540047054,Incongruent,0.5553523
A030_T3,A030,T3,71.93,4.289500076996142,Incongruent,-0.32575378
A030_T4,A030,T4,150.46,5.020321563685677,Incongruent,0.27645555
A031_T1,A031,T1,1.0,0.6931471805599453,Incongruent,1.6611834
A031_T2,A031,T2,32.41,3.508855256368665,Incongruent,0.16599143
A031_T3,A031,T3,71.56,4.2844138058068815,Incongruent,-0.92108506
A031_T4,A031,T4,143.85,4.975698724215359,Incongruent,-1.2151195
A032_T1,A032,T1,1.0,0.6931471805599453,Incongruent,-0.120798655
A032_T2,A032,T2,57.18,4.063541653067055,Incongruent,-1.3663282
A032_T3,A032,T3,80.16,4.396422514957614,Incongruent,-0.4107177
A032_T4,A032,T4,144.51,4.980244812772187,Incongruent,0.3389297
A033_T1,A033,T1,1.0,0.6931471805599453,Incongruent,0.37603974
A033_T2,A033,T2,29.16,3.4065165431397553,Incongruent,-0.07125093
A033_T3,A033,T3,72.6,4.298645025734831,Incongruent,0.33039677
A033_T4,A033,T4,168.33,5.131849473677249,Incongruent,-0.10142167
A034_T1,A034,T1,1.0,0.6931471805599453,Incongruent,1.5581404
A034_T2,A034,T2,26.08,3.298795448044074,Incongruent,1.7190975
A034_T3,A034,T3,74.28,4.3212144952771245,Incongruent,0.9715115
A034_T4,A034,T4,145.38,4.986205980173081,Incongruent,0.42801064
A035_T1,A035,T1,1.0,0.6931471805599453,Incongruent,0.57419777
A035_T2,A035,T2,44.76,3.8234103470715426,Incongruent,0.6544396
A035_T3,A035,T3,79.98,4.394202210604015,Incongruent,0.1118219
A035_T4,A035,T4,152.47,5.033505108187003,Incongruent,-0.011548359
A036_T1,A036,T1,1.0,0.6931471805599453,Incongruent,-0.68393105
A036_T2,A036,T2,21.63,3.119276459645446,Incongruent,-0.7840905
A036_T3,A036,T3,71.47,4.28317268312119,Incongruent,-1.4535633
A036_T4,A036,T4,143.85,4.975698724215359,Incongruent,-1.5255469
A037_T1,A037,T1,1.0,0.6931471805599453,Incongruent,0.83011276
A037_T2,A037,T2,23.7,3.2068032436339315,Incongruent,0.47895968
A037_T3,A037,T3,72.08,4.291554731509806,Incongruent,-1.1556622
A037_T4,A037,T4,143.66,4.974386161421135,Incongruent,-0.90915126
A038_T1,A038,T1,1.0,0.6931471805599453,Incongruent,1.2268752
A038_T2,A038,T2,71.85,4.288402532641213,Incongruent,0.5733672
A038_T3,A038,T3,72.86,4.3021714094244174,Incongruent,0.93346083
A038_T4,A038,T4,152.89,5.0362380614757605,Incongruent,0.31777993
A039_T1,A039,T1,1.0,0.6931471805599453,Incongruent,2.0276105
A039_T2,A039,T2,28.65,3.3894621254437345,Incongruent,1.7264119
A039_T3,A039,T3,98.84,4.603568904621118,Incongruent,1.4475628
A039_T4,A039,T4,246.24,5.510359524791073,Incongruent,0.5513079
A040_T1,A040,T1,1.0,0.6931471805599453,Incongruent,0.034663513
A040_T2,A040,T2,26.26,3.3054204262683866,Incongruent,-0.09174796
A040_T3,A040,T3,71.28,4.280547465724028,Incongruent,-1.67436
A040_T4,A040,T4,143.53,4.97348709846075,Incongruent,-2.400484
A041_T1,A041,T1,1.0,0.6931471805599453,Incongruent,0.62463903
A041_T2,A041,T2,31.78,3.4898185733156835,Incongruent,-0.7876644
A041_T3,A041,T3,75.74,4.340423084818807,Incongruent,0.18370526
A041_T4,A041,T4,141.84,4.961725122726247,Incongruent,0.16890594
A042_T1,A042,T1,1.0,0.6931471805599453,Incongruent,-0.21464281
A042_T2,A042,T2,28.93,3.3988613218646075,Incongruent,-0.933024
A042_T3,A042,T3,72.17,4.292785500895938,Incongruent,-0.7456941
A042_T4,A042,T4,146.02,4.9905686319459415,Incongruent,-1.2199403
A043_T1,A043,T1,1.0,0.6931471805599453,Incongruent,2.1106298
A043_T2,A043,T2,25.62,3.2816628129669656,Incongruent,1.8678541
A043_T3,A043,T3,64.94,4.188745237643585,Incongruent,1.2673836
A043_T4,A043,T4,149.33,5.012832877639743,Incongruent,0.86964875
A044_T1,A044,T1,1.0,0.6931471805599453,Incongruent,-0.8318785
A044_T2,A044,T2,47.66,3.8848573373553763,Incongruent,-0.6540061
A044_T3,A044,T3,91.63,4.5286130632659365,Incongruent,-1.0038217
A044_T4,A044,T4,155.27,5.0515852804252095,Incongruent,-1.1107643
A045_T1,A045,T1,1.0,0.6931471805599453,Incongruent,-0.29871336
A045_T2,A045,T2,24.66,3.2449333591874905,Incongruent,-1.0740076
A045_T3,A045,T3,72.23,4.2936051730729785,Incongruent,-0.42260352
A045_T4,A045,T4,151.52,5.027295734989363,Incongruent,-1.243108
A046_T1,A046,T1,1.0,0.6931471805599453,Incongruent,0.47445866
A046_T2,A046,T2,24.32,3.2315945972759756,Incongruent,-0.30767548
A046_T3,A046,T3,73.05,4.304740540713808,Incongruent,0.17015772
A046_T4,A046,T4,147.94,5.003543540282499,Incongruent,-0.5529721
A047_T1,A047,T1,1.0,0.6931471805599453,Incongruent,0.5533989
A047_T2,A047,T2,23.46,3.1970391302590264,Incongruent,0.034819495
A047_T3,A047,T3,76.85,4.354783898280007,Incongruent,-0.10920317
A047_T4,A047,T4,144.22,4.978249833952101,Incongruent,-0.588641
A048_T1,A048,T1,1.0,0.6931471805599453,Incongruent,0.47633857
A048_T2,A048,T2,23.91,3.215269329274089,Incongruent,0.8497361
A048_T3,A048,T3,81.15,4.408546844483277,Incongruent,0.053170387
A048_T4,A048,T4,146.3,4.9924713234685845,Incongruent,-0.12312803
A049_T1,A049,T1,1.0,0.6931471805599453,Incongruent,1.1557069
A049_T2,A049,T2,27.12,3.336481066942464,Incongruent,-0.6088274
A049_T3,A049,T3,111.38,4.721885985684052,Incongruent,-0.095657155
A049_T4,A049,T4,168.86,5.134974568351863,Incongruent,-0.63979965
A050_T1,A050,T1,1.0,0.6931471805599453,Incongruent,0.5021103
A050_T2,A050,T2,24.73,3.2476576262936527,Incongruent,-0.24307671
A050_T3,A050,T3,93.39,4.547435135336853,Incongruent,-1.6638027
A050_T4,A050,T4,148.69,5.008566488927144,Incongruent,-2.6435823
A051_T1,A051,T1,1.0,0.6931471805599453,Incongruent,1.6671574
A051_T2,A051,T2,17.16,2.8992213731731473,Incongruent,1.3075274
A051_T3,A051,T3,65.63,4.199154926574446,Incongruent,0.20157017
A051_T4,A051,T4,146.99,4.997144703913756,Incongruent,-0.13263413
A052_T1,A052,T1,1.0,0.6931471805599453,Incongruent,0.53626746
A052_T2,A052,T2,31.76,3.4892082589848687,Incongruent,0.5621211
A052_T3,A052,T3,80.98,4.406475315076191,Incongruent,0.026659701
A052_T4,A052,T4,153.27,5.038704314023848,Incongruent,-1.07158
A053_T1,A053,T1,1.0,0.6931471805599453,Incongruent,0.7393094
A053_T2,A053,T2,32.71,3.5177945292459696,Incongruent,-0.3461395
A053_T3,A053,T3,78.28,4.372985890021733,Incongruent,-0.04194254
A053_T4,A053,T4,148.9,5.009968405108552,Incongruent,0.067018345
A054_T1,A054,T1,1.0,0.6931471805599453,Incongruent,1.5510408
A054_T2,A054,T2,16.9,2.884800712846709,Incongruent,0.47554782
A054_T3,A054,T3,72.83,4.3017651530710745,Incongruent,0.28893512
A054_T4,A054,T4,136.83,4.926021041706347,Incongruent,0.2852234
A055_T1,A055,T1,1.0,0.6931471805599453,Incongruent,0.8999145
A055_T2,A055,T2,23.24,3.1880041612011136,Incongruent,-0.03131704
A055_T3,A055,T3,74.48,4.32386772050035,Incongruent,-0.47668427
A055_T4,A055,T4,149.21,5.012034315009963,Incongruent,0.022536382
A056_T1,A056,T1,1.0,0.6931471805599453,Incongruent,0.32328364
A056_T2,A056,T2,33.61,3.544142657647253,Incongruent,-0.4880041
A056_T3,A056,T3,71.46,4.283034685466931,Incongruent,-0.5078149
A056_T4,A056,T4,147.84,5.002871903478422,Incongruent,-0.883062
A057_T1,A057,T1,1.0,0.6931471805599453,Incongruent,0.05763328
A057_T2,A057,T2,24.78,3.2495989975110415,Incongruent,0.3133712
A057_T3,A057,T3,73.83,4.315218874092267,Incongruent,-1.0740402
A057_T4,A057,T4,145.06,4.984017496191964,Incongruent,-2.7827141
A058_T1,A058,T1,1.0,0.6931471805599453,Incongruent,0.11838707
A058_T2,A058,T2,22.96,3.1763857732472487,Incongruent,-0.96561044
A058_T3,A058,T3,66.28,4.208863015664693,Incongruent,-0.5343647
A058_T4,A058,T4,143.48,4.973141089668675,Incongruent,-1.5446588
A059_T1,A059,T1,1.0,0.6931471805599453,Incongruent,0.21716432
A059_T2,A059,T2,30.4,3.4468078929142076,Incongruent,-0.12906325
A059_T3,A059,T3,79.78,4.391729410135267,Incongruent,-0.70171815
A059_T4,A059,T4,151.93,5.029980300360032,Incongruent,-0.75866055
A060_T1,A060,T1,1.0,0.6931471805599453,Incongruent,0.9401504
A060_T2,A060,T2,24.87,3.2530839961979376,Incongruent,0.4791111
A060_T3,A060,T3,94.68,4.561009290202322,Incongruent,0.28330407
A060_T4,A060,T4,143.91,4.976112860057833,Incongruent,1.1198893
A061_T1,A061,T1,1.0,0.6931471805599453,Incongruent,3.0097592
A061_T2,A061,T2,35.16,3.5879535355239756,Incongruent,2.3948817
A061_T3,A061,T3,82.55,4.425445255041403,Incongruent,0.80529994
A061_T4,A061,T4,146.56,4.994234872728475,Incongruent,0.4878294
A062_T1,A062,T1,1.0,0.6931471805599453,Incongruent,0.71199334
A062_T2,A062,T2,44.69,3.8218794555751803,Incongruent,-0.5220198
A062_T3,A062,T3,92.72,4.540311613639595,Incongruent,-1.877431
A062_T4,A062,T4,149.18,5.011834574671738,Incongruent,-1.2946194
A063_T1,A063,T1,1.0,0.6931471805599453,Incongruent,0.027478363
A063_T2,A063,T2,21.98,3.1346242724206097,Incongruent,-0.008720014
A063_T3,A063,T3,69.99,4.262539022051294,Incongruent,-0.93929017
A063_T4,A063,T4,141.09,4.956460659649984,Incongruent,-1.3076051
A064_T1,A064,T1,1.0,0.6931471805599453,Incongruent,0.4974914
A064_T2,A064,T2,37.65,3.654546775033431,Incongruent,0.39084706
A064_T3,A064,T3,82.99,4.430697744137536,Incongruent,-0.52534276
A064_T4,A064,T4,156.21,5.057582491203423,Incongruent,-0.49327812
A065_T1,A065,T1,1.0,0.6931471805599453,Incongruent,-0.22652128
A065_T2,A065,T2,32.31,3.5058576522055884,Incongruent,-0.51085055
A065_T3,A065,T3,106.41,4.676653287609955,Incongruent,-1.4735131
A065_T4,A065,T4,187.43,5.238726585134399,Incongruent,-1.3736215
A066_T1,A066,T1,1.0,0.6931471805599453,Incongruent,-0.020661116
A066_T2,A066,T2,23.35,3.192531849528599,Incongruent,-0.17442049
A066_T3,A066,T3,73.79,4.314684186203576,Incongruent,-0.5615169
A066_T4,A066,T4,164.93,5.111566012674697,Incongruent,-1.193215
A067_T1,A067,T1,1.0,0.6931471805599453,Incongruent,-0.34167838
A067_T2,A067,T2,29.91,3.431079756144025,Incongruent,-1.9484344
A067_T3,A067,T3,73.19,4.306629370201435,Incongruent,-1.5251905
A067_T4,A067,T4,144.19,4.978043229495596,Incongruent,-2.4143772
A068_T1,A068,T1,1.0,0.6931471805599453,Incongruent,1.924949
A068_T2,A068,T2,30.49,3.4496700351129332,Incongruent,0.8497314
A068_T3,A068,T3,82.98,4.430578675256047,Incongruent,0.5837801
A068_T4,A068,T4,155.59,5.053630924557352,Incongruent,-0.05039028
A069_T1,A069,T1,1.0,0.6931471805599453,Incongruent,0.34350958
A069_T2,A069,T2,24.96,3.2565568918358894,Incongruent,-0.90175474
A069_T3,A069,T3,79.75,4.391357962102766,Incongruent,-1.8141387
A069_T4,A069,T4,140.22,4.950318958088201,Incongruent,-1.9705037
A070_T1,A070,T1,1.0,0.6931471805599453,Incongruent,0.059419826
A070_T2,A070,T2,24.25,3.228826155721369,Incongruent,-0.9675758
A070_T3,A070,T3,81.92,4.417876287567579,Incongruent,-1.3482205
A070_T4,A070,T4,149.2,5.011967739330034,Incongruent,-2.275799
A071_T1,A071,T1,1.0,0.6931471805599453,Incongruent,1.0808501
A071_T2,A071,T2,30.92,3.463232772581608,Incongruent,0.24199724
A071_T3,A071,T3,79.96,4.3939552055391555,Incongruent,-0.34237722
A071_T4,A071,T4,153.27,5.038704314023848,Incongruent,-0.38913253
A072_T1,A072,T1,1.0,0.6931471805599453,Incongruent,1.1120905
A072_T2,A072,T2,33.76,3.548467300397191,Incongruent,0.7082298
A072_T3,A072,T3,83.54,4.437224795138644,Incongruent,0.3137967
A072_T4,A072,T4,154.89,5.04915063032459,Incongruent,-0.11308395
A073_T1,A073,T1,1.0,0.6931471805599453,Incongruent,0.045690846
A073_T2,A073,T2,66.66,4.214495163352562,Incongruent,-0.046488404
A073_T3,A073,T3,66.9,4.21803603456465,Incongruent,0.5696893
A073_T4,A073,T4,140.12,4.949610592258481,Incongruent,0.08170315
A074_T1,A074,T1,1.0,0.6931471805599453,Incongruent,-0.12986946
A074_T2,A074,T2,29.33,3.41213732170049,Incongruent,-0.22065653
A074_T3,A074,T3,73.02,4.30433532695801,Incongruent,-0.8243292
A074_T4,A074,T4,147.21,4.998630186968824,Incongruent,-1.6569057
A075_T1,A075,T1,1.0,0.6931471805599453,Incongruent,0.18451059
A075_T2,A075,T2,28.68,3.39047341829918,Incongruent,-0.604979
A075_T3,A075,T3,71.37,4.281791848878036,Incongruent,-2.7384741
A075_T4,A075,T4,244.53,5.5034191393614815,Incongruent,-1.9123065
A076_T1,A076,T1,1.0,0.6931471805599453,Incongruent,-0.16968636
A076_T2,A076,T2,27.3,3.342861804649192,Incongruent,-0.8750711
A076_T3,A076,T3,74.88,4.3291531450668135,Incongruent,-0.451351
A076_T4,A076,T4,149.28,5.0125002207057685,Incongruent,-2.2519164
A077_T1,A077,T1,1.0,0.6931471805599453,Incongruent,0.9151104
A077_T2,A077,T2,53.88,4.00514898341763,Incongruent,-0.3992962
A077_T3,A077,T3,78.36,4.373994462976618,Incongruent,-1.4122941
A077_T4,A077,T4,149.75,5.015622835607295,Incongruent,-0.24142893
A078_T1,A078,T1,1.0,0.6931471805599453,Incongruent,-0.4850482
A078_T2,A078,T2,26.17,3.3021134234382563,Incongruent,-0.89614457
A078_T3,A078,T3,72.3,4.294560608892605,Incongruent,-1.4134161
A078_T4,A078,T4,140.08,4.949327105367852,Incongruent,-1.8213437
A079_T1,A079,T1,1.0,0.6931471805599453,Incongruent,0.6189635
A079_T2,A079,T2,26.11,3.299902663510574,Incongruent,0.14395523
A079_T3,A079,T3,74.0,4.31748811353631,Incongruent,-0.47901672
A079_T4,A079,T4,194.42,5.275151088516197,Incongruent,-1.2067887
A080_T1,A080,T1,1.0,0.6931471805599453,Incongruent,0.81885767
A080_T2,A080,T2,29.03,3.402196881995239,Incongruent,-0.012058308
A080_T3,A080,T3,72.87,4.302306791540646,Incongruent,0.5849035
A080_T4,A080,T4,145.77,4.988866735623107,Incongruent,-1.0433393
A081_T1,A081,T1,1.0,0.6931471805599453,Incongruent,1.1214035
A081_T2,A081,T2,31.39,3.477849733183238,Incongruent,0.8364952
A081_T3,A081,T3,80.13,4.396052806406973,Incongruent,0.7528981
A081_T4,A081,T4,154.53,5.046838639056468,Incongruent,0.8834491
A082_T1,A082,T1,1.0,0.6931471805599453,Incongruent,0.03331255
A082_T2,A082,T2,27.97,3.366260811781259,Incongruent,0.07844451
A082_T3,A082,T3,75.71,4.3400320779712045,Incongruent,-0.48128507
A082_T4,A082,T4,170.25,5.143124477142335,Incongruent,-0.97996384
A083_T1,A083,T1,1.0,0.6931471805599453,Incongruent,1.2289922
A083_T2,A083,T2,25.15,3.263849190510932,Incongruent,0.013653863
A083_T3,A083,T3,74.3,4.321480134805848,Incongruent,0.47851905
A083_T4,A083,T4,144.91,4.982989993275931,Incongruent,0.3720217
A084_T1,A084,T1,1.0,0.6931471805599453,Incongruent,-0.4534994
A084_T2,A084,T2,27.25,3.34109345759245,Incongruent,-1.2243431
A084_T3,A084,T3,91.97,4.532276860467767,Incongruent,-1.730558
A084_T4,A084,T4,162.51,5.096874150546495,Incongruent,-0.55796933
A085_T1,A085,T1,1.0,0.6931471805599453,Incongruent,0.31694818
A085_T2,A085,T2,24.51,3.23907053215372,Incongruent,0.6961501
A085_T3,A085,T3,71.4,4.282206299391671,Incongruent,-0.6033705
A085_T4,A085,T4,170.65,5.145457519903701,Incongruent,-0.89700246
A086_T1,A086,T1,1.0,0.6931471805599453,Incongruent,0.86408544
A086_T2,A086,T2,23.47,3.19744787745458,Incongruent,1.0145913
A086_T3,A086,T3,145.29,4.985590952989995,Incongruent,-0.19019522
A086_T4,A086,T4,169.55,5.139028508864655,Incongruent,0.09186933
A087_T1,A087,T1,1.0,0.6931471805599453,Incongruent,0.74288213
A087_T2,A087,T2,31.07,3.4679210137050633,Incongruent,-0.042024285
A087_T3,A087,T3,72.8,4.301358731606427,Incongruent,-0.024464674
A087_T4,A087,T4,144.2,4.978112102390695,Incongruent,-0.23790802
A088_T1,A088,T1,1.0,0.6931471805599453,Incongruent,1.0140793
A088_T2,A088,T2,24.25,3.228826155721369,Incongruent,0.55669284
A088_T3,A088,T3,74.91,4.3295484280286765,Incongruent,0.4670209
A088_T4,A088,T4,149.93,5.016816153171337,Incongruent,0.04721582
A089_T1,A089,T1,1.0,0.6931471805599453,Incongruent,0.37651265
A089_T2,A089,T2,32.14,3.500741011998417,Incongruent,0.65543205
A089_T3,A089,T3,79.34,4.386267628931136,Incongruent,-0.19752884
A089_T4,A089,T4,146.96,4.996941966964253,Incongruent,-0.52401394
A090_T1,A090,T1,1.0,0.6931471805599453,Incongruent,-0.45387933
A090_T2,A090,T2,23.54,3.2003044392827653,Incongruent,-0.80925447
A090_T3,A090,T3,95.42,4.568713648977476,Incongruent,-1.709392
A090_T4,A090,T4,144.07,4.977216384550811,Incongruent,-1.1067449
A091_T1,A091,T1,1.0,0.6931471805599453,Incongruent,0.6786652
A091_T2,A091,T2,22.2,3.1441522786722644,Incongruent,0.57699955
A091_T3,A091,T3,73.64,4.312676556539088,Incongruent,-0.20961815
A091_T4,A091,T4,142.61,4.9671012920725275,Incongruent,-0.18765081
A092_T1,A092,T1,1.0,0.6931471805599453,Incongruent,0.025033973
A092_T2,A092,T2,22.83,3.170945291110651,Incongruent,-0.3676604
A092_T3,A092,T3,71.31,4.28096243218686,Incongruent,-0.6508956
A092_T4,A092,T4,146.16,4.991520430236574,Incongruent,-0.5604214
A093_T1,A093,T1,1.0,0.6931471805599453,Incongruent,0.87163645
A093_T2,A093,T2,22.09,3.139399623366404,Incongruent,0.8182416
A093_T3,A093,T3,70.22,4.265773677849632,Incongruent,0.33399647
A093_T4,A093,T4,140.95,4.95547488291898,Incongruent,0.22917232
A094_T1,A094,T1,1.0,0.6931471805599453,Incongruent,-0.6318086
A094_T2,A094,T2,22.98,3.177220149599368,Incongruent,-0.30173466
A094_T3,A094,T3,76.21,4.3465289823207245,Incongruent,-1.1520671
A094_T4,A094,T4,149.99,5.017213609456379,Incongruent,-1.8590226
A095_T1,A095,T1,1.0,0.6931471805599453,Incongruent,1.0518168
A095_T2,A095,T2,29.71,3.424588334452731,Incongruent,0.16301355
A095_T3,A095,T3,78.76,4.379022125653583,Incongruent,0.21890199
A095_T4,A095,T4,148.79,5.009234313180627,Incongruent,-0.19358274
A096_T1,A096,T1,1.0,0.6931471805599453,Incongruent,1.134232
A096_T2,A096,T2,24.49,3.238286218388024,Incongruent,0.4446256
A096_T3,A096,T3,71.19,4.279301532151069,Incongruent,1.2006466
A096_T4,A096,T4,143.66,4.974386161421135,Incongruent,0.50713146
A097_T1,A097,T1,1.0,0.6931471805599453,Incongruent,-0.74387664
A097_T2,A097,T2,24.37,3.2335673736111907,Incongruent,-0.74313676
A097_T3,A097,T3,70.83,4.27430221608671,Incongruent,-0.47963247
A097_T4,A097,T4,144.85,4.98257869631373,Incongruent,-1.4022226
A098_T1,A098,T1,1.0,0.6931471805599453,Incongruent,1.0165561
A098_T2,A098,T2,25.77,3.2872818575322613,Incongruent,-0.055209234
A098_T3,A098,T3,78.84,4.380024632003209,Incongruent,0.98897034
A098_T4,A098,T4,146.29,4.992403432501452,Incongruent,-0.16705404
A099_T1,A099,T1,1.0,0.6931471805599453,Incongruent,1.2172518
A099_T2,A099,T2,28.75,3.392829131991639,Incongruent,0.9246756
A099_T3,A099,T3,78.57,4.3766371373894435,Incongruent,1.055869
A099_T4,A099,T4,143.51,4.973348709310239,Incongruent,1.0202104
A100_T1,A100,T1,1.0,0.6931471805599453,Incongruent,1.182893
A100_T2,A100,T2,31.14,3.4701013603093664,Incongruent,1.1460923
A100_T3,A100,T3,75.34,4.3351970473170836,Incongruent,0.876945
A100_T4,A100,T4,146.8,4.995860008514102,Incongruent,0.47141188
A101_T1,A101,T1,1.0,0.6931471805599453,Incongruent,-0.32702854
A101_T2,A101,T2,29.12,3.405189402931693,Incongruent,-0.5121647
A101_T3,A101,T3,75.21,4.333492687678026,Incongruent,-1.409355
A101_T4,A101,T4,150.22,5.018735730130124,Incongruent,-1.283524
A102_T1,A102,T1,1.0,0.6931471805599453,Incongruent,0.22224006
A102_T2,A102,T2,29.13,3.40552135314221,Incongruent,-0.037113465
A102_T3,A102,T3,75.27,4.3342796761761475,Incongruent,-0.75463295
A102_T4,A102,T4,150.41,5.019991389020281,Incongruent,-0.23294999
A103_T1,A103,T1,1.0,0.6931471805599453,Incongruent,-1.7427477
A103_T2,A103,T2,27.26,3.3414473772563813,Incongruent,-2.6229963
A103_T3,A103,T3,80.24,4.397407736712184,Incongruent,-2.7353005
A103_T4,A103,T4,149.72,5.015423810828053,Incongruent,-2.4707181
