model_name,AIC,BIC,log_likelihood,n_params,converged,delta_AIC,akaike_weight,cumulative_weight,renorm_weight
Quad+Log+SquareRoot,330.1831557918358,396.354154656925,-152.0915778959179,12.0,True,0.0,0.6526305701017291,0.6526305701017291,0.745548772603562
Ultimate,332.33317854782035,408.68433108446175,-151.16658927391018,14.0,True,2.150022755984537,0.2227388142816033,0.8753693843833324,0.25445122739643805
