iteration,sr2_accuracy,sr2_confidence,delta
39,0.053078020750955135,0.008401559351100096,0.04467646139985504
40,0.13789942324798488,0.17988826682035597,-0.04198884357237109
41,0.04712423653719089,0.01968933427006858,0.027434902267122308
42,0.1281825451109938,0.12764675329508934,0.0005357918159044628
43,0.09592272448005279,0.011711897706841445,0.08421082677321134
44,0.04265762815341756,0.00787439388996447,0.03478323426345309
45,0.18124811657665274,0.11326955106819225,0.06797856550846049
46,0.14474954280022423,0.0718341949799497,0.07291534782027453
47,0.06641809294195888,0.007457043935011121,0.05896104900694776
48,0.12681682366379088,0.08718834788380347,0.039628475779987404
49,0.0668190169673164,0.02184006225291113,0.04497895471440527
50,0.15282610604199098,0.1470957399330225,0.005730366108968488
51,0.0874488012927146,0.02327717456320544,0.06417162672950916
52,0.1778727076664106,0.22298910348586087,-0.04511639581945026
53,0.06288821343586659,0.04252013580444791,0.02036807763141868
54,0.02950169538924763,0.05012846874984833,-0.020626773360600703
55,0.049666883256130445,0.005885485507051702,0.04378139774907874
56,0.1312562178402632,0.13366192201756866,-0.0024057041773054566
57,0.15899608329696213,0.024956002235140162,0.13404008106182197
58,0.06037401260497477,0.018045941626490203,0.04232807097848457
59,0.10488110754314373,0.052446655754341154,0.05243445178880257
60,0.08589569841565803,0.044837509618103955,0.041058188797554074
61,0.10760198724071335,0.142595759462263,-0.034993772221549646
62,0.09027866739990953,0.06253803950319092,0.027740627896718606
63,0.10188791688040799,0.07155123608504,0.030336680795368
64,0.06332225089549592,0.0213314603922814,0.041990790503214526
65,0.12485445821792773,0.1622697380371082,-0.03741527981918047
66,0.04364024139992728,0.001714960361130724,0.04192528103879656
67,0.07358855578479506,0.01783462816175918,0.05575392762303588
68,0.05359603904516275,0.08009589099788217,-0.026499851952719422
69,0.13037063788010894,0.0730492892249428,0.05732134865516614
70,0.11022418650078558,0.03116301326565807,0.07906117323512751
71,0.1347798778324849,0.04717378451957843,0.08760609331290647
72,0.014142368965938457,0.013467257229898055,0.0006751117360404013
73,0.10434685690119916,0.01888009404848745,0.08546676285271171
74,0.1422960243294158,0.05118439594023605,0.09111162838917974
75,0.0951951717693097,0.0814780861100004,0.013717085659309292
76,0.14322980135657903,0.0618986136640135,0.08133118769256553
77,0.04222231860461256,0.0010778280952243868,0.041144490509388176
78,0.08911483268994214,0.007592572914866702,0.08152225977507543
79,0.14397344653947153,0.09635386043318139,0.047619586106290135
80,0.14603039220950342,0.05485539690286234,0.09117499530664108
81,0.02585754157913689,0.002070762736360199,0.02378677884277669
82,0.10888010970214146,0.10702697865337407,0.0018531310487673869
83,0.09165837928370624,0.06921765395248325,0.022440725331222988
84,0.03622292851983522,0.058105357598454144,-0.021882429078618926
85,0.07552519824929893,0.049745458587678315,0.025779739661620615
86,0.16337252271144598,0.09685425130560432,0.06651827140584166
87,0.12034268462083542,0.02925249499098459,0.09109018962985083
88,0.07096957011465821,0.021391365928345563,0.04957820418631265
89,0.23573599587002114,0.11352783266545197,0.12220816320456918
90,0.04513577997442986,0.0072342604667979815,0.037901519507631876
91,0.056019319111407895,0.033023259531414495,0.0229960595799934
92,0.006139791410200268,0.006894151499549306,-0.0007543600893490376
93,0.07882362072905247,0.01572584820583456,0.06309777252321791
94,0.07561876323612671,0.04052942028008566,0.03508934295604105
95,0.03236050863325646,0.015175807417188603,0.017184701216067855
96,0.045032148268063565,0.003703802484087526,0.04132834578397604
97,0.059632873461648916,0.05548884027943535,0.004144033182213569
98,0.08668364975717624,0.06918731588439953,0.017496333872776715
99,0.1957105940431142,0.1603117179365977,0.035398876106516486
100,0.13226033476270282,0.10929089974092909,0.022969435021773732
101,0.0930100525055767,0.10034445909190914,-0.007334406586332443
102,0.14043904415184716,0.060036272343014785,0.08040277180883237
103,0.15551325803587013,0.0908147059888067,0.06469855204706343
104,0.0770088709593616,0.05076246678071317,0.02624640417864843
105,0.0848357441118075,0.022307558615056844,0.06252818549675065
106,0.30484844569914793,0.21264289903446,0.09220554666468794
107,9.796327526412352e-05,7.943522663900193e-05,1.8528048625121585e-05
108,0.1150853345108177,0.08206918017796683,0.03301615433285088
109,0.09668301226130716,0.04602289270347504,0.05066011955783212
110,0.1261692715941013,0.06486057311014015,0.061308698483961144
111,0.011485465543712658,0.024078283336296358,-0.0125928177925837
112,0.24127632738035387,0.1586317286353064,0.08264459874504748
113,0.0600744665530647,0.02868675828461187,0.03138770826845283
114,0.04383513370686942,0.029159744001788335,0.014675389705081088
115,0.0399994970171198,0.0006026131726355466,0.039396883844484254
116,0.03969926081935893,0.005606425873332266,0.03409283494602666
117,0.11599384076207497,0.08990493064149618,0.02608891012057879
118,0.033098482739520874,0.00547750193133667,0.027620980808184203
119,0.1112682237995477,0.04845844179964154,0.06280978199990617
120,0.03913829021485904,0.00012664091014191747,0.03901164930471712
121,0.1625966505666413,0.15162658684925756,0.010970063717383738
122,0.05290157083355762,0.012503954752006496,0.040397616081551124
123,0.07477966656580226,0.05755433255372144,0.017225334012080817
124,0.25380827077872214,0.17897744989290099,0.07483082088582116
125,0.08693406572969875,0.07320487888637162,0.013729186843327135
126,0.15955838076232598,0.10369620157117221,0.05586217919115377
127,0.14087526768683156,0.04493353649686915,0.09594173118996241
128,0.0149214252978499,0.004892582060861295,0.010028843236988605
129,0.16407005203696556,0.09442729410820183,0.06964275792876373
130,0.04239206920259586,0.027029786206727247,0.015362282995868615
131,0.12059655295179006,0.0030487135376351393,0.11754783941415492
132,0.12880733972812486,0.08060652452488293,0.04820081520324193
133,0.18574811605275543,0.15474302752019886,0.03100508853255657
134,0.09138252369397903,0.037185183342077766,0.05419734035190127
135,0.052668023898520766,0.008703568370129977,0.04396445552839079
136,0.19037950184125696,0.15743034961215074,0.032949152229106216
137,0.09282003597302835,0.03794047025138192,0.05487956572164643
138,0.11029786473388137,0.03446379569048119,0.07583406904340018
139,0.0901053286505007,0.07059816046646905,0.019507168184031642
140,0.01946579297143669,0.00012223055489224421,0.019343562416544446
141,0.07775034644493939,0.08282857169586011,-0.00507822525092072
142,0.11265654800814084,0.004449048718437099,0.10820749928970375
143,0.08962035398811441,0.06751850582319452,0.02210184816491989
144,0.05204479262586681,0.026504836835436252,0.025539955790430557
145,0.11563107108509751,0.1883042170841075,-0.07267314599900998
146,0.09115822875153701,0.0033589246599606826,0.08779930409157632
147,0.08598297098285601,0.010928117894765998,0.07505485308809001
148,0.2286963775920856,0.06515079753902953,0.16354558005305608
149,0.15089938526075608,0.07300049062130742,0.07789889463944866
150,0.09361602493417365,0.039720440054596406,0.05389558487957724
151,0.10133244460198987,0.042528915361831676,0.05880352924015819
152,0.1551757773001471,0.11478094697998897,0.040394830320158115
153,0.03032072598850899,0.004760321773958243,0.025560404214550747
154,0.09508779754127705,0.08753755262269158,0.007550244918585469
155,0.2055816224944148,0.03361470696387592,0.1719669155305389
156,0.1869787765582892,0.06546907833238691,0.1215096982259023
157,0.1305267101424069,0.059773206145060986,0.07075350399734592
158,0.05027193315063727,0.0026063455690104043,0.04766558758162687
159,0.11463695469335289,0.0365973836055028,0.07803957108785009
160,0.08994776287590933,0.0010683559432217438,0.08887940693268759
161,0.029806010456141063,0.010725410494511922,0.01908059996162914
162,0.06454095388336889,0.052995352824935726,0.011545601058433164
163,0.2040614512988097,0.15624811541593053,0.04781333588287917
164,0.15933858540497592,0.11589718361074197,0.04344140179423395
165,0.04348446625857494,0.002060021356600439,0.0414244449019745
166,0.14276204874001996,0.06818150102280363,0.07458054771721634
167,0.04002251195456463,0.001610236781474983,0.03841227517308965
168,0.061559612531726926,0.027995920780046313,0.03356369175168061
169,0.06315317917063401,0.025803766289808183,0.03734941288082583
170,0.028044095682754233,0.00046821606309777053,0.027575879619656463
171,0.03799244506100208,0.025740752028654112,0.012251693032347966
172,0.06029288398291344,0.0406674766463766,0.019625407336536838
173,0.09210114040168249,0.04585324103100796,0.04624789937067453
174,0.14584543521025928,0.19636063848047225,-0.05051520327021297
175,0.11404321519015992,0.18147278941034695,-0.06742957422018703
176,0.02476171395450133,0.02325858701642336,0.00150312693807797
177,0.038421598988085504,0.012337143711199317,0.026084455276886187
178,0.11484990053797728,0.03642357098496651,0.07842632955301077
179,0.1675155373592503,0.0747295755768641,0.09278596178238618
180,0.12925207241972814,0.07838355618401038,0.05086851623571775
181,0.06839465856829097,0.03743407268704457,0.030960585881246394
182,0.06514727933058406,0.03845250674747136,0.026694772583112703
183,0.12900105321372368,0.0767599720724843,0.052241081141239376
184,0.2033435733658724,0.06734355468710929,0.1360000186787631
185,0.09883054659032475,0.018189723002416835,0.08064082358790792
186,0.09189958065376835,0.01771930898696139,0.07418027166680696
187,0.06306483433266163,0.020325439016128932,0.0427393953165327
188,0.08049081542696401,0.019853330299450023,0.06063748512751399
189,0.03274360035138324,0.04029719294318035,-0.007553592591797109
190,0.07375288300008065,0.03642758717475825,0.0373252958253224
191,0.07019655963230997,0.054323224640608236,0.015873334991701737
192,0.11988101405227636,0.0973729462564028,0.022508067795873554
193,0.0943988528319365,0.13941976093199127,-0.04502090810005477
194,0.08561915284777155,0.0591230544537249,0.026496098394046652
195,0.10658599102322441,0.055660722542622776,0.05092526848060164
196,0.05187341018915703,0.022070302206140813,0.02980310798301622
197,0.0009829469617929076,0.0035266740144789255,-0.002543727052686018
198,0.07340927079008575,0.011799854497354434,0.06160941629273131
199,0.16339698122414525,0.04300282935398625,0.120394151870159
200,0.03563606421825427,0.023262335558765113,0.012373728659489158
201,0.08435827573651589,0.025234453340836738,0.05912382239567915
202,0.06393277336061054,0.010481248441453483,0.053451524919157056
203,0.040886851890594156,0.05681685252801927,-0.015930000637425112
204,0.2184196581154444,0.12745192278946893,0.09096773532597546
205,0.05109588113480312,0.016757974692435784,0.03433790644236734
206,0.1514496909773364,0.08267306858887602,0.06877662238846038
207,0.11205412787325175,0.03962568714536341,0.07242844072788834
208,0.0941683431097472,0.056553435737817015,0.037614907371930184
209,0.14313521776838278,0.05603923125415555,0.08709598651422723
210,0.14128081261045422,0.06491976473584637,0.07636104787460785
211,0.05521213030086525,0.022456799790805615,0.03275533051005963
212,0.053986187372408345,0.015774213142939697,0.03821197422946865
213,0.04593702418034584,0.011159983476980884,0.03477704070336496
214,0.10317989964520746,0.05523933181811436,0.047940567827093106
215,0.027213306468014564,0.00024352870010901917,0.026969777767905545
216,0.03371695783572315,0.029165755562822415,0.004551202272900734
217,0.10295910892245552,0.03667856621164223,0.0662805427108133
218,0.0658503596473573,0.03844395718700078,0.027406402460356527
219,0.06554546537057637,0.035670632311175954,0.02987483305940042
220,0.08678033820988873,0.026325815291442733,0.060454522918445996
221,1.635944893729757e-05,0.0051230298684961095,-0.005106670419558812
222,0.17097805308876668,0.12532915031655079,0.045648902772215894
223,0.08757094885646599,0.10210367204613446,-0.014532723189668473
224,0.22213493525692118,0.17443097297044918,0.047703962286472
225,0.07562579564892924,0.01733755651522828,0.05828823913370096
226,0.05550766123401463,0.048760871670212036,0.006746789563802591
227,0.15388149043153476,0.08804020272662771,0.06584128770490705
228,0.015559303429823257,0.00449410127310812,0.011065202156715137
229,0.14879433406179765,0.09680028842355293,0.051994045638244724
230,0.1286495781969691,0.10370751849864779,0.024942059698321306
231,0.02732699634852187,0.011122639949416202,0.01620435639910567
232,0.1233352647191921,0.07074788922051434,0.05258737549867776
233,0.03606836722735263,0.0030102374268762278,0.0330581298004764
234,0.11226877724486484,0.13428116965244574,-0.022012392407580905
235,0.03855624411401826,0.03393222302037757,0.0046240210936406845
236,0.06786888117354961,0.05522974105166245,0.01263914012188716
237,0.19647636843287963,0.10141773402626031,0.09505863440661932
238,0.07022779970756499,0.01861222793312023,0.05161557177444476
239,0.1165064987386395,0.09595957823116863,0.020546920507470867
240,0.01867253833961524,0.022885053234759867,-0.004212514895144626
241,0.1846288432103006,0.15772416095199016,0.02690468225831044
242,0.0440858063643943,0.018892087764468712,0.025193718599925585
243,0.07316457508705776,0.005791028190528458,0.0673735468965293
244,0.03349862477027998,0.09177255200561885,-0.05827392723533886
245,0.14040093618942318,0.09762621125759052,0.04277472493183265
246,0.07413940035493016,0.04527028254339471,0.02886911781153545
247,0.1272997467899516,0.06333305523813293,0.06396669155181867
248,0.07809069898667131,0.04680798138631459,0.031282717600356724
249,0.13975198728665583,0.13195115771405264,0.007800829572603196
250,0.1893477905140888,0.08215662345400032,0.10719116706008847
251,0.14237206341578656,0.05630810434312561,0.08606395907266096
252,0.049257075262782335,0.001595242569345512,0.04766183269343682
253,0.1088525945985207,0.14958780986003994,-0.04073521526151924
254,0.09730625547682004,0.06058422685135467,0.036722028625465364
255,0.15528341344637275,0.03613738539782918,0.11914602804854357
256,0.13273537970544314,0.05020608859716569,0.08252929110827745
257,0.021727528881113956,0.0002996218803998918,0.021427907000714064
258,0.04629208006864216,0.03755115190786862,0.008740928160773542
259,0.03395191077343329,0.023801912856929563,0.010149997916503728
260,0.0790515055735207,0.09949636268917794,-0.020444857115657245
261,0.15511998597587362,0.08981157442168997,0.06530841155418365
262,0.1229542584725094,0.09751551311384177,0.025438745358667636
263,0.018584212444308523,0.006028962983748776,0.012555249460559748
264,0.08552212297871242,0.0755416946988432,0.009980428279869225
265,0.047819860075436926,0.021038481413091392,0.026781378662345534
266,0.11714137096485566,0.10257435293290318,0.014567018031952483
267,0.11625851050693403,0.06290637724284565,0.053352133264088386
268,0.07422420547967779,0.05819169217450837,0.016032513305169416
269,0.09004807583056484,0.08076035565303452,0.009287720177530323
270,0.09994905404697918,0.0223459715459825,0.07760308250099668
271,0.0688243571495597,0.027091193505072386,0.041733163644487314
272,0.030968652256408546,0.016566666049868117,0.01440198620654043
273,0.030252164601301645,0.003190694280583717,0.02706147032071793
274,0.1324732998133631,0.10652475799253225,0.02594854182083084
275,0.0427215002617809,0.006257590072361596,0.0364639101894193
276,0.10411042831258888,0.006375659310968618,0.09773476900162026
277,0.15068334783147264,0.19547588493630563,-0.044792537104833
278,0.09033876565381616,0.04381605579006398,0.046522709863752176
279,0.055581029907372126,0.027837106444347115,0.02774392346302501
280,0.09326465560867447,0.04371867109781835,0.04954598451085612
281,0.11544669379172179,0.08312615290113823,0.03232054089058356
282,0.05150404817426113,0.0052697131557589705,0.04623433501850216
283,0.002606763602622242,0.045221682422309395,-0.04261491881968715
284,0.056890823831362236,0.01578793698087999,0.041102886850482245
285,0.16248630502274475,0.05231250706398405,0.1101737979587607
286,0.12230645895150072,0.06652061692942735,0.05578584202207337
287,0.039984076306436855,0.017628444903186935,0.02235563140324992
288,0.059445922888921254,0.015471027576066443,0.04397489531285481
289,0.06772255059741605,0.04611778402114153,0.021604766576274526
290,0.0743564889123598,0.012491746370302703,0.061864742542057094
291,0.10635096543000278,0.029866343000728657,0.07648462242927412
292,0.0475541873360632,2.688317620735958e-07,0.04755391850430113
293,0.11474863785341116,0.16667151607061403,-0.05192287821720287
294,0.06022729429372231,0.02497404145573623,0.03525325283798608
295,0.13173900794386928,0.04137553363006996,0.09036347431379932
296,0.0656026357884244,0.0315606895076721,0.0340419462807523
297,0.08297719164438966,0.051635912559489516,0.03134127908490014
298,0.1920540268662706,0.09825580170605275,0.09379822516021785
299,0.11348358660102531,0.07390989577644935,0.03957369082457596
300,0.02712343688710861,1.5988051760063016e-05,0.027107448835348547
301,0.10833995799725571,0.07450891110615288,0.033831046891102834
302,0.117128038988624,0.18385688503595032,-0.06672884604732632
303,0.1542987494094349,0.05334469431071365,0.10095405509872124
304,0.08645601458938867,0.023079147125621313,0.06337686746376736
305,0.22597621062073137,0.153923233242525,0.07205297737820637
306,0.08868888763797433,0.04299175127034749,0.045697136367626845
307,0.027191396986881222,0.023624013386049247,0.003567383600831975
308,0.036395255365446966,0.04825446169964798,-0.011859206334201011
309,0.0959939816459845,0.13812952728003658,-0.042135545634052085
310,0.15213742201739056,0.07378624649167531,0.07835117552571524
311,0.06299874089113622,0.06946506125890084,-0.006466320367764622
312,0.01697349047426555,0.01173580018212117,0.005237690292144381
313,0.15674736562857094,0.04262799070671941,0.11411937492185154
314,0.08334947840372886,0.02555615931049593,0.05779331909323293
315,0.06730318810265501,0.04287598364377343,0.02442720445888158
316,0.14381462525472788,0.0774577913307345,0.06635683392399339
317,0.06886139557323379,0.027161544628736545,0.04169985094449724
318,0.049792972313812855,0.06063325271801878,-0.010840280404205926
319,0.04868119345259547,0.021787425870676946,0.026893767581918526
320,0.09816036463847777,0.07513332613524981,0.02302703850322796
321,0.09187113643670586,0.033961483669592174,0.057909652767113684
322,0.008938403716926113,0.0026362256099138337,0.0063021781070122795
323,0.12461460297099614,0.15069051581218473,-0.026075912841188598
324,0.09342230572568078,0.03562056072284003,0.05780174500284074
325,0.07117747324120094,0.03546020643841996,0.03571726680278098
326,0.06918201820745962,0.04075804474808675,0.028423973459372864
327,0.03756801219982009,0.007326056198364017,0.030241956001456072
328,0.07833758300752502,0.09837166273274855,-0.02003407972522353
329,0.09019328157857964,0.11956749599181282,-0.02937421441323318
330,0.15854354768452916,0.07826399122474037,0.08027955645978879
331,0.040788066662068134,0.028510483160877342,0.012277583501190792
332,0.05551404861803555,1.7845516574577225e-05,0.05549620310146097
333,0.16927136095478956,0.08305549687748448,0.08621586407730508
334,0.18791927760703575,0.07816957435888205,0.1097497032481537
335,0.2090166790208574,0.21761980971358796,-0.008603130692730554
336,0.09409247286747813,0.05751102837669686,0.03658144449078127
337,0.21710117616672686,0.0792201355757236,0.13788104059100326
338,0.06506456225119561,0.05418370844793796,0.01088085380325765
339,0.07788156605617436,0.028737528828767123,0.04914403722740723
340,0.05348563032182008,0.08192373040982359,-0.028438100088003515
341,0.061806093870644285,0.0335341492958936,0.028271944574750685
342,0.11722064061429649,0.038210444826011214,0.07901019578828528
343,0.10731366868564307,0.05595692276274722,0.05135674592289585
344,0.016774529188269605,0.001638008117276657,0.015136521070992948
345,0.08264649641537636,0.05472827338110764,0.02791822303426872
346,0.09739520798881307,0.13433221888454316,-0.036937010895730094
347,0.0950879053337319,0.07107728878334618,0.02401061655038572
348,0.05784994645204855,0.0060818898799461785,0.05176805657210237
349,0.09680202233641588,0.04659833567411775,0.05020368666229813
350,0.10822207932592731,0.022146045246875024,0.08607603407905229
351,0.11960844994663,0.031857138870176605,0.0877513110764534
352,0.14937252456993655,0.11339621731553562,0.03597630725440093
353,0.038286517185674884,0.013805893403022074,0.02448062378265281
354,0.16572986639546594,0.11172337762170925,0.05400648877375669
355,0.13567672784199192,0.07548634655688224,0.06019038128510967
356,0.12302572460690708,0.1376482838264127,-0.014622559219505615
357,0.07338488331522552,0.03890281976002197,0.03448206355520356
358,0.00870286699048095,0.03113733386299722,-0.022434466872516268
359,0.05230754842429797,0.027238845454809923,0.025068702969488044
360,0.12236636594680272,0.11374217628957217,0.008624189657230552
361,0.06843709017952881,0.020529528124503038,0.047907562055025776
362,0.25299546032351106,0.211232042055856,0.04176341826765506
363,0.0639835955246093,0.061013229881289766,0.002970365643319539
364,0.003285973060708769,0.0006092832347541766,0.0026766898259545924
365,0.045119334584518445,0.046006200150589094,-0.0008868655660706493
366,0.19583893958005094,0.05924790391350376,0.13659103566654718
367,0.0995703985850156,0.08972377514030905,0.009846623444706548
368,0.01614364990711159,0.029167536122429727,-0.013023886215318137
369,0.10244612326967129,0.046423470730761696,0.05602265253890959
370,0.20850220285023602,0.06355227449001799,0.14494992836021803
371,0.02483207844758839,0.008733666179539523,0.016098412268048867
372,0.07871138521073773,0.05506247461345459,0.023648910597283135
373,0.1347816707004058,0.04980714294085997,0.08497452775954584
374,0.0885886992800008,0.15781342468694992,-0.06922472540694913
375,0.03478459214621543,0.00016906289469176272,0.03461552925152367
376,0.10000569944394422,0.047682072294247146,0.05232362714969707
377,0.20445103233790463,0.049435938693298764,0.15501509364460586
378,0.01142575646528965,0.0029092179548112496,0.0085165385104784
379,0.017506968760961583,0.0007105494723474992,0.016796419288614084
380,0.05011471174300319,0.05849661220219582,-0.008381900459192626
381,0.13609001585046054,0.03529511357874959,0.10079490227171095
382,0.08701941082260856,0.028887829583263525,0.05813158123934503
383,0.04940626485638999,0.022057333252563427,0.027348931603826565
384,0.11255059530779066,0.06369590265652858,0.04885469265126208
385,0.0882138924431658,0.04374495946419188,0.04446893297897392
386,0.1112492350592259,0.04086149221428992,0.07038774284493599
387,0.07154952638374923,0.06299376675805146,0.008555759625697767
388,0.023136635954407847,0.04243106199564184,-0.019294426041233992
389,0.047786809390017226,0.007587346231896608,0.04019946315812062
390,0.10036811577204996,0.06500583570198148,0.035362280070068475
391,0.007605552339806421,0.0023066152969066778,0.005298937042899743
392,0.1156749861494678,0.14164238859713252,-0.02596740244766471
393,0.03367553609658902,0.002131650161221521,0.0315438859353675
394,0.13897690311395627,0.042606363070706754,0.09637054004324952
395,0.09167857088777098,0.06690737694524496,0.024771193942526026
396,0.16772738121217057,0.14515684758507552,0.022570533627095046
397,0.1980978496587299,0.14361083842709543,0.054487011231634463
398,0.041368208317322575,0.04465203670440432,-0.003283828387081744
399,0.05683462244281601,0.025783319005442396,0.031051303437373612
400,0.2058001992126457,0.13946326462133396,0.06633693459131174
401,0.0320299162218326,0.007400792404750889,0.02462912381708171
402,0.039507003347102554,0.06784169770289783,-0.028334694355795276
403,0.0314536535656148,0.004231024876889755,0.027222628688725048
404,0.08337649636011002,0.09546754010470693,-0.012091043744596908
405,0.06208624714193178,0.04923677634846424,0.012849470793467543
406,0.037159554606590484,0.0011628732549752163,0.03599668135161527
407,0.1285503622180174,0.12883780321300953,-0.0002874409949921164
408,0.1843397909758855,0.10542761380614252,0.07891217716974297
409,0.06393203201198516,0.027845608800337818,0.036086423211647345
410,0.04241530393858417,0.0010921821052393144,0.041323121833344856
411,0.04704334989755399,0.019098115396571802,0.027945234500982186
412,0.06187328488760224,0.05371827185432676,0.008155013033275482
413,0.05432341131173146,0.0038106027081171723,0.05051280860361429
414,0.041182820584451774,0.008797595672716985,0.03238522491173479
415,0.001760950202330691,3.818389798238009e-06,0.001757131812532453
416,0.2225880850227211,0.15129477505538225,0.07129330996733885
417,0.10903448274859551,0.0734704069367137,0.03556407581188181
418,0.12325150332592105,0.09412135335564764,0.02913014997027341
419,0.06484148101317755,0.033401928394909075,0.031439552618268474
420,0.005328929848602781,0.001055860043793544,0.0042730698048092375
421,0.10659170738390866,0.052540122127300304,0.05405158525660836
422,0.05790565838685313,0.02099939198948053,0.0369062663973726
423,0.10626319952916041,0.022113808664371515,0.0841493908647889
424,0.0885119980657536,0.018678499503775203,0.0698334985619784
425,0.13951565139029687,0.02740598413197559,0.11210966725832128
426,0.08155277726556065,0.156746164699206,-0.07519338743364534
427,0.06112306720847249,0.05106918443783337,0.010053882770639122
428,0.1185906869679968,0.09950612865843811,0.019084558309558686
429,0.07388664801316147,0.00904208887219149,0.06484455914096998
430,0.04050745750054352,0.004345321394773838,0.03616213610576968
431,0.1340694975478285,0.10960264314518176,0.02446685440264673
432,0.051484525503497025,0.04612617369450789,0.005358351808989137
433,0.012076382744783065,0.00015471265763222775,0.011921670087150837
434,0.10457466975523833,0.09683615183549366,0.00773851791974467
435,0.10572957154912699,0.023603574117018744,0.08212599743210824
436,0.17461036551220532,0.12202914611350524,0.052581219398700085
437,0.07106155807593406,0.0003062743635984244,0.07075528371233564
438,0.05192033714906408,0.04677657454074635,0.005143762608317726
439,0.08103063820210399,0.011677235988284851,0.06935340221381914
440,0.09386542921155516,0.06143246709083139,0.032432962120723774
441,0.06387291493505776,0.013091897009989917,0.05078101792506784
442,0.051012505224747984,0.06790042030876609,-0.0168879150840181
443,0.2109428880288694,0.15291991751812362,0.058022970510745786
444,0.13682047795505092,0.06947357847142721,0.06734689948362371
445,0.1346444358807911,0.07031862673584965,0.06432580914494146
446,0.1670802602094601,0.026061347116012157,0.14101891309344794
447,0.004433934491338443,0.0023436772859217747,0.002090257205416668
448,0.058281786164457006,0.010942433372142402,0.047339352792314604
449,0.04404306176036288,0.0902734966812806,-0.04623043492091772
450,0.06879853596727892,0.0003142391498593966,0.06848429681741952
451,0.16011940721882656,0.06170414602749874,0.09841526119132782
452,0.04488677382896311,0.05671622328903203,-0.01182944946006892
453,0.032053575033311854,0.01611168178175093,0.015941893251560924
454,0.08361762405166817,0.05844254904358337,0.025175075008084802
455,0.126326701066927,0.08636798330202577,0.03995871776490123
456,0.07459540415855781,0.056817480320993874,0.017777923837563936
457,0.10497982118573257,0.1698741633509947,-0.06489434216526213
458,0.05521380029902456,0.01274557604286708,0.04246822425615748
459,0.08128704400559161,0.050193753207634084,0.03109329079795753
460,0.03004244800712519,0.009304829647084012,0.020737618360041177
461,0.07194587134830355,0.006312767553128817,0.06563310379517473
462,0.08981662554249115,0.08704611216330937,0.0027705133791817715
463,0.09986824355022483,0.04421784426436215,0.055650399285862684
464,0.08524874908844093,0.11338548911456947,-0.028136740026128537
465,0.09651523763186931,0.0684856972379645,0.028029540393904817
466,0.04866641100734792,0.007378997872341753,0.04128741313500617
467,0.15255435892129876,0.10518054804156851,0.04737381087973025
468,0.14360023049972848,0.15563248660855267,-0.01203225610882419
469,0.11781220015386074,0.08050084720850448,0.03731135294535626
470,0.08743825376816028,0.02879474260263304,0.05864351116552724
471,0.0667358545497716,0.02834978294676227,0.03838607160300933
472,0.013582450803523605,2.4742011255796115e-05,0.013557708792267809
473,0.15349576591241487,0.11196360260980298,0.04153216330261189
474,0.13481875053325054,0.05785043624332309,0.07696831428992745
475,0.10021031944375058,0.10478752618185705,-0.004577206738106465
476,0.1202220448589032,0.05990704082889142,0.060315004030011776
