UID,TEST,LocationType,TSVR_hours,theta_accuracy,theta_confidence,theta_accuracy_z,theta_confidence_z,latent_calibration
A072,T1,Destination,1.0,0.6814234,1.4586939,0.8033448886616371,1.5453755791574637,0.6740541054741735
A072,T2,Destination,33.76,1.7074885,1.5416913,2.0536748820660087,1.6328618318824368,0.3680619925586577
A072,T3,Destination,83.54,0.09480323,0.597224,0.08850838044498337,0.6373137195527372,0.34733077002147106
A072,T4,Destination,154.89,0.58196443,0.7568157,0.6821473805268163,0.8055368180956806,0.2761182570686014
A073,T1,Destination,1.0,0.30522674,-0.073171444,0.3449237149792393,-0.06933956403752654,-0.13906345131545092
A073,T2,Destination,66.66,-0.94399035,-0.11646445,-1.177332130093679,-0.11497404010713567,0.2690701204719005
A073,T3,Destination,66.9,-0.27342725,0.21188341,-0.36020546200973874,0.23113226999009734,0.23802229866742702
A073,T4,Destination,140.12,1.1537054,-0.23729247,1.3788525732568966,-0.24233695381260242,-0.5355376452708237
A074,T1,Destination,1.0,0.39766553,-0.41321808,0.4575666571190783,-0.4277773697443672,-0.38080297915182176
A074,T2,Destination,29.33,-0.40341347,0.26912332,-0.518602497047047,0.2914679580021883,0.3185424158456126
A074,T3,Destination,73.02,1.1376537,-1.1327794,1.3592924869084486,-1.1862556292155706,-1.0818224695024727
A074,T4,Destination,147.21,0.26247647,-0.9172052,0.2928296082728178,-0.9590222587463282,-0.6443456866610829
A075,T1,Destination,1.0,0.07384318,-0.13164216,0.06296713634823424,-0.13097262527783202,-0.09456032803882197
A075,T2,Destination,28.68,0.8610925,-0.11858212,1.022283886409411,-0.11720624271598962,-0.36052906860727474
A075,T3,Destination,71.37,-1.4018217,-2.5341713,-1.7352307164755905,-2.663440769113089,-1.0615605331186404
A075,T4,Destination,244.53,-0.09748435,-0.6303648,-0.14580709196816335,-0.6566683087896743,-0.3422799388483344
A076,T1,Destination,1.0,-0.5232532,-0.5170347,-0.6646353450802582,-0.5372088345176311,-0.12423959822079289
A076,T2,Destination,27.3,-1.1163836,-0.9599613,-1.3874050105916693,-1.0040907906537642,-0.19075647515356892
A076,T3,Destination,74.88,-0.5196874,-0.5517695,-0.6602901756651,-0.5738222403731327,-0.14688715491682755
A076,T4,Destination,149.28,-1.266146,-1.6269691,-1.5699006637468373,-1.707173212034775,-0.549693260173657
A077,T1,Destination,1.0,-0.5821275,0.14284195,-0.7363776771512809,0.1583567539129537,0.3029224432056205
A077,T2,Destination,53.88,-0.5422168,-0.89152926,-0.6877437792945427,-0.9319576546046171,-0.34843297725123346
A077,T3,Destination,78.36,-0.26786017,-0.55568767,-0.35342159702916237,-0.577952321686998,-0.2369552035667022
A077,T4,Destination,149.75,0.8029541,-0.42253417,0.951438298455449,-0.4375973135516262,-0.5276128623119735
A078,T1,Destination,1.0,-0.27483156,-1.2230827,-0.36191670909633944,-1.281442916114908,-0.6458318127154624
A078,T2,Destination,26.17,0.06392656,-0.85786813,0.050883061547138606,-0.8964759873934975,-0.5386682062143392
A078,T3,Destination,72.3,0.34884748,-1.2683096,0.3980785484849241,-1.3291158794049276,-0.8907879001074164
A078,T4,Destination,140.08,-1.3704203,-0.84077936,-1.6969659784439706,-0.8784629839623185,-0.02888446122137922
A079,T1,Destination,1.0,1.3273735,0.7505545,1.5904789450412502,0.7989369857447685,0.01280550666260255
A079,T2,Destination,26.11,-0.2008887,0.024114441,-0.271812313521341,0.03320795578457234,0.09705532773985472
A079,T3,Destination,74.0,-0.19927017,-0.36143973,-0.26984002481936215,-0.3731986261477954,-0.14111789341388079
A079,T4,Destination,194.42,-0.95253634,-0.590337,-1.1877459991750208,-0.6144756349610402,-0.01999411564560033
A080,T1,Destination,1.0,-0.1154154,1.106992,-0.16765729389807352,1.1746521431552126,0.7346619744554477
A080,T2,Destination,29.03,0.10268697,0.8046346,0.09811525293504446,0.8559419677802517,0.47240997420005054
A080,T3,Destination,72.87,1.1151272,0.48181114,1.331842417125914,0.5156588407532575,-0.07893958200966938
A080,T4,Destination,145.77,-0.40745336,-0.43002534,-0.5235253773175624,-0.4454936379163139,-0.11092372998626773
A081,T1,Destination,1.0,0.6662004,1.2009158,0.7847946295313004,1.2736557421075874,0.5204889202305623
A081,T2,Destination,31.39,-0.9717388,0.009786245,-1.211145500517721,0.018104829947510594,0.35653446066455474
A081,T3,Destination,80.13,1.2064252,0.32190835,1.4430952291919634,0.34710782713875504,-0.20926273595857206
A081,T4,Destination,154.53,1.4606197,0.79271454,1.752848487058767,0.8433772201898833,-0.007590970463637492
A082,T1,Destination,1.0,-0.6594405,-0.40188107,-0.8305888171462696,-0.4158272059801343,-0.005869926978522316
A082,T2,Destination,27.97,1.5764099,-0.37836897,1.893946707826914,-0.3910434715174302,-0.7696109693824451
A082,T3,Destination,75.71,-0.7732746,-1.4438484,-0.9693033972466869,-1.5141485650051816,-0.6083928342039298
A082,T4,Destination,170.25,0.112550795,-1.0390277,0.11013499344389899,-1.0874334381638526,-0.6672380862144378
A083,T1,Destination,1.0,1.6751546,1.1439762,2.0142738294683347,1.2136366061387633,0.13421201919071568
A083,T2,Destination,25.15,-0.3237374,0.24409963,-0.42151179580636916,0.265090880317208,0.27538797933985815
A083,T3,Destination,74.3,-0.8224563,0.11060281,-1.0292346380974047,0.12437398397466902,0.3667051629377771
A083,T4,Destination,144.91,0.76563764,0.5948737,0.9059656581856703,0.6348363053231407,0.11238539182650742
A084,T1,Destination,1.0,0.089948215,0.13065845,0.08259221501558894,0.14551431836587983,0.06148498655826598
A084,T2,Destination,27.25,-0.3887303,-0.7013877,-0.5007100574257645,-0.7315324295773193,-0.28467622667364667
A084,T3,Destination,91.97,0.41099674,-0.5774413,0.4738116416832861,-0.6008824806060191,-0.4866508797215997
A084,T4,Destination,162.51,1.1264467,-0.6225055,1.3456359964615143,-0.6483839443873993,-0.7634493473924804
A085,T1,Destination,1.0,-0.025167516,1.0677788,-0.05768411948011649,1.1333181263624585,0.6790830820261035
A085,T2,Destination,24.51,0.58357966,0.93825793,0.6841156479547276,0.9967922163221636,0.38737551461843817
A085,T3,Destination,71.4,-0.9434278,-0.421368,-1.176646624721954,-0.4363680721134573,0.08096793045135825
A085,T4,Destination,170.65,0.36916238,-1.3817028,0.42283363350146985,-1.4486418663935974,-0.9677410141063778
A086,T1,Destination,1.0,1.2463102,0.94961023,1.4916978098536906,1.0087584970346886,0.16369550298283908
A086,T2,Destination,23.47,0.35159728,0.6308833,0.4014293664942915,0.6727934577896663,0.2786922187438973
A086,T3,Destination,145.29,-0.7232066,0.21144061,-0.9082921396668607,0.23066552148102817,0.3943038387312443
A086,T4,Destination,169.55,-1.2129464,0.17004518,-1.505073338933709,0.18703125039977822,0.5392560450007233
A087,T1,Destination,1.0,1.1479511,1.5478343,1.371840567994222,1.639337071474153,0.5666056574469855
A087,T2,Destination,31.07,0.62924254,1.0058842,0.7397589677101941,1.068076002899421,0.4131584749445521
A087,T3,Destination,72.8,0.6483832,0.16136597,0.7630831615567203,0.1778826317742175,-0.11396467171606232
A087,T4,Destination,144.2,-0.5654962,-0.4262727,-0.7161113088484254,-0.4415380391695358,-0.05360117095511416
A088,T1,Destination,1.0,1.5717645,1.0618956,1.8882859725077217,1.1271167378607518,0.11961420323656147
A088,T2,Destination,24.25,2.250928,1.0432209,2.715892811952402,1.1074320305836196,-0.12829070025655365
A088,T3,Destination,74.91,-0.11962351,0.37309405,-0.17278516166060132,0.40106186770032276,0.28383904011928707
A088,T4,Destination,149.93,1.3004314,1.3233032,1.5576481668427713,1.4026623737219799,0.37515759220019285
A089,T1,Destination,1.0,1.5398204,0.8121433,1.8493599176771767,0.8638567702419674,-0.023184727547381212
A089,T2,Destination,32.14,0.37108445,0.7289868,0.4251758063035881,0.7762028127116807,0.3323686924656999
A089,T3,Destination,79.34,-0.0014881843,-0.14526197,-0.028829245994719758,-0.14532905258430323,-0.07673342053913658
A089,T4,Destination,146.96,0.8214839,-0.07424965,0.9740181179150373,-0.0704760840080989,-0.31942125065531196
A090,T1,Destination,1.0,-0.3088941,-0.2083959,-0.4034242269073791,-0.21187753428976344,-0.00864309336769839
A090,T2,Destination,23.54,-0.2992866,-0.48259068,-0.39171683581530076,-0.5009019352824259,-0.18096831026979587
A090,T3,Destination,95.42,-0.48725727,-1.3980002,-0.6207718602784809,-1.46582069916619,-0.6796913228472644
A090,T4,Destination,144.07,0.14262137,-0.5008834,0.14677803085099497,-0.5201840034550093,-0.34605641610878624
A091,T1,Destination,1.0,1.1371102,0.65458727,1.3586301952552042,0.6977794393987911,0.01988752185973408
A091,T2,Destination,22.2,0.2593088,0.548435,0.2889695872953893,0.585886002730298,0.2600036618861509
A091,T3,Destination,73.64,-0.6923325,0.3316451,-0.8706699524885171,0.35737118202962975,0.457637299370673
A091,T4,Destination,142.61,0.056037232,0.55651975,0.0412693796996565,0.5944080104283491,0.3357387560051937
A092,T1,Destination,1.0,-0.4201831,0.003960049,-0.5390374298474061,0.011963528464798758,0.16096422173297809
A092,T2,Destination,22.83,-0.90574074,-0.23441996,-1.130722383188712,-0.239309086243076,0.1830628159371945
A092,T3,Destination,71.31,-1.0292109,-0.2751614,-1.2811791566804103,-0.2822539967609877,0.20093080944474404
A092,T4,Destination,146.16,-0.44239357,-0.66281474,-0.5661023956167399,-0.6908732796893677,-0.2422258869649986
A093,T1,Destination,1.0,0.97299176,1.3280941,1.1586407325956365,1.407712385989594,0.49208185445286395
A093,T2,Destination,22.09,-0.6046585,0.9094467,-0.7638332304893622,0.9664227523498304,0.7832090357371242
A093,T3,Destination,70.22,-0.8998102,0.28626767,-1.1234956175194728,0.30953954743638007,0.5018886727431147
A093,T4,Destination,140.95,-0.7954494,0.1377664,-0.9963248966990542,0.15300669656153987,0.37404530240006734
A094,T1,Destination,1.0,-1.036037,-0.5268859,-1.289497223017505,-0.5475928293517375,0.04817364125992191
A094,T2,Destination,22.98,-0.29982325,-0.21789545,-0.39237078027843514,-0.22189086039484043,-0.017654774581769714
A094,T3,Destination,76.21,-1.0888739,-1.0557201,-1.3538825732535742,-1.1050286342180222,-0.25934612634527937
A094,T4,Destination,149.99,-1.2646453,-1.070297,-1.5680719589004275,-1.120393915026176,-0.20714895242093878
A095,T1,Destination,1.0,1.3578781,1.1234274,1.6276508713808195,1.191976439555293,0.2319824178438507
A095,T2,Destination,29.71,-0.8642308,-0.26930702,-1.0801397028047715,-0.2760829869675722,0.14711423011104974
A095,T3,Destination,78.76,-0.6406247,-0.29432428,-0.807660487267495,-0.30245328689077894,0.05386611679810949
A095,T4,Destination,148.79,-0.86643106,-0.6069099,-1.0828208690107832,-0.6319448679464796,-0.060178298825562526
A096,T1,Destination,1.0,-0.46724647,1.5010747,-0.5963873417600982,1.5900485132431883,1.0999894387455866
A096,T2,Destination,24.49,-0.4302919,0.634124,-0.5513556890273803,0.6762094286418353,0.5528411012905384
A096,T3,Destination,71.19,-0.7520156,0.794869,-0.9433978622764558,0.8456482025585581,0.76388742923261
A096,T4,Destination,143.66,0.013857826,0.70938325,-0.010129090461525596,0.755539019272288,0.444627046879963
A097,T1,Destination,1.0,-0.12557247,-0.9642258,-0.18003437335054465,-1.0085859329684106,-0.5382556448240402
A097,T2,Destination,24.37,0.08058321,-0.36310253,0.07118032054624007,-0.37495135745059627,-0.23955104478107353
A097,T3,Destination,70.83,-0.33748123,-0.35814762,-0.43825958585716696,-0.3697284648239658,-0.09098198625979861
A097,T4,Destination,144.85,-0.29173175,-0.80419695,-0.38251073812162517,-0.8399020414924511,-0.3817978814677876
A098,T1,Destination,1.0,0.36816895,0.28148198,0.42162307159331436,0.30449502694774583,0.057594596352783814
A098,T2,Destination,25.77,1.0905981,-0.7234401,1.3019520432683338,-0.7547775172498513,-0.8131756621984596
A098,T3,Destination,78.84,0.41594142,0.35625297,0.47983707000336706,0.38330995039879895,0.08704643092079306
A098,T4,Destination,146.29,-0.75626916,-0.27041504,-0.9485811139500048,-0.27725093340618745,0.10885323451323947
A099,T1,Destination,1.0,1.5832982,1.3154249,1.9023405690873423,1.3943579817188188,0.2718450645562094
A099,T2,Destination,28.75,-0.39603183,1.3236241,-0.5096074674992012,1.4030006293601016,0.9658422991690263
A099,T3,Destination,78.57,-0.024725638,0.6556382,-0.05714566113393012,0.6988872081671651,0.42493469601406864
A099,T4,Destination,143.51,1.3247222,1.9964099,1.5872481559699594,2.112173549578966,0.7815258405905319
A100,T1,Destination,1.0,-0.6996861,1.5770688,-0.8796308133924678,1.670152697690013,1.2277283113724118
A100,T2,Destination,31.14,1.1456058,1.6435581,1.3689826607001028,1.7402380220894105,0.6264147811260629
A100,T3,Destination,75.34,0.24805592,0.8536865,0.27525718895323714,0.9076468033538975,0.452041263788416
A100,T4,Destination,146.8,-1.136643,0.68930566,-1.4120924650898063,0.7343755477316326,0.8327077365118047
A101,T1,Destination,1.0,0.8865688,-0.21817127,1.053328487781164,-0.22218159791464953,-0.43077152889840087
A101,T2,Destination,29.12,-0.23393802,-0.88835955,-0.3120851539654989,-0.9286165131938636,-0.4537819546234032
A101,T3,Destination,75.21,-0.978317,-1.6436224,-1.2191614838725908,-1.7247271933944897,-0.6601408470014334
A101,T4,Destination,150.22,0.17299545,-1.1911759,0.18379090970835388,-1.2478104605386469,-0.7820431253109448
A102,T1,Destination,1.0,0.20968845,0.03595928,0.22850382163566396,0.04569341410303314,-0.03855426156360997
A102,T2,Destination,29.13,0.24436091,-0.4667018,0.2707545683798163,-0.48415371701056714,-0.3604033530168334
A102,T3,Destination,75.27,0.012451167,-0.74882245,-0.011843199964121677,-0.7815326527945036,-0.4535483737137234
A102,T4,Destination,150.41,-1.0560108,-0.4704805,-1.313836654523615,-0.4881367851930868,0.08988750819466385
A103,T1,Destination,1.0,1.2595557,-1.5460261,1.5078383509632534,-1.6218524700077055,-1.3789290764120021
A103,T2,Destination,27.26,-0.42329043,-1.7063676,-0.5428239224377936,-1.7908659209266655,-0.8919973124755625
A103,T3,Destination,80.24,0.97105753,-2.1477895,1.1562837420078633,-2.256161796481054,-1.6493672753935296
A103,T4,Destination,149.72,-0.8396413,-1.8939518,-1.0501757274460768,-1.9885954730380797,-0.8626829655599839
A104,T1,Destination,1.0,0.06332143,1.4034938,0.05014566955426332,1.4871900227539643,0.8551776943022357
A104,T2,Destination,22.6,0.2064909,0.6199584,0.22460738984940581,0.6612776926886503,0.3224664971251845
A104,T3,Destination,72.62,1.1526464,-0.37916905,1.3775621098515873,-0.39188682324989643,-0.6226049356900748
A104,T4,Destination,145.78,-1.420157,-2.4627867,-1.7575735244787738,-2.58819538604963,-1.0111855757038186
A105,T1,Destination,1.0,1.0632366,1.9226042,1.268610197692908,2.0343761231205044,0.8270558976805227
A105,T2,Destination,22.77,0.89520895,0.9493199,1.0638570972158994,1.008452464752308,0.2857241801958249
A105,T3,Destination,69.46,0.023725206,0.5204851,0.0018949820562107836,0.556424453151182,0.32477809939150964
A105,T4,Destination,146.2,0.6975893,0.22215156,0.8230441354641798,0.24195576525522533,-0.09363078163534444
A106,T1,Destination,1.0,1.2047487,1.0958929,1.4410523001088646,1.1629527565765998,0.26831307662651843
A106,T2,Destination,22.64,0.13819233,-0.45441872,0.14138094488248507,-0.4712063157531655,-0.3158794852323036
A106,T3,Destination,66.08,0.28499973,0.21723706,0.320275729895359,0.23677546817342662,0.04695030844581012
A106,T4,Destination,147.13,0.24336678,-0.01406853,0.2695431534741314,-0.00704011283801486,-0.08110786603309408
A107,T1,Destination,1.0,-0.26651132,-1.9086866,-0.3517779317182542,-2.0041271937504384,-1.0712527580885822
A107,T2,Destination,26.22,-1.135201,-0.13229832,-1.4103352901790827,-0.13166427320400823,0.32586657769504823
A107,T3,Destination,71.45,-1.1414355,-0.2855823,-1.417932451746979,-0.29323850339639645,0.2335705521396277
A107,T4,Destination,145.95,-1.0968966,-1.1628886,-1.3636587779389155,-1.217993262931166,-0.3225996220855978
A108,T1,Destination,1.0,-0.17483757,-0.8499682,-0.24006724276406013,-0.8881487955478542,-0.4506931383849277
A108,T2,Destination,27.61,-0.8555178,-1.7737292,-1.0695223206985756,-1.861870723023581,-0.7830658906714587
A108,T3,Destination,68.96,0.98977315,-0.8209312,1.179089995754491,-0.8575413509727826,-0.8381635327385909
A108,T4,Destination,152.12,-0.94147485,-0.6899837,-1.1742668225431068,-0.7195116527086994,-0.08525468863160951
A109,T1,Destination,1.0,-0.8293198,0.5619888,-1.0375982788739313,0.6001728499349543,0.6472749225765455
A109,T2,Destination,24.65,-1.0111979,0.046443008,-1.2592290931111563,0.05674414674415053,0.3928598468624954
A109,T3,Destination,71.17,-1.1678147,0.5703379,-1.4500772980749679,0.6089735048063849,0.7702400350097887
A109,T4,Destination,149.87,-0.6777049,0.49588653,-0.852845228685396,0.5304954877656043,0.5537648161424544
A010,T1,Source,1.0,1.623562,0.8341061,1.912719393958561,0.9039254163682574,-0.24237094369470485
A010,T2,Source,21.9,0.09898508,0.10672693,0.14126953608967047,0.12838957843293877,0.014126814248056126
A010,T3,Source,80.88,-0.5057274,-0.50411737,-0.5613633207343357,-0.5228961135239991,-0.06274321382664941
A010,T4,Source,145.31,0.5918101,0.24549805,0.7138971288209268,0.27634814154442117,-0.12217906548930643
A011,T1,Source,1.0,0.12731029,0.9956194,0.17418141385088334,1.076131822077124,0.49441512406234284
A011,T2,Source,24.57,-0.20856883,0.6100838,-0.2160862148792748,0.6650715567688722,0.42609090650364145
A011,T3,Source,72.55,-0.8450841,0.25311512,-0.9556716498817136,0.2844695052137464,0.503653412302612
A011,T4,Source,148.85,-0.13091515,-0.1358129,-0.12585816630105265,-0.1302077777324017,-0.02080967546023097
A012,T1,Source,1.0,1.0843484,1.2708665,1.2861915733216247,1.369601856884096,0.23290935754873365
A012,T2,Source,25.6,-0.13956255,0.061837696,-0.13590582955764677,0.08052841998862342,0.09245094372668701
A012,T3,Source,166.33,1.1480632,0.95731443,1.3602236355439392,1.0352908436283772,0.03160426471012656
A012,T4,Source,166.87,-0.95036143,-0.29048738,-1.0779964134399316,-0.295122594380244,0.24798297440482878
A013,T1,Source,1.0,-0.15501398,0.02823129,-0.1538592913464892,0.044697077392980324,0.08051379166601708
A013,T2,Source,24.77,-0.8239752,-0.63382065,-0.9311446106656348,-0.6611864936812413,0.0030637375257627775
A013,T3,Source,79.66,0.5210637,0.071838245,0.6316948479253616,0.09119106262180222,-0.1877998203264134
A013,T4,Source,147.13,-1.5770361,-1.0986202,-1.8061477717207153,-1.1567584365528099,0.07129490704975106
A014,T1,Source,1.0,0.47304404,0.8832661,0.5758994211640064,0.9563400899873828,0.2825921571605688
A014,T2,Source,25.66,1.1207099,1.1061568,1.328441048019759,1.1939874311842578,0.12591219823017574
A014,T3,Source,70.56,0.04152508,0.44146854,0.07450510623515944,0.48529300062355174,0.22446731499054878
A014,T4,Source,148.87,-1.1226914,0.31318724,-1.2782315717047241,0.34851874368829744,0.6570349417770182
A015,T1,Source,1.0,1.200968,1.6133941,1.4216952472488982,1.7348067462157133,0.3722559215061645
A015,T2,Source,23.69,1.5226954,1.1994971,1.7955195846936283,1.2935073937556827,0.003730653801892747
A015,T3,Source,70.59,1.1774372,1.0238174,1.3943541326296756,1.106196691212846,0.05574663696183768
A015,T4,Source,146.54,-0.10652651,0.45747325,-0.09752030266501154,0.5023573141105077,0.29738393492551674
A016,T1,Source,1.0,1.356192,1.1935731,1.6020544860191144,1.287191191019318,0.07247880921049221
A016,T2,Source,32.85,1.3373035,0.45345017,1.5801073935494496,0.49806788316779743,-0.32945757220193955
A016,T3,Source,80.64,-0.013329637,0.38719904,0.010767829776134854,0.42743054883402526,0.2181267605227987
A016,T4,Source,150.8,-1.0709041,-0.54321486,-1.2180584154533403,-0.5645820813367944,0.1600924851534397
A017,T1,Source,1.0,-0.2286647,0.9190474,-0.2394361853453446,0.9944903170249744,0.6059835992193583
A017,T2,Source,20.61,0.8418083,1.3861693,1.0043772417282364,1.4925383627704116,0.40172427502008146
A017,T3,Source,61.28,0.1830041,2.6160455,0.2388936566471845,2.803839412707964,1.3682118610285383
A017,T4,Source,140.49,1.0870038,1.528282,1.2892769591036586,1.6440597376205472,0.3743964799397989
A018,T1,Source,1.0,0.9366276,0.5263299,1.114550518855,0.5757726687943227,-0.11573879918693902
A018,T2,Source,34.03,0.34145153,0.32644776,0.4229982916256485,0.36265718607682235,0.030982877787117058
A018,T3,Source,83.64,-0.39613545,-0.7368152,-0.4340252758614837,-0.7709998729082284,-0.23909318078769728
A018,T4,Source,150.87,0.23495352,-1.443502,0.2992551847984642,-1.5244733874107523,-0.9036877476207079
A019,T1,Source,1.0,-0.8907665,-0.19832489,-1.0087513468950398,-0.1968584195780491,0.2732696666862806
A019,T2,Source,28.69,-0.8944451,-0.23782247,-1.0130256182431567,-0.23897096564080927,0.252975151270142
A019,T3,Source,83.68,-0.5290039,-0.29222658,-0.5884089568552636,-0.29697693938346575,0.06473666865403258
A019,T4,Source,154.76,-1.2386124,-0.6414612,-1.4129235221600807,-0.6693328918610746,0.17820538513914996
A020,T1,Source,1.0,0.35700476,0.29489344,0.44107003776811415,0.3290137893300071,0.006769940778301453
A020,T2,Source,26.85,0.35810092,0.8611098,0.4423436976607233,0.9327169160022846,0.3200404875952465
A020,T3,Source,78.25,-0.56137884,-0.48277485,-0.6260263326066386,-0.5001405964367401,-0.026841909228376398
A020,T4,Source,145.78,-1.6343551,-1.0704167,-1.8727483696119567,-1.1266877032855804,0.11171933204967133
A021,T1,Source,1.0,1.2139407,0.9197226,1.4367686012198972,0.9952102191329409,-0.017724779558369264
A021,T2,Source,30.21,-0.017297959,0.6847735,0.0061569220871492475,0.7447061427780338,0.38473174000003524
A021,T3,Source,74.19,0.36036015,0.79250264,0.44496876210312164,0.8595675689857039,0.2810473821695331
A021,T4,Source,140.39,1.0062183,1.1536931,1.1954099586161613,1.2446709065618173,0.20178239267701703
A022,T1,Source,1.0,0.1581856,-0.2812787,0.21005632628964568,-0.28530424701118445,-0.2264806443091106
A022,T2,Source,24.15,0.90218073,-0.66199654,1.0745257079287476,-0.6912277890083034,-0.7592974509291285
A022,T3,Source,74.46,0.64592147,-0.33129498,0.7767706889792367,-0.3386318912716154,-0.4651934392668641
A022,T4,Source,141.71,0.74378496,-1.0014925,0.8904810981929966,-1.0532003264047969,-0.878891458563855
A023,T1,Source,1.0,0.8170031,0.66957635,0.9755553650239706,0.7285028543892851,0.015385644182219937
A023,T2,Source,25.63,0.5076978,0.6646996,0.6161646235433147,0.7233032356022209,0.14649132072383997
A023,T3,Source,72.2,0.6582759,0.37949002,0.79112565722023,0.419211147547953,-0.07668673568358397
A023,T4,Source,145.07,-0.32591987,0.41859582,-0.3524397700208326,0.46090597553035323,0.3707529615486044
A024,T1,Source,1.0,0.31113845,0.3095075,0.38777665042595866,0.34459538382045285,0.0347098302852174
A024,T2,Source,29.57,0.54446435,0.8890116,0.6588847375089844,0.9624659750011884,0.25487879073611286
A024,T3,Source,91.47,-0.2945651,0.17760481,-0.31600775919122376,0.2039599801216192,0.22365370422241465
A024,T4,Source,145.65,-1.4681152,-0.7411242,-1.679589439180858,-0.7755941533928665,0.22226609285201093
A025,T1,Source,1.0,1.0412298,1.5201635,1.236090829410648,1.6354037464127185,0.3897001525123125
A025,T2,Source,23.33,1.480383,0.80029917,1.7463555877953338,0.8678802739350878,-0.19916325005354218
A025,T3,Source,72.94,0.13729797,0.34703553,0.18578638706301878,0.3846079843904029,0.13070916201250746
A025,T4,Source,137.74,-0.3094319,-1.2910038,-0.3332819225354814,-1.3618789329659984,-0.5836819044547136
A026,T1,Source,1.0,0.8561924,0.30597228,1.0210905420322787,0.3408261120045089,-0.2030437138608532
A026,T2,Source,26.48,-0.1953155,0.1270002,-0.20068678882421584,0.15000505504486727,0.15267714588825895
A026,T3,Source,75.46,0.7336966,0.4475891,0.8787591419875136,0.49181877675793484,-0.07158011365977635
A026,T4,Source,147.65,-0.42854974,0.34728104,-0.47168837351182785,0.3848697485588372,0.3756353981721257
A027,T1,Source,1.0,0.59530455,0.9088447,0.7179574309772981,0.9836121398375487,0.2438745881391654
A027,T2,Source,28.26,0.7602098,0.55407584,0.9095655931120981,0.6053555489683632,-0.0240448282571345
A027,T3,Source,74.58,-0.47716057,-0.25326005,-0.5281706977322344,-0.255430601872891,0.0639004819084674
A027,T4,Source,145.92,-0.4226555,-1.0227153,-0.4648396861984681,-1.0758281973422252,-0.3860397983662297
A028,T1,Source,1.0,1.1920228,0.93658507,1.4113015615904474,1.0131890812456807,0.0011006991991489024
A028,T2,Source,22.82,-0.37323314,0.41178814,-0.4074144218847822,0.4536475881157184,0.3874488697497186
A028,T3,Source,72.26,0.4525285,-0.2597355,0.5520618240310893,-0.2623347637583052,-0.34187846259597665
A028,T4,Source,138.91,-1.4747403,-0.7819806,-1.6872873337897878,-0.8191554811237948,0.20249332424577843
A029,T1,Source,1.0,1.4011933,1.6593924,1.6543427933148298,1.78385039718265,0.311124877084585
A029,T2,Source,28.43,0.22787775,1.3603114,0.2910336437293439,1.4649685216602413,0.6529874319714094
A029,T3,Source,93.26,1.1538624,0.9016798,1.3669618931424823,0.9759728824125351,-0.0017320830663997144
A029,T4,Source,143.14,-0.056302976,0.25560948,-0.0391641311928805,0.2871290061349954,0.1638025996744087
A030,T1,Source,1.0,0.77168596,0.34983945,0.9229000741305308,0.3875975399570046,-0.1421784295174458
A030,T2,Source,32.95,1.0246594,1.079581,1.2168372041328688,1.1656521609815085,0.1527385534721964
A030,T3,Source,71.93,0.54660773,-0.025663225,0.6613751924978732,-0.012765563241398305,-0.25287666952992044
A030,T4,Source,150.46,1.3088306,1.0084872,1.5470239105211776,1.0898515441519039,-0.009589767076736644
A031,T1,Source,1.0,1.2707294,1.7817703,1.5027530282592094,1.914330415219549,0.43537510976962146
A031,T2,Source,32.41,-0.06876846,0.496819,-0.05364813627677416,0.544307978157491,0.302851280433994
A031,T3,Source,71.56,-0.23774107,-0.17503846,-0.24998228120678886,-0.17203029451286178,0.003668884351455029
A031,T4,Source,143.85,-1.0014096,-0.8072562,-1.1373107532444242,-0.8461044706381877,-0.016278682842770176
A032,T1,Source,1.0,0.95065767,1.0985742,1.130852461499777,1.1859028196263983,0.19527656281493783
A032,T2,Source,57.18,-0.558087,-0.80952066,-0.6222014488479843,-0.8485188508624263,-0.20931830222395453
A032,T3,Source,80.16,0.03167592,0.06827313,0.06306108340282642,0.0873899165856011,0.02193774900038921
A032,T4,Source,144.51,1.2263699,0.2156567,1.451210446878576,0.24453112322456588,-0.4132299736349254
A033,T1,Source,1.0,0.01302593,0.32084683,0.041391122575427666,0.35668544242520384,0.1699588738201691
A033,T2,Source,29.16,0.11565804,0.22721334,0.1606423287869741,0.25685287899620396,0.07367638804958279
A033,T3,Source,72.6,1.0797325,0.77439886,1.2808282260928492,0.8402652150399665,-0.04019023023809076
A033,T4,Source,168.33,-0.57237154,-0.099368066,-0.6387990675189548,-0.0913500869428736,0.19036220965759576
A034,T1,Source,1.0,1.4213097,1.8211368,1.677716618179523,1.9563032030354013,0.3920461548335714
A034,T2,Source,26.08,1.3198788,1.6283642,1.5598611324828657,1.7507679525937783,0.32910921370155954
A034,T3,Source,74.28,0.29753846,1.0441364,0.37197443012701936,1.1278609254127443,0.4476567061237615
A034,T4,Source,145.38,0.2194541,0.6053154,0.28124596204566915,0.6599874613725044,0.2382825934058278
A035,T1,Source,1.0,-0.58022076,0.1447713,-0.6479193024319834,0.1689527036688062,0.32903730783911767
A035,T2,Source,44.76,0.94498247,0.8905213,1.124258283074606,0.9640756257896911,0.08244801865177737
A035,T3,Source,79.98,-0.67052317,0.07136492,-0.7528442749021937,0.09068640079530157,0.3274278163819911
A035,T4,Source,152.47,-1.0736576,-0.3635215,-1.2212577864523726,-0.3729919915092113,0.2608531166947141
