calibration,trajectory_variability,y_predicted
-1.9076582946097247,0.8786900989915966,0.6123573959678029
0.949292758094952,0.3286124374990197,0.4925834208078382
-0.5175115939479766,0.8598333186910297,0.5540772947962626
-0.1554713909363727,0.4951515817902192,0.5388992278702056
0.5396801159559708,0.7273013106468428,0.5097559006717532
-0.4843315827966457,0.4075571934323154,0.5526862657733171
-0.8105097802657546,0.5540660365754506,0.5663608645328589
1.3523012849015927,0.7604741277814175,0.47568780993158766
0.0160694584431643,0.4110163404844931,0.5317075997836647
0.3057328336495987,0.1746861834756898,0.5195638376866969
0.4572346628645505,0.5888521562833118,0.5132123195842422
-0.1616132050583425,0.3117814797571789,0.5391567154779774
-1.170647075256522,0.45225535207659406,0.5814591545030582
-0.0737004639591705,0.5001600537583467,0.5354710875920224
0.1638191020703384,0.3647031495720423,0.5255133872055592
-0.3068688973460576,0.906971286609337,0.5452463723740736
-0.5775006328989419,0.45846792714542994,0.556592257611037
0.0226214953781773,0.39952728453869407,0.5314329141154035
-0.4215532894210354,0.5899818659540579,0.5500543670768949
-0.2057800495612314,0.5793648276292296,0.5410083532690326
-0.1399910301641312,0.6708508855596673,0.5382502337809137
-0.3054160483228081,0.8021904668540473,0.5451854635591826
-0.5709987359571815,0.9254431096143143,0.5563196739970974
0.294996474033965,0.6025275834875,0.5200139456676138
-0.1504850194707743,0.5491749036052409,0.5386901807003238
0.8786845898852161,0.6675252053923151,0.49554357687254824
-2.3131707018743426,0.531765505240515,0.6293579787915053
-0.283122061635057,0.33333627292558243,0.5442508170221944
-0.0497973920299397,0.47060084719327483,0.534468982238909
-0.102233506477396,0.2641344122031941,0.5366672984695525
0.6205641654566856,0.6489229151141472,0.5063649415838947
-0.1162605184071854,0.9006109837312635,0.5372553627896803
0.641912580596348,0.6711705921998056,0.5054699369102158
1.1998014700218629,0.25887510969721633,0.4820811672913548
-0.4255750989560331,0.4193256291361426,0.5502229762362598
0.769583759006768,0.35411811074201965,0.5001174879989555
1.472690840236521,0.3810512814027412,0.4706406336432316
1.1596532536921074,0.2989048978451949,0.48376432929752383
-0.433429801212383,0.35473994068832937,0.5505522744620905
-0.6709614393356298,0.8743972722182533,0.560510480955459
0.4339047614468765,0.2079956508455928,0.5141903955055078
0.1434503585430142,0.6589306419058862,0.5263673204148706
0.3748194805914449,0.33595698244155175,0.5166674694318526
-0.7082353143307693,0.47554355731464915,0.562073139921407
1.1017774261382312,0.806847780303246,0.48619069845958485
0.5753380805378827,0.4566853898878246,0.5082609866584222
-0.2255957538046272,0.40791743468392316,0.5418391010221588
0.1732832633302319,0.3180401409500075,0.5251166144941124
-0.4877578475212444,0.6266424013191613,0.552829907487314
-0.7180548445339694,0.5261126093033655,0.5624848110158512
1.2315889883704016,0.8389212515364303,0.48074851672687613
0.362116978484555,0.7228943418504209,0.5172000053919559
-0.8379913851205988,0.5358371856592742,0.5675129952472175
-1.1639390084515662,0.27718638930650197,0.5811779274844476
0.0738292122108078,0.19279036698603869,0.5292860968648582
2.2083272346910765,0.7603834743231652,0.4398000299329398
-0.0452320457838189,0.25643160212213967,0.5342775860064248
-0.4816833888568928,0.6368104030930872,0.5525752436699253
0.8825819488422271,0.3321181240676909,0.49538018514259036
1.0655213274003037,0.5253970175567994,0.48771068847324733
-0.388269694526838,0.2256086608283958,0.5486589954395973
0.2302902454908744,0.5517053439483903,0.5227266705506244
0.1151512494275415,0.4706227894098099,0.527553723937268
-0.9459958925847416,0.7419045423698224,0.572040944433441
-0.8216971818979142,0.5295254150829929,0.5668298818665393
-0.3146628268099437,0.7468531557562968,0.545573122779238
0.1327777011463652,0.5326299048709703,0.5268147577627057
-0.263069726985504,0.46026111415410775,0.5434101488455586
-1.0287113247120576,0.3266948289237912,0.5755086818675786
-0.1650344453730302,0.2408848282602567,0.5393001465500917
0.7329245713468604,0.425313971511522,0.5016543769939579
0.660988495596227,0.6990939957820588,0.5046702038636218
-0.3522889487576383,0.5167777937055271,0.547150549242762
-0.765521374380618,0.3808032138801884,0.5644747838441921
-0.8503227532063711,0.4861145733250728,0.5680299718938406
0.5341869948734976,0.8440967031922817,0.5099861926634414
0.306959521686354,0.4233516005739827,0.5195124103784466
0.2537714295359716,0.4423460229979179,0.5217422523010077
-1.8983449761022573,0.735199830651241,0.6119669471435172
-0.3771073303382559,0.06992170077241935,0.5481910277683332
-0.8991872743927756,0.33141696328307474,0.5700785536996938
0.2898443947132697,0.3454223988333804,0.5202299399248466
0.5054961679963793,0.3509510478719884,0.5111890184459991
1.0117019934504303,0.5691760859658758,0.4899669943912418
0.5671440719585294,0.5301120391753915,0.508604509862684
-0.5836886717336831,0.6002466490007531,0.5568516831300636
1.725187539720194,0.4121731103227429,0.46005503632146444
-0.6929943682580019,0.8065365252252927,0.5614341829835182
0.1130519614387999,0.7386245708347327,0.5276417338691074
0.382410906153706,0.5978314372926627,0.516349208740665
1.0032539840693422,0.6640345894455779,0.4903211662503654
0.7452322076094552,0.4672791882341312,0.5011383952733056
0.7921943255314284,0.7052180545056813,0.49916956926205114
-3.726613728423806,1.139781549071947,0.6886147482736742
-0.2386271431114313,1.0140074551153526,0.5423854251524428
1.3505579174219382,0.386144977234115,0.4757608983567482
-0.3831903397200836,0.6416731180949603,0.5484460500634849
-0.927062077125688,0.46940490005283303,0.5712471687261781
0.1725702623477432,0.500038714151225,0.5251465061374728
0.7343002580982798,0.5239212436409924,0.5015967031074429
