iter_2000_RAVLT,iter_2000_BVMT,iter_2000_NART,iter_2000_RPM,iter_2000_RAVLT_Pct_Ret,iter_2000_BVMT_Pct_Ret
0.0005630039808858446,-0.00013786334942444403,-0.0002932175564306457,0.00020819457193089043,-0.0008839540416781533,0.00023380267987435015
5.831480459835074e-05,-0.0011141903760478826,0.0001744963172317593,-0.0002242868978758617,6.16753624082339e-06,9.65161811147738e-07
0.00032230957599367995,-0.000998823557156585,-0.0005060781472148271,0.0007203272452244979,0.0006950216191981286,0.00047478150800590846
0.0003719433236205356,0.00011671136373921965,0.0008018223648093194,8.669225967999021e-05,9.15569265696009e-05,0.0003044757951773747
0.0004887002578092993,-0.0006978038547459727,0.0004409286722926114,0.0005101881212272279,0.0002956534204382648,0.00039520860000767514
-7.164267824531713e-05,-0.0005688683787477662,7.3390214781133e-05,-0.00019655273609879648,-0.00010974446547280806,0.0018773579638767296
0.00019818946662409772,-0.000446245969222073,0.0002693310383755171,0.00024121713462252624,8.788695591075874e-05,2.0599153521299667e-05
0.00020154160094004435,-0.0013133130940219248,-0.0001891727876760149,-0.00045779323726784,-0.0005117469136635283,0.0007308515181430567
-0.00013474355885654946,-0.0006607037023411672,-0.0011596449911307708,-0.0005284324426853256,0.0001520518922649611,-0.0003533975676892814
7.316572176843554e-05,-0.0006885213692154427,0.00015796700480191932,0.0008197398508777618,0.00037418545546819633,-0.00040274668067407217
7.26616731992413e-05,-0.0004109105475406703,-0.0010642980122798054,-0.00048149928509520713,-0.0003878886299383528,-2.0996300214626163e-05
-0.00021664957440214094,-0.00026507020397912033,0.00019083744444545572,0.00014756623968438873,0.00022003637224003985,0.00023198253311702724
-8.318529627536145e-05,-0.0009472970530543192,-0.0005945999011011165,-0.0005131120761199836,-0.00040811139210395625,0.0002823496152015942
0.00038383091090079743,-0.0007443485794778513,0.0007440810782968927,8.637527247583841e-05,0.00011016375024874695,0.0003978889689380698
0.00026198184231856076,-0.0004330231432861317,-0.0009743951423824254,0.0003033909026233258,-0.00039457563490697154,-4.3600625658528e-05
0.0002293283648809679,0.00036739887209609576,0.0004593213982972447,0.0004482281571576454,0.0006317439152594015,0.000161521543491813
-0.0006344350122475168,-0.00023487131155501973,-0.0004020907250200306,7.500848860276283e-05,0.000510506097557078,0.0005244893997358982
9.346048163340258e-05,-0.0006065254960631683,-0.00032439775471335,0.00039870031148224976,-0.00029804681762058826,-4.947684351614505e-05
-0.00023693248728745922,-0.00020728106696285065,-0.0005815623281128068,6.793824338624022e-05,0.00044739503912114877,0.0011953654865962953
-3.655461093157008e-05,-0.0007609890777268001,-0.0006636570625539685,1.2124231506868032e-05,-0.0005158345061440411,-6.085694655360885e-05
0.000613533056843662,-0.000467065141113787,1.689705780643707e-05,1.7993608890203342e-05,-0.0005121969120953572,0.00038427440888894786
-0.0001782918076306127,-0.0005625057881993561,-0.0002658942139383818,0.00028621396189779964,0.00016424620009709373,-0.00016489391733847194
-6.49622005030231e-05,-0.0012990017384749964,1.816776603501588e-05,-0.0005880413642961508,0.0004006137580441319,0.00041968196445372314
7.525739635083593e-05,2.566569671560851e-05,9.309545105361793e-05,0.0007362869081211571,0.0005497945760623783,0.0001262109012108015
0.000371489388564855,-3.5153496453139266e-05,0.0002408792233219773,8.118975370550527e-06,0.0007063962079311753,0.0005207393602761018
0.00040529029578001695,-0.00047574430816515816,0.0004896679607380397,0.00040849460030322404,0.00010145536875326737,-0.0003256657752603645
