iteration,Delta_f2
1857,-0.007001439298924588
1858,-0.012335697418468322
1859,-0.002326680715331879
1860,-0.012908538931925378
1861,-0.001436019828536448
1862,-0.006172796839512754
1863,-0.013601440840111355
1864,0.003229902103470274
1865,-0.0007193023025582309
1866,-0.005342984971649661
1867,-0.010992720112127463
1868,-0.01074674207581557
1869,-0.007124305787200563
1870,-0.006224509561445062
1871,-0.007777473813839169
1872,-0.014176007228660121
1873,-0.011894936822692614
1874,-0.010113876529200988
1875,-0.0060026796173996
1876,-0.0059835380343773725
1877,-0.007724701020478796
1878,-0.006022790182988194
1879,-0.013186627319198696
1880,-0.017912677563231522
1881,-0.0035326460635862473
1882,-0.018065528920970665
1883,-0.010522975720478476
1884,-0.008004027205272851
1885,-0.006286993814893802
1886,-0.0042796034904814696
1887,-0.004346947008892833
1888,-0.008394054867299208
1889,-0.005047198812561096
1890,-0.0038873661586131198
1891,-0.01323836788941594
1892,-0.001613847109215743
1893,-0.0005886894753143936
1894,-0.006258679028222433
1895,-0.011062819393611093
1896,-0.01527222992619524
1897,-0.003900097889581809
1898,-0.0067211032318918226
1899,-0.004827133510598106
1900,-0.004658438734075029
1901,-0.0008993273706825256
1902,-0.005530664293225969
1903,-0.016576602274935206
1904,-0.005046227712808491
1905,-0.0031126033515131335
1906,-0.00451860600723494
1907,0.003921362706861034
1908,-0.0013827272833013158
1909,-0.003887418581344849
1910,5.027375335890302e-05
1911,-0.006017680863341819
1912,-0.011557974244307294
1913,-0.0004223239547003557
1914,-0.00889446468234296
1915,-0.004183320435257033
1916,-0.015152098744003707
1917,-0.01437805696597985
1918,-0.0025484544769462675
1919,-0.00494070935983955
1920,0.0031036721230644207
1921,0.007453728893868744
1922,-0.008605896391638473
1923,0.006205773100215705
1924,0.005547739969080633
1925,-0.007792969734472897
1926,-0.006494221279269491
1927,0.0035987760636131214
1928,-0.019220134256453077
1929,-0.007923776517395408
1930,-0.013653447865300684
1931,-0.00945579760766968
1932,-0.01236504607893128
1933,-0.010240754525829081
1934,-0.009409567336598819
1935,0.0027728577262775876
1936,0.0018092487126774477
1937,-0.0050757746473411875
1938,-0.011184884837647166
1939,-0.007445864898206511
1940,-0.014590698297555205
1941,-0.004481450368595185
1942,-0.0068730688202430865
1943,-0.006515562551811649
1944,-0.010225367508371119
1945,-0.0055644112662157985
1946,-0.006970864249562482
1947,-0.004064641685155308
1948,-0.002350645517905159
1949,-0.008426254523452824
1950,-0.0017669963750694892
1951,-0.009299731563950043
1952,-0.007282847925511148
1953,-0.002087346005834944
1954,0.004836598814664939
1955,-0.00021119305566902682
1956,-0.012575976957973039
1957,-0.0005878586331488703
1958,-0.009298896551916177
1959,0.007552548445952833
1960,-0.002888020682240041
1961,-0.009891384788880422
1962,-0.007714249833837294
1963,-0.005406688312979108
1964,0.0025552938620731066
1965,-0.006100397166137203
1966,-0.004707990127451872
1967,-0.015771228372453858
1968,-0.005447348074347196
1969,-0.014080249623061387
1970,-0.0018124268230647594
1971,0.001669053675697221
1972,-0.009574112813312212
1973,-0.00795010597761429
1974,-0.014161672566254347
1975,-0.0013366734662863073
1976,0.0001852222162051064
1977,-0.003257292861908531
1978,-0.009180190551000875
1979,-0.01325746538575483
1980,-0.010014681183608314
1981,-0.015577748052762349
1982,-0.021889442062756018
1983,-0.011879878253123637
1984,-0.004681676620046723
1985,0.0021132827041253147
1986,-0.006452553354632753
1987,-0.0032496904058508134
1988,-0.011637670716984667
1989,-0.008316063044253611
1990,-0.005113359819743292
1991,-0.00233479136324663
1992,-0.010402238909268877
1993,-0.0014487537073416658
1994,-0.007347943535783675
1995,-0.01676062170395358
1996,-0.0071642694972890025
1997,0.007893974383770493
1998,-0.00709726815746656
1999,0.0005100123586638371
2000,0.006060518179354196
2001,-8.892022628079286e-05
2002,-0.00619899428418809
2003,-0.0020898438484004134
2004,-0.0032516273695334785
2005,-0.0006465240521130022
2006,-0.002730254622607906
2007,-0.012087600109517404
2008,0.010200570588776398
2009,-0.01109582827288328
2010,-0.007104785716255006
2011,-0.0018524714502395805
2012,-0.01049488383288982
2013,-0.0028539226190843108
2014,-0.017331943879037977
2015,-0.010095061187943117
2016,0.0012031614479106108
2017,-0.0037305970098383233
2018,-0.0047997497330491655
2019,-0.007312614866209946
2020,-0.005095979673073906
2021,-0.01224005964631835
2022,-0.0022407133829806317
2023,-0.005494687415758863
2024,0.0009615167904393298
2025,-0.003932950267314527
2026,-0.017962451724572857
2027,-0.010355146387099421
2028,0.0069590138983838
2029,-0.012174867596130283
2030,-0.0058558446178436935
2031,0.0011562047280660607
2032,-0.010389221481844495
2033,-0.002601885499962338
2034,-0.010639442618542314
2035,0.010259930982660367
2036,-0.0034038909346580035
2037,-0.01378367861895095
2038,0.005381663997692406
2039,-0.0018204361227149007
2040,-0.01076272603794939
2041,-0.025099268512944722
2042,0.0008168260359687624
2043,-0.002602389360149118
2044,-0.015873642320637243
2045,-0.0026714915424151265
2046,-0.01055991625934593
2047,-0.00353634212998057
2048,-0.007278714212586183
2049,-0.005679811112342209
2050,-0.007523653708882679
2051,0.0038598672531768245
2052,5.400232781151279e-05
2053,-0.0013052380971705375
2054,-0.006347606857197395
2055,-0.006628657699742056
2056,-0.0019873665776975954
2057,-0.0151431564229896
2058,-0.007103410479911374
2059,-0.001836347875663562
2060,-0.0029639981004151482
2061,-0.010857944794254832
2062,0.0007497597526479379
2063,-2.262476660996101e-05
2064,-0.003401668883549716
2065,0.0008623163002289824
2066,-0.010760065260278288
2067,-0.005131996657636122
2068,-0.008182109949605672
2069,-0.021746120409794914
2070,-0.012987643587812315
2071,0.0037991284039658024
2072,-0.001327511426665877
2073,-0.002113055952379256
2074,-0.004882310392626987
2075,-0.011201188938287645
2076,-0.011509158612386846
2077,-0.004906833325245568
2078,-0.004535573344489205
2079,-0.013794805113783663
2080,-0.0036162129395648493
2081,0.005644379970279088
2082,-0.0013537240358691286
2083,-0.004350183754752535
2084,-0.011682338702914446
2085,-0.0037364156608357835
2086,-0.006111153429162025
2087,-0.006536606830671712
2088,-0.006397319890745804
2089,-0.009924279058631233
2090,-0.015000501418964354
2091,-0.006061508968898121
2092,-0.006814520438723038
2093,-0.0027441148716997764
2094,0.0007482266783492165
2095,-0.010327937687877646
2096,-0.015162422518466945
2097,-0.00877628371874158
2098,0.0007120391219561876
2099,-0.006091193187221408
2100,-0.00717853903350754
2101,-0.0025261985337681437
2102,-0.0046565068450538545
2103,-0.005187185734215387
2104,-0.010110184606069623
2105,-0.005625699274470765
2106,-9.616908233051188e-05
2107,-0.007199277842669927
2108,-0.002564988253732369
2109,-0.0031569896216821457
2110,-0.0035366973265053454
2111,0.004870555793010481
2112,-0.014282104744735208
2113,-0.009627477694195162
2114,-0.012464144865805927
2115,-0.00860809907720831
2116,-0.0033353377428240964
2117,-0.00947584210234789
2118,0.0010118929949353211
2119,-0.011355778798412012
2120,-0.003328082194126219
2121,-0.004919611264272575
2122,-0.002057825105005965
2123,-0.004079013663177966
2124,-0.002126121974573925
2125,-0.0020032114356420376
2126,-0.007124837786387582
2127,-0.008255347290601494
2128,-0.0031859009577555964
2129,-0.012630625559199554
2130,-0.011074295840353007
2131,-0.005750324797473477
2132,-0.012018176743913029
2133,0.002207775909966867
2134,-0.0199731547744833
2135,-0.006479762118160964
2136,-0.004182299043755709
2137,0.002265348717306474
2138,-0.009118323229241169
2139,-0.014445752140712984
2140,-0.00777254213558942
2141,-0.011412598233323797
2142,-0.01317605337106905
2143,-0.0069422238949535245
2144,-0.005872179738880909
2145,-0.0060796452344185035
2146,0.009466320725069338
2147,0.00030903287681502585
2148,-0.010603656941476202
2149,0.0016009232894256238
2150,-0.014456371309246544
2151,-0.004390439813291329
2152,-0.0023481852024426157
2153,-0.002701092647612765
2154,-0.013940486166349748
2155,-0.019987840108903854
2156,-0.013353610198445248
2157,-0.0011136479204597507
2158,-0.010978852916501901
2159,-0.008844925221878892
2160,0.0004947870309512641
2161,-0.009145863763678196
2162,0.004176840241499377
2163,-0.01151348950394571
2164,-0.00634176277151787
2165,-0.003999185186237256
2166,-0.013144380298622844
2167,-0.017751969367863135
2168,0.0023589768202955906
2169,-0.009587176467651901
2170,-0.002242300419894523
2171,-0.02355679329616978
2172,-0.0012932487452205505
2173,-0.002058405482148534
2174,-0.001287722892742222
2175,-0.005071834200652006
2176,0.0008041060529546439
2177,-0.00011114772344245506
2178,-0.007007348945240206
2179,0.007473127224394556
2180,-0.011119658459390922
2181,-0.005339684023002255
2182,-0.015467898128085671
2183,-0.009799059139376027
2184,-0.022103245769763354
2185,-0.011219074515247155
2186,-0.016099205667683913
2187,0.000505989017862649
2188,-0.005543937318359313
2189,-0.0015551468883178866
2190,-0.004548306324872672
2191,-0.0025793991662052262
2192,-0.0041511040311025035
2193,-0.01597696993160589
2194,-0.011519106671938844
2195,-0.008815027213054211
2196,-0.004089817269324014
2197,-0.0033132466298729955
2198,-0.00676399089741156
2199,-0.016530381107823584
2200,-0.003483579610744641
2201,-0.0001748476959523588
2202,0.003726610240979104
2203,-0.004891384975583097
2204,-0.008045664442316618
2205,-0.0024495286562093944
2206,0.0016492731191869916
2207,-0.005177328877343346
2208,-0.016983725084130277
2209,-0.01112735743994026
2210,-0.014173345949204899
2211,-0.00507122503685097
2212,-0.0054377726798895964
2213,-0.010177480291228629
2214,-0.004116027388275913
2215,-0.003641681395424456
2216,-0.011516368459519137
2217,-0.008130346523156928
2218,-0.00479823395499592
2219,-0.002325933784104944
2220,-0.010853738679968644
2221,-0.008003927173049902
2222,0.0024201718721066764
2223,-0.010518053954998125
2224,0.001193984985051814
2225,-0.010020198260731392
2226,0.002464700923614298
2227,-0.013629162654795942
2228,0.001993245627889651
2229,-0.002378346562387562
2230,0.0027356184972891677
2231,-0.009604486674087968
2232,-0.005993144638119874
2233,-0.01118796363111552
2234,0.0016481878525863997
2235,-0.008681856542817685
2236,-0.005246860818429593
2237,-0.0015296568227974971
2238,-0.010505248057308798
2239,-0.014908945483393983
2240,-0.008679491169627832
2241,-0.0028688249411499035
2242,-0.005079428683872713
2243,-0.010638437067722883
2244,-0.01519442684477582
2245,-0.0040482356063340375
2246,0.0008009691608982829
2247,-0.009579780939866969
2248,-0.011151520146378623
2249,-0.006770287672566931
2250,-0.015880792829137156
2251,-0.003644787738903808
2252,-0.006307868964734237
2253,-0.0006526489216258473
2254,-0.0073380584114268975
2255,-0.012991299841873284
2256,-0.00869164526098633
2257,-0.00777506925958052
2258,-0.0152182820049509
2259,-0.01258306559627265
2260,0.0012665506369098807
2261,0.004724038486635701
2262,-0.006820165479752984
2263,-0.008211529425819496
2264,-0.0012731244875461923
2265,-0.012736950870810605
2266,0.00014577644187025156
2267,-0.0029440566408696547
2268,0.0030171912070516204
2269,-0.001289781946604434
2270,-0.0004738988457439952
2271,-0.0002998597890659432
2272,-0.00864142438353104
2273,-0.01929070044487939
2274,-0.012889649788068315
2275,-0.01079750531857399
2276,-0.00620021109326478
2277,-0.005243851022109481
2278,-0.011366064512051476
2279,0.0007921741526289942
2280,0.0030661645450899824
2281,-0.010811627306865256
2282,-0.011036907015134587
2283,-0.0036881619560452782
2284,-0.013431576606210414
2285,-0.018161268396833897
2286,-0.013030312094607597
2287,-0.004499995601825479
2288,-0.008684824955030514
2289,-0.02024972043690656
2290,-0.011901714591424549
2291,-0.008732691362684012
2292,3.533464606562432e-05
2293,-0.009113121470435854
2294,-0.008057663759887677
2295,-0.005615537011915042
2296,-0.017360441381883012
2297,-0.007029690556272693
2298,4.337326280182217e-05
2299,-4.0530913637910546e-06
2300,-0.011597250415055818
2301,-0.00839595765608848
2302,-0.020189265954970132
2303,-0.009780211358453895
2304,-0.006635761274669904
2305,-0.0013325308815578512
2306,0.0015167968754260198
2307,-0.008144885168060504
2308,-0.0031616446124384592
2309,-0.0030576584180195786
2310,-0.006158639265658672
2311,0.003755323698930243
2312,-0.004651119058052915
2313,-0.0028996435756295687
2314,0.008704046428098158
2315,-0.011443224295004845
2316,0.004859556225767748
2317,-0.007492620435597485
2318,0.009127095976652452
2319,-0.020661240040820074
2320,-0.005732436591460402
2321,-0.007283158729860813
2322,-0.01087510969466372
2323,-0.0024426541542673175
2324,-0.017581871108740158
2325,-0.0007345096711013355
2326,-0.005448963292240936
2327,-0.005317790858004498
2328,-0.0064542785219671205
2329,-0.0034592648100729537
2330,-0.004513763050791986
2331,0.00023877815072570127
2332,-0.00854734559921037
2333,-0.010968667896605479
2334,-0.00898326401450315
2335,-0.00874404042693326
2336,-0.0035538267869375684
2337,-0.002529635168473256
2338,-0.020461405418787815
2339,-0.0030951958517903763
2340,-0.009152071062575956
2341,-0.007696764647791207
2342,-0.00846735998272591
2343,-0.013417817576847114
2344,0.005183009143591422
2345,-0.003565142932340606
2346,-0.0015159370704738075
2347,-0.011372730062799645
2348,-0.008640031838156498
2349,-0.003920156057552365
2350,-0.014958043828622375
2351,-0.008880645127801207
2352,-0.0021769217401041967
2353,0.0020428487565044545
2354,-0.002057514359471435
2355,-0.003277871534123778
2356,-0.0031801433444570435
2357,-0.004546334589383664
2358,-0.011183371190628698
2359,-0.006626624412637506
2360,-0.007518939030062975
2361,-0.0004121758813497292
2362,-0.006836886052932607
2363,-0.006177346311723834
2364,0.005566067011806824
2365,0.002919136202621426
2366,-0.0033555432561178863
2367,-0.003839506154642217
2368,-0.011328642879356362
2369,-0.0050284131917121685
2370,-0.017534379927730288
2371,-0.01047021387163739
2372,-0.006177482265418877
2373,-0.004000890237353643
2374,-0.008173433255542005
2375,-0.01268903894660775
2376,0.002357600081860386
2377,-0.001638521117670975
2378,-0.006757193097105854
2379,-0.008559051417549864
2380,-0.00914705731267269
2381,-0.003867721062023691
2382,-0.010493856615905421
2383,-0.003971943992972066
2384,-0.0055008676695007174
2385,-0.0037124842174300777
2386,-0.0004895135259009153
2387,-0.00494474774044651
2388,-0.009109795924214537
2389,-0.0005529380176367126
2390,-0.003201111038583287
2391,0.007767706652753227
2392,-0.012459618999333885
2393,-0.010384297435202978
2394,-0.00692627645039494
2395,-0.0047633567465357185
2396,-0.015935172453759392
2397,-0.005101586915855005
2398,-0.012553000945242209
2399,-0.005800619751862371
2400,0.0006706705922323378
2401,-0.0037115186190371024
2402,-0.0176688437845709
2403,-0.0010140907940717281
2404,-0.009226221638025636
2405,-0.006662081114539744
2406,-0.000455489671097915
2407,-0.01101751372803399
2408,-0.005696940726838793
2409,-0.0014525466362053478
2410,0.004416264788134781
2411,-0.0095064958037149
2412,-0.01040499530270243
2413,-0.01852096504933078
2414,-0.012095229203707734
2415,0.00029258214574802866
2416,-0.012738974420724776
2417,-0.007958529890813571
2418,-0.013809281492118833
2419,-0.017372894166179684
2420,-0.003785226855056335
2421,-0.009196585906402162
2422,-0.005865270013856916
2423,-0.006730303040157833
2424,-0.016287890735829612
2425,-0.003288813237039001
2426,-0.014699771774101818
2427,-0.013276702991076292
2428,-0.0019057827835896358
2429,-0.0004921243581428305
2430,-0.008495009538103664
2431,-0.017951279365863493
2432,-0.0017843112878667667
2433,0.0027069053632629795
2434,-0.015887980465082104
2435,-0.0036865943013950787
2436,-0.0053781592405547675
2437,-0.004977780451445282
2438,0.009192267966943498
2439,0.0007040544646786401
2440,-0.0017953753540398305
2441,-0.009590605803358472
2442,-0.006219205422304346
2443,0.005803197118155544
2444,-0.003399756207569795
2445,0.0009623233162107045
2446,-0.0029574546451856774
2447,-0.004215261906264336
2448,-0.004849127157425923
2449,0.003912108857762652
2450,-0.0038339952132441252
2451,-0.011247178056817766
2452,0.006930195124457295
2453,-0.016527627203867915
2454,0.0026810257362745974
2455,-0.008594589203881918
2456,-0.012729122033141372
2457,-0.015940734789467337
2458,-0.0036833177367741133
2459,0.0030747023964127172
2460,-0.0010680863987386092
2461,-0.00871114544591734
2462,-0.0022068001839973105
2463,0.005506798780839323
2464,-0.0010307262045026015
2465,-0.007064180117569712
2466,-0.007953294430446853
2467,0.000411777116027536
2468,-0.00011177432457061716
2469,-0.0008335641939603983
2470,-0.0035777514225110367
2471,-0.012992446361347519
2472,-0.01017593835728212
2473,-0.0021742954981521703
2474,-0.012849733880308536
2475,0.0041321859938385115
2476,-0.010169245632100731
2477,-0.010709416051284896
2478,-0.002833076940146109
2479,-0.005765486470704753
2480,-0.0005283150777489051
2481,0.001544920916072565
2482,0.0015023555456854043
2483,-0.004521279895467935
2484,-0.001593248032280903
2485,-0.008586446749781505
2486,0.003389244983049622
2487,-0.010454964287804054
2488,-0.015295998006649235
2489,-0.011266250078338683
2490,0.007144558384264823
2491,-0.0021273991764016714
2492,-0.012859549382665768
2493,-0.008534173153536748
2494,0.002129040679425066
2495,-0.009796393770801604
2496,-0.013850194886097537
2497,-0.00469281413310529
2498,-0.008457705605506871
2499,-0.01048597047173321
2500,-9.575803202486327e-05
2501,-0.00606401838104059
2502,-0.003943826485295597
2503,-0.016730280790558102
2504,-0.0033529407410617298
2505,-0.0007238040528196078
2506,-0.014147148020192967
2507,-0.012104630744657407
2508,-0.006754096088101313
2509,-0.005382497073191364
2510,-0.0058362029006947605
2511,-0.0029811812759751657
2512,0.0019615793455511244
2513,0.00028533743495592293
2514,-0.014065344915978061
2515,-0.012122615896522146
2516,-0.009417585466692862
2517,-0.011078998324254493
2518,-0.002316401861788015
2519,-0.009353093913926813
2520,-0.008310767658163807
2521,-0.01645626987795451
2522,-0.021840497389313204
2523,-0.00843111448476705
2524,-0.001637922995961578
2525,-0.0012251646765239765
2526,0.009360645724434498
2527,-0.001690883885553135
2528,-0.009397055310184046
2529,-0.01266069384520344
2530,-0.004108639832911973
2531,-0.0063648321416548085
2532,0.0004779527942873384
2533,-0.0038380315313985697
2534,-0.0018961459104421766
2535,-0.0008529354174631725
2536,0.0008248066680458573
2537,0.0006156165279392056
2538,-0.0066928516642267
2539,-0.009700623409666653
2540,-0.007459447027989588
2541,-0.0025750642611025694
2542,-0.013747460860730169
2543,-0.013871136464391132
2544,-0.003268971613379655
2545,-0.014371648917155741
2546,0.00016384919499318803
2547,-0.010853448175742155
2548,-0.006644059884425317
2549,0.010900947630496191
2550,-0.010252937669531552
2551,-0.000359531906073237
2552,-0.008551249500183308
2553,-0.010004716644611516
2554,-0.005236651913223577
2555,-0.014342162067824803
2556,-0.00846281601181484
2557,-0.0035461478583602027
2558,-0.003460975574835795
2559,-0.02173837287647874
2560,-0.010822126399916011
2561,-0.014243648058821265
2562,0.0019484637711541433
2563,-0.0028429996727411637
2564,-0.006829975276028357
2565,0.0019277520785653838
2566,-0.010357215192516605
2567,-0.0014543644832242198
2568,-0.010642103950409449
2569,-0.0030772630020549085
2570,-0.014847244403513805
2571,0.004010845513045932
2572,-0.010807657751710099
2573,0.0024418578211731403
2574,0.001279266515084537
2575,0.001966929622254754
2576,-0.007710368780796716
2577,-0.014078419942574645
2578,-0.003263539709752649
2579,-0.0038171653474366454
2580,-0.0027647985829853637
2581,-0.015756648211199698
2582,-0.008608411406407362
2583,0.0001578108823353493
2584,-0.013378578585824301
2585,-0.0012029667956098763
2586,-0.00850495572896269
2587,-0.010676547427505317
2588,-0.006820754336729489
2589,-0.003366085773088669
2590,-0.012164888195278684
2591,-0.016417234905248226
2592,-0.008375554909877996
2593,-0.009836140289478044
2594,-0.004734474373639429
2595,0.0030756073826450512
2596,0.0018873086301942127
2597,-0.0006616672260039112
2598,0.0025629765951990235
2599,-0.005956154616911677
2600,-0.014139435308118543
2601,-0.009085534829773988
2602,0.0010974636834845705
2603,-0.011132143786608005
2604,-0.005391953487999507
2605,-0.003538934071808251
2606,-0.008457179184153153
2607,-0.010173085073826062
2608,-0.00605754956760261
2609,-0.0005807398354460997
2610,-0.001241999616031499
2611,-0.004184579401854531
2612,-0.003407711186195977
2613,-0.000731388937003339
2614,-0.00818524038183516
2615,-0.005349613991608174
2616,0.0018201331652128814
2617,-0.0023150895095326307
2618,-0.008467064186394726
2619,-0.0051918543279524535
2620,-0.002227496883426055
2621,-0.011383036672606952
2622,-0.0012562091525480717
2623,-0.004980790093142859
2624,-0.003665775426939173
2625,-0.005925648031530191
2626,-0.005458023683564657
2627,-0.01768587030479924
2628,-0.010050116842816205
2629,-0.004709404930059653
2630,-0.0033306151505397294
2631,-0.01256547061404635
2632,-0.007701680918858363
2633,-0.012029291033764631
2634,-0.001819924977434842
2635,-0.0025056175499745207
2636,-0.008997710388679686
2637,-0.008771256638438992
2638,-0.010229931794513624
2639,-0.00554175400685189
2640,-0.013211936961847554
2641,-0.007719445489052953
2642,-0.013907314747768924
2643,-0.008117367714511273
2644,0.0010170910887206674
2645,-0.018183649721538894
2646,-0.009165701461219493
2647,-0.01490892597642887
2648,0.009215939208914324
2649,-0.0023961575290886387
2650,-0.0033346050791019932
2651,-0.005437723104244308
2652,-0.009256351771964622
2653,-0.010309832517143562
2654,-0.0075229447246281085
2655,-0.007055942678376411
2656,-0.014536397150642439
2657,-0.0014204873364915965
2658,-0.007076988474914807
2659,0.0022661219154442892
2660,-0.006877794641226746
2661,-0.008312870086658255
2662,-0.014555024650732426
2663,-0.010308574772338425
2664,-0.005348790072923975
2665,0.003667467282019338
2666,0.008453893748353826
2667,-0.0013025812007096405
2668,-0.005820916616069641
2669,0.002480603801051614
2670,-0.005127889446844888
2671,-0.00033134668490199595
2672,-0.008466185763345475
2673,-0.012147830766325276
2674,-0.009582580885855311
2675,-0.01384666402464791
2676,-0.012787271505180005
2677,-0.0039001556181520736
2678,-0.006000460605126269
2679,-0.019782525960670174
2680,-0.007903381786820981
2681,-0.01109156907699903
2682,-0.0017021048935840256
2683,-0.0070265930185954
2684,-0.006522399948869814
2685,0.0034381239810617314
2686,-0.0008322693371430167
2687,-0.009016384581251086
2688,-0.018134697031122596
2689,-0.008067473422942104
2690,-0.00480410867337497
2691,-0.010865312187314324
2692,-0.00048050327752780647
2693,-0.008012431775258273
2694,-0.012271423695505483
2695,-0.014390866496122201
2696,-0.012258433669552319
2697,-0.006324700627104199
2698,-0.012016431562828774
2699,-0.0014482935321274279
2700,-0.00792867543784409
2701,-0.006261199374593809
2702,-0.0064910987713398234
2703,-0.011787885404562529
2704,-0.0012557434885665034
2705,-0.006488614340402629
2706,-0.0031436032440629227
2707,-0.009849359606015413
2708,-0.010993094826783546
2709,-0.014791270515526148
2710,0.0071979652145021614
2711,-0.018094005268035767
2712,0.012117257776254253
2713,-0.0035753966301415342
2714,0.0035369803120893772
2715,-0.005913529264767308
2716,-0.0017363790023619714
2717,-0.01250060080464118
2718,-0.006359800806780041
2719,-0.014901570696656865
2720,-0.0010202052902673168
2721,-0.0006707210555510629
2722,0.005123760407549755
2723,-0.0014444669967896197
2724,-0.015913249132814902
2725,0.0018418676211752914
2726,-0.020131007516577357
2727,-0.001491635580788837
2728,-0.0032378116031360066
2729,-0.011049006686699218
2730,0.0015734743788246713
2731,-0.006778018606335718
2732,-0.0013670938856154159
2733,-0.010255977979677703
2734,-0.005990332234070201
2735,0.0037956902158559624
2736,-0.010148328605096728
2737,-0.007376157943189558
2738,-0.012442226317977898
2739,-0.0057972167998679505
2740,-0.005944035649904181
2741,0.0003970461025520691
2742,-0.00024315679630304132
2743,-0.008983639810453655
2744,-0.009565255679680933
2745,-0.002519685685262287
2746,-0.015510746465313936
2747,-0.0035729936855897226
2748,-0.004817995097382119
2749,-0.0005132210444804206
2750,0.0027745407071977455
2751,-0.007144915891485984
2752,-0.018809831138686787
2753,-0.007038510210431886
2754,-0.00861861177978309
2755,-0.007596355424869687
2756,-0.0047803381184948444
2757,-0.01414135413714572
2758,-0.0029708326726411802
2759,-0.008526861640884007
2760,-0.002436243085889537
2761,-0.006308277956534566
2762,0.003960960054222743
2763,-0.013841293870468754
2764,-0.006052880731946414
2765,0.003379754910651841
2766,-0.003766503005737998
2767,-0.0023821241815209296
2768,-0.005427339816246605
2769,-0.009890186688355718
2770,-0.00043941482014231946
2771,-0.0036455627149059584
2772,-0.020030246007607493
2773,-0.0026569860056195457
2774,-0.0016492132413315251
2775,-0.006878720191021313
2776,-0.013133572073988471
2777,-0.012391217173471025
2778,-0.007961736585168317
2779,-0.009413998819172925
2780,-0.017590998353301936
2781,-0.004942559176996396
2782,-0.0035909925760942213
2783,-0.003152079024623838
2784,-0.007173661106928235
2785,-0.01680026009683457
2786,-0.013022345293701266
2787,-0.007620824536555842
2788,-0.006065998535462923
2789,-0.010786591615500128
2790,-0.0004245069994349808
2791,-0.001354515769999915
2792,-0.004001543390280894
2793,-0.003039532973105016
2794,-0.008859373841413555
2795,-0.004732565027992451
2796,-0.009101767690291739
2797,-0.008194682137120797
2798,-0.003783396941281366
2799,-0.006519050487076232
2800,-0.007479855464771741
2801,-0.012318629971365638
2802,-0.004617442974082287
2803,-0.0024414056024959557
2804,-0.0018677158823304724
2805,0.0030987647983250245
2806,-0.006792355503454194
2807,-0.021911951990058524
2808,-0.00459482302262473
2809,-0.01800390693088932
2810,-0.0091056394703138
2811,-7.706301649351623e-05
2812,-0.0028288078013834874
2813,-0.014330304842259015
2814,-0.011386202497355731
2815,-0.001615820217562054
2816,0.0003559590589106553
2817,-0.004475199725556172
2818,0.002099577672255529
2819,-0.0015564265927454652
2820,-0.005474497185467074
2821,0.002729879687492832
2822,-0.0033344817163337387
2823,-0.009633240816722833
2824,-0.004793510566974085
2825,-0.003075468984903947
2826,-0.018264333717548455
2827,-0.009072582245414577
2828,0.0038709282736151904
2829,-0.005250453929567658
2830,0.0005642651553553323
2831,-0.020626739774016703
2832,0.0036574044818126136
2833,-0.006932773632699144
2834,-0.0014731153220107658
2835,0.0026583928499635872
2836,-0.006766631898424991
2837,-0.01156298442868331
2838,-0.024069391363155262
2839,-0.019700461336838268
2840,-0.0022653423304608393
2841,-0.002955164569114004
2842,-0.012893359915242524
2843,-0.008252093231876964
2844,-0.007660380544114959
2845,-0.009678544731809628
2846,-0.00793617867916169
2847,0.00146255608637208
2848,-0.01417732217188309
2849,-0.003929671269739213
2850,-0.013741902308742032
2851,0.0025849251627645753
2852,-0.0028042811061382636
2853,-0.010530396097763598
2854,-0.009760982619054205
2855,-0.0049650013545593265
2856,-0.018643777514131966
2857,-0.0060427382642627755
2858,-0.007950231169531469
2859,-0.014651089438036766
2860,-0.009995763833313388
2861,-0.00461640395879521
2862,-0.012757342195818044
2863,-0.0018852530387922315
2864,-0.021811645493653067
2865,-0.013241884478698285
2866,-0.007804008050028486
2867,-0.02091042097654621
2868,-0.014732040380736952
2869,-0.01871941521765035
2870,-0.0060105907889260795
2871,0.002936561405500226
2872,0.0008597322346399119
2873,-0.005943014605191646
2874,-0.0017120531680124614
2875,-0.007958190131857954
2876,-0.0016295399512110302
2877,-0.0029521610109038967
2878,-0.0048898667689061225
2879,-0.002950211801275116
2880,-0.009901529839157652
2881,-0.011816122006287831
2882,-0.011451791772884874
2883,0.0005563982178537511
2884,-0.010870673949124193
2885,-0.007388597625193235
2886,0.0009071674641190821
2887,-0.006899345876045113
2888,-0.009594685017603855
2889,-0.010554089535091904
2890,-0.006913974172225759
2891,-0.002614897290549394
2892,-0.004784202729666578
2893,-0.005603972455795192
2894,0.003180838115030187
2895,0.0012666185750366357
2896,-0.0043708573384021315
2897,-0.007514186731186735
2898,-0.0033937905126424266
2899,-0.006437564562598959
2900,-0.006434674844454253
2901,-0.0058219659843818106
2902,-0.008936915100977367
2903,-0.004985629973277659
2904,-0.0052631123182569906
2905,-0.009766104354868032
2906,0.005378792068980098
2907,-0.022772426216979953
2908,-0.02810940106671207
2909,-0.005981588414122501
2910,-0.002077155023320505
2911,-0.014011433948902988
2912,-0.01426373291467437
2913,-0.007440554881920951
2914,-0.013845588824101761
2915,0.00040076299396005297
2916,-0.009646428741625964
2917,-0.014250786428993162
2918,-0.007367197770054128
2919,-0.0021410569835722173
2920,0.0011862780013815726
