composite_ID,UID,test,item,correct,congruence,TSVR_hours,log_TSVR
A015_1,A015,1,TQ_IFR-N-i5,0,incongruent,1.0,0.0
A015_1,A015,1,TQ_IFR-N-i6,1,incongruent,1.0,0.0
A015_1,A015,1,TQ_IFR-U-i1,1,common,1.0,0.0
A015_1,A015,1,TQ_IFR-U-i2,1,common,1.0,0.0
A015_1,A015,1,TQ_IFR-U-i3,1,congruent,1.0,0.0
A015_1,A015,1,TQ_IFR-U-i4,0,congruent,1.0,0.0
A015_1,A015,1,TQ_IFR-U-i5,0,incongruent,1.0,0.0
A015_1,A015,1,TQ_IFR-U-i6,1,incongruent,1.0,0.0
A015_1,A015,1,TQ_IFR-D-i1,1,common,1.0,0.0
A015_1,A015,1,TQ_IFR-D-i2,0,common,1.0,0.0
A015_1,A015,1,TQ_IFR-D-i3,0,congruent,1.0,0.0
A015_1,A015,1,TQ_IFR-D-i4,1,congruent,1.0,0.0
A015_1,A015,1,TQ_IFR-D-i5,0,incongruent,1.0,0.0
A015_1,A015,1,TQ_IFR-D-i6,1,incongruent,1.0,0.0
A015_1,A015,1,TQ_IFR-O-i1,1,common,1.0,0.0
A015_1,A015,1,TQ_IFR-O-i2,0,common,1.0,0.0
A015_1,A015,1,TQ_IFR-O-i3,1,congruent,1.0,0.0
A015_1,A015,1,TQ_IFR-O-i4,1,congruent,1.0,0.0
A015_1,A015,1,TQ_IFR-O-i5,0,incongruent,1.0,0.0
A015_1,A015,1,TQ_IFR-O-i6,0,incongruent,1.0,0.0
A015_1,A015,1,TQ_ICR-N-i1,1,common,1.0,0.0
A015_1,A015,1,TQ_ICR-N-i2,1,common,1.0,0.0
A015_1,A015,1,TQ_ICR-N-i3,1,congruent,1.0,0.0
A015_1,A015,1,TQ_ICR-N-i4,1,congruent,1.0,0.0
A015_1,A015,1,TQ_ICR-N-i5,1,incongruent,1.0,0.0
A015_1,A015,1,TQ_ICR-N-i6,1,incongruent,1.0,0.0
A015_1,A015,1,TQ_ICR-U-i1,1,common,1.0,0.0
A015_1,A015,1,TQ_ICR-U-i2,1,common,1.0,0.0
A015_1,A015,1,TQ_ICR-U-i3,1,congruent,1.0,0.0
A015_1,A015,1,TQ_ICR-U-i4,0,congruent,1.0,0.0
A015_1,A015,1,TQ_ICR-U-i5,1,incongruent,1.0,0.0
A015_1,A015,1,TQ_ICR-U-i6,1,incongruent,1.0,0.0
A015_1,A015,1,TQ_ICR-D-i1,1,common,1.0,0.0
A015_1,A015,1,TQ_ICR-D-i2,0,common,1.0,0.0
A015_1,A015,1,TQ_ICR-D-i3,1,congruent,1.0,0.0
A015_1,A015,1,TQ_ICR-D-i4,1,congruent,1.0,0.0
A015_1,A015,1,TQ_ICR-D-i5,0,incongruent,1.0,0.0
A015_1,A015,1,TQ_ICR-D-i6,1,incongruent,1.0,0.0
A015_1,A015,1,TQ_ICR-O-i1,1,common,1.0,0.0
A015_1,A015,1,TQ_ICR-O-i2,0,common,1.0,0.0
A015_1,A015,1,TQ_ICR-O-i3,0,congruent,1.0,0.0
A015_1,A015,1,TQ_ICR-O-i4,0,congruent,1.0,0.0
A015_1,A015,1,TQ_ICR-O-i5,0,incongruent,1.0,0.0
A015_1,A015,1,TQ_ICR-O-i6,1,incongruent,1.0,0.0
A015_1,A015,1,TQ_IRE-N-i1,1,common,1.0,0.0
A015_1,A015,1,TQ_IRE-N-i2,1,common,1.0,0.0
A015_1,A015,1,TQ_IRE-N-i3,1,congruent,1.0,0.0
A015_1,A015,1,TQ_IRE-N-i4,0,congruent,1.0,0.0
A015_1,A015,1,TQ_IRE-N-i5,1,incongruent,1.0,0.0
A015_1,A015,1,TQ_IRE-N-i6,1,incongruent,1.0,0.0
A015_1,A015,1,TQ_IRE-U-i1,1,common,1.0,0.0
A015_1,A015,1,TQ_IRE-U-i2,1,common,1.0,0.0
A015_1,A015,1,TQ_IRE-U-i3,1,congruent,1.0,0.0
A015_1,A015,1,TQ_IRE-U-i4,1,congruent,1.0,0.0
A015_1,A015,1,TQ_IRE-U-i5,1,incongruent,1.0,0.0
A015_1,A015,1,TQ_IRE-U-i6,1,incongruent,1.0,0.0
A015_1,A015,1,TQ_IRE-D-i1,1,common,1.0,0.0
A015_1,A015,1,TQ_IRE-D-i2,0,common,1.0,0.0
A015_1,A015,1,TQ_IRE-D-i3,1,congruent,1.0,0.0
A015_1,A015,1,TQ_IRE-D-i4,1,congruent,1.0,0.0
A015_1,A015,1,TQ_IRE-D-i5,0,incongruent,1.0,0.0
A015_1,A015,1,TQ_IRE-D-i6,1,incongruent,1.0,0.0
A015_1,A015,1,TQ_IRE-O-i1,1,common,1.0,0.0
A015_1,A015,1,TQ_IRE-O-i2,0,common,1.0,0.0
A015_1,A015,1,TQ_IRE-O-i3,1,congruent,1.0,0.0
A015_1,A015,1,TQ_IRE-O-i4,0,congruent,1.0,0.0
A015_1,A015,1,TQ_IRE-O-i5,1,incongruent,1.0,0.0
A015_1,A015,1,TQ_IRE-O-i6,0,incongruent,1.0,0.0
A015_2,A015,2,TQ_IFR-N-i1,1,common,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-N-i2,1,common,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-N-i3,1,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-N-i4,1,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-N-i5,1,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-N-i6,0,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-U-i1,1,common,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-U-i2,1,common,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-U-i3,1,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-U-i4,1,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-U-i5,1,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-U-i6,0,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-D-i1,0,common,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-D-i2,0,common,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-D-i3,1,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-D-i4,0,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-D-i5,1,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-D-i6,0,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-O-i1,0,common,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-O-i2,0,common,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-O-i3,0,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-O-i4,0,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-O-i5,0,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IFR-O-i6,0,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-N-i1,1,common,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-N-i2,1,common,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-N-i3,1,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-N-i4,1,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-N-i5,1,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-N-i6,1,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-U-i1,1,common,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-U-i2,1,common,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-U-i3,1,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-U-i4,1,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-U-i5,1,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-U-i6,1,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-D-i1,1,common,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-D-i2,1,common,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-D-i3,1,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-D-i4,1,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-D-i5,1,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-D-i6,1,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-O-i1,0,common,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-O-i2,0,common,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-O-i3,0,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-O-i4,0,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-O-i5,1,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_ICR-O-i6,0,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-N-i1,1,common,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-N-i2,1,common,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-N-i3,1,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-N-i4,1,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-N-i5,1,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-N-i6,1,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-U-i1,1,common,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-U-i2,1,common,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-U-i3,1,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-U-i4,1,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-U-i5,1,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-U-i6,1,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-D-i1,0,common,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-D-i2,1,common,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-D-i3,1,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-D-i4,0,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-D-i5,0,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-D-i6,0,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-O-i1,0,common,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-O-i2,0,common,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-O-i3,0,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-O-i4,0,congruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-O-i5,1,incongruent,23.69,3.165053018170694
A015_2,A015,2,TQ_IRE-O-i6,0,incongruent,23.69,3.165053018170694
A015_3,A015,3,TQ_IFR-N-i1,1,common,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-N-i2,1,common,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-N-i3,1,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-N-i4,1,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-N-i5,1,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-N-i6,1,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-U-i1,1,common,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-U-i2,1,common,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-U-i3,1,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-U-i4,1,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-U-i5,1,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-U-i6,1,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-D-i1,1,common,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-D-i2,0,common,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-D-i3,1,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-D-i4,0,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-D-i5,0,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-D-i6,0,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-O-i1,0,common,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-O-i2,0,common,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-O-i3,0,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-O-i4,1,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-O-i5,1,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IFR-O-i6,0,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-N-i1,1,common,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-N-i2,1,common,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-N-i3,1,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-N-i4,1,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-N-i5,1,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-N-i6,1,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-U-i1,1,common,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-U-i2,1,common,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-U-i3,1,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-U-i4,1,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-U-i5,1,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-U-i6,1,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-D-i1,1,common,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-D-i2,0,common,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-D-i3,1,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-D-i4,1,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-D-i5,0,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-D-i6,0,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-O-i1,1,common,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-O-i2,0,common,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-O-i3,0,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-O-i4,1,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-O-i5,0,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_ICR-O-i6,0,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-N-i1,1,common,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-N-i2,1,common,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-N-i3,1,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-N-i4,1,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-N-i5,1,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-N-i6,1,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-U-i1,1,common,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-U-i2,1,common,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-U-i3,1,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-U-i4,0,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-U-i5,1,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-U-i6,1,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-D-i1,1,common,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-D-i2,0,common,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-D-i3,1,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-D-i4,0,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-D-i5,0,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-D-i6,0,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-O-i1,1,common,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-O-i2,0,common,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-O-i3,0,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-O-i4,0,congruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-O-i5,0,incongruent,70.59,4.256888491407381
A015_3,A015,3,TQ_IRE-O-i6,0,incongruent,70.59,4.256888491407381
A015_4,A015,4,TQ_IFR-N-i1,0,common,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-N-i2,1,common,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-N-i3,0,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-N-i4,1,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-N-i5,0,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-N-i6,1,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-U-i1,0,common,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-U-i2,1,common,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-U-i3,0,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-U-i4,1,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-U-i5,0,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-U-i6,1,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-D-i1,0,common,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-D-i2,1,common,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-D-i3,0,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-D-i4,1,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-D-i5,0,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-D-i6,0,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-O-i1,1,common,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-O-i2,0,common,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-O-i3,0,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-O-i4,0,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-O-i5,1,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IFR-O-i6,1,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-N-i1,1,common,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-N-i2,1,common,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-N-i3,1,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-N-i4,1,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-N-i5,1,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-N-i6,1,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-U-i1,0,common,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-U-i2,1,common,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-U-i3,1,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-U-i4,1,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-U-i5,1,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-U-i6,1,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-D-i1,0,common,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-D-i2,1,common,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-D-i3,1,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-D-i4,1,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-D-i5,0,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-D-i6,0,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-O-i1,0,common,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-O-i2,0,common,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-O-i3,0,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-O-i4,0,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-O-i5,1,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_ICR-O-i6,0,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-N-i1,1,common,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-N-i2,1,common,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-N-i3,1,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-N-i4,1,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-N-i5,1,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-N-i6,1,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-U-i1,0,common,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-U-i2,1,common,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-U-i3,0,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-U-i4,1,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-U-i5,1,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-U-i6,1,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-D-i1,0,common,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-D-i2,1,common,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-D-i3,0,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-D-i4,1,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-D-i5,0,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-D-i6,0,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-O-i1,0,common,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-O-i2,1,common,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-O-i3,1,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-O-i4,0,congruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-O-i5,1,incongruent,146.54,4.987298428731818
A015_4,A015,4,TQ_IRE-O-i6,0,incongruent,146.54,4.987298428731818
A016_1,A016,1,TQ_IFR-N-i1,1,common,1.0,0.0
A016_1,A016,1,TQ_IFR-N-i2,1,common,1.0,0.0
A016_1,A016,1,TQ_IFR-N-i3,1,congruent,1.0,0.0
A016_1,A016,1,TQ_IFR-N-i4,1,congruent,1.0,0.0
A016_1,A016,1,TQ_IFR-N-i5,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_IFR-N-i6,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_IFR-U-i1,1,common,1.0,0.0
A016_1,A016,1,TQ_IFR-U-i2,1,common,1.0,0.0
A016_1,A016,1,TQ_IFR-U-i3,1,congruent,1.0,0.0
A016_1,A016,1,TQ_IFR-U-i4,1,congruent,1.0,0.0
A016_1,A016,1,TQ_IFR-U-i5,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_IFR-U-i6,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_IFR-D-i1,0,common,1.0,0.0
A016_1,A016,1,TQ_IFR-D-i2,0,common,1.0,0.0
A016_1,A016,1,TQ_IFR-D-i3,1,congruent,1.0,0.0
A016_1,A016,1,TQ_IFR-D-i4,0,congruent,1.0,0.0
A016_1,A016,1,TQ_IFR-D-i5,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_IFR-D-i6,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_IFR-O-i1,0,common,1.0,0.0
A016_1,A016,1,TQ_IFR-O-i2,0,common,1.0,0.0
A016_1,A016,1,TQ_IFR-O-i3,1,congruent,1.0,0.0
A016_1,A016,1,TQ_IFR-O-i4,1,congruent,1.0,0.0
A016_1,A016,1,TQ_IFR-O-i5,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_IFR-O-i6,0,incongruent,1.0,0.0
A016_1,A016,1,TQ_ICR-N-i1,1,common,1.0,0.0
A016_1,A016,1,TQ_ICR-N-i2,1,common,1.0,0.0
A016_1,A016,1,TQ_ICR-N-i3,1,congruent,1.0,0.0
A016_1,A016,1,TQ_ICR-N-i4,1,congruent,1.0,0.0
A016_1,A016,1,TQ_ICR-N-i5,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_ICR-N-i6,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_ICR-U-i1,1,common,1.0,0.0
A016_1,A016,1,TQ_ICR-U-i2,1,common,1.0,0.0
A016_1,A016,1,TQ_ICR-U-i3,1,congruent,1.0,0.0
A016_1,A016,1,TQ_ICR-U-i4,1,congruent,1.0,0.0
A016_1,A016,1,TQ_ICR-U-i5,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_ICR-U-i6,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_ICR-D-i1,0,common,1.0,0.0
A016_1,A016,1,TQ_ICR-D-i2,0,common,1.0,0.0
A016_1,A016,1,TQ_ICR-D-i3,0,congruent,1.0,0.0
A016_1,A016,1,TQ_ICR-D-i4,0,congruent,1.0,0.0
A016_1,A016,1,TQ_ICR-D-i5,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_ICR-D-i6,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_ICR-O-i1,0,common,1.0,0.0
A016_1,A016,1,TQ_ICR-O-i2,0,common,1.0,0.0
A016_1,A016,1,TQ_ICR-O-i3,0,congruent,1.0,0.0
A016_1,A016,1,TQ_ICR-O-i4,1,congruent,1.0,0.0
A016_1,A016,1,TQ_ICR-O-i5,0,incongruent,1.0,0.0
A016_1,A016,1,TQ_ICR-O-i6,0,incongruent,1.0,0.0
A016_1,A016,1,TQ_IRE-N-i1,1,common,1.0,0.0
A016_1,A016,1,TQ_IRE-N-i2,1,common,1.0,0.0
A016_1,A016,1,TQ_IRE-N-i3,1,congruent,1.0,0.0
A016_1,A016,1,TQ_IRE-N-i4,1,congruent,1.0,0.0
A016_1,A016,1,TQ_IRE-N-i5,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_IRE-N-i6,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_IRE-U-i1,1,common,1.0,0.0
A016_1,A016,1,TQ_IRE-U-i2,1,common,1.0,0.0
A016_1,A016,1,TQ_IRE-U-i3,1,congruent,1.0,0.0
A016_1,A016,1,TQ_IRE-U-i4,1,congruent,1.0,0.0
A016_1,A016,1,TQ_IRE-U-i5,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_IRE-U-i6,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_IRE-D-i1,0,common,1.0,0.0
A016_1,A016,1,TQ_IRE-D-i2,0,common,1.0,0.0
A016_1,A016,1,TQ_IRE-D-i3,1,congruent,1.0,0.0
A016_1,A016,1,TQ_IRE-D-i4,0,congruent,1.0,0.0
A016_1,A016,1,TQ_IRE-D-i5,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_IRE-D-i6,1,incongruent,1.0,0.0
A016_1,A016,1,TQ_IRE-O-i1,0,common,1.0,0.0
A016_1,A016,1,TQ_IRE-O-i2,0,common,1.0,0.0
A016_1,A016,1,TQ_IRE-O-i3,0,congruent,1.0,0.0
A016_1,A016,1,TQ_IRE-O-i4,0,congruent,1.0,0.0
A016_1,A016,1,TQ_IRE-O-i5,0,incongruent,1.0,0.0
A016_1,A016,1,TQ_IRE-O-i6,0,incongruent,1.0,0.0
A016_2,A016,2,TQ_IFR-N-i1,1,common,32.85,3.4919517449306197
