time,HCE_rate_mean,CI_lower,CI_upper,test
1.0,0.04874999999999995,0.03901917810191134,0.058480821898088564,1
28.769699999999997,0.04874999999999995,0.040348447970416444,0.05715155202958346,2
78.6681,0.03791666666666662,0.029128772912728612,0.04670456042060463,3
151.3752,0.03166666666666662,0.023605352188178177,0.039727981145155064,4
