cluster,Total_Intercept_Cued_z,Total_Intercept_Free_z,Total_Intercept_Recognition_z,Total_Slope_Cued_z,Total_Slope_Free_z,Total_Slope_Recognition_z
0,0.5534075440708004,0.7456372614877069,0.6654945921148917,-0.5534513488119617,-1.0041302201725981,-1.0549809781292148
1,-1.2218938005473496,-1.2122050925710315,-1.1975379283286445,1.221903578216904,0.22246432863436044,0.35917106010858624
2,0.5448960795175397,0.3603424511279904,0.4211765066221267,-0.5448643448313694,0.7288861966119601,0.6577797059693867
