composite_ID,domain_name,theta
A037_3,free_recall,0.6126821
A037_4,free_recall,-0.28599942
A038_1,free_recall,1.1545284
A038_2,free_recall,-0.09438367
A038_3,free_recall,0.9860895
A038_4,free_recall,-0.008316844
A039_1,free_recall,2.3421638
A039_2,free_recall,0.7976839
A039_3,free_recall,0.839274
A039_4,free_recall,0.6956401
A040_1,free_recall,-0.5817445
A040_2,free_recall,-0.26374146
A040_3,free_recall,-1.6241969
A040_4,free_recall,-0.8882852
A041_1,free_recall,1.2497655
A041_2,free_recall,-1.167476
A041_3,free_recall,0.075356334
A041_4,free_recall,0.66515946
A042_1,free_recall,-1.02681
A042_2,free_recall,-1.0026407
A042_3,free_recall,-0.5476192
A042_4,free_recall,-0.8089415
A043_1,free_recall,0.9052307
A043_2,free_recall,0.115137
A043_3,free_recall,0.2997891
A043_4,free_recall,0.048738178
A044_1,free_recall,-0.8060287
A044_2,free_recall,-0.19541748
A044_3,free_recall,-1.4959046
A044_4,free_recall,-1.0974785
A045_1,free_recall,-0.76336116
A045_2,free_recall,-0.47526395
A045_3,free_recall,-0.4236594
A045_4,free_recall,-1.2165346
A046_1,free_recall,-0.77469015
A046_2,free_recall,-1.245836
A046_3,free_recall,-1.6056858
A046_4,free_recall,-1.0504586
A047_1,free_recall,-0.5218471
A047_2,free_recall,-0.38599724
A047_3,free_recall,-1.1630286
A047_4,free_recall,-0.8443499
A048_1,free_recall,1.4464241
A048_2,free_recall,-0.24025916
A048_3,free_recall,0.37180644
A048_4,free_recall,0.32747135
A049_1,free_recall,1.9369724
A049_2,free_recall,-0.40477413
A049_3,free_recall,0.5799155
A049_4,free_recall,0.29279515
A050_1,free_recall,0.10375316
A050_2,free_recall,-0.20866837
A050_3,free_recall,-0.78698945
A050_4,free_recall,-0.7662721
A051_1,free_recall,1.1308651
A051_2,free_recall,-0.1484353
A051_3,free_recall,-0.51630783
A051_4,free_recall,-0.24947512
A052_1,free_recall,0.8560208
A052_2,free_recall,0.514484
A052_3,free_recall,0.336497
A052_4,free_recall,-0.45561698
A053_1,free_recall,1.4144037
A053_2,free_recall,0.28295353
A053_3,free_recall,-0.83496577
A053_4,free_recall,-0.19286156
A054_1,free_recall,0.06454673
A054_2,free_recall,0.59928095
A054_3,free_recall,0.76526284
A054_4,free_recall,1.2983474
A055_1,free_recall,-0.3203487
A055_2,free_recall,0.5494155
A055_3,free_recall,-0.9620779
A055_4,free_recall,-0.9730982
A056_1,free_recall,0.8824607
A056_2,free_recall,0.3381003
A056_3,free_recall,-0.26972502
A056_4,free_recall,-1.5637758
A057_1,free_recall,0.009936852
A057_2,free_recall,-0.7343016
A057_3,free_recall,-0.6061695
A057_4,free_recall,-1.3534855
A058_1,free_recall,1.2909634
A058_2,free_recall,-1.1071848
A058_3,free_recall,-0.0076611126
A058_4,free_recall,-0.8837645
A059_1,free_recall,0.98924613
A059_2,free_recall,1.1210508
A059_3,free_recall,1.5913445
A059_4,free_recall,0.5147332
A060_1,free_recall,0.089007095
A060_2,free_recall,0.9243096
A060_3,free_recall,-0.42468035
A060_4,free_recall,0.6639469
A061_1,free_recall,2.6159682
A061_2,free_recall,0.83355284
A061_3,free_recall,0.720659
A061_4,free_recall,-0.44061255
A062_1,free_recall,1.5698215
A062_2,free_recall,0.29121718
A062_3,free_recall,-0.99807596
A062_4,free_recall,-1.3407863
A063_1,free_recall,1.0055077
A063_2,free_recall,0.5848471
A063_3,free_recall,-0.0073365774
A063_4,free_recall,-1.0480841
A064_1,free_recall,0.9337908
A064_2,free_recall,1.0231495
A064_3,free_recall,0.12078351
A064_4,free_recall,-0.82732314
A065_1,free_recall,-1.6313238
A065_2,free_recall,0.011327019
A065_3,free_recall,-1.3355386
A065_4,free_recall,-2.3671904
A066_1,free_recall,0.2606496
A066_2,free_recall,-0.04822852
A066_3,free_recall,-0.73158157
A066_4,free_recall,-1.053569
A067_1,free_recall,0.53448457
A067_2,free_recall,-1.4098325
A067_3,free_recall,-1.5651689
A067_4,free_recall,-1.2525647
A068_1,free_recall,1.1313976
A068_2,free_recall,-0.6020199
A068_3,free_recall,0.8178577
A068_4,free_recall,-0.18029927
A069_1,free_recall,-0.9453881
A069_2,free_recall,-1.0803355
A069_3,free_recall,-0.40901044
A069_4,free_recall,-1.3295189
A070_1,free_recall,-0.19590467
A070_2,free_recall,0.001917907
A070_3,free_recall,-0.6862198
A070_4,free_recall,-0.76803863
A071_1,free_recall,0.8231066
A071_2,free_recall,0.7234464
A071_3,free_recall,-0.8875053
A071_4,free_recall,0.3867004
A072_1,free_recall,0.7837958
A072_2,free_recall,1.3752688
A072_3,free_recall,-0.50578904
A072_4,free_recall,0.22475065
A073_1,free_recall,1.0453852
A073_2,free_recall,-0.18324019
A073_3,free_recall,1.1016877
A073_4,free_recall,1.1862053
A074_1,free_recall,1.1920998
A074_2,free_recall,-0.18063918
A074_3,free_recall,-0.33134934
A074_4,free_recall,-0.77555984
A075_1,free_recall,0.6835109
A075_2,free_recall,0.15669091
A075_3,free_recall,-1.2112106
A075_4,free_recall,-0.9596083
A076_1,free_recall,-0.23747711
A076_2,free_recall,-0.96419734
A076_3,free_recall,-1.6650329
A076_4,free_recall,-1.514256
A077_1,free_recall,0.94863856
A077_2,free_recall,-0.2102372
A077_3,free_recall,-0.27487096
A077_4,free_recall,0.36480424
A078_1,free_recall,-0.96974343
A078_2,free_recall,0.103746764
A078_3,free_recall,-0.52161014
A078_4,free_recall,-1.1577317
A079_1,free_recall,0.29714143
A079_2,free_recall,-0.019604485
A079_3,free_recall,-0.63756335
A079_4,free_recall,-0.8638559
A080_1,free_recall,-0.03166884
A080_2,free_recall,0.46226197
A080_3,free_recall,0.26095873
A080_4,free_recall,-0.27738324
A081_1,free_recall,-0.21233271
A081_2,free_recall,-0.2756375
A081_3,free_recall,1.1896797
A081_4,free_recall,0.5770681
A082_1,free_recall,0.23409934
A082_2,free_recall,1.3762386
A082_3,free_recall,0.45864242
A082_4,free_recall,-0.5385982
A083_1,free_recall,2.0915012
A083_2,free_recall,0.5282948
A083_3,free_recall,0.067734525
A083_4,free_recall,0.35439134
A084_1,free_recall,0.4183016
A084_2,free_recall,-0.43802726
A084_3,free_recall,-0.0573422
A084_4,free_recall,-0.6182798
A085_1,free_recall,-0.031216
A085_2,free_recall,1.1066616
A085_3,free_recall,0.061248675
A085_4,free_recall,-0.76523185
A086_1,free_recall,0.38950622
A086_2,free_recall,-0.14577931
A086_3,free_recall,-1.0502772
A086_4,free_recall,-0.8074584
A087_1,free_recall,0.78208005
A087_2,free_recall,1.0232055
A087_3,free_recall,0.5696994
A087_4,free_recall,0.74973524
A088_1,free_recall,1.4914855
A088_2,free_recall,2.2012293
A088_3,free_recall,1.2592479
A088_4,free_recall,1.9822054
A089_1,free_recall,0.9941269
A089_2,free_recall,1.1067888
A089_3,free_recall,0.42236474
A089_4,free_recall,-0.14824519
A090_1,free_recall,0.5147539
A090_2,free_recall,-0.14470427
A090_3,free_recall,-1.0755081
A090_4,free_recall,-0.72259337
A091_1,free_recall,0.56830114
A091_2,free_recall,-0.024470944
A091_3,free_recall,-1.0722411
A091_4,free_recall,-0.80329055
A092_1,free_recall,-0.20546757
A092_2,free_recall,-1.1036576
A092_3,free_recall,-0.9559158
A092_4,free_recall,-1.0151985
A093_1,free_recall,0.5351138
A093_2,free_recall,1.1764531
A093_3,free_recall,0.49807674
A093_4,free_recall,0.36329606
A094_1,free_recall,-0.95102084
A094_2,free_recall,-0.08161993
A094_3,free_recall,-1.1016859
A094_4,free_recall,-0.83792824
A095_1,free_recall,1.80899
A095_2,free_recall,-0.14235677
A095_3,free_recall,-0.18422538
A095_4,free_recall,-0.21127401
A096_1,free_recall,-0.41371152
A096_2,free_recall,-0.7807312
A096_3,free_recall,-1.6348042
A096_4,free_recall,-1.5612783
A097_1,free_recall,0.35705918
A097_2,free_recall,-0.31381193
A097_3,free_recall,0.67599416
A097_4,free_recall,-0.4779618
A098_1,free_recall,0.4863022
A098_2,free_recall,0.35508934
A098_3,free_recall,1.2622093
A098_4,free_recall,-0.91847074
A099_1,free_recall,0.5947077
A099_2,free_recall,0.9436256
A099_3,free_recall,0.5655428
A099_4,free_recall,1.2966081
A100_1,free_recall,0.15649687
A100_2,free_recall,1.812935
A100_3,free_recall,0.31755033
A100_4,free_recall,0.07595712
A101_1,free_recall,-0.3487501
A101_2,free_recall,-1.0621837
A101_3,free_recall,-1.3082596
A101_4,free_recall,-0.9258172
A102_1,free_recall,-0.45942888
A102_2,free_recall,1.2470385
A102_3,free_recall,-0.7463703
A102_4,free_recall,0.35073677
A103_1,free_recall,1.6094108
A103_2,free_recall,-0.4749365
A103_3,free_recall,-1.2749491
A103_4,free_recall,-0.7590711
A104_1,free_recall,1.8006684
A104_2,free_recall,0.63661397
A104_3,free_recall,-0.25256342
A104_4,free_recall,-1.6931355
A105_1,free_recall,0.6124308
A105_2,free_recall,0.6128357
A105_3,free_recall,-0.43068558
A105_4,free_recall,-0.08775301
A106_1,free_recall,1.270947
A106_2,free_recall,-0.42703262
A106_3,free_recall,0.37435147
A106_4,free_recall,1.085603
A107_1,free_recall,-0.8262498
A107_2,free_recall,-1.2923126
A107_3,free_recall,-0.8783097
A107_4,free_recall,-0.54525477
A108_1,free_recall,-0.5137304
A108_2,free_recall,-0.843856
A108_3,free_recall,-0.07909426
A108_4,free_recall,-1.6712129
A109_1,free_recall,-0.14437068
A109_2,free_recall,-1.270778
A109_3,free_recall,0.009080338
A109_4,free_recall,-1.5646012
A010_1,cued_recall,2.3076186
A010_2,cued_recall,0.50561595
A010_3,cued_recall,-0.34386626
A010_4,cued_recall,0.39210933
A011_1,cued_recall,0.5639205
A011_2,cued_recall,-0.21693763
A011_3,cued_recall,-0.11885676
A011_4,cued_recall,-0.40435803
A012_1,cued_recall,0.84081537
A012_2,cued_recall,-0.011747679
A012_3,cued_recall,0.46904305
A012_4,cued_recall,-1.1657566
A013_1,cued_recall,-0.06196794
A013_2,cued_recall,-0.72638094
A013_3,cued_recall,1.0730467
A013_4,cued_recall,-1.4795078
A014_1,cued_recall,0.5662233
A014_2,cued_recall,1.1082016
A014_3,cued_recall,0.03844115
A014_4,cued_recall,-0.97037005
A015_1,cued_recall,1.659924
A015_2,cued_recall,1.7755525
A015_3,cued_recall,1.6194718
A015_4,cued_recall,-0.014565401
A016_1,cued_recall,1.3016679
A016_2,cued_recall,1.4167509
A016_3,cued_recall,-0.14719886
A016_4,cued_recall,-1.0612006
A017_1,cued_recall,-0.64893633
A017_2,cued_recall,0.68695086
A017_3,cued_recall,0.23617989
A017_4,cued_recall,1.1511014
A018_1,cued_recall,1.2432209
A018_2,cued_recall,0.6348993
A018_3,cued_recall,-0.3062067
A018_4,cued_recall,0.14981274
A019_1,cued_recall,-0.40954873
A019_2,cued_recall,-0.72419274
A019_3,cued_recall,-0.7890297
A019_4,cued_recall,-0.43077806
A020_1,cued_recall,-0.19779886
A020_2,cued_recall,0.26416394
A020_3,cued_recall,-0.7218849
A020_4,cued_recall,-2.0933332
A021_1,cued_recall,1.0224657
A021_2,cued_recall,0.23119716
A021_3,cued_recall,-0.09928185
A021_4,cued_recall,0.77135384
A022_1,cued_recall,0.08487166
A022_2,cued_recall,0.80793685
A022_3,cued_recall,0.55696887
A022_4,cued_recall,0.63891745
A023_1,cued_recall,0.8567801
A023_2,cued_recall,0.26234666
A023_3,cued_recall,0.40942284
A023_4,cued_recall,0.22926755
A024_1,cued_recall,-0.18276915
A024_2,cued_recall,0.632458
A024_3,cued_recall,-0.5480257
A024_4,cued_recall,-1.3661549
A025_1,cued_recall,1.6351862
A025_2,cued_recall,1.7770549
A025_3,cued_recall,-0.15167001
A025_4,cued_recall,-0.76431817
A026_1,cued_recall,1.1173441
A026_2,cued_recall,0.28154746
A026_3,cued_recall,0.8135648
A026_4,cued_recall,-0.47460285
A027_1,cued_recall,0.56165755
A027_2,cued_recall,0.6846959
A027_3,cued_recall,-0.94683594
A027_4,cued_recall,-0.47532603
A028_1,cued_recall,2.2565992
A028_2,cued_recall,-0.061017342
A028_3,cued_recall,0.45241958
A028_4,cued_recall,-0.528568
A029_1,cued_recall,1.9823364
A029_2,cued_recall,0.30846474
A029_3,cued_recall,1.6233219
A029_4,cued_recall,0.09506731
A030_1,cued_recall,0.42693013
A030_2,cued_recall,0.69716036
A030_3,cued_recall,0.42517364
A030_4,cued_recall,0.6671635
A031_1,cued_recall,1.4814626
A031_2,cued_recall,0.110624164
A031_3,cued_recall,-0.1332235
A031_4,cued_recall,-1.0655026
A032_1,cued_recall,0.9454206
A032_2,cued_recall,-0.39917567
A032_3,cued_recall,0.39128196
A032_4,cued_recall,1.7303392
A033_1,cued_recall,0.14129296
A033_2,cued_recall,0.38250932
A033_3,cued_recall,0.8144951
A033_4,cued_recall,-0.39993677
A034_1,cued_recall,1.903067
A034_2,cued_recall,1.1695625
A034_3,cued_recall,0.31177452
A034_4,cued_recall,-0.009669799
A035_1,cued_recall,-0.5415187
A035_2,cued_recall,1.0356543
A035_3,cued_recall,-0.39255425
A035_4,cued_recall,-0.92812026
A036_1,cued_recall,1.2325392
A036_2,cued_recall,-0.050014295
A036_3,cued_recall,-0.21859926
A036_4,cued_recall,-1.234061
A037_1,cued_recall,1.258741
A037_2,cued_recall,0.58575517
A037_3,cued_recall,0.20267418
A037_4,cued_recall,-0.4808938
A038_1,cued_recall,1.1368554
A038_2,cued_recall,-0.15929624
A038_3,cued_recall,0.93710977
A038_4,cued_recall,-0.112696126
A039_1,cued_recall,2.1386986
A039_2,cued_recall,0.99968016
A039_3,cued_recall,0.8152755
A039_4,cued_recall,0.87478536
A040_1,cued_recall,-0.49256238
A040_2,cued_recall,-0.38509324
A040_3,cued_recall,-1.3090754
A040_4,cued_recall,-1.4733402
A041_1,cued_recall,1.4855708
A041_2,cued_recall,-0.81649363
A041_3,cued_recall,0.18753728
A041_4,cued_recall,0.48835725
A042_1,cued_recall,-0.6895237
A042_2,cued_recall,-0.9664004
A042_3,cued_recall,-0.6056565
A042_4,cued_recall,-1.1014373
A043_1,cued_recall,0.899163
A043_2,cued_recall,0.034321833
A043_3,cued_recall,0.037855305
A043_4,cued_recall,-0.11178535
A044_1,cued_recall,-0.4346427
A044_2,cued_recall,-0.3329901
A044_3,cued_recall,-1.7054782
A044_4,cued_recall,-0.9379744
A045_1,cued_recall,-0.45263797
A045_2,cued_recall,-0.82860243
A045_3,cued_recall,-0.43453157
A045_4,cued_recall,-0.81670034
A046_1,cued_recall,-0.7534626
A046_2,cued_recall,-1.6854773
A046_3,cued_recall,-2.0226305
A046_4,cued_recall,-1.145097
A047_1,cued_recall,-0.2947177
A047_2,cued_recall,-0.074646346
A047_3,cued_recall,-1.0434045
A047_4,cued_recall,-1.3391343
A048_1,cued_recall,1.3396158
A048_2,cued_recall,-0.045005087
A048_3,cued_recall,-0.04359406
A048_4,cued_recall,0.53243536
A049_1,cued_recall,2.1185856
A049_2,cued_recall,-0.50056607
A049_3,cued_recall,0.64186585
A049_4,cued_recall,-0.14295964
A050_1,cued_recall,-0.081971474
A050_2,cued_recall,-0.26677322
A050_3,cued_recall,-0.98047173
A050_4,cued_recall,-0.5670056
A051_1,cued_recall,1.7813605
A051_2,cued_recall,0.20063995
A051_3,cued_recall,-0.3531045
A051_4,cued_recall,-0.077873945
A052_1,cued_recall,0.66354376
A052_2,cued_recall,-0.25498182
A052_3,cued_recall,0.36897573
A052_4,cued_recall,-0.78321314
A053_1,cued_recall,1.2605083
A053_2,cued_recall,1.0534477
A053_3,cued_recall,-0.6444452
A053_4,cued_recall,-0.034559526
A054_1,cued_recall,0.31915054
A054_2,cued_recall,0.45086184
A054_3,cued_recall,0.7501586
A054_4,cued_recall,1.2492504
A055_1,cued_recall,0.041222192
A055_2,cued_recall,1.2471511
A055_3,cued_recall,-0.31288907
A055_4,cued_recall,-1.554973
A056_1,cued_recall,0.9120589
A056_2,cued_recall,-0.018810825
A056_3,cued_recall,0.29311848
A056_4,cued_recall,-1.1334265
A057_1,cued_recall,-0.05232748
A057_2,cued_recall,-0.85586286
A057_3,cued_recall,-0.5226535
A057_4,cued_recall,-1.2877662
A058_1,cued_recall,1.6296768
A058_2,cued_recall,-0.682836
A058_3,cued_recall,-0.061592907
A058_4,cued_recall,-0.7328553
A059_1,cued_recall,0.8768439
A059_2,cued_recall,1.4401908
A059_3,cued_recall,2.004653
A059_4,cued_recall,0.0840155
A060_1,cued_recall,-0.034585696
A060_2,cued_recall,0.75584376
A060_3,cued_recall,-0.2604367
A060_4,cued_recall,0.36166513
A061_1,cued_recall,2.3680613
A061_2,cued_recall,0.9821358
A061_3,cued_recall,0.64583325
A061_4,cued_recall,-0.63718915
A062_1,cued_recall,1.4751632
A062_2,cued_recall,0.39018252
A062_3,cued_recall,-0.94510424
A062_4,cued_recall,-0.8798419
A063_1,cued_recall,1.2077117
A063_2,cued_recall,1.3568763
A063_3,cued_recall,0.070884176
A063_4,cued_recall,-1.0678395
A064_1,cued_recall,1.2809386
A064_2,cued_recall,0.7598011
A064_3,cued_recall,0.16164199
A064_4,cued_recall,-0.7334007
A065_1,cued_recall,-1.8375293
A065_2,cued_recall,-0.0030232137
A065_3,cued_recall,-1.2474006
A065_4,cued_recall,-2.2587807
A066_1,cued_recall,-0.14587693
A066_2,cued_recall,-0.5350211
A066_3,cued_recall,-1.1306067
A066_4,cued_recall,-1.4549768
A067_1,cued_recall,0.20703617
A067_2,cued_recall,-1.5590602
A067_3,cued_recall,-1.4660316
A067_4,cued_recall,-1.5478401
A068_1,cued_recall,1.4069263
A068_2,cued_recall,-0.21608391
A068_3,cued_recall,0.7251277
A068_4,cued_recall,-0.44046012
A069_1,cued_recall,-0.8156367
A069_2,cued_recall,-1.003427
A069_3,cued_recall,-0.15258345
A069_4,cued_recall,-1.1634574
A070_1,cued_recall,0.17281204
A070_2,cued_recall,0.050464932
A070_3,cued_recall,-1.109818
A070_4,cued_recall,-1.0831009
A071_1,cued_recall,0.5489096
A071_2,cued_recall,0.40938142
A071_3,cued_recall,-0.70280397
A071_4,cued_recall,0.24814038
A072_1,cued_recall,1.2745856
A072_2,cued_recall,1.3061616
A072_3,cued_recall,-0.58761966
A072_4,cued_recall,0.10019777
A073_1,cued_recall,1.1698031
A073_2,cued_recall,0.213315
A073_3,cued_recall,1.063813
A073_4,cued_recall,1.2432824
A074_1,cued_recall,1.3506466
A074_2,cued_recall,-0.031553622
A074_3,cued_recall,-0.53760165
A074_4,cued_recall,-0.6315205
A075_1,cued_recall,0.9588991
A075_2,cued_recall,0.5673783
A075_3,cued_recall,-1.399464
A075_4,cued_recall,-0.7930459
A076_1,cued_recall,0.024194812
A076_2,cued_recall,-1.0196363
A076_3,cued_recall,-1.6319014
A076_4,cued_recall,-1.6889011
A077_1,cued_recall,0.620659
A077_2,cued_recall,-0.054946523
A077_3,cued_recall,-0.40346828
A077_4,cued_recall,0.047804616
A078_1,cued_recall,-0.5550404
A078_2,cued_recall,0.33242676
A078_3,cued_recall,-0.71275437
A078_4,cued_recall,-0.96229225
A079_1,cued_recall,0.7266939
A079_2,cued_recall,0.33964783
A079_3,cued_recall,-0.95795447
A079_4,cued_recall,-0.64385366
A080_1,cued_recall,0.4963262
A080_2,cued_recall,0.06484385
A080_3,cued_recall,0.17949885
A080_4,cued_recall,-0.7201712
A081_1,cued_recall,0.59079283
A081_2,cued_recall,-0.37425303
A081_3,cued_recall,1.4981886
A081_4,cued_recall,0.28968403
A082_1,cued_recall,0.3937965
A082_2,cued_recall,1.6726893
A082_3,cued_recall,0.26070443
A082_4,cued_recall,-0.24990185
A083_1,cued_recall,1.8757206
A083_2,cued_recall,0.7406226
A083_3,cued_recall,0.15675685
A083_4,cued_recall,0.41007304
A084_1,cued_recall,1.0363737
A084_2,cued_recall,-0.08566386
A084_3,cued_recall,0.1501421
A084_4,cued_recall,-0.5393467
A085_1,cued_recall,0.075853765
A085_2,cued_recall,1.2179971
A085_3,cued_recall,-0.22426121
A085_4,cued_recall,-0.3583133
A086_1,cued_recall,0.88108736
A086_2,cued_recall,0.30652004
A086_3,cued_recall,-0.82387006
A086_4,cued_recall,-0.6613363
A087_1,cued_recall,0.58175397
A087_2,cued_recall,1.1760826
A087_3,cued_recall,0.65625054
A087_4,cued_recall,0.28195977
A088_1,cued_recall,1.5454081
A088_2,cued_recall,2.4344504
A088_3,cued_recall,1.1459264
A088_4,cued_recall,2.3584166
A089_1,cued_recall,1.0743129
A089_2,cued_recall,1.006568
A089_3,cued_recall,1.1093498
A089_4,cued_recall,0.019611612
A090_1,cued_recall,0.06928799
A090_2,cued_recall,-0.5618887
A090_3,cued_recall,-1.2942528
A090_4,cued_recall,-0.66221637
A091_1,cued_recall,0.37353247
A091_2,cued_recall,-0.38569748
A091_3,cued_recall,-0.9121887
A091_4,cued_recall,-0.82411695
A092_1,cued_recall,-0.018687323
A092_2,cued_recall,-0.92986196
A092_3,cued_recall,-0.65643394
A092_4,cued_recall,-0.845883
A093_1,cued_recall,0.5201135
A093_2,cued_recall,0.55581963
A093_3,cued_recall,-0.043852262
A093_4,cued_recall,-0.121557094
A094_1,cued_recall,-0.73902184
A094_2,cued_recall,-0.29991186
A094_3,cued_recall,-1.2893258
A094_4,cued_recall,-1.1009582
A095_1,cued_recall,1.8624213
A095_2,cued_recall,0.055583816
A095_3,cued_recall,-0.016563427
A095_4,cued_recall,-0.25386304
A096_1,cued_recall,-0.405043
A096_2,cued_recall,-0.70250136
A096_3,cued_recall,-1.5279682
A096_4,cued_recall,-2.1239834
A097_1,cued_recall,0.17421606
A097_2,cued_recall,-0.18929343
A097_3,cued_recall,0.3600653
A097_4,cued_recall,-0.3640842
A098_1,cued_recall,0.76267684
A098_2,cued_recall,0.50032306
A098_3,cued_recall,0.7660794
A098_4,cued_recall,-0.8945514
A099_1,cued_recall,1.0417407
A099_2,cued_recall,0.6420143
A099_3,cued_recall,0.33446977
A099_4,cued_recall,0.98564196
A100_1,cued_recall,0.2507026
A100_2,cued_recall,1.7990696
A100_3,cued_recall,0.022800112
A100_4,cued_recall,-0.14655165
A101_1,cued_recall,0.06431497
A101_2,cued_recall,-0.4466182
A101_3,cued_recall,-1.0314987
A101_4,cued_recall,-0.9808568
A102_1,cued_recall,-0.4727804
A102_2,cued_recall,1.1755204
A102_3,cued_recall,-0.62653625
A102_4,cued_recall,-0.13949722
A103_1,cued_recall,1.6574401
A103_2,cued_recall,-0.61883485
A103_3,cued_recall,-1.058727
A103_4,cued_recall,-0.77343935
A104_1,cued_recall,1.5773517
A104_2,cued_recall,0.6895314
A104_3,cued_recall,0.17436832
A104_4,cued_recall,-1.2733445
A105_1,cued_recall,0.91576445
A105_2,cued_recall,0.7752459
A105_3,cued_recall,-0.4392154
A105_4,cued_recall,-0.16613224
A106_1,cued_recall,1.0576928
A106_2,cued_recall,-0.51895714
A106_3,cued_recall,0.29473698
A106_4,cued_recall,1.0693434
A107_1,cued_recall,-0.5625059
A107_2,cued_recall,-1.480025
A107_3,cued_recall,-0.9414066
A107_4,cued_recall,-0.7620688
A108_1,cued_recall,-0.81889147
A108_2,cued_recall,-0.4216877
A108_3,cued_recall,0.16783781
A108_4,cued_recall,-1.4309634
A109_1,cued_recall,-0.4498533
A109_2,cued_recall,-1.0999992
A109_3,cued_recall,0.0005814457
A109_4,cued_recall,-1.645536
A010_1,recognition,2.4384494
A010_2,recognition,0.3100767
A010_3,recognition,-0.5900594
A010_4,recognition,0.7578454
A011_1,recognition,0.64898896
A011_2,recognition,0.4779798
A011_3,recognition,-0.18876392
A011_4,recognition,-0.36833763
A012_1,recognition,1.185163
A012_2,recognition,-0.4810561
A012_3,recognition,0.9331896
A012_4,recognition,-1.2891253
A013_1,recognition,-0.26959375
A013_2,recognition,-0.26315907
A013_3,recognition,0.5015512
A013_4,recognition,-0.85894424
A014_1,recognition,0.8939411
A014_2,recognition,1.3020949
A014_3,recognition,0.1523909
A014_4,recognition,-0.9391108
A015_1,recognition,1.7311847
A015_2,recognition,1.9454731
A015_3,recognition,1.5540669
A015_4,recognition,0.14790718
A016_1,recognition,1.9085045
A016_2,recognition,1.2414935
A016_3,recognition,0.17359161
