UID,test,TSVR_hours,Days,Room,Item,Name,Score,error_type,Conf
A079,1,1.0,0.041666666666666664,bed,6,Frying Pan,1,correct,1.0
A079,2,26.11,1.0879166666666666,bat,6,TV Remote,1,correct,1.0
A079,3,74.0,3.0833333333333335,liv,6,Sleep Mask,1,correct,1.0
A079,4,194.42,8.100833333333332,kit,6,Toilet Paper,1,correct,1.0
A080,1,1.0,0.041666666666666664,liv,6,Sleep Mask,1,correct,1.0
A080,2,29.03,1.2095833333333335,bat,6,TV Remote,1,correct,1.0
A080,3,72.87,3.0362500000000003,bed,6,Frying Pan,1,correct,1.0
A080,4,145.77,6.07375,kit,6,Toilet Paper,1,correct,1.0
A081,1,1.0,0.041666666666666664,bed,6,Frying Pan,1,correct,1.0
A081,2,31.39,1.3079166666666666,kit,6,Toilet Paper,1,correct,1.0
A081,3,80.13,3.3387499999999997,bat,6,TV Remote,1,correct,1.0
A081,4,154.53,6.43875,liv,6,Sleep Mask,1,correct,0.8
A082,1,1.0,0.041666666666666664,kit,6,Toilet Paper,1,correct,1.0
A082,2,27.97,1.1654166666666665,bat,6,TV Remote,1,correct,1.0
A082,3,75.71,3.154583333333333,bed,6,Frying Pan,1,correct,1.0
A082,4,170.25,7.09375,liv,6,Sleep Mask,1,correct,1.0
A083,1,1.0,0.041666666666666664,bat,6,TV Remote,1,correct,1.0
A083,2,25.15,1.0479166666666666,liv,6,Sleep Mask,1,correct,1.0
A083,3,74.3,3.095833333333333,kit,6,Toilet Paper,1,correct,1.0
A083,4,144.91,6.037916666666667,bed,6,Frying Pan,1,correct,1.0
A084,1,1.0,0.041666666666666664,kit,6,Toilet Paper,1,correct,0.8
A084,2,27.25,1.1354166666666667,liv,6,Sleep Mask,1,correct,0.6
A084,3,91.97,3.8320833333333333,bat,6,TV Remote,1,correct,0.2
A084,4,162.51,6.771249999999999,bed,6,Frying Pan,2,perceptual,0.8
A085,1,1.0,0.041666666666666664,liv,6,Sleep Mask,1,correct,1.0
A085,2,24.51,1.02125,bed,6,Frying Pan,1,correct,1.0
A085,3,71.4,2.975,bat,6,TV Remote,1,correct,1.0
A085,4,170.65,7.110416666666667,kit,6,Toilet Paper,3,perceptual,0.6
A086,1,1.0,0.041666666666666664,bat,6,TV Remote,1,correct,1.0
A086,2,23.47,0.9779166666666667,liv,6,Sleep Mask,1,correct,1.0
A086,3,145.29,6.05375,kit,6,Toilet Paper,1,correct,1.0
A086,4,169.55,7.064583333333334,bed,6,Frying Pan,1,correct,1.0
A087,1,1.0,0.041666666666666664,kit,6,Toilet Paper,1,correct,1.0
A087,2,31.07,1.2945833333333334,liv,6,Sleep Mask,1,correct,1.0
A087,3,72.8,3.033333333333333,bed,6,Frying Pan,1,correct,1.0
A087,4,144.2,6.008333333333333,bat,6,TV Remote,1,correct,1.0
A088,1,1.0,0.041666666666666664,liv,6,Sleep Mask,1,correct,1.0
A088,2,24.25,1.0104166666666667,bed,6,Frying Pan,1,correct,0.6
A088,3,74.91,3.12125,bat,6,TV Remote,1,correct,0.4
A088,4,149.93,6.247083333333333,kit,6,Toilet Paper,1,correct,1.0
A089,1,1.0,0.041666666666666664,bed,6,Frying Pan,1,correct,1.0
A089,2,32.14,1.3391666666666666,bat,6,TV Remote,1,correct,1.0
A089,3,79.34,3.3058333333333336,kit,6,Toilet Paper,1,correct,0.8
A089,4,146.96,6.123333333333334,liv,6,Sleep Mask,1,correct,0.8
A090,1,1.0,0.041666666666666664,kit,6,Toilet Paper,1,correct,0.8
A090,2,23.54,0.9808333333333333,bat,6,TV Remote,1,correct,0.8
A090,3,95.42,3.9758333333333336,liv,6,Sleep Mask,1,correct,0.6
A090,4,144.07,6.002916666666667,bed,6,Frying Pan,1,correct,0.4
A091,1,1.0,0.041666666666666664,bed,6,Frying Pan,1,correct,1.0
A091,2,22.2,0.9249999999999999,bat,6,TV Remote,1,correct,1.0
A091,3,73.64,3.0683333333333334,liv,6,Sleep Mask,1,correct,1.0
A091,4,142.61,5.942083333333334,kit,6,Toilet Paper,1,correct,1.0
A092,1,1.0,0.041666666666666664,liv,6,Sleep Mask,1,correct,1.0
A092,2,22.83,0.9512499999999999,bat,6,TV Remote,1,correct,1.0
A092,3,71.31,2.97125,kit,6,Toilet Paper,1,correct,1.0
A092,4,146.16,6.09,bed,6,Frying Pan,1,correct,1.0
A093,1,1.0,0.041666666666666664,bat,6,TV Remote,1,correct,1.0
A093,2,22.09,0.9204166666666667,kit,6,Toilet Paper,1,correct,0.8
A093,3,70.22,2.9258333333333333,bed,6,Frying Pan,1,correct,0.8
A093,4,140.95,5.872916666666666,liv,6,Sleep Mask,1,correct,0.6
A094,1,1.0,0.041666666666666664,kit,6,Toilet Paper,1,correct,1.0
A094,2,22.98,0.9575,bed,6,Frying Pan,2,perceptual,1.0
A094,3,76.21,3.1754166666666666,liv,6,Sleep Mask,1,correct,1.0
A094,4,149.99,6.249583333333334,bat,6,TV Remote,1,correct,0.4
A095,1,1.0,0.041666666666666664,bat,6,TV Remote,2,perceptual,1.0
A095,2,29.71,1.2379166666666668,bed,6,Frying Pan,1,correct,1.0
A095,3,78.76,3.2816666666666667,kit,6,Toilet Paper,1,correct,1.0
A095,4,148.79,6.199583333333333,liv,6,Sleep Mask,1,correct,1.0
A096,1,1.0,0.041666666666666664,bat,6,TV Remote,1,correct,0.6
A096,2,24.49,1.0204166666666665,bed,6,Frying Pan,1,correct,1.0
A096,3,71.19,2.96625,liv,6,Sleep Mask,1,correct,1.0
A096,4,143.66,5.985833333333333,kit,6,Toilet Paper,1,correct,0.2
A097,1,1.0,0.041666666666666664,bed,6,Frying Pan,1,correct,1.0
A097,2,24.37,1.0154166666666666,liv,6,Sleep Mask,1,correct,0.6
A097,3,70.83,2.95125,bat,6,TV Remote,1,correct,0.8
A097,4,144.85,6.035416666666666,kit,6,Toilet Paper,1,correct,0.6
A098,1,1.0,0.041666666666666664,liv,6,Sleep Mask,1,correct,1.0
A098,2,25.77,1.07375,kit,6,Toilet Paper,1,correct,1.0
A098,3,78.84,3.285,bed,6,Frying Pan,1,correct,1.0
A098,4,146.29,6.095416666666666,bat,6,TV Remote,1,correct,1.0
A099,1,1.0,0.041666666666666664,bed,6,Frying Pan,1,correct,1.0
A099,2,28.75,1.1979166666666667,kit,6,Toilet Paper,1,correct,1.0
A099,3,78.57,3.2737499999999997,liv,6,Sleep Mask,1,correct,1.0
A099,4,143.51,5.979583333333333,bat,6,TV Remote,1,correct,1.0
A100,1,1.0,0.041666666666666664,kit,6,Toilet Paper,1,correct,1.0
A100,2,31.14,1.2975,bat,6,TV Remote,1,correct,0.8
A100,3,75.34,3.1391666666666667,bed,6,Frying Pan,1,correct,0.8
A100,4,146.8,6.116666666666667,liv,6,Sleep Mask,2,perceptual,0.8
A101,1,1.0,0.041666666666666664,bed,6,Frying Pan,1,correct,1.0
A101,2,29.12,1.2133333333333334,bat,6,TV Remote,1,correct,1.0
A101,3,75.21,3.1337499999999996,kit,6,Toilet Paper,1,correct,0.8
A101,4,150.22,6.259166666666666,liv,6,Sleep Mask,1,correct,0.6
A102,1,1.0,0.041666666666666664,liv,6,Sleep Mask,1,correct,1.0
A102,2,29.13,1.2137499999999999,bat,6,TV Remote,1,correct,1.0
A102,3,75.27,3.13625,bed,6,Frying Pan,1,correct,1.0
A102,4,150.41,6.267083333333333,kit,6,Toilet Paper,1,correct,1.0
A103,1,1.0,0.041666666666666664,bat,6,TV Remote,1,correct,0.6
A103,2,27.26,1.1358333333333335,kit,6,Toilet Paper,1,correct,0.6
A103,3,80.24,3.3433333333333333,liv,6,Sleep Mask,1,correct,0.2
A103,4,149.72,6.238333333333333,bed,6,Frying Pan,1,correct,0.4
A104,1,1.0,0.041666666666666664,kit,6,Toilet Paper,1,correct,1.0
A104,2,22.6,0.9416666666666668,bed,6,Frying Pan,1,correct,1.0
A104,3,72.62,3.0258333333333334,bat,6,TV Remote,1,correct,1.0
A104,4,145.78,6.074166666666667,liv,6,Sleep Mask,1,correct,1.0
A105,1,1.0,0.041666666666666664,bat,6,TV Remote,1,correct,1.0
A105,2,22.77,0.94875,bed,6,Frying Pan,1,correct,1.0
A105,3,69.46,2.8941666666666666,liv,6,Sleep Mask,2,perceptual,0.6
A105,4,146.2,6.091666666666666,kit,6,Toilet Paper,1,correct,1.0
A106,1,1.0,0.041666666666666664,bat,6,TV Remote,1,correct,1.0
A106,2,22.64,0.9433333333333334,bed,6,Frying Pan,1,correct,1.0
A106,3,66.08,2.7533333333333334,kit,6,Toilet Paper,1,correct,1.0
A106,4,147.13,6.130416666666666,liv,6,Sleep Mask,1,correct,1.0
A107,1,1.0,0.041666666666666664,bed,6,Frying Pan,1,correct,0.6
A107,2,26.22,1.0925,liv,6,Sleep Mask,1,correct,0.6
A107,3,71.45,2.9770833333333333,kit,6,Toilet Paper,1,correct,1.0
A107,4,145.95,6.08125,bat,6,TV Remote,1,correct,0.4
A108,1,1.0,0.041666666666666664,liv,6,Sleep Mask,1,correct,1.0
A108,2,27.61,1.1504166666666666,kit,6,Toilet Paper,1,correct,0.8
A108,3,68.96,2.873333333333333,bat,6,TV Remote,2,perceptual,0.8
A108,4,152.12,6.338333333333334,bed,6,Frying Pan,2,perceptual,0.4
A109,1,1.0,0.041666666666666664,bed,6,Frying Pan,1,correct,1.0
A109,2,24.65,1.0270833333333333,kit,6,Toilet Paper,1,correct,0.8
A109,3,71.17,2.9654166666666666,bat,6,TV Remote,1,correct,0.8
A109,4,149.87,6.244583333333334,liv,6,Sleep Mask,1,correct,0.8
