UID,TEST,Paradigm,theta_accuracy,theta_confidence,TSVR_hours,theta_accuracy_z,theta_confidence_z,calibration,abs_calibration,accuracy_centered,z_acc_within,z_conf_within,calibration_within
A032,T1,IFR,0.71397096,-0.2334175,1.0,0.7210219296241399,0.8954858136611693,0.1744638840370294,0.1744638840370294,0.6685840868031667,0.7475965145253246,0.8891659659245901,0.14156945139926547
A032,T2,IFR,-0.325758,-0.4512196,57.18,-0.4002542057529868,0.5328110188748993,0.933065224627886,0.933065224627886,-0.3711448731968333,-0.40986271211771724,0.5214614971497904,0.9313242092675076
A032,T3,IFR,0.41406077,-0.45501208,80.16,0.3975894277503633,0.5264959424558426,0.1289065147054793,0.1289065147054793,0.3686738968031667,0.4137269870479254,0.5150588415108455,0.10133185446292009
A032,T4,IFR,1.8328576,-0.25482178,144.51,1.9276641757190245,0.8598443168319475,-1.067819858887077,1.067819858887077,1.7874707268031667,1.9931765790025433,0.8530301829963857,-1.1401463960061577
A033,T1,IFR,0.10781428,-0.30860895,1.0,0.0673236623531871,0.7702802086719058,0.7029565463187186,0.7029565463187186,0.06242740680316666,0.07280368961707756,0.7622239751051402,0.6894202854880627
A033,T2,IFR,-0.23640966,-0.7347773,29.16,-0.3038981694860336,0.060642795255537,0.3645409647415706,0.3645409647415706,-0.28179653319683334,-0.3103973086357948,0.042745114500109885,0.35314242313590466
A033,T3,IFR,0.96893936,-0.250095,72.6,0.9959878036104616,0.8677151498794703,-0.1282726537309914,0.1282726537309914,0.9235524868031667,1.0314354171970495,0.8610101709254061,-0.17042524627164335
A033,T4,IFR,-0.08949685,-0.55943835,168.33,-0.1454628135696281,0.3526097584266454,0.4980725719962735,0.4980725719962735,-0.13488372319683334,-0.14684931296723505,0.3387611559674839,0.48561046893471893
A034,T1,IFR,1.6616325,-0.04641245,1.0,1.7430096880652786,1.2068786704460497,-0.5361310176192291,0.5361310176192291,1.6162456268031666,1.8025633716644718,1.2048773046511443,-0.5976860670133275
A034,T2,IFR,1.3464628,-0.021548213,26.08,1.4031208547255123,1.2482815405354206,-0.1548393141900916,0.1548393141900916,1.3010759268031666,1.4517064740905892,1.2468543611514062,-0.20485211293918293
A034,T3,IFR,0.25853375,-0.31753966,74.28,0.2298642391278197,0.7554091701624255,0.5255449310346058,0.5255449310346058,0.21314687680316668,0.24058937982835066,0.7471467009359205,0.5065573211075698
A034,T4,IFR,-0.10638464,-1.0528941,145.38,-0.1636751329670416,-0.4690717720423215,-0.3053966390752799,0.3053966390752799,-0.15177151319683335,-0.16564933595890982,-0.4943156803789992,-0.32866634442008935
A035,T1,IFR,-0.65596753,-0.7573082,1.0,-0.7563624607958177,0.0231252987123449,0.7794877595081626,0.7794877595081626,-0.7013544031968333,-0.7774624250505592,0.004707314976973329,0.7821697400275325
A035,T2,IFR,0.8209889,-0.33170658,44.76,0.8364334135739774,0.7318190174331657,-0.1046143961408117,0.1046143961408117,0.7756020268031667,0.8667322766659996,0.7232293934683843,-0.14350288319761528
A035,T3,IFR,-0.50477034,-1.0113604,79.98,-0.5933066958750435,-0.3999116210418743,0.1933950748331691,0.1933950748331691,-0.5501572131968333,-0.6091449217966332,-0.42419639734751374,0.1849485244491194
A035,T4,IFR,-0.99131393,-0.8755591,152.47,-1.11801047664471,-0.1737810712941506,0.9442294053505592,0.9442294053505592,-1.0367008031968334,-1.150780664451651,-0.19492980682599353,0.9558508576256575
A036,T1,IFR,0.8689254,-1.634751,1.0,0.8881296301182444,-1.4379551381920292,-2.326084768310274,2.326084768310274,0.8235385268031666,0.9200967075441913,-1.4766357880246634,-2.3967324955688545
A036,T2,IFR,-0.1759345,-2.3438737,21.63,-0.2386798709680108,-2.6187561024654946,-2.380076231497484,2.380076231497484,-0.22132137319683332,-0.24307444410318219,-2.6738124254384057,-2.4307379813352235
A036,T3,IFR,-0.7087776,-2.0187669,71.47,-0.813314487214891,-2.077402084420577,-1.264087597205686,1.264087597205686,-0.7541644731968333,-0.8362522684931857,-2.1249507607020464,-1.2886984922088607
A036,T4,IFR,-1.176061,-2.1569333,143.85,-1.317247478441647,-2.3074708981113434,-0.9902234196696964,0.9902234196696964,-1.2214478731968335,-1.3564469572966322,-2.358210232096153,-1.0017632747995209
A037,T1,IFR,1.0822115,-0.053982724,1.0,1.118144011883334,1.1942729721106071,0.0761289602272732,0.0761289602272732,1.0368246268031667,1.1575335529694746,1.1920967870177068,0.03456323404823225
A037,T2,IFR,0.93259835,-0.4549343,23.7,0.956796525098318,0.5266254584042126,-0.4301710666941053,0.4301710666941053,0.8872114768031667,0.9909794532408016,0.5151901536220753,-0.4757892996187263
A037,T3,IFR,0.6126821,-0.74478394,72.08,0.6117888642129823,0.043980163864471,-0.5678087003485113,0.5678087003485113,0.5672952268031667,0.6348385457916699,0.025851401145552306,-0.6089871446461176
A037,T4,IFR,-0.28599942,-0.8572854,143.66,-0.357377313172749,-0.143352483151585,0.214024830021164,0.214024830021164,-0.3313862931968333,-0.3656022009367788,-0.16407922663852023,0.20152297429825858
A038,T1,IFR,1.1545284,-0.32439503,1.0,1.1961328121130148,0.7439938995661642,-0.4521389125468505,0.4521389125468505,1.1091415268031666,1.238039017727542,0.7355731202215716,-0.5024658975059704
A038,T2,IFR,-0.09438367,-0.2553714,71.85,-0.1507329126576478,0.8589291129807889,1.0096620256384368,1.0096620256384368,-0.13977054319683335,-0.15228947585155422,0.8521022868460363,1.0043917626975905
A038,T3,IFR,0.9860895,-0.36756817,72.86,1.0144830494295034,0.6721038227956514,-0.342379226633852,0.342379226633852,0.9407026268031666,1.0505274965224343,0.6626860520572148,-0.3878414444652195
A038,T4,IFR,-0.008316844,-0.37407354,152.89,-0.0579157634253559,0.6612713573154804,0.7191871207408363,0.7191871207408363,-0.05370371719683334,-0.056477157743591494,0.651703358960897,0.7081805167044886
A039,T1,IFR,2.3421638,0.10765596,1.0,2.476915864985821,1.4634268349485815,-1.0134890300372397,1.0134890300372397,2.2967769268031666,2.560152380442667,1.4649833497904152,-1.095169030652252
