composite_ID,theta_common,theta_congruent,theta_incongruent,se_common,se_congruent,se_incongruent
A077_3,0.003997039,0.4905078,-0.5617721,0.17970646917502656,0.18092156221455785,0.17793935864979812
A077_4,-0.8087076,1.049798,0.043464556,0.17970646917502656,0.18092156221455785,0.17793935864979812
A078_1,-0.87439424,-0.74382913,-0.11531686,0.17970646917502656,0.18092156221455785,0.17793935864979812
A078_2,-0.28319138,0.6864153,-0.017957317,0.17970646917502656,0.18092156221455785,0.17793935864979812
A078_3,-0.8031278,-0.83514297,-0.50336,0.17970646917502656,0.18092156221455785,0.17793935864979812
A078_4,-1.1065524,-0.85060674,-0.68999654,0.17970646917502656,0.18092156221455785,0.17793935864979812
A079_1,-0.4936717,1.0358349,0.47392815,0.17970646917502656,0.18092156221455785,0.17793935864979812
A079_2,0.18262711,0.032841794,-0.025807582,0.17970646917502656,0.18092156221455785,0.17793935864979812
A079_3,-1.0644453,0.56555384,-1.1531719,0.17970646917502656,0.18092156221455785,0.17793935864979812
A079_4,-0.5955915,-0.78947157,-0.8013384,0.17970646917502656,0.18092156221455785,0.17793935864979812
A080_1,0.40249524,0.038079377,0.20867413,0.17970646917502656,0.18092156221455785,0.17793935864979812
A080_2,0.56894666,1.4698203,-0.31054464,0.17970646917502656,0.18092156221455785,0.17793935864979812
A080_3,0.13804248,0.3643905,0.053228583,0.17970646917502656,0.18092156221455785,0.17793935864979812
A080_4,0.3075688,-1.7765648,-0.6358785,0.17970646917502656,0.18092156221455785,0.17793935864979812
A081_1,-0.093073994,0.37913236,0.34964958,0.17970646917502656,0.18092156221455785,0.17793935864979812
A081_2,-0.5249873,0.52839035,-0.62727606,0.17970646917502656,0.18092156221455785,0.17793935864979812
A081_3,0.6895038,0.98439133,0.95208704,0.17970646917502656,0.18092156221455785,0.17793935864979812
A081_4,-0.06654432,0.05104826,0.07382882,0.17970646917502656,0.18092156221455785,0.17793935864979812
A082_1,-0.17698716,0.08027608,0.49878678,0.17970646917502656,0.18092156221455785,0.17793935864979812
A082_2,1.1163007,1.019802,1.4351562,0.17970646917502656,0.18092156221455785,0.17793935864979812
A082_3,0.5546474,0.06437418,0.6717985,0.17970646917502656,0.18092156221455785,0.17793935864979812
A082_4,-0.35053107,0.1641924,-0.6346152,0.17970646917502656,0.18092156221455785,0.17793935864979812
A083_1,1.7905741,1.0597676,1.8455015,0.17970646917502656,0.18092156221455785,0.17793935864979812
A083_2,0.0719718,0.46636736,0.6671913,0.17970646917502656,0.18092156221455785,0.17793935864979812
A083_3,-0.42259192,-0.0026738949,0.21164422,0.17970646917502656,0.18092156221455785,0.17793935864979812
A083_4,-0.08839765,0.6997825,0.53223944,0.17970646917502656,0.18092156221455785,0.17793935864979812
A084_1,0.88173723,0.41390786,0.40001553,0.17970646917502656,0.18092156221455785,0.17793935864979812
A084_2,0.09377527,0.14741923,-0.38595626,0.17970646917502656,0.18092156221455785,0.17793935864979812
A084_3,0.24730903,0.91588676,-0.68055993,0.17970646917502656,0.18092156221455785,0.17793935864979812
A084_4,-0.8340083,0.51318103,-0.6064143,0.17970646917502656,0.18092156221455785,0.17793935864979812
A085_1,-0.0045353067,0.24869974,-0.31556824,0.17970646917502656,0.18092156221455785,0.17793935864979812
A085_2,0.4920744,1.8530054,0.8530905,0.17970646917502656,0.18092156221455785,0.17793935864979812
A085_3,0.36108592,0.45561856,-0.7531679,0.17970646917502656,0.18092156221455785,0.17793935864979812
A085_4,-0.41129097,-0.43821862,-1.0487272,0.17970646917502656,0.18092156221455785,0.17793935864979812
A086_1,0.53050673,1.2222635,0.30246678,0.17970646917502656,0.18092156221455785,0.17793935864979812
A086_2,-0.38343644,0.23474202,0.57689035,0.17970646917502656,0.18092156221455785,0.17793935864979812
A086_3,-0.86515486,-0.60125226,-1.0508986,0.17970646917502656,0.18092156221455785,0.17793935864979812
A086_4,0.17930251,-1.2305714,-0.96669966,0.17970646917502656,0.18092156221455785,0.17793935864979812
A087_1,0.5598017,0.6974957,-0.1541916,0.17970646917502656,0.18092156221455785,0.17793935864979812
A087_2,1.0143819,1.5568359,0.62415624,0.17970646917502656,0.18092156221455785,0.17793935864979812
A087_3,0.44338712,-0.039315924,0.74841166,0.17970646917502656,0.18092156221455785,0.17793935864979812
A087_4,0.8271714,0.07437029,0.1761517,0.17970646917502656,0.18092156221455785,0.17793935864979812
A088_1,1.3322333,0.8483827,1.5307236,0.17970646917502656,0.18092156221455785,0.17793935864979812
A088_2,1.8950843,1.8944156,1.3707172,0.17970646917502656,0.18092156221455785,0.17793935864979812
A088_3,1.4605483,0.005374795,0.9521078,0.17970646917502656,0.18092156221455785,0.17793935864979812
A088_4,2.0607088,0.37171727,1.9041834,0.17970646917502656,0.18092156221455785,0.17793935864979812
A089_1,1.3706012,1.5914612,0.8986918,0.17970646917502656,0.18092156221455785,0.17793935864979812
A089_2,1.0913346,1.5977231,0.42744252,0.17970646917502656,0.18092156221455785,0.17793935864979812
A089_3,-0.20122854,0.48861054,0.36425334,0.17970646917502656,0.18092156221455785,0.17793935864979812
A089_4,-0.46347657,-0.50070655,0.44754344,0.17970646917502656,0.18092156221455785,0.17793935864979812
A090_1,-0.1170816,0.3479928,-0.29005864,0.17970646917502656,0.18092156221455785,0.17793935864979812
A090_2,-0.015950995,0.023617322,-0.9421959,0.17970646917502656,0.18092156221455785,0.17793935864979812
A090_3,-1.7058641,-1.0646247,-0.46059453,0.17970646917502656,0.18092156221455785,0.17793935864979812
A090_4,-0.34513846,-0.9309857,-0.60665494,0.17970646917502656,0.18092156221455785,0.17793935864979812
A091_1,0.37322277,-0.021760793,0.6957084,0.17970646917502656,0.18092156221455785,0.17793935864979812
A091_2,0.5298971,-0.2593253,-0.43747264,0.17970646917502656,0.18092156221455785,0.17793935864979812
A091_3,-1.1302863,-0.38708076,-0.9999687,0.17970646917502656,0.18092156221455785,0.17793935864979812
A091_4,-0.8188488,-1.1470014,-0.43146756,0.17970646917502656,0.18092156221455785,0.17793935864979812
A092_1,-0.044180926,-0.8613401,0.23232576,0.17970646917502656,0.18092156221455785,0.17793935864979812
A092_2,-1.56184,0.15286018,-1.4596728,0.17970646917502656,0.18092156221455785,0.17793935864979812
A092_3,-1.0303484,-1.5771588,0.024258262,0.17970646917502656,0.18092156221455785,0.17793935864979812
A092_4,-0.84951055,-0.41784734,-1.0782586,0.17970646917502656,0.18092156221455785,0.17793935864979812
A093_1,0.87070584,0.375013,-0.09684838,0.17970646917502656,0.18092156221455785,0.17793935864979812
A093_2,0.89543635,0.4551958,1.1750016,0.17970646917502656,0.18092156221455785,0.17793935864979812
A093_3,-0.20944361,0.7924585,-0.010836132,0.17970646917502656,0.18092156221455785,0.17793935864979812
A093_4,0.41385028,-1.2589377,0.54804677,0.17970646917502656,0.18092156221455785,0.17793935864979812
A094_1,-0.5624742,-0.8370926,-0.725687,0.17970646917502656,0.18092156221455785,0.17793935864979812
A094_2,0.24748932,-0.66571045,-0.18608214,0.17970646917502656,0.18092156221455785,0.17793935864979812
A094_3,-1.3438804,-0.5723877,-1.1340303,0.17970646917502656,0.18092156221455785,0.17793935864979812
A094_4,-1.1859612,-0.26070845,-1.1447787,0.17970646917502656,0.18092156221455785,0.17793935864979812
A095_1,1.4458106,1.4928119,1.2140502,0.17970646917502656,0.18092156221455785,0.17793935864979812
A095_2,0.519412,-0.046237726,-0.15220705,0.17970646917502656,0.18092156221455785,0.17793935864979812
A095_3,0.17827173,-1.0699308,0.126248,0.17970646917502656,0.18092156221455785,0.17793935864979812
A095_4,-0.25561345,-0.9464183,0.21300757,0.17970646917502656,0.18092156221455785,0.17793935864979812
A096_1,0.08093544,0.018928776,-1.261253,0.17970646917502656,0.18092156221455785,0.17793935864979812
A096_2,-0.5028257,-0.29830697,-0.6630311,0.17970646917502656,0.18092156221455785,0.17793935864979812
A096_3,-1.7132237,-1.4797472,-1.8453838,0.17970646917502656,0.18092156221455785,0.17793935864979812
A096_4,-1.9691615,-0.7405676,-1.9054213,0.17970646917502656,0.18092156221455785,0.17793935864979812
A097_1,0.16034938,0.09144129,0.20025451,0.17970646917502656,0.18092156221455785,0.17793935864979812
A097_2,-0.31660217,0.27716118,-0.5957192,0.17970646917502656,0.18092156221455785,0.17793935864979812
A097_3,0.3308178,-0.35161322,0.6376356,0.17970646917502656,0.18092156221455785,0.17793935864979812
A097_4,-0.031481832,-0.60175115,-0.83497983,0.17970646917502656,0.18092156221455785,0.17793935864979812
A098_1,-0.08855109,0.84451956,0.9829472,0.17970646917502656,0.18092156221455785,0.17793935864979812
A098_2,0.13931468,0.21182394,0.037142135,0.17970646917502656,0.18092156221455785,0.17793935864979812
A098_3,0.98298544,0.39353675,0.8998691,0.17970646917502656,0.18092156221455785,0.17793935864979812
A098_4,-0.85816795,-0.16674064,-1.0600309,0.17970646917502656,0.18092156221455785,0.17793935864979812
A099_1,0.045659672,0.60027003,0.97239107,0.17970646917502656,0.18092156221455785,0.17793935864979812
A099_2,0.75358117,0.4107707,0.8494189,0.17970646917502656,0.18092156221455785,0.17793935864979812
A099_3,0.7423238,-0.24172238,0.7924045,0.17970646917502656,0.18092156221455785,0.17793935864979812
A099_4,0.4294263,1.7208924,1.1760815,0.17970646917502656,0.18092156221455785,0.17793935864979812
A100_1,0.72496194,-1.1249655,0.48592508,0.17970646917502656,0.18092156221455785,0.17793935864979812
A100_2,1.4735609,1.3199457,1.4931918,0.17970646917502656,0.18092156221455785,0.17793935864979812
A100_3,-0.55823296,1.2068099,0.23518501,0.17970646917502656,0.18092156221455785,0.17793935864979812
A100_4,0.30664226,-0.8976615,0.27096078,0.17970646917502656,0.18092156221455785,0.17793935864979812
A101_1,-0.63980246,-0.67830575,0.25943214,0.17970646917502656,0.18092156221455785,0.17793935864979812
A101_2,-0.9206064,-0.3260404,-0.46049145,0.17970646917502656,0.18092156221455785,0.17793935864979812
A101_3,-1.1277314,-1.2674619,-0.6240858,0.17970646917502656,0.18092156221455785,0.17793935864979812
A101_4,-0.6150026,-0.8430269,-0.49134952,0.17970646917502656,0.18092156221455785,0.17793935864979812
A102_1,-0.6600626,0.86717826,-0.48817134,0.17970646917502656,0.18092156221455785,0.17793935864979812
A102_2,0.849681,1.6624773,1.0047088,0.17970646917502656,0.18092156221455785,0.17793935864979812
A102_3,-0.9617024,-0.12313505,-0.20018183,0.17970646917502656,0.18092156221455785,0.17793935864979812
A102_4,-0.18473028,-1.4140496,0.8278714,0.17970646917502656,0.18092156221455785,0.17793935864979812
A103_1,1.1402369,2.2034905,1.053291,0.17970646917502656,0.18092156221455785,0.17793935864979812
A103_2,-1.0644722,0.06284339,-0.23300308,0.17970646917502656,0.18092156221455785,0.17793935864979812
A103_3,-1.5657506,-0.08136391,-0.6577824,0.17970646917502656,0.18092156221455785,0.17793935864979812
A103_4,0.0030201632,-0.8654414,-0.8896161,0.17970646917502656,0.18092156221455785,0.17793935864979812
A104_1,1.9655998,0.25217858,1.4192392,0.17970646917502656,0.18092156221455785,0.17793935864979812
A104_2,0.42186326,1.0444481,0.69621813,0.17970646917502656,0.18092156221455785,0.17793935864979812
A104_3,-0.47152084,0.9389697,-0.28741458,0.17970646917502656,0.18092156221455785,0.17793935864979812
A104_4,-0.8664668,-1.8555198,-1.1770562,0.17970646917502656,0.18092156221455785,0.17793935864979812
A105_1,0.37467873,0.9135898,0.87674654,0.17970646917502656,0.18092156221455785,0.17793935864979812
A105_2,0.70054466,0.6956691,0.013406395,0.17970646917502656,0.18092156221455785,0.17793935864979812
A105_3,-0.58089006,-0.0091041615,-1.0001236,0.17970646917502656,0.18092156221455785,0.17793935864979812
A105_4,0.087831706,-0.7606231,-0.2817861,0.17970646917502656,0.18092156221455785,0.17793935864979812
A106_1,1.0523578,1.5237552,1.0858867,0.17970646917502656,0.18092156221455785,0.17793935864979812
A106_2,0.32582337,-0.26572642,-0.40752366,0.17970646917502656,0.18092156221455785,0.17793935864979812
A106_3,0.20924766,0.17082801,-0.0842867,0.17970646917502656,0.18092156221455785,0.17793935864979812
A106_4,0.8461964,0.8181626,0.63993764,0.17970646917502656,0.18092156221455785,0.17793935864979812
A107_1,-0.49119285,-1.1954948,-0.55905104,0.17970646917502656,0.18092156221455785,0.17793935864979812
A107_2,-1.2712203,-1.5945616,-0.89652497,0.17970646917502656,0.18092156221455785,0.17793935864979812
A107_3,-0.3399047,-0.762964,-1.2626816,0.17970646917502656,0.18092156221455785,0.17793935864979812
A107_4,-0.6766396,-0.93930817,-0.8422473,0.17970646917502656,0.18092156221455785,0.17793935864979812
A108_1,-0.81194544,-0.2478083,-0.5749388,0.17970646917502656,0.18092156221455785,0.17793935864979812
A108_2,-0.12270547,-1.2336426,-0.77209836,0.17970646917502656,0.18092156221455785,0.17793935864979812
A108_3,0.06798752,0.7410233,-0.50519824,0.17970646917502656,0.18092156221455785,0.17793935864979812
A108_4,-1.6317514,-1.2845749,-1.6724008,0.17970646917502656,0.18092156221455785,0.17793935864979812
A109_1,-0.25570723,-0.21053551,-0.34150815,0.17970646917502656,0.18092156221455785,0.17793935864979812
A109_2,-0.91300935,-0.895791,-1.0849183,0.17970646917502656,0.18092156221455785,0.17793935864979812
A109_3,0.16207129,0.08581337,0.05339581,0.17970646917502656,0.18092156221455785,0.17793935864979812
A109_4,-1.5954841,-0.9673285,-1.3706356,0.17970646917502656,0.18092156221455785,0.17793935864979812
