cluster,N,Source_intercept_mean,Source_intercept_SD,Source_intercept_min,Source_intercept_max,Source_slope_mean,Source_slope_SD,Source_slope_min,Source_slope_max,Destination_intercept_mean,Destination_intercept_SD,Destination_intercept_min,Destination_intercept_max,Destination_slope_mean,Destination_slope_SD,Destination_slope_min,Destination_slope_max,phenotype
0,36,0.10702640938507851,0.2690296745078848,-0.3785455120594006,0.6772333543226636,0.1630872183701967,0.21151136955853203,-0.2764227815087536,0.6795577169234509,0.11136406209805269,0.40270126015800717,-0.7325755374218725,1.0096782496128112,0.10605056768259898,0.09147385379734987,-0.0531007340305398,0.307896805810458,"HighSrc-Resilient, HighDst-Resilient"
1,16,-0.1693806890635192,0.4991500897468657,-1.0875202789413612,0.5860590192626636,-0.5191306059865275,0.24498407981617998,-1.035283293438486,-0.2359429120602758,-0.44931370556676675,0.47375317632705277,-1.390980976098296,0.4253136606438639,-0.19995413211882235,0.15606373070422422,-0.5986907749339959,0.0612375768954374,"LowSrc-Declining, LowDst-Declining"
2,20,-0.8500223785145092,0.33444297082647095,-1.722434201281999,-0.2078967166028013,0.08912404935403317,0.15272865356810195,-0.1732238281281849,0.386730540347185,-0.8051480199334486,0.38602961188727114,-1.6831448990016469,0.0216818632996348,0.08061582437652146,0.11458121590909345,-0.0937456007451407,0.2898675405877794,"LowSrc-Resilient, LowDst-Resilient"
3,28,0.5663424234801296,0.3127483697426877,0.0565525727562692,1.124302921533977,0.023302458834881957,0.20875866598515408,-0.3297527886839359,0.6060779984692368,0.6886740518645481,0.4424934324966551,-0.0900335698189663,1.5389329449002451,-0.07967395750724379,0.08761420866648978,-0.3370496803311674,0.0838221251623258,"HighSrc-Resilient, HighDst-Declining"
