cluster,Total_Intercept_What_z,Total_Intercept_Where_z,Total_Slope_What_z,Total_Slope_Where_z
0,0.5440507355303777,0.4691146185676419,-0.9623978559306555,-0.673837852548147
1,-0.397543348763146,-0.37053339970822435,0.9774305853444318,0.9450658825143549
2,-1.561417915202838,-1.5563075498954726,0.3037724891575968,-0.9431180823447517
3,0.9520785181433022,1.0496861721904318,0.11127021622001985,0.7278592305890604
