composite_ID,theta_What,theta_Where,theta_When
A046_T4,-0.2620154,-0.16171212,0.15863308
A047_T1,-0.106984794,0.3619522,0.9418597
A047_T2,0.2141511,0.20518416,0.30750263
A047_T3,-0.4113017,-0.21435295,0.18452497
A047_T4,-1.4750763,-1.0547196,0.08232562
A048_T1,0.6475615,0.6138016,0.60299176
A048_T2,0.83310544,0.37418652,0.5270699
A048_T3,0.042629495,-0.27867022,0.13431102
A048_T4,-0.23703839,-0.6218681,-0.55229276
A049_T1,1.26623,1.5900425,1.3613302
A049_T2,0.25734317,-0.28285778,-0.8800389
A049_T3,0.40754274,-0.13403004,-1.4066337
A049_T4,0.5429098,-0.29389986,-0.48333153
A050_T1,0.2757606,-0.0059061334,-0.24761716
A050_T2,-0.30706275,-0.5861004,-0.678433
A050_T3,-1.0878297,-1.8063462,-0.8345877
A050_T4,-1.2713273,-2.1892388,-1.163645
A051_T1,1.3799226,1.5574411,1.7044215
A051_T2,0.93178964,1.3455414,1.4993373
A051_T3,0.1963542,0.084311746,0.5988848
A051_T4,-0.0077551045,0.011374086,0.54135305
A052_T1,0.8456665,0.81204873,1.1875722
A052_T2,0.43573546,0.3254264,-0.46752444
A052_T3,0.011891808,-0.08089902,-0.5596622
A052_T4,0.040583104,0.06920799,-0.1561449
A053_T1,1.1165395,0.68732375,0.60738444
A053_T2,-0.6571066,-0.519078,0.4852026
A053_T3,-0.6578047,-0.54574615,0.47819588
A053_T4,-0.78757447,-0.5660834,0.47042838
A054_T1,1.5649788,1.754574,1.1386168
A054_T2,0.8913302,0.7898116,0.50716805
A054_T3,1.1696641,0.98866385,0.20151906
A054_T4,0.7694339,0.7396907,0.31436732
A055_T1,0.8451883,0.8023902,0.7264121
A055_T2,0.018300002,-0.3597224,-0.45307133
A055_T3,-0.33771464,-0.7396488,-0.98753387
A055_T4,0.064019285,-0.7304194,-0.4722834
A056_T1,0.09568468,0.2671002,0.48789865
A056_T2,0.18538317,-0.13506949,-0.61100554
A056_T3,0.007973871,-0.1557936,-0.10653754
A056_T4,-0.17360497,-0.57535666,-0.57074744
A057_T1,1.0503707,0.6391124,0.39393428
A057_T2,0.5435746,-0.14536174,-0.11050804
A057_T3,-0.28114176,-0.8580861,-0.82911575
A057_T4,-1.5392768,-1.892051,-1.9208045
A058_T1,1.0162562,0.6957788,-0.3225305
A058_T2,-0.49402568,-1.5158879,-2.146528
A058_T3,-0.8225517,-1.1113696,-1.2452818
A058_T4,-1.499559,-1.918919,-2.077483
A059_T1,0.18528503,0.36315495,0.28456515
A059_T2,0.34580356,-0.29808927,-0.7828092
A059_T3,-0.28281972,-0.6933819,-0.9056393
A059_T4,-0.47481564,-0.49820426,-0.36337176
A060_T1,0.683716,0.99587965,1.5489272
A060_T2,1.2155265,1.252613,0.4992245
A060_T3,0.52953714,1.0369096,-0.039149996
A060_T4,1.4138687,1.4889915,-0.2882752
A061_T1,3.0875006,2.3982983,2.6908295
A061_T2,1.7430094,2.0841744,2.1050787
A061_T3,1.2528397,0.7418324,-0.48146448
A061_T4,0.995561,1.1749548,1.0078205
A062_T1,1.0272087,0.8277352,0.29246062
A062_T2,-0.045105577,-0.015160781,-0.68541855
A062_T3,-0.6477814,-0.69349015,-1.2499042
A062_T4,-1.2059306,-1.1848935,-1.8219272
A063_T1,-0.59961164,-0.20268127,0.4247646
A063_T2,-0.95505023,-0.5153683,0.21331619
A063_T3,-1.4152799,-1.114903,-0.8116043
A063_T4,-1.6830266,-1.6308087,-1.8247015
A064_T1,0.8648169,1.072872,0.55383295
A064_T2,0.37562722,0.021236325,-0.011671004
A064_T3,0.42989522,-0.042946413,-0.13125493
A064_T4,0.42169535,-0.16381912,-0.37165153
A065_T1,-0.42877853,-0.3455614,0.50244635
A065_T2,-1.5528281,-1.1735997,0.21575184
A065_T3,-1.7970198,-1.3212396,-0.34588528
A065_T4,-2.2617767,-1.7124082,-0.3642212
A066_T1,0.69529724,0.1722797,0.62090254
A066_T2,0.023676232,-0.20033468,-0.5346703
A066_T3,-0.35115442,-0.51813716,-0.8193038
A066_T4,-0.97166735,-1.256231,-1.1700244
A067_T1,0.17753382,0.039909482,0.4323149
A067_T2,-1.129456,-1.4512366,-1.6579523
A067_T3,-1.6835407,-2.1332693,-1.4748687
A067_T4,-1.7428821,-1.7724632,-1.2527751
A068_T1,1.9469136,2.3530788,1.696899
A068_T2,0.78921694,1.2263138,1.42665
A068_T3,0.47767228,0.6101563,0.6923851
A068_T4,-0.33844796,0.18651894,0.5755216
A069_T1,0.075004436,0.15590608,1.0609108
A069_T2,-1.1985542,-1.1719815,-0.16707611
A069_T3,-1.8018564,-1.5877495,-0.87731534
A069_T4,-1.3936745,-1.5426538,-1.3706338
A070_T1,0.8006025,0.3835945,-0.73838913
A070_T2,0.5649104,-0.28932923,-1.9847465
A070_T3,-1.0450528,-1.7334939,-2.1409888
A070_T4,-1.8645307,-2.51043,-2.2325308
A071_T1,1.1926817,1.3027315,1.2663215
A071_T2,-0.40701354,0.09194407,0.17169978
A071_T3,-0.9596359,-0.54337287,-0.32235837
A071_T4,-0.5218471,-0.37151596,-0.28110647
A072_T1,1.0152397,1.2596742,0.49713317
A072_T2,0.91227984,0.97215605,0.25204042
A072_T3,0.57108206,0.25053012,0.26228145
A072_T4,0.10010617,0.03720628,-0.43719336
A073_T1,-0.039614845,-0.0221075,0.15236925
A073_T2,-0.6757131,-0.41496208,-0.24775022
A073_T3,-0.5189654,-0.045651678,0.7649433
A073_T4,-0.72857887,-0.28234518,0.1152484
A074_T1,1.2936451,0.501526,-0.74557227
A074_T2,-0.004296148,-0.013958186,-1.5437273
A074_T3,-0.74932694,-1.1658605,-2.069629
A074_T4,-0.6655258,-0.8635083,-0.30282915
A075_T1,0.44283703,0.33900672,-0.15373953
A075_T2,0.42814285,-0.09670535,-0.5973362
A075_T3,-1.9849515,-1.8278036,-1.536715
A075_T4,-0.37457672,-0.75245476,-1.1861862
A076_T1,-0.5790015,-0.38421935,0.6661347
A076_T2,-0.39589256,-0.8589316,-0.2317665
A076_T3,-1.1400654,-0.85269403,-0.13522655
A076_T4,-1.9878967,-2.032376,-1.2840575
A077_T1,1.1775693,1.1147902,0.661395
A077_T2,0.43322662,-0.15094136,-0.5703428
A077_T3,0.061241973,-0.07843747,-0.14990789
A077_T4,0.41078746,0.07370604,-0.7310274
A078_T1,-0.82344514,-0.8863829,-1.0802557
A078_T2,-0.9798806,-0.75274205,-1.310227
A078_T3,-1.2011883,-1.8112947,-1.8683454
A078_T4,-1.5512893,-1.5803425,-1.8409927
A079_T1,0.13455799,0.31172755,0.64006364
A079_T2,0.38383174,0.120602034,-0.6167338
A079_T3,-0.013942501,-0.33179584,-1.17425
A079_T4,-0.7296568,-0.78958404,-0.5733789
A080_T1,0.76293,0.9961294,1.2677164
A080_T2,0.42321822,0.5517865,0.909399
A080_T3,0.3632394,0.440621,0.81077063
A080_T4,-1.0349823,-0.7825501,-0.19955915
A081_T1,0.8055396,1.2211622,1.366156
A081_T2,0.1348121,0.44625872,1.4668545
A081_T3,0.46015972,0.71650183,1.0750678
A081_T4,0.41590405,0.5984436,0.95805186
A082_T1,0.4222325,0.19025831,-0.38118374
A082_T2,0.6218068,-0.03300979,-1.0015055
A082_T3,-0.06424668,-0.34019634,-1.1134146
A082_T4,-0.5724274,-0.9165065,-1.4639542
A083_T1,1.8068976,1.4830766,0.23178357
A083_T2,0.35045555,0.35199597,-0.12785392
A083_T3,0.5826962,0.5789105,0.652623
A083_T4,0.38205132,0.44964957,0.7233796
A084_T1,-0.8491688,-0.29696882,0.16157612
A084_T2,-1.6019989,-1.3220303,-1.0704116
A084_T3,-1.2437526,-0.8400239,-0.5695767
A084_T4,-1.4751205,-0.91101336,0.09789483
A085_T1,1.3824213,1.1120588,0.07176282
A085_T2,1.3884355,1.166334,0.032278925
A085_T3,0.83713454,0.6607824,0.37987325
A085_T4,-0.24272673,-0.74465585,-0.39280787
A086_T1,1.2799128,1.3773732,0.85055923
A086_T2,0.77039796,1.0751452,1.0489177
A086_T3,-0.43089905,-0.3707106,0.1393372
A086_T4,-0.39662942,-0.33462527,0.5723613
A087_T1,1.8728142,1.497475,0.798152
A087_T2,1.0796112,0.802823,0.18484631
A087_T3,0.60427684,0.116964474,-0.3790297
A087_T4,0.83608085,0.3387606,-0.8352058
A088_T1,-0.08199872,0.42707977,0.13136093
A088_T2,0.7211706,0.7741274,0.47010478
A088_T3,-0.11729611,0.039071634,0.2848877
A088_T4,0.11690929,0.47165635,0.038846146
A089_T1,1.528585,1.4121537,0.7912734
A089_T2,0.8446274,0.8938229,0.65236413
A089_T3,0.2047461,0.19364277,-0.030120144
A089_T4,0.05707734,0.15577134,-0.52160776
A090_T1,-0.9922632,-0.66232324,0.11424305
A090_T2,-0.89794576,-0.84395754,-0.50858885
A090_T3,-1.7182275,-1.5042833,-1.0340286
A090_T4,-1.72163,-1.1979007,-0.7044616
A091_T1,0.810026,0.86726344,0.91914093
A091_T2,0.30319348,0.21567787,0.13158187
A091_T3,0.07147154,-0.15085861,-0.6609832
A091_T4,0.009878687,0.013738675,-0.9711508
A092_T1,0.45906478,0.37629852,-0.63825005
A092_T2,0.14136505,0.2324061,-0.2782208
A092_T3,-0.23770148,-0.31303334,-0.997695
A092_T4,-0.9109397,-0.4032729,-0.48388207
A093_T1,0.7631059,1.3547119,1.9843494
A093_T2,-0.3232256,0.46128142,1.4007657
A093_T3,-0.7134457,0.06499321,0.9734665
A093_T4,-1.0945383,-0.29111102,0.6405725
A094_T1,0.031674497,-0.33954182,0.06477534
A094_T2,-0.5686135,-0.5186564,0.26849025
A094_T3,-1.1743335,-1.4918072,-0.4940984
A094_T4,-0.82188535,-1.3266764,-1.3049214
A095_T1,0.56535554,1.0442373,1.0354657
A095_T2,-0.08255414,-0.24311176,0.20084663
A095_T3,0.030323934,-0.19257778,0.2052186
A095_T4,-0.53936934,-0.5298753,0.20340534
A096_T1,0.47829583,1.0990077,1.7003839
A096_T2,-0.2891997,0.51397425,1.3646202
A096_T3,-0.08263376,0.6192328,1.5765675
A096_T4,0.12240872,0.63313544,1.5752311
A097_T1,-0.034892917,-0.60053,-0.11947952
A097_T2,-1.372226,-0.8828094,-0.03294972
A097_T3,-1.1440878,-0.62483,0.33670574
A097_T4,-1.3823788,-1.0246704,-0.60986316
A098_T1,0.59332633,0.86219335,0.76259315
A098_T2,0.38538593,0.22059882,-0.3264785
A098_T3,1.0149586,0.96380925,0.71147615
A098_T4,0.53171206,0.3037346,0.6122546
A099_T1,1.4198185,1.5272812,1.2464571
A099_T2,1.1482942,1.499131,0.7054773
A099_T3,0.7429416,0.83634126,0.67866737
A099_T4,1.1914693,1.4204239,0.758792
A100_T1,0.081346445,0.7955028,1.8722569
A100_T2,-0.0893602,0.7065425,1.9835788
A100_T3,0.09564553,0.5269585,1.6076666
A100_T4,-0.60232574,0.045469485,1.105861
A101_T1,-0.41880104,-0.27590442,-0.34271878
A101_T2,-0.58677125,-0.7660056,-0.74557745
A101_T3,-1.8918856,-1.9828697,-1.9208395
A101_T4,-1.837482,-1.5420645,-1.7607235
A102_T1,1.0034844,0.732433,0.41949463
A102_T2,0.5400081,0.2794265,0.05421485
A102_T3,0.28222036,-0.33693495,-1.5583516
A102_T4,0.4247663,-0.22142363,-1.5546056
A103_T1,-1.638736,-1.8098407,-1.6732422
A103_T2,-2.755731,-2.8157992,-2.154851
A103_T3,-2.3307402,-2.630874,-1.8229575
A103_T4,-3.0985584,-2.6037698,-1.332354
A104_T1,1.6901393,1.8011985,1.0799713
A104_T2,0.853218,0.82654977,-0.31830707
A104_T3,0.39427507,-0.037966013,-1.2788937
A104_T4,-1.2586942,-1.9993179,-2.2417395
A105_T1,1.7042012,1.8922466,1.6397691
A105_T2,1.050253,1.3509588,1.1785656
A105_T3,0.5060912,0.51015836,-0.067367576
A105_T4,-0.025958408,0.44583747,0.4857567
A106_T1,1.3604782,0.793406,0.69776314
A106_T2,0.61228746,-0.05318272,-0.04406475
A106_T3,0.76405936,0.28469115,0.3294972
A106_T4,0.34183776,-0.14210413,-0.69935745
A107_T1,-1.7468708,-1.615625,-1.0008783
A107_T2,-1.559598,-0.80484545,0.42576733
A107_T3,-1.8893374,-1.1015373,-0.05620481
A107_T4,-1.8689835,-1.7080562,-0.8921891
A108_T1,-0.0670958,-0.5180459,-0.22539854
A108_T2,-1.9686011,-2.0497122,-0.47872478
A108_T3,-0.6326778,-0.7498403,0.2389525
A108_T4,-0.8589429,-0.7245187,0.11454178
A109_T1,-0.2207472,0.297717,1.4130749
A109_T2,-0.5001137,-0.20877784,0.8062537
A109_T3,-0.28678447,0.2995995,1.3141397
A109_T4,-0.65580446,0.19698285,1.24004
