TSVR_hours,domain,probability,predicted_probability,UID
23.46,when,0.08024291788213582,0.11803426158642673,A047
23.47,when,0.04201962001206779,0.1180295198406106,A086
23.54,when,0.03400408696065645,0.11799636017484647,A090
23.69,when,0.05813844945138868,0.11792549492410648,A015
23.7,when,0.07997664500042931,0.11792077981103999,A037
23.91,when,0.06397205280855267,0.11782202767186586,A048
24.15,when,0.11360674119011999,0.1177097838486873,A022
24.25,when,0.06860878844675229,0.11766320784976632,A070
24.25,when,0.05767200221489688,0.11766320784976632,A088
24.32,when,0.17320840537709586,0.11763067153086586,A046
24.37,when,0.05553764218083833,0.11760746491392395,A097
24.49,when,0.04908437739418105,0.11755188290314271,A096
24.51,when,0.0449957533330708,0.11754263481984151,A085
24.57,when,0.47423936179358545,0.11751491720821693,A011
24.65,when,0.30719200397477986,0.11747802240163949,A109
24.66,when,0.05441672162695455,0.11747341552262874,A045
24.73,when,0.46141274193091636,0.11744119823220124,A050
24.77,when,0.05496668312910096,0.11742281255826194,A013
24.78,when,0.23356166072781026,0.1174182188856267,A057
24.87,when,0.050560564776474935,0.11737692515534512,A060
24.96,when,0.03661671132183688,0.11733571995934507,A069
25.15,when,0.04654745343412785,0.11724902037876113,A083
25.6,when,0.07385660984862898,0.11704522806991208,A012
25.62,when,0.07648627223490173,0.11703622070088326,A043
25.63,when,0.04996285779745647,0.1170317186031282,A023
25.66,when,0.3221900082713855,0.11701821865138476,A014
25.77,when,0.0653114126396837,0.11696880003470918,A098
26.08,when,0.11517493667000754,0.116830211507055,A034
26.11,when,0.058619596155499464,0.11681685280648205,A079
26.17,when,0.09241538951411159,0.11679016335180883,A078
26.22,when,0.060752397771369225,0.11676795054649325,A107
26.26,when,0.06892873414216272,0.11675019885593343,A040
26.48,when,0.06578940944984425,0.11665285805205482,A026
26.85,when,0.13205008547327893,0.11649025861728356,A020
27.12,when,0.055727681679995957,0.11637247304060093,A049
27.25,when,0.06184121625329089,0.11631601986217581,A084
27.26,when,0.14769916629956148,0.11631168422674176,A103
27.3,when,0.04794671416598495,0.11629435154113571,A076
27.61,when,0.13303258750694852,0.11616055523650133,A108
27.97,when,0.09306959232295445,0.1160063499118582,A082
28.26,when,0.08418798893305707,0.11588303200304763,A027
28.43,when,0.03463403233261065,0.11581111260461817,A029
28.65,when,0.07286290617524639,0.11571844306898157,A039
28.68,when,0.03987850481075751,0.11570584130676922,A075
28.69,when,0.046053250008144225,0.1157016425790125,A019
28.75,when,0.049704725031623785,0.11567646971213558,A099
28.93,when,0.048326071063515635,0.11560115099742317,A042
29.03,when,0.17631587120165956,0.11555943622463552,A080
29.12,when,0.2846916582315206,0.1155219712904343,A101
29.13,when,0.05591789922821288,0.11551781309008609,A102
29.16,when,0.1029562045287855,0.11550534396353378,A033
29.33,when,0.04178649299842929,0.11543484025064525,A074
29.57,when,0.12326781572084851,0.11533575058429739,A024
29.71,when,0.04351811522926936,0.11527818708666329,A095
29.91,when,0.06789059462645386,0.11519625639565349,A067
30.21,when,0.057203042567405625,0.11507402278522032,A021
30.4,when,0.5251328428043499,0.11499701555272394,A059
30.49,when,0.0639789456383639,0.11496064786742377,A068
30.92,when,0.17339334381092408,0.11478785302725548,A071
31.07,when,0.043557095933109954,0.11472794673067727,A087
31.14,when,0.05568645964381241,0.11470005556786463,A100
31.39,when,0.0898976461938507,0.11460078043264936,A081
31.76,when,0.11441945725569307,0.11445480857228432,A052
31.78,when,0.0783622586269922,0.11444695041615205,A041
32.14,when,0.06750674404111495,0.11430606316082487,A089
32.31,when,0.12588432243021702,0.11423989901123975,A065
32.41,when,0.04088619817352884,0.11420108770201076,A031
32.71,when,0.12910713440828792,0.11408513373334711,A053
32.85,when,0.05884945951580583,0.1140312665739155,A016
32.95,when,0.046922467230798105,0.11399288471505505,A030
33.61,when,0.1426751821398159,0.1137415210238968,A056
33.76,when,0.5350419124484043,0.11368486145844779,A072
34.03,when,0.34954772725213107,0.11358330568074815,A018
35.16,when,0.12083438237869638,0.1131641807569742,A061
37.65,when,0.04486890816683669,0.11227272062944736,A064
44.69,when,0.2904388907430424,0.10996372725608944,A062
44.76,when,0.07742039113287807,0.10994217649101881,A035
47.66,when,0.0366532304731105,0.10907123373401525,A044
53.88,when,0.07960185532823444,0.10733475243255311,A077
57.18,when,0.05034052075117616,0.10647810229423314,A032
61.28,when,0.4861855017653202,0.10546885875874322,A017
64.94,when,0.07873066768855823,0.10461477727122967,A043
65.63,when,0.07010908774465004,0.10445837311002784,A051
66.08,when,0.49429469004675736,0.10435712807953218,A106
66.28,when,0.21356746074853025,0.10431232023491697,A058
66.66,when,0.06785582588462519,0.1042275047201846,A073
66.9,when,0.19822968130929075,0.10417415125369311,A073
68.96,when,0.1056769774860938,0.10372287936171491,A108
69.46,when,0.10199420910631189,0.10361511247884132,A105
69.99,when,0.19924359311828305,0.10350161446945241,A063
70.22,when,0.6161030600074646,0.10345259365703283,A093
70.56,when,0.06128097393849491,0.10338038430816006,A014
70.59,when,0.4567568708861882,0.10337402750182013,A015
70.83,when,0.03654651977036841,0.10332325792719717,A097
71.17,when,0.06050619686482082,0.10325159146329652,A109
71.19,when,0.059573789890695866,0.10324738513325964,A096
71.28,when,0.5110613220552418,0.1032284694527241,A040
71.31,when,0.08537093474534022,0.10322216887717316,A092
71.37,when,0.4215873674092541,0.10320957469351091,A075
71.4,when,0.05900812845995923,0.1032032810822379,A085
71.45,when,0.2700140837782422,0.10319279688104155,A107
71.46,when,0.41088812921195933,0.10319070081291544,A056
71.47,when,0.21701197265254393,0.1031886050020244,A036
71.56,when,0.36560975114956695,0.10316975426996192,A031
71.85,when,0.0763384615956392,0.10310915422491675,A038
71.93,when,0.029581648267018725,0.10309247476723044,A030
72.08,when,0.08439547274793724,0.10306124466486537,A037
72.17,when,0.04508336850767864,0.10304253401066098,A042
72.2,when,0.25224591495657056,0.10303630168454352,A023
72.23,when,0.42981358792549285,0.10303007163517118,A045
72.26,when,0.1147324488467602,0.10302384386100805,A028
72.3,when,0.042281879965364866,0.10301554369868635,A078
72.55,when,0.04610333064513206,0.10296375903679421,A011
72.6,when,0.1185567559563981,0.10295342095694121,A033
72.62,when,0.04576253445229315,0.10294928748036357,A104
72.8,when,0.11433749644008517,0.10291213124494515,A087
72.83,when,0.04931988299423712,0.10290594640993797,A054
72.86,when,0.11004062648520377,0.1028997638197372,A038
72.87,when,0.19127374208343287,0.1028977034549228,A080
72.94,when,0.03891738260589828,0.10288328787570734,A025
73.02,when,0.02608538606919315,0.10286682785557251,A074
73.05,when,0.04621173428406192,0.10286065944760131,A046
73.19,when,0.032672175386510405,0.10283190305550682,A067
73.64,when,0.044494466186367446,0.10273979950266422,A091
73.79,when,0.04210342550631588,0.10270920879853128,A066
73.83,when,0.05570351897308373,0.10270106056280297,A057
74.0,when,0.049917384153931696,0.10266647406211975,A079
74.19,when,0.04048866473475793,0.10262790166298731,A021
74.28,when,0.5638363630763845,0.10260966104174588,A034
74.3,when,0.04456714520408774,0.1026056102285157,A083
74.46,when,0.051569268197444805,0.10257323845148526,A022
74.48,when,0.05021236061101238,0.1025691963140952,A055
74.58,when,0.04279841168018104,0.10254900004665275,A027
74.88,when,0.06919551545781762,0.10248855499714841,A076
74.91,when,0.047905156081816745,0.10248252231458534,A088
75.21,when,0.046337843925282944,0.10242231317067574,A101
75.27,when,0.0321430823751498,0.10241029694508239,A102
75.34,when,0.06079653590004283,0.10239628876804889,A100
75.46,when,0.04987379780874306,0.10237230164254203,A026
75.71,when,0.07694367405818146,0.10232243721915502,A082
75.74,when,0.051697012461793014,0.10231646333586335,A041
76.21,when,0.16104835028897946,0.10222314650404728,A094
76.85,when,0.0317476894412462,0.10209689832157363,A047
78.25,when,0.38734015578348135,0.10182397451702807,A020
78.28,when,0.08309651236326338,0.1018181741659846,A053
78.36,when,0.05399552803748388,0.10180271630770672,A077
78.57,when,0.06886101278779576,0.10176220671422201,A099
78.76,when,0.05932270921970629,0.10172563886152976,A095
78.84,when,0.4925554569643702,0.1017102655747186,A098
79.34,when,0.07442193917345744,0.10161449906419083,A089
79.66,when,0.17320514026755318,0.1015534931074076,A013
79.75,when,0.5025935912281895,0.10153637495175888,A069
79.78,when,0.04104133529373821,0.10153067276797016,A059
79.96,when,0.04075186117034246,0.10149650019560451,A071
79.98,when,0.06827738424467235,0.10149270752519858,A035
80.13,when,0.048318908227020604,0.10146428972916109,A081
80.16,when,0.402653895527092,0.10145861192873827,A032
80.24,when,0.14973228128012941,0.10144348049539877,A103
80.64,when,0.2793506707774103,0.10136802699722011,A016
80.88,when,0.08321464156148453,0.10132291702501814,A010
80.98,when,0.051409524881116456,0.10130415690797726,A052
81.15,when,0.06544796149193965,0.10127231274153357,A048
81.92,when,0.06688246076072864,0.10112882945019153,A070
82.55,when,0.036191329942275814,0.10101234068664248,A061
82.98,when,0.06355303177731737,0.10093329522772103,A068
82.99,when,0.6553196737127455,0.10093146139599841,A064
83.54,when,0.03515234669992152,0.10083090901921823,A072
83.64,when,0.08878959678285278,0.10081269155827541,A018
83.68,when,0.05132040697988796,0.1008054101299213,A019
91.47,when,0.05018409680257275,0.0994448249757831,A024
91.63,when,0.05304786834299324,0.09941801786277064,A044
91.97,when,0.04845032477955932,0.09936119696442236,A084
92.72,when,0.06923179033801824,0.09923654488810621,A062
93.26,when,0.29913013180929054,0.09914737586720496,A029
93.39,when,0.04624621698674997,0.09912598119637422,A050
94.68,when,0.28510378626617017,0.09891517522048905,A060
95.42,when,0.023129110257084903,0.09879545769450185,A090
98.84,when,0.1476927552707717,0.09825325787453523,A039
106.41,when,0.05227423369994424,0.09711368821019355,A065
111.38,when,0.1880424087586173,0.09640695346828138,A049
136.83,when,0.14487686220971527,0.09321098808720973,A054
137.74,when,0.32523718365061716,0.09310793383258677,A025
138.91,when,0.06467396399829191,0.09297643292400433,A028
140.08,when,0.07359436203653756,0.09284603799420124,A078
140.12,when,0.3915309980742735,0.0928415993945088,A073
140.22,when,0.04840938747820599,0.09283050845910736,A069
140.39,when,0.23404430937960846,0.09281167208545547,A021
140.49,when,0.5727791517600508,0.0928006025638312,A017
140.95,when,0.05710411848585432,0.09274978450594935,A093
141.09,when,0.09059404584823137,0.09273435121532607,A063
141.71,when,0.43113337868397406,0.09266618833056313,A022
141.84,when,0.04345509186940349,0.09265193415029227,A041
142.61,when,0.5014164875255431,0.0925677741169012,A091
143.14,when,0.24499630069356554,0.09251011115050814,A029
143.48,when,0.029003678303405615,0.09247323293319494,A058
143.51,when,0.03180072795679353,0.09246998320119537,A099
143.53,when,0.03582165116653977,0.09246781709348678,A040
143.66,when,0.06567242925354054,0.09245374480329972,A037
143.66,when,0.03718504512474648,0.09245374480329972,A096
143.85,when,0.05827707509476344,0.09243320067983929,A031
143.85,when,0.06753263826520509,0.09243320067983929,A036
143.91,when,0.0733801510347634,0.09242671874417126,A060
144.07,when,0.05545618700078381,0.09240944689324407,A090
144.19,when,0.09869679519411323,0.09239650569228308,A067
144.2,when,0.07002083145131545,0.0923954277491326,A087
144.22,when,0.5614834915050672,0.09239327208896099,A047
144.51,when,0.08543631897906623,0.09236204885162864,A032
144.85,when,0.44801842000806114,0.0923255226901725,A097
144.91,when,0.15370138532817404,0.09231908587793146,A083
145.06,when,0.16944021143610974,0.09230300560709111,A057
145.07,when,0.03267029523298706,0.09230193418579413,A023
145.29,when,0.06434176600478615,0.09227838175911823,A086
145.31,when,0.4152465471357728,0.09227624241488123,A010
145.38,when,0.05871191677490048,0.09226875705036651,A034
145.65,when,0.09504986644898827,0.09223991897947055,A024
145.77,when,0.0374034779451572,0.09222711938354812,A080
145.78,when,0.03682874376627987,0.09222605323096991,A020
145.78,when,0.05236076680784682,0.09222605323096991,A104
145.92,when,0.043406850714967284,0.0922111348465086,A027
145.95,when,0.06542005473947546,0.09220793993093579,A107
146.02,when,0.08223711654453045,0.09220048770719483,A042
146.16,when,0.04766520101619564,0.0921855940815612,A092
146.2,when,0.042506054659251065,0.09218134140738418,A105
146.29,when,0.04475706078598152,0.09217177718762977,A098
146.3,when,0.4178876403279832,0.09217071486360479,A048
146.54,when,0.08330180662294412,0.09214524107877126,A015
146.56,when,0.06519476054662045,0.09214312016713888,A061
146.8,when,0.06634755310606665,0.09211769202440756,A100
146.96,when,0.06084215386738563,0.09210076326908499,A089
146.99,when,0.04260931803683632,0.092097591202384,A051
147.13,when,0.08910432112152503,0.0920827968760698,A013
147.13,when,0.06077510157313402,0.0920827968760698,A106
147.21,when,0.10887344527077095,0.09207434936639983,A074
147.65,when,0.10166992962500522,0.09202797091606768,A026
147.84,when,0.047698794806992385,0.09200798707401758,A056
147.94,when,0.04586045896755871,0.09199747970030066,A046
148.69,when,0.03809463918950179,0.09191890285050529,A050
148.79,when,0.048898332183308815,0.09190845627639109,A095
148.85,when,0.10816296518646026,0.09190219174541304,A011
148.87,when,0.05033623826588888,0.09190010413690695,A014
148.9,when,0.599955390435183,0.09189697325685874,A053
149.18,when,0.09301510393158173,0.09186778249344553,A062
149.2,when,0.3869814787920912,0.09186569956388868,A070
149.21,when,0.070207437126334,0.09186465820522129,A055
149.28,when,0.5617307770105183,0.09185737067446274,A076
149.33,when,0.17847621306270625,0.09185216741553424,A043
149.72,when,0.04091454036861084,0.09181164250434684,A103
149.75,when,0.041575778058770475,0.09180852963771892,A077
149.87,when,0.053285438113363726,0.09179608449159087,A109
149.93,when,0.45018834618131526,0.0917898657074447,A088
149.99,when,0.2051917716189073,0.09178364944672318,A094
150.22,when,0.05814107206718312,0.09175984379003634,A101
150.41,when,0.549912401729113,0.09174020611924234,A102
150.46,when,0.04658913783167197,0.09173504249420018,A030
150.8,when,0.04222190754475523,0.09169997595575245,A016
150.87,when,0.28768924823105646,0.09169276633577648,A018
151.52,when,0.030622660708064475,0.0916259815922183,A045
151.93,when,0.11485434655535692,0.09158400531798358,A059
152.12,when,0.060073519007093894,0.09156459190873323,A108
152.47,when,0.04912343468409653,0.09152889478868391,A035
152.89,when,0.5566533492412538,0.09148616804695292,A038
153.27,when,0.043320177715809254,0.09144761324948385,A052
153.27,when,0.06064823611505553,0.09144761324948385,A071
154.53,when,0.0454563295412406,0.09132046611710659,A081
154.76,when,0.4394363878051128,0.09129737068990655,A019
154.89,when,0.047761389373223266,0.09128433221478983,A072
155.27,when,0.4226919990783894,0.09124628358627809,A044
155.59,when,0.040897702601990105,0.09121431617411184,A068
156.21,when,0.04258757702947134,0.09115256962865069,A064
162.51,when,0.06552900329341778,0.09053897863611929,A084
164.93,when,0.026843552497263546,0.09030973653269657,A066
166.33,when,0.05351458248454243,0.09017868968143408,A012
166.87,when,0.0427528451721554,0.09012844597537643,A012
168.33,when,0.5326636064230285,0.0899934354359843,A033
168.86,when,0.10780715811618378,0.08994472297646659,A049
169.55,when,0.4356736347816757,0.0898815404984909,A086
170.25,when,0.05086126333713989,0.08981771273580753,A082
170.65,when,0.08510217800668646,0.0897813611929353,A085
187.43,when,0.03675096884762813,0.08833103990123292,A065
194.42,when,0.2622209220001657,0.08776638730397314,A079
244.53,when,0.038082795021437674,0.08425635479287553,A075
246.24,when,0.27834260932888333,0.08415052390168827,A039
1.0,where,0.8761514402682694,0.6067887578029524,A010
1.0,where,0.6778837348796627,0.6067887578029524,A011
1.0,where,0.752502852302892,0.6067887578029524,A012
1.0,where,0.5001527078617984,0.6067887578029524,A013
1.0,where,0.650983561882481,0.6067887578029524,A014
1.0,where,0.7953964097928717,0.6067887578029524,A015
1.0,where,0.7519259818945772,0.6067887578029524,A016
1.0,where,0.4840381040405453,0.6067887578029524,A017
1.0,where,0.5508112976819997,0.6067887578029524,A018
1.0,where,0.34156446266605717,0.6067887578029524,A019
1.0,where,0.46458144980661426,0.6067887578029524,A020
1.0,where,0.7195441993833935,0.6067887578029524,A021
1.0,where,0.4768335262301802,0.6067887578029524,A022
1.0,where,0.6510197241034995,0.6067887578029524,A023
1.0,where,0.5777408623967569,0.6067887578029524,A024
1.0,where,0.6888680989369044,0.6067887578029524,A025
1.0,where,0.690410880655394,0.6067887578029524,A026
1.0,where,0.6571068012121727,0.6067887578029524,A027
1.0,where,0.7759773414597287,0.6067887578029524,A028
1.0,where,0.8156296746375109,0.6067887578029524,A029
1.0,where,0.5264404521402936,0.6067887578029524,A030
1.0,where,0.8506684041440972,0.6067887578029524,A031
1.0,where,0.6427165336391498,0.6067887578029524,A032
1.0,where,0.5283838141924808,0.6067887578029524,A033
1.0,where,0.7912624523933732,0.6067887578029524,A034
1.0,where,0.45765782234339936,0.6067887578029524,A035
1.0,where,0.7293007804884571,0.6067887578029524,A036
1.0,where,0.7265045958215701,0.6067887578029524,A037
1.0,where,0.7074674260992274,0.6067887578029524,A038
1.0,where,0.8587253964320634,0.6067887578029524,A039
1.0,where,0.3918093257728424,0.6067887578029524,A040
1.0,where,0.7330244991288494,0.6067887578029524,A041
1.0,where,0.30399457538726604,0.6067887578029524,A042
1.0,where,0.7027358318711526,0.6067887578029524,A043
1.0,where,0.4662107232346766,0.6067887578029524,A044
1.0,where,0.30658309301715736,0.6067887578029524,A045
1.0,where,0.33016426721341796,0.6067887578029524,A046
1.0,where,0.32748818898102294,0.6067887578029524,A047
1.0,where,0.7315440152101308,0.6067887578029524,A048
1.0,where,0.8476340326469674,0.6067887578029524,A049
1.0,where,0.4248756321546971,0.6067887578029524,A050
1.0,where,0.7986344528639845,0.6067887578029524,A051
1.0,where,0.5378453021834645,0.6067887578029524,A052
1.0,where,0.7342544631775464,0.6067887578029524,A053
1.0,where,0.5727344527958222,0.6067887578029524,A054
1.0,where,0.5339409242375435,0.6067887578029524,A055
1.0,where,0.5910269820529729,0.6067887578029524,A056
1.0,where,0.5955512448266522,0.6067887578029524,A057
1.0,where,0.6917514725584967,0.6067887578029524,A058
1.0,where,0.6455241111883373,0.6067887578029524,A059
1.0,where,0.44275417339546375,0.6067887578029524,A060
1.0,where,0.8781716389884422,0.6067887578029524,A061
1.0,where,0.7723121697512803,0.6067887578029524,A062
1.0,where,0.6711020495809746,0.6067887578029524,A063
1.0,where,0.6209996687318226,0.6067887578029524,A064
1.0,where,0.1365512909379888,0.6067887578029524,A065
1.0,where,0.5804182511027233,0.6067887578029524,A066
1.0,where,0.6039373430225122,0.6067887578029524,A067
1.0,where,0.7131689618650667,0.6067887578029524,A068
1.0,where,0.29340401665845733,0.6067887578029524,A069
1.0,where,0.6177470662473016,0.6067887578029524,A070
1.0,where,0.7124752518392062,0.6067887578029524,A071
1.0,where,0.6797491028520527,0.6067887578029524,A072
1.0,where,0.6543437389973645,0.6067887578029524,A073
1.0,where,0.6979247734444716,0.6067887578029524,A074
1.0,where,0.633041005032107,0.6067887578029524,A075
1.0,where,0.3907870261655246,0.6067887578029524,A076
1.0,where,0.6838897351404497,0.6067887578029524,A077
1.0,where,0.49651725289894516,0.6067887578029524,A078
1.0,where,0.5917484784318214,0.6067887578029524,A079
1.0,where,0.560308878973192,0.6067887578029524,A080
1.0,where,0.5850528087511784,0.6067887578029524,A081
1.0,where,0.5549242806826991,0.6067887578029524,A082
1.0,where,0.8321983343544974,0.6067887578029524,A083
1.0,where,0.5980502431603886,0.6067887578029524,A084
1.0,where,0.5412127124279271,0.6067887578029524,A085
1.0,where,0.6765109006487422,0.6067887578029524,A086
1.0,where,0.7291394832795224,0.6067887578029524,A087
1.0,where,0.8468262029653694,0.6067887578029524,A088
1.0,where,0.7730288272365073,0.6067887578029524,A089
1.0,where,0.5016467673058917,0.6067887578029524,A090
1.0,where,0.6242024478901214,0.6067887578029524,A091
1.0,where,0.45270752883485876,0.6067887578029524,A092
1.0,where,0.5730791298213308,0.6067887578029524,A093
1.0,where,0.3390473802922319,0.6067887578029524,A094
1.0,where,0.7604259153537237,0.6067887578029524,A095
1.0,where,0.396844518009786,0.6067887578029524,A096
1.0,where,0.5111131774226819,0.6067887578029524,A097
1.0,where,0.6483390278405338,0.6067887578029524,A098
1.0,where,0.6946355287792242,0.6067887578029524,A099
1.0,where,0.4416671467533346,0.6067887578029524,A100
1.0,where,0.2967575172969804,0.6067887578029524,A101
1.0,where,0.4759372984249429,0.6067887578029524,A102
1.0,where,0.7739585063389663,0.6067887578029524,A103
1.0,where,0.7903372824825199,0.6067887578029524,A104
1.0,where,0.624740449289922,0.6067887578029524,A105
1.0,where,0.734428291994961,0.6067887578029524,A106
1.0,where,0.32589489793009535,0.6067887578029524,A107
1.0,where,0.38620854728332277,0.6067887578029524,A108
1.0,where,0.4297204073985956,0.6067887578029524,A109
16.9,where,0.7040815208379603,0.5506048853295904,A054
17.16,where,0.4575106524915005,0.549869863724409,A051
20.61,where,0.6760320408729965,0.5405156825682595,A017
21.63,where,0.4221707074563488,0.5378829639632495,A036
21.9,where,0.6025140675051998,0.5371955632184187,A010
21.98,where,0.6356132475031004,0.5369926381735634,A063
22.09,where,0.5405382286073896,0.5367141720472901,A093
22.2,where,0.45304884898678227,0.5364363469072848,A091
22.6,where,0.5238170721637925,0.5354314324875776,A104
22.64,where,0.4939414319845771,0.535331399999885,A106
22.77,where,0.5951159886198785,0.5350068663680123,A105
22.82,where,0.4287856511827296,0.5348822779854496,A028
22.83,where,0.3410128565490626,0.5348573757530969,A092
22.96,where,0.3288770872336403,0.5345341140326484,A058
22.98,where,0.44923224637388165,0.5344844583254926,A094
23.24,where,0.6926747384661435,0.5338407893671212,A055
23.33,where,0.8144830989591794,0.5336187797404726,A025
23.35,where,0.3744898805284257,0.5335694997913084,A066
23.46,where,0.3671605671428742,0.5332988199374139,A047
23.47,where,0.4425752896836776,0.5332742428214341,A086
23.54,where,0.43113096801484696,0.533102343331043,A090
23.69,where,0.8279801849575339,0.5327348117042432,A015
23.7,where,0.7311455073391145,0.532710349448512,A037
23.91,where,0.51366365217202,0.532197787317061,A048
24.15,where,0.5839081284569194,0.5316146633386384,A022
24.25,where,0.5349729363494128,0.5313725269115251,A070
24.25,where,0.8800603705001921,0.5313725269115251,A088
24.32,where,0.2237949190261539,0.5312033210448092,A046
24.37,where,0.3641388898695099,0.5310826053328547,A097
24.49,where,0.30702636518479465,0.5307933812175751,A096
24.51,where,0.7513329234153867,0.5307452447819979,A085
24.57,where,0.5235001669503779,0.5306009510371913,A011
24.65,where,0.27731971463823174,0.5304088284721207,A109
24.66,where,0.254715621608129,0.5303848347338465,A045
24.73,where,0.36220949940875896,0.5302170125827905,A050
24.77,where,0.3470804272601265,0.5301212193490902,A013
24.78,where,0.3257203808188657,0.530097282969983,A057
24.87,where,0.7083335204727331,0.5298820699042769,A060
24.96,where,0.21148435405296906,0.529667241733033,A069
25.15,where,0.6809278764721527,0.5292149736605407,A083
25.6,where,0.41628554045587834,0.5281505606571802,A012
25.62,where,0.6054485225078919,0.5281034718461385,A043
25.63,where,0.4052476197021411,0.5280799343700364,A023
25.66,where,0.7964582913488154,0.5280093496386241,A014
25.77,where,0.5733556478885493,0.5277508937350872,A098
26.08,where,0.6717347519938143,0.5270255007340052,A034
26.11,where,0.41883626572425997,0.5269555337768209,A079
26.17,where,0.5162459087951442,0.526815722270035,A078
26.22,where,0.20370685219366347,0.5266993371395434,A107
26.26,where,0.49455764991483797,0.5266063103478671,A040
26.48,where,0.5040816038655627,0.5260959500285857,A026
26.85,where,0.4497567517008162,0.5252424907403742,A020
27.12,where,0.3499997103138671,0.5246235137691309,A049
27.25,where,0.44375375144132584,0.5243266258961237,A084
27.26,where,0.27170906766409253,0.5243038188554477,A103
27.3,where,0.3227962585236615,0.524212634152001,A076
27.61,where,0.3032504146379517,0.523508300120452,A108
27.97,where,0.7418660519539164,0.5226955377597396,A082
28.26,where,0.551656477183862,0.5220448096336057,A027
28.43,where,0.5797527095125731,0.5216649903535645,A029
28.65,where,0.7537299507876909,0.5211752466209992,A039
28.68,where,0.6186186239866883,0.5211086188233552,A075
28.69,where,0.25292873078584605,0.5210864178220448,A019
28.75,where,0.7408509397954836,0.5209532984896784,A099
28.93,where,0.2517589102471441,0.5205548293861232,A042
29.03,where,0.5947196884385056,0.5203340314927158,A080
29.12,where,0.3692126336672876,0.5201356623128283,A101
29.13,where,0.721428446896783,0.5201136416498785,A102
29.16,where,0.5751987679225058,0.5200476040522378,A033
29.33,where,0.5317799161079612,0.519674080385607,A074
29.57,where,0.5078891510901556,0.5191487377892576,A024
29.71,where,0.4112561414228641,0.5188433542330408,A095
29.91,where,0.23365602384748269,0.5184084457785348,A067
30.21,where,0.6073258809007899,0.5177590473083741,A021
30.4,where,0.7025045105137186,0.5173495868061685,A059
30.49,where,0.5053812146251746,0.5171561225827571,A068
30.92,where,0.5592338837051086,0.5162361127236236,A071
31.07,where,0.7134696025890748,0.5159168468071715,A087
31.14,where,0.662896777014756,0.5157681490814663,A100
31.39,where,0.44284582753602597,0.515238599954511,A081
31.76,where,0.48190587589048034,0.5144591754924173,A052
31.78,where,0.24269216413613162,0.5144171898761386,A041
32.14,where,0.6932579938905612,0.5136639781488189,A089
32.31,where,0.3171551936910269,0.5133099505437335,A065
32.41,where,0.5290266961670339,0.5131021917022152,A031
32.71,where,0.6733825798667945,0.5124810911187374,A053
32.85,where,0.5878494490098025,0.5121923545125906,A016
32.95,where,0.720050920921849,0.5119865441063177,A030
33.61,where,0.5568631239411106,0.5106370947598486,A056
33.76,where,0.559905993104147,0.5103325360368299,A072
34.03,where,0.48809771086532533,0.5097862990702245,A018
35.16,where,0.6651386708384082,0.5075272073460124,A061
37.65,where,0.5881390445654155,0.5026969235360821,A064
44.69,where,0.510510671037029,0.49002813643076165,A062
44.76,where,0.640406675008473,0.4899088360199402,A035
47.66,where,0.40929426363249444,0.485071359218917,A044
53.88,where,0.4487590986176989,0.47533376053782067,A077
57.18,where,0.44088660932789325,0.4704853597464185,A032
61.28,where,0.509333913584012,0.4647363353535404,A017
64.94,where,0.6037243072344464,0.45984047232682146,A043
65.63,where,0.36646869980835806,0.45894090889723776,A051
66.08,where,0.5620035534896435,0.4583581028589427,A106
66.28,where,0.49157652773698385,0.45810004818932337,A058
66.66,where,0.43923373470885435,0.4576113771684459,A073
66.9,where,0.5247203666104008,0.4573038388128982,A073
68.96,where,0.4489867516877846,0.4546983783989842,A108
69.46,where,0.41460065690665304,0.4540750563432418,A105
69.99,where,0.510556402569591,0.45341812119167696,A063
70.22,where,0.5975271961676655,0.45313423799487923,A093
70.56,where,0.5280860047207434,0.45271590704064896,A014
70.59,where,0.7930530678130634,0.45267907091992704,A015
70.83,where,0.6480535728172182,0.4523848204921683,A097
71.17,where,0.4609318946249395,0.4519692947421803,A109
71.19,where,0.13314832072151989,0.4519449003771309,A096
71.28,where,0.18386765049678003,0.4518351919796805,A040
71.31,where,0.3877865960641483,0.45179864658015384,A092
71.37,where,0.21992702170541512,0.45172559183643907,A075
71.4,where,0.4863427961461707,0.45168908247757517,A085
71.45,where,0.25704685271119115,0.45162826020671915,A107
71.46,where,0.42507865735221184,0.4516160997491954,A056
71.47,where,0.41572105788180985,0.45160394062325543,A036
71.56,where,0.4622036436295524,0.45149456836641516,A031
71.85,where,0.4098686278860938,0.4511428778734951,A038
71.93,where,0.4744611863824483,0.4510460556049452,A030
72.08,where,0.5633042041005377,0.45086474126235937,A037
72.17,where,0.434107457899115,0.45075609472897593,A042
72.2,where,0.48909481388439946,0.45071990285350383,A023
72.23,where,0.253759293657727,0.45068372278393126,A045
72.26,where,0.449317647896088,0.45064755451311045,A028
72.3,where,0.2799910610957427,0.4505993484932888,A078
72.55,where,0.3325754329093437,0.4502985347574354,A011
72.6,where,0.6531878276746307,0.4502384698324764,A033
72.62,where,0.5355999225723657,0.450214452972978,A104
72.8,where,0.42371405419675223,0.4499985351150636,A087
72.83,where,0.7324837529899908,0.44996258967099845,A054
72.86,where,0.6707181297175756,0.4499266558840728,A038
72.87,where,0.5587411646541581,0.4499146805443604,A080
