TSVR_hours,domain,theta,predicted_theta,UID
28.65,when,-0.16371053,0.1453634363034914,A039
28.68,when,-0.5502456,0.14528878614183205,A075
28.69,when,-0.45907453,0.14526391220130958,A019
28.75,when,-0.41050053,0.1451147676230914,A099
28.93,when,-0.42842922,0.14466834962998382,A042
29.03,when,0.44364765,0.14442099516762769,A080
29.12,when,0.81957674,0.1441987746344462,A101
29.13,when,-0.33513072,0.14417410670867936,A102
29.16,when,0.06584682,0.14410013077939388,A033
29.33,when,-0.52071154,0.14368172080066222,A074
29.57,when,0.188868,0.14309328940490645,A024
29.71,when,-0.49500343,0.14275125398078525,A095
29.91,when,-0.20979582,0.14226417534814007,A067
30.21,when,-0.32053202,0.14153693510639953,A021
30.4,when,1.439004,0.1410784282857147,A059
30.49,when,-0.24830456,0.14086179949228705,A068
30.92,when,0.43136954,0.13983170931961686,A071
31.07,when,-0.49443603,0.1394742719985172,A087
31.14,when,-0.33779326,0.1393078009686466,A100
31.39,when,-0.025125109,0.1387149819207611,A081
31.76,when,0.13763106,0.13784250201893755,A052
31.78,when,-0.11600017,0.13779550601511692,A041
32.14,when,-0.21348219,0.13695244721246613,A089
32.31,when,0.20341103,0.13655621355546987,A065
32.41,when,-0.53448284,0.13632369334675887,A031
32.71,when,0.22097263,0.1356285978950898,A053
32.85,when,-0.30227306,0.13530547744722454,A016
32.95,when,-0.44718823,0.13507516393407848,A030
33.61,when,0.29106054,0.13356516268748836,A056
33.76,when,1.4631172,0.13322439360776567,A072
34.03,when,1.0015876,0.1326132334031319,A018
35.16,when,0.17510246,0.1300858977741704,A061
37.65,when,-0.47561848,0.12468308968211522,A064
44.69,when,0.8365811,0.11051277879110738,A062
44.76,when,-0.12394886,0.11037929918891709,A035
47.66,when,-0.6033976,0.10496562199943016,A044
53.88,when,-0.10567103,0.09405761968907395,A077
57.18,when,-0.40239063,0.08861914821045414,A032
61.28,when,1.3445141,0.08216225827670587,A017
64.94,when,-0.11291483,0.07665534106010863,A043
65.63,when,-0.1888611,0.0756425862283322,A051
66.08,when,1.3641832,0.07498628570952592,A106
66.28,when,0.5878819,0.07469564829776354,A058
66.66,when,-0.21012893,0.0741452067347198,A073
66.9,when,0.53100085,0.07379874690238952,A073
68.96,when,0.083498195,0.07086204605394941,A108
69.46,when,0.059506916,0.07015907067848803,A105
69.99,when,0.53486025,0.0694180110533481,A063
70.22,when,1.6647446,0.06909771843646906,A093
70.56,when,-0.27616444,0.06862567172642187,A014
70.59,when,1.2729087,0.06858410206540733,A015
70.83,when,-0.605232,0.06825201863081565,A097
71.17,when,-0.2843768,0.06778300296402984,A109
71.19,when,-0.29439145,0.06775546601178539,A096
71.28,when,1.4048398,0.06763162128190436,A040
71.31,when,-0.05944928,0.0675903656998702,A092
71.37,when,1.1863189,0.06750789347861497,A075
71.4,when,-0.3005388,0.06746667682306229,A085
71.45,when,0.77518064,0.06739801119128475,A107
71.46,when,1.1596278,0.06738428238133565,A056
71.47,when,0.60024065,0.06737055500948541,A036
71.56,when,1.0439749,0.06724707332760205,A031
71.85,when,-0.13318965,0.06684997754262678,A038
71.93,when,-0.73775506,0.06674064529705337,A030
72.08,when,-0.0670611,0.06653589286451056,A037
72.17,when,-0.4725921,0.06641319478561292,A042
72.2,when,0.719344,0.06637232094156909,A023
72.23,when,1.2067147,0.06633145984205946,A045
72.26,when,0.13950114,0.0662906114791385,A028
72.3,when,-0.51325446,0.06623616679399769,A078
72.55,when,-0.45838392,0.06589639902459477,A011
72.6,when,0.16199993,0.06582855105246077,A033
72.62,when,-0.46309766,0.06580142169613801,A104
72.8,when,0.13714062,0.0655575098901765,A087
72.83,when,-0.41545728,0.06551690202270832,A054
72.86,when,0.110988885,0.06547630673447535,A038
72.87,when,0.5041131,0.06546277776576981,A080
72.94,when,-0.5656397,0.06536811407177745,A025
73.02,when,-0.81617445,0.06526001065855347,A074
73.05,when,-0.45689148,0.06521949485818468,A046
73.19,when,-0.6755898,0.06503058657037664,A067
73.64,when,-0.48093566,0.06442521917594146,A091
73.79,when,-0.51593107,0.06422404988619557,A066
73.83,when,-0.33759665,0.06417045685600398,A057
74.0,when,-0.40777707,0.0639429306752487,A079
74.19,when,-0.5406563,0.06368910331114619,A021
74.28,when,1.5336407,0.06356904067769142,A034
74.3,when,-0.47990027,0.06354237502387083,A083
74.46,when,-0.38698846,0.06332924490126934,A022
74.48,when,-0.40401754,0.06330262799140851,A055
74.58,when,-0.5055675,0.0631696244731923,A027
74.88,when,-0.19740665,0.06277142193268614,A076
74.91,when,-0.43399978,0.06273166814647224,A088
75.21,when,-0.45515946,0.06233479214583648,A101
75.27,when,-0.6858174,0.06225556097338103,A102
75.34,when,-0.28128785,0.06216318510864827,A100
75.46,when,-0.40833437,0.06200497781951475,A026
75.71,when,-0.12800583,0.06167599146596303,A082
75.74,when,-0.38540718,0.06163656854606203,A041
76.21,when,0.37761584,0.06102048612139366,A094
76.85,when,-0.69356734,0.06018619555509319,A047
78.25,when,1.100098,0.05837949340549986,A020
78.28,when,-0.07732225,0.05834104964971176,A053
78.36,when,-0.35756844,0.05823858806884763,A077
78.57,when,-0.20056172,0.05797000695104859,A099
78.76,when,-0.2971133,0.057727478391130016,A095
78.84,when,1.3599656,0.05762549523014704,A098
79.34,when,-0.14985779,0.05698989229995899,A089
79.66,when,0.43057328,0.05658471831845702,A013
79.75,when,1.384305,0.056470988481779005,A069
79.78,when,-0.53208923,0.05643310045898842,A059
79.96,when,-0.53656256,0.0562060020682299,A071
79.98,when,-0.20610072,0.05618079318958158,A035
80.13,when,-0.42852363,0.05599188101148855,A081
80.16,when,1.1389438,0.05595413123296178,A032
80.24,when,0.325334,0.05585351828732921,A103
80.64,when,0.80358815,0.05535160899801428,A016
80.88,when,-0.076383084,0.05505138353967265,A010
80.98,when,-0.38897106,0.05492649231202751,A052
81.15,when,-0.23359239,0.05471445000247732,A048
81.92,when,-0.21951933,0.05375829629815021,A070
82.55,when,-0.6113752,0.05298114464601533,A061
82.98,when,-0.25262892,0.052453341818030075,A068
82.99,when,1.7674643,0.05244109259100349,A064
83.54,when,-0.629684,0.051769142250236544,A072
83.64,when,-0.03338013,0.05164733876972383,A018
83.68,when,-0.39007965,0.05159864905887235,A019
91.47,when,-0.40437686,0.04244532899626552,A024
91.63,when,-0.36890796,0.042263868674412675,A044
91.97,when,-0.4267936,0.04187909775218768,A084
92.72,when,-0.19706535,0.04103431192727691,A062
93.26,when,0.8619237,0.0404294205906085,A029
93.39,when,-0.45641744,0.04028421464195808,A050
94.68,when,0.8208029,0.0388519779243105,A060
95.42,when,-0.8909199,0.03803739501691883,A090
98.84,when,0.31556875,0.03433711307443876,A039
106.41,when,-0.3783078,0.02650033780907257,A065
111.38,when,0.4913686,0.021598827202342408,A049
136.83,when,0.3019013,-0.000975859615499064,A054
137.74,when,0.9356526,-0.001715260797518714,A025
138.91,when,-0.2413052,-0.002659830268928909,A028
140.08,when,-0.15717757,-0.0035976401712496386,A078
140.12,when,1.1107814,-0.003629583707117634,A073
140.22,when,-0.42733204,-0.0037094084980667796,A069
140.39,when,0.6593701,-0.003844999151910722,A021
140.49,when,1.555736,-0.003924692875632685,A017
140.95,when,-0.32164475,-0.004290661079807689,A093
141.09,when,-0.01998371,-0.004401840154073633,A063
141.71,when,1.2099777,-0.004893073983534668,A022
141.84,when,-0.49592182,-0.004995841512145605,A041
142.61,when,1.381451,-0.005602894686946747,A091
143.14,when,0.69581985,-0.006019108539629503,A029
143.48,when,-0.750076,-0.006285419316739982,A058
143.51,when,-0.69252235,-0.006308891364669722,A099
143.53,when,-0.61783093,-0.006324537061351276,A040
143.66,when,-0.23137146,-0.006426188584586545,A037
143.66,when,-0.5943314,-0.006426188584586545,A096
143.85,when,-0.3085659,-0.006574614504285314,A031
143.85,when,-0.2132329,-0.006574614504285314,A036
143.91,when,-0.15908457,-0.0066214509434004976,A060
144.07,when,-0.34045273,-0.006746266339703433,A090
144.19,when,0.037365414,-0.006839799934525992,A067
144.2,when,-0.18968214,-0.0068475913882131145,A087
144.22,when,1.527845,-0.006863172906006576,A047
144.51,when,-0.058941893,-0.007088896972280878,A032
144.85,when,1.2515274,-0.007353044801722941,A097
144.91,when,0.34402838,-0.007399603905214658,A083
145.06,when,0.41449857,-0.007515929345804584,A057
145.07,when,-0.67562586,-0.007523680705062041,A023
145.29,when,-0.2446419,-0.007694094715096522,A086
145.31,when,1.1705245,-0.0077095759147894904,A010
145.38,when,-0.30377996,-0.007763745716071413,A034
145.65,when,0.012096136,-0.007972476880851675,A024
145.77,when,-0.5906437,-0.008065139677888689,A080
145.78,when,-0.6003916,-0.008072858620918333,A020
145.78,when,-0.3772499,-0.008072858620918333,A104
145.92,when,-0.49662566,-0.00818087611149021,A027
145.95,when,-0.233869,-0.008204011137633582,A107
146.02,when,-0.08419152,-0.00825797698754438,A042
146.16,when,-0.43719628,-0.008365842063508544,A092
146.2,when,-0.50990736,-0.008396644356575167,A105
146.29,when,-0.4772023,-0.008465923056373281,A098
146.3,when,1.1771114,-0.008473618429419294,A048
146.54,when,-0.07569087,-0.008658171946951954,A015
146.56,when,-0.23610613,-0.00867353968138751,A061
146.8,when,-0.22473392,-0.00885781206504166,A100
146.96,when,-0.28080377,-0.008980516526487015,A089
146.99,when,-0.50837123,-0.009003510827803596,A051
147.13,when,-0.031026013,-0.009110764252093229,A013
147.13,when,-0.28151542,-0.009110764252093229,A106
147.21,when,0.10373091,-0.009172012535149765,A074
147.65,when,0.05735785,-0.009508367361983905,A026
147.84,when,-0.43674785,-0.00965334503258175,A056
147.94,when,-0.4617398,-0.009729584696870242,A046
148.69,when,-0.57911,-0.010299972774520882,A050
148.79,when,-0.4209291,-0.01037583728703051,A095
148.85,when,0.09927937,-0.010421334922685932,A011
148.87,when,-0.40244493,-0.010436497291700708,A014
148.9,when,1.6236721,-0.010459237556427858,A053
149.18,when,-0.0023819325,-0.010671289957468688,A062
149.2,when,1.0991817,-0.010686423435774972,A070
149.21,when,-0.18794729,-0.01069398951962286,A055
149.28,when,1.5284538,-0.010746939878895967,A076
149.33,when,0.4526212,-0.010784748469576555,A043
149.72,when,-0.5340449,-0.01107928170721495,A103
149.75,when,-0.5239091,-0.011101910714998331,A077
149.87,when,-0.3660474,-0.011192387691320804,A109
149.93,when,1.2568436,-0.01123760276546093,A088
149.99,when,0.55721027,-0.011282802244610646,A094
150.22,when,-0.31006965,-0.011455922637998328,A101
150.41,when,1.4994364,-0.011598762840863808,A102
150.46,when,-0.45172146,-0.011636326505308103,A030
150.8,when,-0.51415277,-0.011891474274075331,A016
150.87,when,0.828471,-0.01194394308747071,A018
151.52,when,-0.7161405,-0.012430152902956682,A045
151.93,when,0.14022826,-0.012735913893292206,A059
152.12,when,-0.28900594,-0.012877366470567253,A108
152.47,when,-0.41800168,-0.01313753799785089,A035
152.89,when,1.5159682,-0.013449063553228169,A038
153.27,when,-0.4978921,-0.01373028330760373,A052
153.27,when,-0.2828639,-0.01373028330760373,A071
154.53,when,-0.46736154,-0.014658454290600531,A081
154.76,when,1.2304523,-0.014827175082510635,A019
154.89,when,-0.4359131,-0.014922443008878461,A072
155.27,when,1.1890637,-0.01520052204439526,A044
155.59,when,-0.53430504,-0.015434237057463385,A068
156.21,when,-0.50869435,-0.0158858771946202,A064
162.51,when,-0.23278973,-0.020388963322549025,A084
164.93,when,-0.79833627,-0.02207840191164112,A066
166.33,when,-0.36329967,-0.023045909851799662,A012
166.87,when,-0.50624204,-0.02341719085479066,A012
168.33,when,1.4573243,-0.024415789625529816,A033
168.86,when,0.097040385,-0.024776420338237015,A049
169.55,when,1.2211847,-0.02524443856359615,A086
170.25,when,-0.39582023,-0.02571753783283004,A082
170.65,when,-0.061538562,-0.025987115413619533,A085
187.43,when,-0.60172194,-0.036823621902545844,A065
194.42,when,0.7509921,-0.04108607978126244,A079
244.53,when,-0.57930595,-0.06815317725741288,A075
246.24,when,0.8005496,-0.06898504777713554,A039
1.0,where,2.4439983,0.6129864279993811,A010
1.0,where,0.9860436,0.6129864279993811,A011
1.0,where,1.4285018,0.6129864279993811,A012
1.0,where,0.09202722,0.6129864279993811,A013
1.0,where,0.840902,0.6129864279993811,A014
1.0,where,1.7240337,0.6129864279993811,A015
1.0,where,1.42478,0.6129864279993811,A016
1.0,where,0.014488589,0.6129864279993811,A017
1.0,where,0.33654568,0.6129864279993811,A018
1.0,where,-0.6979575,0.6129864279993811,A019
1.0,where,-0.079359196,0.6129864279993811,A020
1.0,where,1.2243092,0.6129864279993811,A021
1.0,where,-0.02021975,0.6129864279993811,A022
1.0,where,0.8410934,0.6129864279993811,A023
1.0,where,0.4682902,0.6129864279993811,A024
1.0,where,1.0470951,0.6129864279993811,A025
1.0,where,1.0557629,0.6129864279993811,A026
1.0,where,0.8734448,0.6129864279993811,A027
1.0,where,1.5852748,0.6129864279993811,A028
1.0,where,1.8794568,0.6129864279993811,A029
1.0,where,0.21859212,0.6129864279993811,A030
1.0,where,2.1835008,0.6129864279993811,A031
1.0,where,0.7973815,0.6129864279993811,A032
1.0,where,0.22796804,0.6129864279993811,A033
1.0,where,1.6937131,0.6129864279993811,A034
1.0,where,-0.11286555,0.6129864279993811,A035
1.0,where,1.2830837,0.6129864279993811,A036
1.0,where,1.2661066,0.6129864279993811,A037
1.0,where,1.1532568,0.6129864279993811,A038
1.0,where,2.261533,0.6129864279993811,A039
1.0,where,-0.43747115,0.6129864279993811,A040
1.0,where,1.3058646,0.6129864279993811,A041
1.0,where,-0.90481186,0.6129864279993811,A042
1.0,where,1.1258926,0.6129864279993811,A043
1.0,where,-0.071484536,0.6129864279993811,A044
1.0,where,-0.8901351,0.6129864279993811,A045
1.0,where,-0.7594207,0.6129864279993811,A046
1.0,where,-0.77400184,0.6129864279993811,A047
1.0,where,1.2967834,0.6129864279993811,A048
1.0,where,2.1550138,0.6129864279993811,A049
1.0,where,-0.27281812,0.6129864279993811,A050
1.0,where,1.7481024,0.6129864279993811,A051
1.0,where,0.27368045,0.6129864279993811,A052
1.0,where,1.3134335,0.6129864279993811,A053
1.0,where,0.44365084,0.6129864279993811,A054
1.0,where,0.2548027,0.6129864279993811,A055
1.0,where,0.53407556,0.6129864279993811,A056
1.0,where,0.5566227,0.6129864279993811,A057
1.0,where,1.0633141,0.6129864279993811,A058
1.0,where,0.8121099,0.6129864279993811,A059
1.0,where,-0.18527703,0.6129864279993811,A060
1.0,where,2.4665449,0.6129864279993811,A061
1.0,where,1.5600666,0.6129864279993811,A062
1.0,where,0.9488983,0.6129864279993811,A063
1.0,where,0.6850892,0.6129864279993811,A064
1.0,where,-2.1264358,0.6129864279993811,A065
1.0,where,0.4814991,0.6129864279993811,A066
1.0,where,0.5986335,0.6129864279993811,A067
1.0,where,1.186578,0.6129864279993811,A068
1.0,where,-0.96561235,0.6129864279993811,A069
1.0,where,0.66849816,0.6129864279993811,A070
1.0,where,1.1825029,0.6129864279993811,A071
1.0,where,0.9963321,0.6129864279993811,A072
1.0,where,0.8587265,0.6129864279993811,A073
1.0,where,1.0983253,0.6129864279993811,A074
1.0,where,0.7470089,0.6129864279993811,A075
1.0,where,-0.44263244,0.6129864279993811,A076
1.0,where,1.0192841,0.6129864279993811,A077
1.0,where,0.07454012,0.6129864279993811,A078
1.0,where,0.53766596,0.6129864279993811,A079
1.0,where,0.38280243,0.6129864279993811,A080
1.0,where,0.50441945,0.6129864279993811,A081
1.0,where,0.35655326,0.6129864279993811,A082
1.0,where,2.0168736,0.6129864279993811,A083
1.0,where,0.5691112,0.6129864279993811,A084
1.0,where,0.2899799,0.6129864279993811,A085
1.0,where,0.97849166,0.6129864279993811,A086
1.0,where,1.2821014,0.6129864279993811,A087
1.0,where,2.1475084,0.6129864279993811,A088
1.0,where,1.5649729,0.6129864279993811,A089
1.0,where,0.099213794,0.6129864279993811,A090
1.0,where,0.7014804,0.6129864279993811,A091
1.0,where,-0.13686992,0.6129864279993811,A092
1.0,where,0.44534478,0.6129864279993811,A093
1.0,where,-0.71144027,0.6129864279993811,A094
1.0,where,1.4802225,0.6129864279993811,A095
1.0,where,-0.4121188,0.6129864279993811,A096
1.0,where,0.14475676,0.6129864279993811,A097
1.0,where,0.8269297,0.6129864279993811,A098
1.0,where,1.0796213,0.6129864279993811,A099
1.0,where,-0.19057651,0.6129864279993811,A100
1.0,where,-0.9462252,0.6129864279993811,A101
1.0,where,-0.024540316,0.6129864279993811,A102
1.0,where,1.5713539,0.6129864279993811,A103
1.0,where,1.6869882,0.6129864279993811,A104
1.0,where,0.7042392,0.6129864279993811,A105
1.0,where,1.314505,0.6129864279993811,A106
1.0,where,-0.7827122,0.6129864279993811,A107
1.0,where,-0.46580803,0.6129864279993811,A108
1.0,where,-0.24901082,0.6129864279993811,A109
16.9,where,1.1336492,0.33554250213939657,A054
17.16,where,-0.11357858,0.3319709331668385,A051
20.61,where,0.9758614,0.2866045845609542,A017
21.63,where,-0.28614074,0.27386265105324026,A036
21.9,where,0.59148264,0.2705374545562022,A010
21.98,where,0.7603441,0.26955596685247024,A063
22.09,where,0.28671375,0.26820920594539754,A093
22.2,where,-0.13521343,0.26686565543685664,A091
22.6,where,0.20594147,0.2620068393852729,A104
22.64,where,0.06214906,0.26152325362292717,A106
22.77,where,0.5544501,0.259954459284162,A105
22.82,where,-0.25359893,0.2593522376525134,A028
22.83,where,-0.70090806,0.25923187050385776,A092
22.96,where,-0.7664266,0.25766943230768585,A058
22.98,where,-0.15374868,0.25742944117293876,A094
23.24,where,1.0685252,0.2543188201468873,A055
23.33,where,1.87031,0.25324605413772416,A025
23.35,where,-0.52560335,0.25300793872588606,A066
23.46,where,-0.5633802,0.2517000991166318,A047
23.47,where,-0.18614894,0.2515813549528222,A086
23.54,where,-0.24209194,0.2507508455508782,A090
23.69,where,1.980908,0.24897529277057737,A015
23.7,where,1.2943444,0.24885712122775272,A037
23.91,where,0.15703231,0.24638122505923105,A048
24.15,where,0.49875164,0.24356488355176215,A022
24.25,where,0.25979045,0.24239554875175187,A070
24.25,where,2.4879174,0.24239554875175187,A088
24.32,where,-1.4042654,0.24157845547411755,A046
24.37,where,-0.57904583,0.24099554181016397,A097
24.49,where,-0.88762873,0.2395990038135506,A096
24.51,where,1.4209598,0.23936658353337542,A085
24.57,where,0.20441371,0.23866989720061693,A011
24.65,where,-1.060476,0.23774231966735004,A109
24.66,where,-1.1997546,0.23762647973858197,A045
24.73,where,-0.5890776,0.23681626618904497,A050
24.77,where,-0.6685766,0.2363538094070481,A013
24.78,where,-0.7836676,0.2362382544765691,A057
24.87,where,1.1582936,0.23519932483412212,A060
24.96,where,-1.4912251,0.2341623067468346,A069
25.15,where,1.00285,0.23197929224376204,A083
25.6,where,-0.31520778,0.22684247436471489,A012
25.62,where,0.6062357,0.22661525437718372,A043
25.63,where,-0.37005034,0.22650167872512425,A023
25.66,where,1.7318953,0.22616108902510063,A014
25.77,where,0.446704,0.22491401803743935,A098
26.08,where,0.952347,0.2214143183974914,A034
26.11,where,-0.3025957,0.22107678819191276,A079
26.17,where,0.16946432,0.22040233357839678,A078
26.22,where,-1.5480853,0.21984090393596062,A107
26.26,where,0.06511351,0.2193921625337228,A040
26.48,where,0.11092596,0.21693045090307128,A026
26.85,where,-0.15119976,0.21281439405405353,A020
27.12,where,-0.65311587,0.20982964301100288,A049
27.25,where,-0.18040624,0.20839815855904242,A084
27.26,where,-1.0943544,0.2082881948143883,A103
27.3,where,-0.7997155,0.20784855425275373,A076
27.61,where,-0.9090442,0.20445291783966105,A108
27.97,where,1.3607811,0.2005351012974723,A082
28.26,where,0.3406542,0.19739876854325014,A027
28.43,where,0.4782135,0.19556831017355408,A029
28.65,where,1.4364381,0.19320827212845879,A039
28.68,where,0.6729385,0.1928872130645576,A075
28.69,where,-1.2111,0.19278023400540809,A019
28.75,where,1.3544149,0.19213878571374665,A099
28.93,where,-1.2185562,0.19021880938965274,A042
29.03,where,0.5524726,0.18915497522813815,A080
29.12,where,-0.55277234,0.18819923829767554,A101
29.13,where,1.2355605,0.18809314527685636,A102
29.16,where,0.45576963,0.18777498598450287,A033
29.33,where,0.24436297,0.18597546789756994,A074
29.57,where,0.12924328,0.18344471339025292,A024
29.71,where,-0.3401414,0.1819736707207076,A095
29.91,where,-1.3370378,0.1798788191307418,A067
30.21,where,0.61569417,0.17675106875412666,A021
30.4,where,1.1245613,0.1747791002095295,A059
30.49,where,0.117177755,0.17384741250670466,A068
30.92,where,0.37755665,0.16941715034491106,A071
31.07,where,1.1883459,0.16787986644405015,A087
31.14,where,0.9044729,0.16716389970226597,A100
31.39,where,-0.18483032,0.16461427456621652,A081
31.76,where,0.0042204764,0.16086187036071406,A052
31.78,where,-1.2771462,0.16065974765048344,A041
32.14,where,1.0718217,0.1570338791463027,A089
32.31,where,-0.8308915,0.15532973806779002,A065
32.41,where,0.23107058,0.1543297037893981,A031
32.71,where,0.9613449,0.15134020329704637,A053
32.85,where,0.5182861,0.1499505110818797,A016
32.95,where,1.2273304,0.1489599674676293,A030
33.61,where,0.36599728,0.14246568030276036,A056
33.76,where,0.3808361,0.1410000839890986,A072
34.03,where,0.034030903,0.13837157630965485,A018
35.16,where,0.91655695,0.1275018877093677,A061
37.65,where,0.5197236,0.10426522659685733,A064
44.69,where,0.1418573,0.043320860922004364,A062
44.76,where,0.78530264,0.04274678532489225,A035
47.66,where,-0.3498922,0.01946337786690406,A044
53.88,where,-0.15604849,-0.027450291614147554,A077
57.18,where,-0.19438347,-0.05084033556269585,A032
61.28,where,0.13619477,-0.07861044337976147,A017
64.94,where,0.5975626,-0.10229486210358926,A043
65.63,where,-0.5669623,-0.1066505675839772,A051
66.08,where,0.39107776,-0.10947321693291298,A106
66.28,where,0.050771274,-0.11072320451875214,A058
66.66,where,-0.20244986,-0.11309057049673249,A073
66.9,where,0.21029665,-0.11458064187735288,A073
68.96,where,-0.15494189,-0.12721094842190167,A108
69.46,where,-0.32355082,-0.13023433927564182,A105
69.99,where,0.14207737,-0.13342152473182423,A063
70.22,where,0.56649524,-0.134799054873271,A093
70.56,where,0.22653097,-0.13682925643581986,A014
70.59,where,1.7067914,-0.1370080412656894,A015
70.83,where,0.8254244,-0.13843628193224794,A097
71.17,where,-0.09701187,-0.1404534474357914,A109
71.19,where,-2.1615133,-0.14057187970591362,A096
71.28,where,-1.7008954,-0.14110451717327935,A040
71.31,where,-0.4578089,-0.14128195119691925,A092
71.37,where,-1.4312079,-0.1416366517570449,A075
71.4,where,0.025584096,-0.1418139183637704,A085
71.45,where,-1.1850315,-0.1421092388690533,A107
71.46,where,-0.27181906,-0.14216828440589824,A056
71.47,where,-0.31800184,-0.14222732375769764,A036
71.56,where,-0.090858296,-0.14275839981049018,A031
71.85,where,-0.34703606,-0.1444662487711526,A038
71.93,where,-0.03165805,-0.14493647023668976,A030
72.08,where,0.3974338,-0.14581707950614609,A037
72.17,where,-0.22750992,-0.14634478540091847,A042
72.2,where,0.038829546,-0.14652057762715112,A023
72.23,where,-1.20582,-0.14669631504106911,A045
72.26,where,-0.15333362,-0.1468719976768429,A028
72.3,where,-1.0444946,-0.14710615603976104,A078
72.55,where,-0.74633425,-0.1485674458690591,A011
72.6,where,0.8525857,-0.14885924974378212,A033
72.62,where,0.2628214,-0.14897592900544235,A104
72.8,where,-0.2785365,-0.1500249568220703,A087
72.83,where,1.302544,-0.15019960512324695,A054
72.86,where,0.9468073,-0.1503741993230335,A038
72.87,where,0.37515318,-0.1504323853728906,A080
72.94,where,0.022343142,-0.15083951961484074,A025
73.02,where,-0.60411704,-0.15130445605814763,A074
73.05,where,-1.4292107,-0.15147870839264335,A046
73.19,where,-1.4671184,-0.1522911743900185,A067
73.64,where,-0.8887421,-0.1548947680682278,A091
73.79,where,-0.813506,-0.15575996678201237,A066
73.83,where,-0.71654075,-0.15599046230569835,A057
74.0,where,-0.8762622,-0.156969018024568,A079
74.19,where,0.43332618,-0.15806069115828628,A021
74.28,where,-0.020196838,-0.15857706240048638,A034
74.3,where,0.36194983,-0.15869174734776104,A083
74.46,where,0.051550657,-0.1596083877960943,A022
74.48,where,-0.15719408,-0.15972286310296452,A055
74.58,where,-0.48679298,-0.16029489113485107,A027
74.88,where,-0.8135321,-0.16200750008379539,A076
74.91,where,0.62272197,-0.16217847511056932,A088
75.21,where,-1.5930067,-0.16388537881200205,A101
75.27,where,-0.42207742,-0.1642261401110386,A102
75.34,where,0.22922672,-0.16462343474508784,A100
75.46,where,0.8867782,-0.1653038603868074,A026
75.71,where,0.3973795,-0.16671878097585494,A082
75.74,where,0.3539766,-0.16688833299661857,A041
76.21,where,-1.4280683,-0.16953801040056782,A094
76.85,where,-0.9876903,-0.17312616804529246,A047
78.25,where,-0.95550704,-0.1808965209554908,A020
78.28,where,-0.3428614,-0.18106186173937958,A053
78.36,where,0.16106999,-0.18150253351432077,A077
78.57,where,-0.12090313,-0.1826576603130479,A099
78.76,where,-0.40075338,-0.18370073899748646,A095
78.84,where,1.1578248,-0.18413935316081897,A098
79.34,where,0.5249375,-0.1868729853090011,A089
79.66,where,0.24629961,-0.18861557737211954,A013
79.75,where,-0.81586957,-0.18910471221241748,A069
79.78,where,1.553987,-0.18926766287266814,A059
79.96,where,-0.6371901,-0.19024437873141042,A071
79.98,where,-0.4592081,-0.19035279830882218,A035
80.13,where,1.1800628,-0.19116528103772548,A081
80.16,where,0.46258765,-0.19132763713028933,A032
80.24,where,-1.4175515,-0.19176035820447201,A103
80.64,where,0.08904186,-0.1939189942075129,A016
80.88,where,-0.091231495,-0.19521021853271014,A010
80.98,where,-0.083795846,-0.19574735682880887,A052
81.15,where,-0.019427864,-0.19665931875760215,A048
81.92,where,-0.5671378,-0.2007715913425924,A070
82.55,where,0.4243972,-0.20411400315252498,A061
82.98,where,0.610876,-0.20638400335226414,A068
82.99,where,0.03945113,-0.20643668542655924,A064
83.54,where,-0.72129774,-0.20932664229469203,A072
83.64,where,-0.6435525,-0.20985050065700533,A018
83.68,where,-1.4745452,-0.21005990774521682,A019
91.47,where,0.1628256,-0.24942695405246978,A024
91.63,where,-1.3810043,-0.25020738747383486,A044
91.97,where,0.03166853,-0.2518622290623854,A084
92.72,where,-0.45045272,-0.25549552522831254,A062
93.26,where,1.4485718,-0.2580970714540107,A029
93.39,where,-0.81224996,-0.2587215802951211,A050
94.68,where,-0.6168478,-0.2648814139730577,A060
95.42,where,-1.0358795,-0.2683848119551069,A090
98.84,where,0.62716204,-0.2842991653900528,A039
106.41,where,-2.107138,-0.31800395148526794,A065
111.38,where,0.5108627,-0.33908460787123995,A049
136.83,where,1.423274,-0.4361749243084657,A054
137.74,where,-0.8030515,-0.4393549770514169,A025
138.91,where,-0.9400507,-0.4434174276012813,A028
140.08,where,-1.1616063,-0.4474508062660225,A078
140.12,where,0.9916159,-0.4475881905863708,A073
140.22,where,-1.6760168,-0.44793150494883915,A069
140.39,where,0.7931139,-0.448514659860084,A021
140.49,where,-0.036762077,-0.4488574105222146,A017
140.95,where,0.5191052,-0.4504313844619658,A093
141.09,where,-0.39704204,-0.4509095488586092,A063
141.71,where,0.03178843,-0.4530222713221322,A022
141.84,where,0.21180752,-0.4534642589320961,A041
142.61,where,-0.9598613,-0.45607510289689857,A091
143.14,where,0.75251937,-0.4578651757775814,A029
143.48,where,-1.0194858,-0.4590105381841095,A058
143.51,where,1.0466882,-0.45911148791507644,A099
143.53,where,-1.4403187,-0.45917877769207116,A040
143.66,where,-0.20977189,-0.45961596553156914,A037
143.66,where,-1.2287564,-0.45961596553156914,A096
143.85,where,-0.6049658,-0.46025432298154517,A031
143.85,where,-1.1686301,-0.46025432298154517,A036
143.91,where,0.17548531,-0.46045575942809164,A060
144.07,where,-1.1617507,-0.4609925715850479,A090
144.19,where,-1.208704,-0.4613948454412526,A067
