composite_ID,UID,test,TSVR_hours,log_TSVR,Paradigm,theta_confidence,Age,Age_c
A066_T2,A066,T2,23.35,3.192531849528599,ICR,-0.22459124,47.0,2.4299999999999997
A066_T3,A066,T3,73.79,4.314684186203576,ICR,-0.82480985,47.0,2.4299999999999997
A066_T4,A066,T4,164.93,5.111566012674697,ICR,-1.3002876,47.0,2.4299999999999997
A067_T1,A067,T1,1.0,0.6931471805599453,ICR,-0.08735957,48.0,3.4299999999999997
A067_T2,A067,T2,29.91,3.431079756144025,ICR,-1.189937,48.0,3.4299999999999997
A067_T3,A067,T3,73.19,4.306629370201435,ICR,-1.7396178,48.0,3.4299999999999997
A067_T4,A067,T4,144.19,4.978043229495596,ICR,-2.7244117,48.0,3.4299999999999997
A068_T1,A068,T1,1.0,0.6931471805599453,ICR,1.9567066,49.0,4.43
A068_T2,A068,T2,30.49,3.449670035112933,ICR,1.7345271,49.0,4.43
A068_T3,A068,T3,82.98,4.430578675256047,ICR,1.0039537,49.0,4.43
A068_T4,A068,T4,155.59,5.053630924557352,ICR,0.6047234,49.0,4.43
A069_T1,A069,T1,1.0,0.6931471805599453,ICR,0.2178154,46.0,1.4299999999999997
A069_T2,A069,T2,24.96,3.2565568918358894,ICR,-1.8280646,46.0,1.4299999999999997
A069_T3,A069,T3,79.75,4.391357962102766,ICR,-2.3213644,46.0,1.4299999999999997
A069_T4,A069,T4,140.22,4.950318958088201,ICR,-1.8940225,46.0,1.4299999999999997
A070_T1,A070,T1,1.0,0.6931471805599453,ICR,0.053047385,52.0,7.43
A070_T2,A070,T2,24.25,3.228826155721369,ICR,-0.41549727,52.0,7.43
A070_T3,A070,T3,81.92,4.417876287567579,ICR,-1.2382236,52.0,7.43
A070_T4,A070,T4,149.2,5.011967739330034,ICR,-1.9381272,52.0,7.43
A071_T1,A071,T1,1.0,0.6931471805599453,ICR,1.1834959,50.0,5.43
A071_T2,A071,T2,30.92,3.463232772581608,ICR,0.20754829,50.0,5.43
A071_T3,A071,T3,79.96,4.393955205539156,ICR,-0.32342947,50.0,5.43
A071_T4,A071,T4,153.27,5.038704314023848,ICR,-0.496301,50.0,5.43
A072_T1,A072,T1,1.0,0.6931471805599453,ICR,1.2909482,50.0,5.43
A072_T2,A072,T2,33.76,3.548467300397191,ICR,0.96018904,50.0,5.43
A072_T3,A072,T3,83.54,4.437224795138644,ICR,0.27655292,50.0,5.43
A072_T4,A072,T4,154.89,5.04915063032459,ICR,0.228681,50.0,5.43
A073_T1,A073,T1,1.0,0.6931471805599453,ICR,-0.011912393,51.0,6.43
A073_T2,A073,T2,66.66,4.214495163352562,ICR,-0.5494131,51.0,6.43
A073_T3,A073,T3,66.9,4.21803603456465,ICR,0.41062835,51.0,6.43
A073_T4,A073,T4,140.12,4.949610592258481,ICR,-0.06325653,51.0,6.43
A074_T1,A074,T1,1.0,0.6931471805599453,ICR,0.22425543,53.0,8.43
A074_T2,A074,T2,29.33,3.41213732170049,ICR,-0.07357515,53.0,8.43
A074_T3,A074,T3,73.02,4.30433532695801,ICR,-1.1605169,53.0,8.43
A074_T4,A074,T4,147.21,4.998630186968824,ICR,-0.70534277,53.0,8.43
A075_T1,A075,T1,1.0,0.6931471805599453,ICR,0.25650752,53.0,8.43
A075_T2,A075,T2,28.68,3.39047341829918,ICR,-0.076326095,53.0,8.43
A075_T3,A075,T3,71.37,4.281791848878036,ICR,-2.479294,53.0,8.43
A075_T4,A075,T4,244.53,5.5034191393614815,ICR,-0.7914052,53.0,8.43
A076_T1,A076,T1,1.0,0.6931471805599453,ICR,0.011467271,54.0,9.43
A076_T2,A076,T2,27.3,3.342861804649192,ICR,-0.6693772,54.0,9.43
A076_T3,A076,T3,74.88,4.3291531450668135,ICR,-0.80941916,54.0,9.43
A076_T4,A076,T4,149.28,5.0125002207057685,ICR,-2.078923,54.0,9.43
A077_T1,A077,T1,1.0,0.6931471805599453,ICR,0.86137056,52.0,7.43
A077_T2,A077,T2,53.88,4.00514898341763,ICR,-0.60999495,52.0,7.43
A077_T3,A077,T3,78.36,4.373994462976618,ICR,-0.5630085,52.0,7.43
A077_T4,A077,T4,149.75,5.015622835607295,ICR,-0.14273162,52.0,7.43
A078_T1,A078,T1,1.0,0.6931471805599453,ICR,-0.6496239,50.0,5.43
A078_T2,A078,T2,26.17,3.3021134234382563,ICR,-0.51811373,50.0,5.43
A078_T3,A078,T3,72.3,4.294560608892605,ICR,-0.9356141,50.0,5.43
A078_T4,A078,T4,140.08,4.949327105367852,ICR,-1.2324685,50.0,5.43
A079_T1,A079,T1,1.0,0.6931471805599453,ICR,0.45008323,50.0,5.43
A079_T2,A079,T2,26.11,3.299902663510574,ICR,0.10192483,50.0,5.43
A079_T3,A079,T3,74.0,4.31748811353631,ICR,-0.29391527,50.0,5.43
A079_T4,A079,T4,194.42,5.275151088516197,ICR,-0.7863824,50.0,5.43
A080_T1,A080,T1,1.0,0.6931471805599453,ICR,1.2543246,56.0,11.43
A080_T2,A080,T2,29.03,3.402196881995239,ICR,0.6493603,56.0,11.43
A080_T3,A080,T3,72.87,4.302306791540646,ICR,0.55945486,56.0,11.43
A080_T4,A080,T4,145.77,4.988866735623107,ICR,-0.2504773,56.0,11.43
A081_T1,A081,T1,1.0,0.6931471805599453,ICR,1.7120883,55.0,10.43
A081_T2,A081,T2,31.39,3.477849733183238,ICR,0.8169163,55.0,10.43
A081_T3,A081,T3,80.13,4.396052806406973,ICR,0.8096365,55.0,10.43
A081_T4,A081,T4,154.53,5.046838639056468,ICR,0.60688895,55.0,10.43
A082_T1,A082,T1,1.0,0.6931471805599453,ICR,0.36016914,58.0,13.43
A082_T2,A082,T2,27.97,3.366260811781259,ICR,-0.14940405,58.0,13.43
A082_T3,A082,T3,75.71,4.3400320779712045,ICR,-0.33883625,58.0,13.43
A082_T4,A082,T4,170.25,5.143124477142335,ICR,-0.8717962,58.0,13.43
A083_T1,A083,T1,1.0,0.6931471805599453,ICR,1.0232692,58.0,13.43
A083_T2,A083,T2,25.15,3.263849190510932,ICR,0.2237928,58.0,13.43
A083_T3,A083,T3,74.3,4.321480134805848,ICR,0.7902919,58.0,13.43
A083_T4,A083,T4,144.91,4.982989993275931,ICR,0.6548216,58.0,13.43
A084_T1,A084,T1,1.0,0.6931471805599453,ICR,0.0942295,59.0,14.43
A084_T2,A084,T2,27.25,3.34109345759245,ICR,-1.2267299,59.0,14.43
A084_T3,A084,T3,91.97,4.532276860467767,ICR,-0.9199654,59.0,14.43
A084_T4,A084,T4,162.51,5.096874150546495,ICR,-0.98407865,59.0,14.43
A085_T1,A085,T1,1.0,0.6931471805599453,ICR,0.5882821,58.0,13.43
A085_T2,A085,T2,24.51,3.23907053215372,ICR,0.85646826,58.0,13.43
A085_T3,A085,T3,71.4,4.282206299391671,ICR,0.25208306,58.0,13.43
A085_T4,A085,T4,170.65,5.145457519903701,ICR,-0.35249794,58.0,13.43
A086_T1,A086,T1,1.0,0.6931471805599453,ICR,1.2994559,58.0,13.43
A086_T2,A086,T2,23.47,3.19744787745458,ICR,1.2216839,58.0,13.43
A086_T3,A086,T3,145.29,4.985590952989995,ICR,0.3392646,58.0,13.43
A086_T4,A086,T4,169.55,5.139028508864655,ICR,0.4116722,58.0,13.43
A087_T1,A087,T1,1.0,0.6931471805599453,ICR,1.0667453,59.0,14.43
A087_T2,A087,T2,31.07,3.467921013705064,ICR,0.45108894,59.0,14.43
A087_T3,A087,T3,72.8,4.301358731606427,ICR,-0.20934886,59.0,14.43
A087_T4,A087,T4,144.2,4.978112102390695,ICR,-0.06772582,59.0,14.43
A088_T1,A088,T1,1.0,0.6931471805599453,ICR,0.48574328,56.0,11.43
A088_T2,A088,T2,24.25,3.228826155721369,ICR,0.86643255,56.0,11.43
A088_T3,A088,T3,74.91,4.3295484280286765,ICR,0.6058962,56.0,11.43
A088_T4,A088,T4,149.93,5.016816153171337,ICR,0.9122748,56.0,11.43
A089_T1,A089,T1,1.0,0.6931471805599453,ICR,1.0924897,56.0,11.43
A089_T2,A089,T2,32.14,3.500741011998417,ICR,0.83519655,56.0,11.43
A089_T3,A089,T3,79.34,4.386267628931136,ICR,0.36873698,56.0,11.43
A089_T4,A089,T4,146.96,4.996941966964253,ICR,-0.17914268,56.0,11.43
A090_T1,A090,T1,1.0,0.6931471805599453,ICR,-0.5558622,61.0,16.43
A090_T2,A090,T2,23.54,3.2003044392827653,ICR,-0.4637177,61.0,16.43
A090_T3,A090,T3,95.42,4.568713648977476,ICR,-1.6654353,61.0,16.43
A090_T4,A090,T4,144.07,4.977216384550811,ICR,-1.1761612,61.0,16.43
A091_T1,A091,T1,1.0,0.6931471805599453,ICR,0.971743,63.0,18.43
A091_T2,A091,T2,22.2,3.1441522786722644,ICR,0.11931093,63.0,18.43
A091_T3,A091,T3,73.64,4.312676556539088,ICR,0.06051966,63.0,18.43
A091_T4,A091,T4,142.61,4.967101292072528,ICR,-0.037332606,63.0,18.43
A092_T1,A092,T1,1.0,0.6931471805599453,ICR,-0.017206796,60.0,15.43
A092_T2,A092,T2,22.83,3.170945291110651,ICR,0.21290813,60.0,15.43
A092_T3,A092,T3,71.31,4.28096243218686,ICR,-0.6632526,60.0,15.43
A092_T4,A092,T4,146.16,4.991520430236574,ICR,-0.8454786,60.0,15.43
A093_T1,A093,T1,1.0,0.6931471805599453,ICR,1.6392581,64.0,19.43
A093_T2,A093,T2,22.09,3.139399623366404,ICR,0.5346178,64.0,19.43
A093_T3,A093,T3,70.22,4.265773677849632,ICR,0.30047214,64.0,19.43
A093_T4,A093,T4,140.95,4.95547488291898,ICR,-0.033324357,64.0,19.43
A094_T1,A094,T1,1.0,0.6931471805599453,ICR,-0.22156443,60.0,15.43
A094_T2,A094,T2,22.98,3.177220149599368,ICR,0.09372848,60.0,15.43
A094_T3,A094,T3,76.21,4.3465289823207245,ICR,-0.9236922,60.0,15.43
A094_T4,A094,T4,149.99,5.017213609456379,ICR,-1.2471673,60.0,15.43
A095_T1,A095,T1,1.0,0.6931471805599453,ICR,1.4465396,61.0,16.43
A095_T2,A095,T2,29.71,3.424588334452731,ICR,0.12559599,61.0,16.43
A095_T3,A095,T3,78.76,4.379022125653583,ICR,0.4132524,61.0,16.43
A095_T4,A095,T4,148.79,5.009234313180627,ICR,-0.2102375,61.0,16.43
A096_T1,A096,T1,1.0,0.6931471805599453,ICR,1.1729198,60.0,15.43
A096_T2,A096,T2,24.49,3.238286218388024,ICR,0.23571551,60.0,15.43
A096_T3,A096,T3,71.19,4.279301532151069,ICR,0.564504,60.0,15.43
A096_T4,A096,T4,143.66,4.974386161421135,ICR,0.68806946,60.0,15.43
A097_T1,A097,T1,1.0,0.6931471805599453,ICR,-0.85254127,64.0,19.43
A097_T2,A097,T2,24.37,3.2335673736111907,ICR,-0.8644897,64.0,19.43
A097_T3,A097,T3,70.83,4.27430221608671,ICR,-0.52847946,64.0,19.43
A097_T4,A097,T4,144.85,4.98257869631373,ICR,-1.1819931,64.0,19.43
A098_T1,A098,T1,1.0,0.6931471805599453,ICR,0.89016825,60.0,15.43
A098_T2,A098,T2,25.77,3.2872818575322613,ICR,0.18406117,60.0,15.43
A098_T3,A098,T3,78.84,4.380024632003209,ICR,0.77039176,60.0,15.43
A098_T4,A098,T4,146.29,4.992403432501452,ICR,0.48113236,60.0,15.43
A099_T1,A099,T1,1.0,0.6931471805599453,ICR,0.9500438,63.0,18.43
A099_T2,A099,T2,28.75,3.392829131991639,ICR,1.1148117,63.0,18.43
A099_T3,A099,T3,78.57,4.376637137389444,ICR,0.9912004,63.0,18.43
A099_T4,A099,T4,143.51,4.973348709310239,ICR,1.5077595,63.0,18.43
A100_T1,A100,T1,1.0,0.6931471805599453,ICR,1.1576971,66.0,21.43
A100_T2,A100,T2,31.14,3.4701013603093664,ICR,1.0374577,66.0,21.43
A100_T3,A100,T3,75.34,4.335197047317084,ICR,0.93366724,66.0,21.43
A100_T4,A100,T4,146.8,4.995860008514102,ICR,0.487795,66.0,21.43
A101_T1,A101,T1,1.0,0.6931471805599453,ICR,-0.3810855,69.0,24.43
A101_T2,A101,T2,29.12,3.405189402931693,ICR,-0.834202,69.0,24.43
A101_T3,A101,T3,75.21,4.333492687678026,ICR,-1.9125223,69.0,24.43
A101_T4,A101,T4,150.22,5.018735730130124,ICR,-1.6894242,69.0,24.43
A102_T1,A102,T1,1.0,0.6931471805599453,ICR,0.4600525,68.0,23.43
A102_T2,A102,T2,29.13,3.40552135314221,ICR,0.15757172,68.0,23.43
A102_T3,A102,T3,75.27,4.334279676176148,ICR,-0.4673339,68.0,23.43
A102_T4,A102,T4,150.41,5.019991389020281,ICR,-0.1657483,68.0,23.43
A103_T1,A103,T1,1.0,0.6931471805599453,ICR,-2.3211286,68.0,23.43
A103_T2,A103,T2,27.26,3.3414473772563813,ICR,-2.5421531,68.0,23.43
A103_T3,A103,T3,80.24,4.397407736712184,ICR,-2.7891552,68.0,23.43
A103_T4,A103,T4,149.72,5.015423810828053,ICR,-2.8055694,68.0,23.43
A104_T1,A104,T1,1.0,0.6931471805599453,ICR,1.4719104,66.0,21.43
A104_T2,A104,T2,22.6,3.1612467120315646,ICR,0.7074917,66.0,21.43
A104_T3,A104,T3,72.62,4.298916727950875,ICR,-0.2936256,66.0,21.43
A104_T4,A104,T4,145.78,4.9889348671169165,ICR,-2.2986536,66.0,21.43
A105_T1,A105,T1,1.0,0.6931471805599453,ICR,1.8173543,68.0,23.43
A105_T2,A105,T2,22.77,3.1684242813721024,ICR,1.0095627,68.0,23.43
A105_T3,A105,T3,69.46,4.255045172913092,ICR,0.25031412,68.0,23.43
A105_T4,A105,T4,146.2,4.991792206294776,ICR,0.10499896,68.0,23.43
A106_T1,A106,T1,1.0,0.6931471805599453,ICR,0.96756464,66.0,21.43
A106_T2,A106,T2,22.64,3.162940192537897,ICR,-0.16267148,66.0,21.43
A106_T3,A106,T3,66.08,4.205885936955008,ICR,0.22450134,66.0,21.43
A106_T4,A106,T4,147.13,4.998090266593961,ICR,-0.30677706,66.0,21.43
A107_T1,A107,T1,1.0,0.6931471805599453,ICR,-2.5600975,70.0,25.43
A107_T2,A107,T2,26.22,3.30395199722332,ICR,-0.5183722,70.0,25.43
A107_T3,A107,T3,71.45,4.282896668766692,ICR,-0.6566056,70.0,25.43
A107_T4,A107,T4,145.95,4.990092392864926,ICR,-1.5185736,70.0,25.43
A108_T1,A108,T1,1.0,0.6931471805599453,ICR,-0.982654,69.0,24.43
A108_T2,A108,T2,27.61,3.3537563070620187,ICR,-1.5333081,69.0,24.43
A108_T3,A108,T3,68.96,4.247923650150401,ICR,-0.8005817,69.0,24.43
A108_T4,A108,T4,152.12,5.031221927704644,ICR,-0.52236193,69.0,24.43
A109_T1,A109,T1,1.0,0.6931471805599453,ICR,0.8492277,68.0,23.43
A109_T2,A109,T2,24.65,3.2445435716167785,ICR,-0.16662544,68.0,23.43
A109_T3,A109,T3,71.17,4.279024447084182,ICR,0.7241619,68.0,23.43
A109_T4,A109,T4,149.87,5.016418538851983,ICR,0.25088716,68.0,23.43
A010_T1,A010,T1,1.0,0.6931471805599453,IRE,0.89889574,22.0,-22.57
A010_T2,A010,T2,21.9,3.131136910560194,IRE,0.5221212,22.0,-22.57
A010_T3,A010,T3,80.88,4.405254760793088,IRE,-0.5278075,22.0,-22.57
A010_T4,A010,T4,145.31,4.985727658390071,IRE,-0.39336953,22.0,-22.57
A011_T1,A011,T1,1.0,0.6931471805599453,IRE,2.2161264,21.0,-23.57
A011_T2,A011,T2,24.57,3.241419789303096,IRE,0.5941408,21.0,-23.57
A011_T3,A011,T3,72.55,4.297965447047447,IRE,0.43039462,21.0,-23.57
A011_T4,A011,T4,148.85,5.009634793762673,IRE,-0.25729156,21.0,-23.57
A012_T1,A012,T1,1.0,0.6931471805599453,IRE,1.2449586,21.0,-23.57
A012_T2,A012,T2,25.6,3.2809112157876537,IRE,0.25953066,21.0,-23.57
A012_T3,A012,T3,166.33,5.119967910506483,IRE,0.5262805,21.0,-23.57
A012_T4,A012,T4,166.87,5.123189870334323,IRE,0.039174035,21.0,-23.57
A013_T1,A013,T1,1.0,0.6931471805599453,IRE,0.40155345,22.0,-22.57
A013_T2,A013,T2,24.77,3.2492110246642736,IRE,-0.44230616,22.0,-22.57
A013_T3,A013,T3,79.66,4.390242789445222,IRE,0.6416035,22.0,-22.57
A013_T4,A013,T4,147.13,4.998090266593961,IRE,-0.85741687,22.0,-22.57
A014_T1,A014,T1,1.0,0.6931471805599453,IRE,1.4668857,22.0,-22.57
A014_T2,A014,T2,25.66,3.2831643147505627,IRE,1.6917746,22.0,-22.57
A014_T3,A014,T3,70.56,4.270536258640519,IRE,0.9119112,22.0,-22.57
A014_T4,A014,T4,148.87,5.009768251656904,IRE,0.41562644,22.0,-22.57
A015_T1,A015,T1,1.0,0.6931471805599453,IRE,1.241775,23.0,-21.57
A015_T2,A015,T2,23.69,3.206398303357088,IRE,0.023206683,23.0,-21.57
A015_T3,A015,T3,70.59,4.270955399408094,IRE,-0.2768733,23.0,-21.57
A015_T4,A015,T4,146.54,4.9940993254561565,IRE,-0.1216132,23.0,-21.57
A016_T1,A016,T1,1.0,0.6931471805599453,IRE,0.9903557,21.0,-23.57
A016_T2,A016,T2,32.85,3.521938999358284,IRE,0.09756313,21.0,-23.57
A016_T3,A016,T3,80.64,4.402319337941644,IRE,-0.09194636,21.0,-23.57
A016_T4,A016,T4,150.8,5.02256386496153,IRE,-0.63657314,21.0,-23.57
A017_T1,A017,T1,1.0,0.6931471805599453,IRE,1.0411843,24.0,-20.57
A017_T2,A017,T2,20.61,3.073156170518794,IRE,1.9427347,24.0,-20.57
A017_T3,A017,T3,61.28,4.131640346965797,IRE,0.82866496,24.0,-20.57
A017_T4,A017,T4,140.49,4.952229043207861,IRE,0.4504775,24.0,-20.57
A018_T1,A018,T1,1.0,0.6931471805599453,IRE,0.54084283,23.0,-21.57
A018_T2,A018,T2,34.03,3.5562048372093957,IRE,0.30575442,23.0,-21.57
A018_T3,A018,T3,83.64,4.438406968109989,IRE,-0.98446405,23.0,-21.57
A018_T4,A018,T4,150.87,5.023024891742178,IRE,-1.331368,23.0,-21.57
A019_T1,A019,T1,1.0,0.6931471805599453,IRE,-0.03006588,20.0,-24.57
A019_T2,A019,T2,28.69,3.3908102887756684,IRE,-0.16665588,20.0,-24.57
A019_T3,A019,T3,83.68,4.4388794462666645,IRE,0.019782517,20.0,-24.57
A019_T4,A019,T4,154.76,5.048316361063944,IRE,-0.122398406,20.0,-24.57
A020_T1,A020,T1,1.0,0.6931471805599453,IRE,0.48487532,26.0,-18.57
A020_T2,A020,T2,26.85,3.326832966373293,IRE,0.42275703,26.0,-18.57
A020_T3,A020,T3,78.25,4.37260741275739,IRE,-0.2453548,26.0,-18.57
A020_T4,A020,T4,145.78,4.9889348671169165,IRE,-0.66510415,26.0,-18.57
A021_T1,A021,T1,1.0,0.6931471805599453,IRE,0.94722426,28.0,-16.57
A021_T2,A021,T2,30.21,3.440738556282688,IRE,0.8555971,28.0,-16.57
A021_T3,A021,T3,74.19,4.320018243389936,IRE,0.51634616,28.0,-16.57
A021_T4,A021,T4,140.39,4.951522029603749,IRE,0.16016604,28.0,-16.57
A022_T1,A022,T1,1.0,0.6931471805599453,IRE,-0.5599569,28.0,-16.57
A022_T2,A022,T2,24.15,3.224857896545748,IRE,-1.1506389,28.0,-16.57
A022_T3,A022,T3,74.46,4.323602714536165,IRE,-0.8216659,28.0,-16.57
A022_T4,A022,T4,141.71,4.9608145991123,IRE,-1.486217,28.0,-16.57
A023_T1,A023,T1,1.0,0.6931471805599453,IRE,1.2248923,26.0,-18.57
A023_T2,A023,T2,25.63,3.282038399825841,IRE,1.353229,26.0,-18.57
A023_T3,A023,T3,72.2,4.293195420967266,IRE,0.7366257,26.0,-18.57
A023_T4,A023,T4,145.07,4.984085958862719,IRE,0.44785577,26.0,-18.57
A024_T1,A024,T1,1.0,0.6931471805599453,IRE,0.5233572,29.0,-15.57
A024_T2,A024,T2,29.57,3.420019135902743,IRE,0.50655913,29.0,-15.57
A024_T3,A024,T3,91.47,4.526884267589547,IRE,0.19340593,29.0,-15.57
A024_T4,A024,T4,145.65,4.9880487954234605,IRE,-0.5427016,29.0,-15.57
A025_T1,A025,T1,1.0,0.6931471805599453,IRE,1.3105944,26.0,-18.57
A025_T2,A025,T2,23.33,3.191710156795432,IRE,0.5360619,26.0,-18.57
A025_T3,A025,T3,72.94,4.303253953508486,IRE,-0.28384507,26.0,-18.57
A025_T4,A025,T4,137.74,4.932601677957155,IRE,-1.2568414,26.0,-18.57
A026_T1,A026,T1,1.0,0.6931471805599453,IRE,0.8280111,29.0,-15.57
A026_T2,A026,T2,26.48,3.3134584673541485,IRE,-0.013515608,29.0,-15.57
A026_T3,A026,T3,75.46,4.336767728268267,IRE,0.31300467,29.0,-15.57
A026_T4,A026,T4,147.65,5.001594549444107,IRE,0.3541807,29.0,-15.57
A027_T1,A027,T1,1.0,0.6931471805599453,IRE,0.7020819,28.0,-16.57
A027_T2,A027,T2,28.26,3.3762213955919784,IRE,0.4520156,28.0,-16.57
A027_T3,A027,T3,74.58,4.325191697921343,IRE,-0.4453348,28.0,-16.57
A027_T4,A027,T4,145.92,4.989888220951467,IRE,-0.6635894,28.0,-16.57
A028_T1,A028,T1,1.0,0.6931471805599453,IRE,1.2177331,26.0,-18.57
A028_T2,A028,T2,22.82,3.170525563927154,IRE,0.32917947,26.0,-18.57
A028_T3,A028,T3,72.26,4.294014757350668,IRE,-0.09468098,26.0,-18.57
A028_T4,A028,T4,138.91,4.940999358745194,IRE,-0.13458937,26.0,-18.57
A029_T1,A029,T1,1.0,0.6931471805599453,IRE,1.6144459,25.0,-19.57
A029_T2,A029,T2,28.43,3.382014562245381,IRE,1.0932068,25.0,-19.57
A029_T3,A029,T3,93.26,4.546056921495585,IRE,0.68749344,25.0,-19.57
A029_T4,A029,T4,143.14,4.970785049496295,IRE,0.62234026,25.0,-19.57
A030_T1,A030,T1,1.0,0.6931471805599453,IRE,0.41928506,31.0,-13.57
A030_T2,A030,T2,32.95,3.5248888540047054,IRE,0.788566,31.0,-13.57
A030_T3,A030,T3,71.93,4.289500076996142,IRE,-0.15492365,31.0,-13.57
A030_T4,A030,T4,150.46,5.020321563685677,IRE,0.18823718,31.0,-13.57
A031_T1,A031,T1,1.0,0.6931471805599453,IRE,1.785624,32.0,-12.57
A031_T2,A031,T2,32.41,3.508855256368665,IRE,0.37592298,32.0,-12.57
A031_T3,A031,T3,71.56,4.2844138058068815,IRE,-0.08381569,32.0,-12.57
A031_T4,A031,T4,143.85,4.975698724215359,IRE,-0.60598576,32.0,-12.57
A032_T1,A032,T1,1.0,0.6931471805599453,IRE,0.4821841,33.0,-11.57
A032_T2,A032,T2,57.18,4.063541653067055,IRE,-1.0159847,33.0,-11.57
A032_T3,A032,T3,80.16,4.396422514957614,IRE,-0.3383171,33.0,-11.57
A032_T4,A032,T4,144.51,4.980244812772187,IRE,0.4298114,33.0,-11.57
A033_T1,A033,T1,1.0,0.6931471805599453,IRE,0.53435,32.0,-12.57
A033_T2,A033,T2,29.16,3.4065165431397557,IRE,0.061753225,32.0,-12.57
A033_T3,A033,T3,72.6,4.298645025734831,IRE,0.5544295,32.0,-12.57
A033_T4,A033,T4,168.33,5.131849473677249,IRE,-0.6315902,32.0,-12.57
A034_T1,A034,T1,1.0,0.6931471805599453,IRE,2.2014844,33.0,-11.57
A034_T2,A034,T2,26.08,3.298795448044074,IRE,2.0953476,33.0,-11.57
A034_T3,A034,T3,74.28,4.3212144952771245,IRE,1.7947823,33.0,-11.57
A034_T4,A034,T4,145.38,4.986205980173081,IRE,0.7776661,33.0,-11.57
A035_T1,A035,T1,1.0,0.6931471805599453,IRE,0.6479408,34.0,-10.57
A035_T2,A035,T2,44.76,3.823410347071543,IRE,0.6354389,34.0,-10.57
A035_T3,A035,T3,79.98,4.394202210604015,IRE,0.39472583,34.0,-10.57
A035_T4,A035,T4,152.47,5.033505108187003,IRE,0.061779093,34.0,-10.57
A036_T1,A036,T1,1.0,0.6931471805599453,IRE,-0.43678325,30.0,-14.57
A036_T2,A036,T2,21.63,3.119276459645446,IRE,-1.0017834,30.0,-14.57
A036_T3,A036,T3,71.47,4.28317268312119,IRE,-0.9914619,30.0,-14.57
A036_T4,A036,T4,143.85,4.975698724215359,IRE,-1.7830659,30.0,-14.57
A037_T1,A037,T1,1.0,0.6931471805599453,IRE,1.1310743,31.0,-13.57
A037_T2,A037,T2,23.7,3.2068032436339315,IRE,0.29285836,31.0,-13.57
A037_T3,A037,T3,72.08,4.291554731509806,IRE,-0.07039599,31.0,-13.57
A037_T4,A037,T4,143.66,4.974386161421135,IRE,-1.0375898,31.0,-13.57
A038_T1,A038,T1,1.0,0.6931471805599453,IRE,1.1646243,32.0,-12.57
A038_T2,A038,T2,71.85,4.288402532641213,IRE,0.84984636,32.0,-12.57
A038_T3,A038,T3,72.86,4.3021714094244174,IRE,0.86464834,32.0,-12.57
A038_T4,A038,T4,152.89,5.0362380614757605,IRE,1.0965561,32.0,-12.57
A039_T1,A039,T1,1.0,0.6931471805599453,IRE,1.7714583,31.0,-13.57
A039_T2,A039,T2,28.65,3.3894621254437345,IRE,1.7489265,31.0,-13.57
A039_T3,A039,T3,98.84,4.603568904621118,IRE,1.2499301,31.0,-13.57
A039_T4,A039,T4,246.24,5.510359524791073,IRE,0.5321081,31.0,-13.57
A040_T1,A040,T1,1.0,0.6931471805599453,IRE,-0.17226666,38.0,-6.57
A040_T2,A040,T2,26.26,3.3054204262683866,IRE,-0.29663426,38.0,-6.57
A040_T3,A040,T3,71.28,4.280547465724028,IRE,-1.6075003,38.0,-6.57
A040_T4,A040,T4,143.53,4.97348709846075,IRE,-2.1082828,38.0,-6.57
A041_T1,A041,T1,1.0,0.6931471805599453,IRE,0.6442859,35.0,-9.57
A041_T2,A041,T2,31.78,3.4898185733156835,IRE,-0.87520826,35.0,-9.57
A041_T3,A041,T3,75.74,4.340423084818807,IRE,0.42466822,35.0,-9.57
A041_T4,A041,T4,141.84,4.961725122726247,IRE,-0.43458116,35.0,-9.57
A042_T1,A042,T1,1.0,0.6931471805599453,IRE,0.11601069,38.0,-6.57
A042_T2,A042,T2,28.93,3.3988613218646075,IRE,-0.8074941,38.0,-6.57
A042_T3,A042,T3,72.17,4.292785500895938,IRE,-0.55342406,38.0,-6.57
A042_T4,A042,T4,146.02,4.9905686319459415,IRE,-0.9531266,38.0,-6.57
A043_T1,A043,T1,1.0,0.6931471805599453,IRE,1.8181535,38.0,-6.57
A043_T2,A043,T2,25.62,3.2816628129669656,IRE,2.107851,38.0,-6.57
A043_T3,A043,T3,64.94,4.188745237643585,IRE,1.670281,38.0,-6.57
A043_T4,A043,T4,149.33,5.012832877639743,IRE,1.0180076,38.0,-6.57
A044_T1,A044,T1,1.0,0.6931471805599453,IRE,-0.29373553,38.0,-6.57
A044_T2,A044,T2,47.66,3.884857337355376,IRE,-0.37151074,38.0,-6.57
A044_T3,A044,T3,91.63,4.5286130632659365,IRE,-1.285452,38.0,-6.57
A044_T4,A044,T4,155.27,5.0515852804252095,IRE,-0.92629576,38.0,-6.57
A045_T1,A045,T1,1.0,0.6931471805599453,IRE,0.29988098,37.0,-7.57
A045_T2,A045,T2,24.66,3.2449333591874905,IRE,-0.20814267,37.0,-7.57
A045_T3,A045,T3,72.23,4.2936051730729785,IRE,-0.36902487,37.0,-7.57
A045_T4,A045,T4,151.52,5.027295734989363,IRE,-0.5904152,37.0,-7.57
A046_T1,A046,T1,1.0,0.6931471805599453,IRE,0.9926522,38.0,-6.57
A046_T2,A046,T2,24.32,3.231594597275976,IRE,0.3577176,38.0,-6.57
