Metric,Value
Residual_variance,0.6507565328307278
CI_lower,0.4055680978874123
CI_upper,0.6996159866714368
Percent_unexplained,65.07565328307278
Shapiro_p,0.30583583119534097
Breusch_Pagan_p,0.6940605343920708
Max_VIF,6.391436994010518
Power_f2_0.15,0.052545241692002365
Min_detectable_f2,2.2627555821988032
