UID,TEST,composite_ID,paradigm,IRT_theta,CTT_mean,IRT_fitted,CTT_fitted
A034,T1,A034_1,IFR,1.6616325,0.7708333333333334,1.830356803616532,0.7587134371545445
A034,T1,A034_1,ICR,1.903067,0.8552631578947368,1.9245059868685659,0.8592021716828319
A034,T1,A034_1,IRE,2.1105924,0.9285714285714286,1.9211275696807322,0.8437547568217916
A034,T2,A034_2,IFR,1.3464628,0.75,0.8423253189123568,0.6262438343641467
A034,T2,A034_2,ICR,1.1695625,0.75,0.8642661265871088,0.7047956384163764
A034,T2,A034_2,IRE,1.4497505,0.7321428571428571,0.8334153283360166,0.6903175318988907
A034,T3,A034_3,IFR,0.25853375,0.5416666666666666,0.4546359205259523,0.5742646602129586
A034,T3,A034_3,ICR,0.31177452,0.6447368421052632,0.4482431962035962,0.6442087270519823
A034,T3,A034_3,IRE,0.41954288,0.5892857142857143,0.4066126292391157,0.6301109632405553
A034,T4,A034_4,IFR,-0.10638464,0.4166666666666667,0.20247889214399772,0.540456890007573
A034,T4,A034_4,ICR,-0.009669799,0.6052631578947368,0.1776577577034083,0.6048023992233846
A034,T4,A034_4,IRE,0.035610847,0.6071428571428571,0.1290159222938113,0.5909520140788124
A035,T1,A035_1,IFR,-0.65596753,0.25,-0.18616084928100518,0.44483143278885473
A035,T1,A035_1,ICR,-0.5415187,0.5131578947368421,-0.09201166602897137,0.5453201673171421
A035,T1,A035_1,IRE,-0.45223022,0.375,-0.09539008321680498,0.5298727524561018
A035,T2,A035_2,IFR,0.8209889,0.625,-0.2814552856888685,0.4669226664317312
A035,T2,A035_2,ICR,1.0356543,0.6578947368421053,-0.27405273712419576,0.5410577421364385
A035,T2,A035_2,IRE,0.5595692,0.7142857142857143,-0.3104347579111144,0.5267747938086157
A035,T3,A035_3,IFR,-0.50477034,0.4583333333333333,-0.29883187227220603,0.4709509208461359
A035,T3,A035_3,ICR,-0.39255425,0.5789473684210527,-0.3072472503911702,0.5402805047341364
A035,T3,A035_3,IRE,-0.37577602,0.6428571428571429,-0.34964735572866107,0.526209892554158
A035,T4,A035_4,IFR,-0.99131393,0.4166666666666667,-0.31829413665011697,0.47546267878079296
A035,T4,A035_4,ICR,-0.92812026,0.5,-0.3444260363396956,0.5394099770424372
A035,T4,A035_4,IRE,-1.0302126,0.2678571428571428,-0.3935665651780925,0.5255771873039674
A036,T1,A036_1,IFR,0.8689254,0.6458333333333334,0.8777956616701019,0.6608457166129064
A036,T1,A036_1,ICR,1.2325392,0.7894736842105263,0.9719448449221357,0.7613344511411937
A036,T1,A036_1,IRE,1.0361929,0.8571428571428571,0.9685664277343022,0.7458870362801534
A036,T2,A036_2,IFR,-0.1759345,0.5,-0.12935231163682032,0.5178167011463787
A036,T2,A036_2,ICR,-0.050014295,0.6052631578947368,-0.10243662891876176,0.5978798740263876
A036,T2,A036_2,IRE,-0.27806544,0.5892857142857143,-0.13139468741717053,0.583334985949989
A036,T3,A036_3,IFR,-0.7087776,0.2708333333333333,-0.6125152381627426,0.4492008477440015
A036,T3,A036_3,ICR,-0.21859926,0.631578947368421,-0.6178537382852805,0.5194651882741684
A036,T3,A036_3,IRE,-0.60023236,0.6071428571428571,-0.6590832153663234,0.5053532728036757
A036,T4,A036_4,IFR,-1.176061,0.1875,-0.900000412494905,0.4083739558316434
A036,T4,A036_4,ICR,-1.234061,0.4342105263157895,-0.9245303672340935,0.4728079255454872
A036,T4,A036_4,IRE,-1.1132983,0.5178571428571429,-0.9730614204850999,0.4589536316727128
A037,T1,A037_1,IFR,1.0822115,0.8333333333333334,1.1837805319708359,0.7157180925579048
A037,T1,A037_1,ICR,1.258741,0.7105263157894737,1.2779297152228697,0.8162068270861921
A037,T1,A037_1,IRE,0.93678945,0.7678571428571429,1.274551298035036,0.8007594122251518
A037,T2,A037_2,IFR,0.93259835,0.6875,0.5266940160771698,0.6371976639028377
A037,T2,A037_2,ICR,0.58575517,0.8421052631578947,0.551184134696581,0.7165239495371241
A037,T2,A037_2,IRE,1.5641938,0.6964285714285714,0.5213032466693445,0.7020116216658242
A037,T3,A037_3,IFR,0.6126821,0.75,0.2431327181535528,0.6033126972745578
A037,T3,A037_3,ICR,0.20267418,0.6973684210526315,0.23756193261256253,0.6735064694110384
A037,T3,A037_3,IRE,0.19912125,0.625,0.19624408027753915,0.6593976720856694
A037,T4,A037_4,IFR,-0.28599942,0.4791666666666667,0.06463601297009647,0.581982724028249
A037,T4,A037_4,ICR,-0.4808938,0.6710526315789473,0.0401424322988882,0.6464277441970302
A037,T4,A037_4,IRE,-0.20357801,0.5535714285714286,-0.008374782083034327,0.6325729620472755
A038,T1,A038_1,IFR,1.1545284,0.6666666666666666,1.1642855654075246,0.6953131150378279
A038,T1,A038_1,ICR,1.1368554,0.8289473684210527,1.2584347486595584,0.7958018495661152
A038,T1,A038_1,IRE,1.4483027,0.7857142857142857,1.255056331471725,0.7803544347050749
A038,T2,A038_2,IFR,-0.09438367,0.6666666666666666,0.30784014089485134,0.5947906044704775
A038,T2,A038_2,ICR,-0.15929624,0.5921052631578947,0.3023567098762032,0.6650109149422698
A038,T2,A038_2,IRE,-0.49120235,0.6428571428571429,0.26107209242156865,0.6509009449902259
A038,T3,A038_3,IFR,0.9860895,0.7083333333333334,0.3045601815131548,0.594405629850764
A038,T3,A038_3,ICR,0.93710977,0.6842105263157895,0.298695183942165,0.6645100202666931
A038,T3,A038_3,IRE,1.2652723,0.75,0.25726539576954766,0.6504051723747959
A038,T4,A038_4,IFR,-0.008316844,0.5208333333333334,0.1296941528532527,0.5738812955374157
A038,T4,A038_4,ICR,-0.112696126,0.5657894736842105,0.10348651687955146,0.6378055850886986
A038,T4,A038_4,IRE,-0.041008864,0.625,0.054317173432861576,0.6239738120163916
A039,T1,A039_1,IFR,2.3421638,0.9166666666666666,2.034630441102817,0.7968850218890049
A039,T1,A039_1,ICR,2.1386986,0.8947368421052632,2.1287796243548507,0.8973737564172921
A039,T1,A039_1,IRE,2.6988935,0.875,2.125401207167017,0.8819263415562519
A039,T2,A039_2,IFR,0.7976839,0.7083333333333334,1.200245194398367,0.7085973140059559
A039,T2,A039_2,ICR,0.99968016,0.8552631578947368,1.2196734244640388,0.7863857960766919
A039,T2,A039_2,IRE,0.9120198,0.8392857142857143,1.1878666915450384,0.7719414178133158
A039,T3,A039_3,IFR,0.839274,0.625,0.8245350844233885,0.6688427946527049
A039,T3,A039_3,ICR,0.8152755,0.6710526315789473,0.8103176841882321,0.736409722134632
A039,T3,A039_3,IRE,0.82550347,0.6785714285714286,0.765710142923272,0.7224169949423956
A039,T4,A039_4,IFR,0.6956401,0.6041666666666666,0.5439251665221252,0.639150986751494
A039,T4,A039_4,ICR,0.87478536,0.7631578947368421,0.5045785581400802,0.6990836517586103
A039,T4,A039_4,IRE,0.63423765,0.8035714285714286,0.4504103644368112,0.6854282531785878
A040,T1,A040_1,IFR,-0.5817445,0.4791666666666667,-0.38893762182506697,0.482055849633855
A040,T1,A040_1,ICR,-0.49256238,0.5921052631578947,-0.29478843857303316,0.5825445841621424
A040,T1,A040_1,IRE,-0.74248385,0.3392857142857143,-0.29816685576086677,0.567097169301102
A040,T2,A040_2,IFR,-0.26374146,0.4583333333333333,-0.8626789683591068,0.4140458964192655
A040,T2,A040_2,ICR,-0.38509324,0.7368421052631579,-0.8409217537355668,0.4925419248364925
A040,T2,A040_2,IRE,0.09302302,0.625,-0.8718424017544059,0.4780662828291822
A040,T3,A040_3,IFR,-1.6241969,0.1875,-1.0395203449158632,0.3886586807286364
A040,T3,A040_3,ICR,-1.3090754,0.3157894736842105,-1.0447860943582148,0.4589451229416148
A040,T3,A040_3,IRE,-1.6655847,0.5,-1.0859878927331141,0.4448322308830083
A040,T4,A040_4,IFR,-0.8882852,0.5416666666666666,-1.1651864310417315,0.370618151438532
A040,T4,A040_4,ICR,-1.4733402,0.1578947368421052,-1.189655096655631,0.4350707408106863
A040,T4,A040_4,IRE,-1.5992237,0.4107142857142857,-1.238162831860891,0.4212156242070302
A041,T1,A041_1,IFR,1.2497655,0.8541666666666666,0.7151795308480682,0.6597531585546521
A041,T1,A041_1,ICR,1.4855708,0.7368421052631579,0.809328714100102,0.7602418930829394
A041,T1,A041_1,IRE,0.81122,0.7142857142857143,0.8059502969122684,0.7447944782218991
A041,T2,A041_2,IFR,-1.167476,0.3125,0.1794361894999411,0.5858752703754724
A041,T2,A041_2,ICR,-0.81649363,0.5394736842105263,0.19608331661708014,0.6628188523699917
A041,T2,A041_2,IRE,-1.162225,0.5892857142857143,0.16321848594463464,0.6484118069820715
A041,T3,A041_3,IFR,0.075356334,0.5416666666666666,0.016490444662382975,0.5634053923811141
A041,T3,A041_3,ICR,0.18753728,0.6578947368421053,0.009565407109095314,0.6331877422690906
A041,T3,A041_3,IRE,0.15353484,0.8571428571428571,-0.03226768361815169,0.6190971241059627
A041,T4,A041_4,IFR,0.66515946,0.7083333333333334,-0.102529054960326,0.5469928518871114
A041,T4,A041_4,ICR,0.48835725,0.5789473684210527,-0.12667176976499056,0.6115444652323664
A041,T4,A041_4,IRE,0.5963426,0.6071428571428571,-0.17505549380440477,0.5976849731412899
A042,T1,A042_1,IFR,-1.02681,0.1666666666666666,-0.7177418889467662,0.4373540703666513
A042,T1,A042_1,ICR,-0.6895237,0.631578947368421,-0.6235927056947324,0.5378428048949386
A042,T1,A042_1,IRE,-0.7229102,0.5178571428571429,-0.626971122882566,0.5223953900338983
A042,T2,A042_2,IFR,-1.0026407,0.3125,-0.8366038071814652,0.43073368135931106
A042,T2,A042_2,ICR,-0.9664004,0.6447368421052632,-0.8174360499945593,0.5084430316757774
A042,T2,A042_2,IRE,-1.140325,0.3392857142857143,-0.8493418823618563,0.4940021499393989
A042,T3,A042_3,IFR,-0.5476192,0.5,-0.8758738620087678,0.4285464119364588
A042,T3,A042_3,ICR,-0.6056565,0.5,-0.8814787549383846,0.49872982223600515
A042,T3,A042_3,IRE,-0.48732755,0.5714285714285714,-0.9228095837622146,0.48462148276024297
A042,T4,A042_4,IFR,-0.8089415,0.5416666666666666,-0.9065274481368373,0.4268390638837619
A042,T4,A042_4,ICR,-1.1014373,0.4078947368421052,-0.9314694814729755,0.49114784397161454
A042,T4,A042_4,IRE,-1.4546955,0.4285714285714285,-0.9801573140470577,0.47729908174553676
A043,T1,A043_1,IFR,0.9052307,0.7083333333333334,0.8498643791655152,0.7007809045394049
A043,T1,A043_1,ICR,0.899163,0.75,0.944013562417549,0.8012696390676922
A043,T1,A043_1,IRE,1.0126323,0.8571428571428571,0.9406351452297154,0.7858222242066519
A043,T2,A043_2,IFR,0.115137,0.5416666666666666,0.28442503345882253,0.6009006844306815
A043,T2,A043_2,ICR,0.034321833,0.7105263157894737,0.3068406249958917,0.6795967279910782
A043,T2,A043_2,IRE,0.3983507,0.7142857142857143,0.2761704628979326,0.6651122480860809
A043,T3,A043_3,IFR,0.2997891,0.6458333333333334,0.08628055007617813,0.5659000875251847
A043,T3,A043_3,ICR,0.037855305,0.7631578947368421,0.08355884690698881,0.6369594119111252
A043,T3,A043_3,IRE,0.5010917,0.6785714285714286,0.04332495576030368,0.6228123691704233
A043,T4,A043_4,IFR,0.048738178,0.5416666666666666,-0.09373442457981818,0.534101919555399
A043,T4,A043_4,ICR,-0.11178535,0.5,-0.11929345025335858,0.5982232571491968
A043,T4,A043_4,IRE,-0.5570522,0.4464285714285714,-0.1682160235825224,0.5843827772839362
A044,T1,A044_1,IFR,-0.8060287,0.2291666666666666,-0.4445747860084297,0.49107973593222254
A044,T1,A044_1,ICR,-0.4346427,0.6578947368421053,-0.3504256027563959,0.5915684704605099
A044,T1,A044_1,IRE,-0.4703743,0.6428571428571429,-0.3538040199442295,0.5761210555994696
A044,T2,A044_2,IFR,-0.19541748,0.5416666666666666,-0.9121322291769909,0.41339265148963417
A044,T2,A044_2,ICR,-0.3329901,0.4210526315789473,-0.9064325149541123,0.48701040550874003
A044,T2,A044_2,IRE,-0.654232,0.6071428571428571,-0.9434623956818117,0.472750315630813
A044,T3,A044_3,IFR,-1.4959046,0.3958333333333333,-1.006436776408832,0.3977234638183368
A044,T3,A044_3,ICR,-1.7054782,0.3157894736842105,-1.0185769816473238,0.46592144388748447
A044,T3,A044_3,IRE,-1.5527358,0.4107142857142857,-1.062394233807525,0.45190083291548766
A044,T4,A044_4,IFR,-1.0974785,0.3333333333333333,-1.0830476027968674,0.3849941792656404
A044,T4,A044_4,ICR,-0.9379744,0.5131578947368421,-1.1096805447352294,0.4487892607118632
A044,T4,A044_4,IRE,-1.2528853,0.375,-1.1590116999861069,0.43496319684734275
A045,T1,A045_1,IFR,-0.76336116,0.2916666666666667,-0.4929018720112548,0.4717905828526393
A045,T1,A045_1,ICR,-0.45263797,0.5131578947368421,-0.398752688759221,0.5722793173809266
A045,T1,A045_1,IRE,-0.6049191,0.6785714285714286,-0.4021311059470546,0.5568319025198863
A045,T2,A045_2,IFR,-0.47526395,0.5,-0.6902067877364646,0.4186327483278629
A045,T2,A045_2,ICR,-0.82860243,0.4736842105263157,-0.6667733404026813,0.49763801684545694
A045,T2,A045_2,IRE,-0.8930858,0.4107142857142857,-0.6970562493310293,0.48313987348233034
A045,T3,A045_3,IFR,-0.4236594,0.3958333333333333,-0.7712904246003349,0.396787217844073
A045,T3,A045_3,ICR,-0.43453157,0.5131578947368421,-0.7769180324900437,0.4669637273305721
A045,T3,A045_3,IRE,-0.5937915,0.4107142857142857,-0.8182575034420824,0.45285569277512094
A045,T4,A045_4,IFR,-1.2165346,0.2916666666666667,-0.8280196112773911,0.3815032564332789
A045,T4,A045_4,ICR,-0.81670034,0.4078947368421052,-0.8539794352660588,0.445502831354761
A045,T4,A045_4,IRE,-1.290313,0.5,-0.9030544962250115,0.4316677317123322
A046,T1,A046_1,IFR,-0.77469015,0.375,-0.8026914599958621,0.42787505750491783
A046,T1,A046_1,ICR,-0.7534626,0.4078947368421052,-0.7085422767438283,0.5283637920332052
A046,T1,A046_1,IRE,-0.5982873,0.625,-0.7119206939316619,0.5129163771721649
A046,T2,A046_2,IFR,-1.245836,0.4375,-1.2387521998986368,0.36400815462522773
A046,T2,A046_2,ICR,-1.6854773,0.3552631578947368,-1.214949105463262,0.44312572206525913
A046,T2,A046_2,IRE,-1.413458,0.2678571428571428,-1.2450913785449693,0.4286226166459046
A046,T3,A046_3,IFR,-1.6056858,0.5625,-1.423099849189145,0.33700798621758543
A046,T3,A046_3,ICR,-2.0226305,0.2105263157894736,-1.4290360431680944,0.4070907471391647
A046,T3,A046_3,IRE,-2.0996013,0.3392857142857143,-1.4704929187088207,0.39298685497119445
A046,T4,A046_4,IFR,-1.0504586,0.4583333333333333,-1.5431419469815097,0.3194262222576182
A046,T4,A046_4,ICR,-1.145097,0.3947368421052631,-1.568443544218094,0.3836257667031686
A046,T4,A046_4,IRE,-1.4497496,0.2142857142857142,-1.617268176386554,0.36978183117878516
A047,T1,A047_1,IFR,-0.5218471,0.3333333333333333,-0.245181783862914,0.4641326132680388
A047,T1,A047_1,ICR,-0.2947177,0.5921052631578947,-0.1510326006108802,0.5646213477963261
A047,T1,A047_1,IRE,-0.30463582,0.4642857142857143,-0.1544110177987138,0.5491739329352858
A047,T2,A047_2,IFR,-0.38599724,0.4166666666666667,-0.6912210598918113,0.4426292397385494
A047,T2,A047_2,ICR,-0.074646346,0.5657894736842105,-0.6664603557238621,0.5220377293598201
A047,T2,A047_2,IRE,-0.47663674,0.5535714285714286,-0.6962382968389126,0.5075217692114091
A047,T3,A047_3,IFR,-1.1630286,0.3333333333333333,-0.8974598467597443,0.43268655103684284
A047,T3,A047_3,ICR,-1.0434045,0.5263157894736842,-0.9047828547624368,0.5023479973591274
A047,T3,A047_3,IRE,-1.5128936,0.5178571428571429,-0.9467673572303656,0.48826272145822347
A047,T4,A047_4,IFR,-0.8443499,0.4166666666666667,-1.0085230636087306,0.4273322381643242
A047,T4,A047_4,ICR,-1.3391343,0.4210526315789473,-1.0331237153381108,0.4917447301071158
A047,T4,A047_4,IRE,-1.0254031,0.5714285714285714,-1.081681665948863,0.4778913852542011
A048,T1,A048_1,IFR,1.4464241,0.8333333333333334,1.003134932008857,0.6885556709406416
A048,T1,A048_1,ICR,1.3396158,0.8421052631578947,1.0972841152608908,0.789044405468929
A048,T1,A048_1,IRE,1.2373691,0.7321428571428571,1.093905698073057,0.7735969906078887
A048,T2,A048_2,IFR,-0.24025916,0.4583333333333333,0.4180966087541474,0.6096600956163656
A048,T2,A048_2,ICR,-0.045005087,0.5526315789473685,0.44235211309380235,0.6889151053480638
A048,T2,A048_2,IRE,-0.08034208,0.7142857142857143,0.41238196377457836,0.674405926883977
A048,T3,A048_3,IFR,0.37180644,0.625,0.14130070613244075,0.5723326742890722
A048,T3,A048_3,ICR,-0.04359406,0.5,0.13248780593668746,0.6415414908271426
A048,T3,A048_3,IRE,-0.14090295,0.7142857142857143,0.08993645944625137,0.627476214890539
A048,T4,A048_4,IFR,0.32747135,0.5833333333333334,0.0058519935206778895,0.5540666843809461
A048,T4,A048_4,ICR,0.53243536,0.6973684210526315,-0.019142767678153594,0.6183594457251446
A048,T4,A048_4,IRE,0.27244678,0.6785714285714286,-0.06785066108209087,0.604511391305562
A049,T1,A049_1,IFR,1.9369724,0.9166666666666666,1.3865643322444114,0.7248505108562205
A049,T1,A049_1,ICR,2.1185856,0.8421052631578947,1.4807135154964453,0.8253392453845079
A049,T1,A049_1,IRE,1.8781378,0.8571428571428571,1.4773350983086118,0.8098918305234676
A049,T2,A049_2,IFR,-0.40477413,0.5416666666666666,0.5551481951412479,0.6355969648131543
A049,T2,A049_2,ICR,-0.50056607,0.5789473684210527,0.5760446495326978,0.7138314939622292
A049,T2,A049_2,IRE,-0.9171489,0.4821428571428571,0.5447965168846723,0.6993674065989348
A049,T3,A049_3,IFR,0.5799155,0.625,0.11939242028520344,0.5888180458350396
A049,T3,A049_3,ICR,0.64186585,0.7105263157894737,0.10189618754866381,0.6553888628235447
A049,T3,A049_3,IRE,0.6688247,0.6785714285714286,0.05604118246526901,0.6414401499118583
A049,T4,A049_4,IFR,0.29279515,0.7083333333333334,-0.010537633368787214,0.5748698945920411
A049,T4,A049_4,ICR,-0.14295964,0.6447368421052632,-0.03948148008154673,0.637962922336495
A049,T4,A049_4,IRE,0.3420703,0.6785714285714286,-0.08969184160255039,0.6241678795171244
A050,T1,A050_1,IFR,0.10375316,0.6458333333333334,0.00734925100007533,0.5631748522835388
A050,T1,A050_1,ICR,-0.081971474,0.5526315789473685,0.10149843425210914,0.6636635868118261
A050,T1,A050_1,IRE,-0.004933702,0.6071428571428571,0.09812001706427553,0.6482161719507858
A050,T2,A050_2,IFR,-0.20866837,0.625,-0.46721611302966604,0.4741522878052348
A050,T2,A050_2,ICR,-0.26677322,0.5526315789473685,-0.4438581612663438,0.5531346207413644
A050,T2,A050_2,IRE,-0.6379478,0.5714285714285714,-0.47416979322112346,0.5386374908131166
A050,T3,A050_3,IFR,-0.78698945,0.375,-0.7086828832152896,0.42885612262435074
A050,T3,A050_3,ICR,-0.98047173,0.3815789473684211,-0.721344690416026,0.49689563982973145
A050,T3,A050_3,IRE,-1.342118,0.4464285714285714,-0.7653603911323064,0.48288203072046837
A050,T4,A050_4,IFR,-0.7662721,0.2916666666666667,-0.7943497745163544,0.41278607846911197
A050,T4,A050_4,ICR,-0.5670056,0.5131578947368421,-0.8197905689603147,0.4769433347529878
A050,T4,A050_4,IRE,-0.67183626,0.5357142857142857,-0.8686681600645407,0.46310126777935656
A051,T1,A051_1,IFR,1.1308651,0.625,1.0263525041960109,0.6678430601151166
A051,T1,A051_1,ICR,1.7813605,0.8289473684210527,1.1205016874480447,0.768331794643404
A051,T1,A051_1,IRE,1.2244735,0.8571428571428571,1.1171232702602112,0.7528843797823637
A051,T2,A051_2,IFR,-0.1484353,0.5416666666666666,0.2773901180873205,0.5874477101950523
A051,T2,A051_2,ICR,0.20063995,0.6578947368421053,0.31040402232283093,0.6693635249657899
A051,T2,A051_2,IRE,-0.15659332,0.6071428571428571,0.28376609170427314,0.6547367757901704
A051,T3,A051_3,IFR,-0.51630783,0.4583333333333333,-0.1639374397972616,0.5400745922607297
A051,T3,A051_3,ICR,-0.3531045,0.6447368421052632,-0.16694761886603515,0.6110462775646024
A051,T3,A051_3,IRE,-0.39899728,0.5714285714285714,-0.20729126348352728,0.5969031072568993
A051,T4,A051_4,IFR,-0.24947512,0.3958333333333333,-0.4348550407227455,0.510993672137262
A051,T4,A051_4,ICR,-0.077873945,0.6710526315789473,-0.4599793118077008,0.5752470883314672
A051,T4,A051_4,IRE,-0.19292271,0.6785714285714286,-0.5087364785115096,0.5614007724223025
A052,T1,A052_1,IFR,0.8560208,0.7916666666666666,0.8392287726569323,0.6689833182327836
A052,T1,A052_1,ICR,0.66354376,0.7894736842105263,0.9333779559089661,0.7694720527610709
A052,T1,A052_1,IRE,0.9162573,0.6071428571428571,0.9299995387211326,0.7540246379000306
A052,T2,A052_2,IFR,0.514484,0.75,0.16531676620379315,0.5735272681285855
A052,T2,A052_2,ICR,-0.25498182,0.6447368421052632,0.1819808065041003,0.6504759883542356
A052,T2,A052_2,IRE,0.7441957,0.6071428571428571,0.1491224106172219,0.6360687159277006
A052,T3,A052_3,IFR,0.336497,0.5833333333333334,-0.055764699789105504,0.542212254754662
A052,T3,A052_3,ICR,0.36897573,0.5526315789473685,-0.0645201932445428,0.6114385114810914
A052,T3,A052_3,IRE,0.32922077,0.6428571428571429,-0.10704969878047813,0.5973724649298338
A052,T4,A052_4,IFR,-0.45561698,0.6666666666666666,-0.20814574629281316,0.5206282902745759
A052,T4,A052_4,ICR,-0.78321314,0.3947368421052631,-0.23442172767310024,0.584531816466752
A052,T4,A052_4,IRE,-0.8879928,0.5,-0.2836170737966076,0.5707009608471962
A053,T1,A053_1,IFR,1.4144037,0.8541666666666666,1.2270842165636622,0.6821958533228343
A053,T1,A053_1,ICR,1.2605083,0.7763157894736842,1.321233399815696,0.7826845878511216
A053,T1,A053_1,IRE,1.3877759,0.6964285714285714,1.3178549826278623,0.7672371729900813
A053,T2,A053_2,IFR,0.28295353,0.4166666666666667,0.1829948432018243,0.5523598833278288
A053,T2,A053_2,ICR,1.0534477,0.8026315789473685,0.19886669364092646,0.6290679359886686
A053,T2,A053_2,IRE,0.41908395,0.6964285714285714,0.16570690139154187,0.61467129773353
A053,T3,A053_3,IFR,-0.83496577,0.3541666666666667,-0.13311407297568825,0.5130506931348224
A053,T3,A053_3,ICR,-0.6444452,0.6052631578947368,-0.14094149911967124,0.5825588970443275
A053,T3,A053_3,IRE,-0.7869955,0.4464285714285714,-0.18311791239132566,0.5684803923345643
A053,T4,A053_4,IFR,-0.19286156,0.5416666666666666,-0.36856529676432204,0.4837715540045422
A053,T4,A053_4,ICR,-0.034559526,0.5263157894736842,-0.3940449414596452,0.5479170075680782
A053,T4,A053_4,IRE,-0.4435216,0.5714285714285714,-0.44293731352108456,0.5340754621111339
A054,T1,A054_1,IFR,0.06454673,0.4791666666666667,0.350709000424984,0.6183497285380085
A054,T1,A054_1,ICR,0.31915054,0.7368421052631579,0.4448581836770178,0.7188384630662958
A054,T1,A054_1,IRE,0.48956367,0.7321428571428571,0.4414797664891842,0.7033910482052556
A054,T2,A054_2,IFR,0.59928095,0.6875,0.6433885934040398,0.6287124137553083
A054,T2,A054_2,ICR,0.45086184,0.7105263157894737,0.6768021265802319,0.7107496359419846
A054,T2,A054_2,IRE,0.6934224,0.5892857142857143,0.650316238691545,0.6961175222409423
A054,T3,A054_3,IFR,0.76526284,0.7083333333333334,0.832614020471405,0.6354121754839934
A054,T3,A054_3,ICR,0.7501586,0.6842105263157895,0.826760281177946,0.7055199861686865
A054,T3,A054_3,IRE,0.8463199,0.6428571428571429,0.7853347763268681,0.6914149871483051
A054,T4,A054_4,IFR,1.2983474,0.7916666666666666,0.9159789121885342,0.6383638132194631
A054,T4,A054_4,ICR,1.2492504,0.7368421052631579,0.8928256377945726,0.7032160189174232
A054,T4,A054_4,IRE,1.2287457,0.75,0.8448183560138978,0.6893432448097127
A055,T1,A055_1,IFR,-0.3203487,0.3125,0.265436340995253,0.5768564542403402
A055,T1,A055_1,ICR,0.041222192,0.7763157894736842,0.3595855242472868,0.6773451887686275
A055,T1,A055_1,IRE,-0.13158245,0.6071428571428571,0.3562071070594532,0.6618977739075872
A055,T2,A055_2,IFR,0.5494155,0.5625,-0.26356617118608455,0.5040523188538713
A055,T2,A055_2,ICR,1.2471511,0.75,-0.2385550876990215,0.5835368738023581
A055,T2,A055_2,IRE,0.76897997,0.8214285714285714,-0.2682377695590332,0.5690175526205333
A055,T3,A055_3,IFR,-0.9620779,0.2916666666666667,-0.5044115106291934,0.4709059040519591
A055,T3,A055_3,ICR,-0.31288907,0.6973684210526315,-0.5108777617916072,0.5408276334105234
A055,T3,A055_3,IRE,-0.907813,0.5,-0.5525363027598276,0.5267308566061988
A055,T4,A055_4,IFR,-0.9730982,0.4166666666666667,-0.6503284349738119,0.4508240419236349
A055,T4,A055_4,ICR,-1.554973,0.4736842105263157,-0.6758653306803062,0.5149521026093822
A055,T4,A055_4,IRE,-1.0814104,0.3035714285714285,-0.7247794844475737,0.5011113256766203
A056,T1,A056_1,IFR,0.8824607,0.7083333333333334,0.8743259817027653,0.6440870909785731
A056,T1,A056_1,ICR,0.9120589,0.7236842105263158,0.9684751649547991,0.7445758255068604
A056,T1,A056_1,IRE,0.72850454,0.7142857142857143,0.9650967477669655,0.7291284106458201
A056,T2,A056_2,IFR,0.3381003,0.5416666666666666,-0.1400661748479764,0.5129025921901946
A056,T2,A056_2,ICR,-0.018810825,0.618421052631579,-0.12492449032385988,0.5893888201833976
A056,T2,A056_2,IRE,0.22693743,0.5892857142857143,-0.15836208132021146,0.5750019835047093
A056,T3,A056_3,IFR,-0.26972502,0.2916666666666667,-0.40296602284208827,0.47890352726453506
A056,T3,A056_3,ICR,0.29311848,0.6973684210526315,-0.40830069873916497,0.5491690295957727
A056,T3,A056_3,IRE,-0.091664016,0.6964285714285714,-0.4495287208563161,0.5350570627897719
A056,T4,A056_4,IFR,-1.5637758,0.2083333333333333,-0.659086116266495,0.44578124228969773
A056,T4,A056_4,ICR,-1.1334265,0.5131578947368421,-0.6843691009362162,0.5099864412397566
A056,T4,A056_4,IRE,-1.3377627,0.4821428571428571,-0.7331866517720005,0.4961422558646292
A057,T1,A057_1,IFR,0.009936852,0.5833333333333334,0.027538407879104332,0.5629293812184681
A057,T1,A057_1,ICR,-0.05232748,0.6710526315789473,0.12168759113113814,0.6634181157467555
A057,T1,A057_1,IRE,0.27071217,0.6428571428571429,0.11830917394330454,0.6479707008857152
A057,T2,A057_2,IFR,-0.7343016,0.4583333333333333,-0.6591930713452545,0.4461839024290537
A057,T2,A057_2,ICR,-0.85586286,0.4868421052631579,-0.635888919345987,0.5251498909775101
A057,T2,A057_2,IRE,-0.8539148,0.4821428571428571,-0.6662210199459537,0.5106534832447107
A057,T3,A057_3,IFR,-0.6061695,0.4791666666666667,-0.9454471322601458,0.39752024216599324
A057,T3,A057_3,ICR,-0.5226535,0.4605263157894737,-0.951673704430756,0.46751478608848773
A057,T3,A057_3,IRE,-0.71713674,0.5,-0.9932410571878715,0.4534147918894402
A057,T4,A057_4,IFR,-1.3534855,0.375,-1.1251043681260247,0.366978217147955
A057,T4,A057_4,ICR,-1.2877662,0.3421052631578947,-1.149864854751932,0.43134215119168395
A057,T4,A057_4,IRE,-1.8448895,0.2678571428571428,-1.1984836161086605,0.4174909519250334
A058,T1,A058_1,IFR,1.2909634,0.6875,0.9223939928463687,0.6363829913463703
A058,T1,A058_1,ICR,1.6296768,0.7368421052631579,1.0165431760984025,0.7368717258746577
