composite_ID,domain_name,theta
A096_T4,free_recall,-1.4040306
A097_T1,free_recall,0.29344192
A097_T2,free_recall,-0.15857938
A097_T3,free_recall,0.28923407
A097_T4,free_recall,-0.37929153
A098_T1,free_recall,0.47922176
A098_T2,free_recall,0.15020666
A098_T3,free_recall,0.9762249
A098_T4,free_recall,-0.80993116
A099_T1,free_recall,0.7859129
A099_T2,free_recall,0.9980584
A099_T3,free_recall,0.61723816
A099_T4,free_recall,1.3544842
A100_T1,free_recall,0.053810954
A100_T2,free_recall,1.7553264
A100_T3,free_recall,0.3680213
A100_T4,free_recall,0.14126089
A101_T1,free_recall,-0.49257988
A101_T2,free_recall,-0.91152346
A101_T3,free_recall,-1.2624388
A101_T4,free_recall,-0.95182663
A102_T1,free_recall,-0.366871
A102_T2,free_recall,1.2467318
A102_T3,free_recall,-0.5899685
A102_T4,free_recall,0.1343372
A103_T1,free_recall,1.7337149
A103_T2,free_recall,-0.2426995
A103_T3,free_recall,-1.066902
A103_T4,free_recall,-0.44821224
A104_T1,free_recall,1.5856787
A104_T2,free_recall,0.46424663
A104_T3,free_recall,-0.21178499
A104_T4,free_recall,-1.6838933
A105_T1,free_recall,0.7116693
A105_T2,free_recall,0.7128073
A105_T3,free_recall,-0.3653206
A105_T4,free_recall,-0.16069011
A106_T1,free_recall,1.2543931
A106_T2,free_recall,-0.20759393
A106_T3,free_recall,0.4160556
A106_T4,free_recall,1.2635785
A107_T1,free_recall,-0.7019635
A107_T2,free_recall,-0.9488831
A107_T3,free_recall,-0.90669096
A107_T4,free_recall,-0.6437175
A108_T1,free_recall,-0.5740408
A108_T2,free_recall,-0.8671807
A108_T3,free_recall,-0.22483115
A108_T4,free_recall,-1.9443611
A109_T1,free_recall,-0.18831474
A109_T2,free_recall,-1.327854
A109_T3,free_recall,0.055376004
A109_T4,free_recall,-1.451202
A010_T1,cued_recall,2.7857304
A010_T2,cued_recall,0.28480607
A010_T3,cued_recall,-0.3287723
A010_T4,cued_recall,0.69849885
A011_T1,cued_recall,0.6166284
A011_T2,cued_recall,0.272976
A011_T3,cued_recall,-0.2727158
A011_T4,cued_recall,-0.56652015
A012_T1,cued_recall,1.0264839
A012_T2,cued_recall,-0.25996417
A012_T3,cued_recall,0.6570287
A012_T4,cued_recall,-1.2386342
A013_T1,cued_recall,-0.05528757
A013_T2,cued_recall,-0.8146479
A013_T3,cued_recall,0.7385858
A013_T4,cued_recall,-1.3904185
A014_T1,cued_recall,0.7893548
A014_T2,cued_recall,1.0243108
A014_T3,cued_recall,0.060711686
A014_T4,cued_recall,-0.94014007
A015_T1,cued_recall,1.7773858
A015_T2,cued_recall,1.8705975
A015_T3,cued_recall,1.4252433
A015_T4,cued_recall,0.13053657
A016_T1,cued_recall,1.4059399
A016_T2,cued_recall,1.128638
A016_T3,cued_recall,-0.29381338
A016_T4,cued_recall,-1.0742282
A017_T1,cued_recall,-0.63285875
A017_T2,cued_recall,0.6255224
A017_T3,cued_recall,0.07625197
A017_T4,cued_recall,0.7083632
A018_T1,cued_recall,0.8286253
A018_T2,cued_recall,0.2597061
A018_T3,cued_recall,-0.360589
A018_T4,cued_recall,0.14662236
A019_T1,cued_recall,-0.69271874
A019_T2,cued_recall,-0.94495714
A019_T3,cued_recall,-0.7864397
A019_T4,cued_recall,-0.93302673
A020_T1,cued_recall,-0.22238635
A020_T2,cued_recall,0.058125976
A020_T3,cued_recall,-0.6607058
A020_T4,cued_recall,-2.0863085
A021_T1,cued_recall,0.96577054
A021_T2,cued_recall,0.09466879
A021_T3,cued_recall,-0.17738378
A021_T4,cued_recall,0.4779681
A022_T1,cued_recall,0.16108623
A022_T2,cued_recall,0.6860039
A022_T3,cued_recall,0.31045222
A022_T4,cued_recall,0.64516115
A023_T1,cued_recall,0.79862547
A023_T2,cued_recall,0.006996243
A023_T3,cued_recall,0.3061608
A023_T4,cued_recall,0.15257919
A024_T1,cued_recall,-0.0060345056
A024_T2,cued_recall,0.3996886
A024_T3,cued_recall,-0.3187297
A024_T4,cued_recall,-1.3974057
A025_T1,cued_recall,1.2543174
A025_T2,cued_recall,1.3806261
A025_T3,cued_recall,-0.3237055
A025_T4,cued_recall,-0.60910803
A026_T1,cued_recall,1.1298532
A026_T2,cued_recall,-0.067267634
A026_T3,cued_recall,1.0035199
A026_T4,cued_recall,-0.38069353
A027_T1,cued_recall,0.5640944
A027_T2,cued_recall,0.5534344
A027_T3,cued_recall,-0.8847301
A027_T4,cued_recall,-0.35823494
A028_T1,cued_recall,2.0027251
A028_T2,cued_recall,0.07649537
A028_T3,cued_recall,0.44176373
A028_T4,cued_recall,-0.6961765
A029_T1,cued_recall,1.8392977
A029_T2,cued_recall,0.57626927
A029_T3,cued_recall,1.2974272
A029_T4,cued_recall,0.25065002
A030_T1,cued_recall,0.50013375
A030_T2,cued_recall,1.0687668
A030_T3,cued_recall,0.2678462
A030_T4,cued_recall,0.6872213
A031_T1,cued_recall,1.6084774
A031_T2,cued_recall,0.3307078
A031_T3,cued_recall,-0.23313838
A031_T4,cued_recall,-0.96476173
A032_T1,cued_recall,0.56158197
A032_T2,cued_recall,-0.53388005
A032_T3,cued_recall,0.33666575
A032_T4,cued_recall,1.5768366
A033_T1,cued_recall,0.0077731973
A033_T2,cued_recall,0.42868268
A033_T3,cued_recall,0.7576587
A033_T4,cued_recall,0.16962998
A034_T1,cued_recall,1.9073428
A034_T2,cued_recall,1.1386039
A034_T3,cued_recall,0.47722104
A034_T4,cued_recall,0.040145315
A035_T1,cued_recall,-0.43951198
A035_T2,cued_recall,0.46255547
A035_T3,cued_recall,-0.3600257
A035_T4,cued_recall,-1.0941466
A036_T1,cued_recall,1.18049
A036_T2,cued_recall,-0.17749603
A036_T3,cued_recall,-0.25849432
A036_T4,cued_recall,-1.0968814
A037_T1,cued_recall,0.9223366
A037_T2,cued_recall,1.3328142
A037_T3,cued_recall,0.51646394
A037_T4,cued_recall,-0.5923123
A038_T1,cued_recall,1.2405176
A038_T2,cued_recall,-0.674854
A038_T3,cued_recall,1.0930558
A038_T4,cued_recall,0.019434
A039_T1,cued_recall,2.2143474
A039_T2,cued_recall,1.1828152
A039_T3,cued_recall,0.99332505
A039_T4,cued_recall,0.8393849
A040_T1,cued_recall,-0.6229873
A040_T2,cued_recall,-0.4609116
A040_T3,cued_recall,-1.5303117
A040_T4,cued_recall,-1.5276619
A041_T1,cued_recall,0.88352716
A041_T2,cued_recall,-1.0459255
A041_T3,cued_recall,0.28318706
A041_T4,cued_recall,0.2896071
A042_T1,cued_recall,-0.9553016
A042_T2,cued_recall,-1.0455947
A042_T3,cued_recall,-0.72639704
A042_T4,cued_recall,-1.3988526
A043_T1,cued_recall,0.80128425
A043_T2,cued_recall,0.16015017
A043_T3,cued_recall,0.6470368
A043_T4,cued_recall,-0.2987476
A044_T1,cued_recall,-0.4493034
A044_T2,cued_recall,-0.61079466
A044_T3,cued_recall,-1.3952183
A044_T4,cued_recall,-1.04327
A045_T1,cued_recall,-0.7121579
A045_T2,cued_recall,-0.7703937
A045_T3,cued_recall,-0.8698941
A045_T4,cued_recall,-1.0382746
A046_T1,cued_recall,-0.64774436
A046_T2,cued_recall,-1.7558954
A046_T3,cued_recall,-2.6668737
A046_T4,cued_recall,-1.9254135
A047_T1,cued_recall,-0.21782175
A047_T2,cued_recall,-0.14323564
A047_T3,cued_recall,-1.3035337
A047_T4,cued_recall,-1.2076722
A048_T1,cued_recall,1.1301873
A048_T2,cued_recall,0.28769156
A048_T3,cued_recall,0.21264839
A048_T4,cued_recall,0.31770587
A049_T1,cued_recall,2.0129986
A049_T2,cued_recall,-0.5765858
A049_T3,cued_recall,0.82129455
A049_T4,cued_recall,0.021716822
A050_T1,cued_recall,-0.24429278
A050_T2,cued_recall,-0.6006608
A050_T3,cued_recall,-1.0415654
A050_T4,cued_recall,-0.8086774
A051_T1,cued_recall,1.4114217
A051_T2,cued_recall,-0.011182766
A051_T3,cued_recall,-0.30380055
A051_T4,cued_recall,-0.18030743
A052_T1,cued_recall,0.66312325
A052_T2,cued_recall,0.3425695
A052_T3,cued_recall,0.25217998
A052_T4,cued_recall,-0.8643636
A053_T1,cued_recall,1.3627489
A053_T2,cued_recall,0.8417213
A053_T3,cued_recall,-0.49699497
A053_T4,cued_recall,-0.4023206
A054_T1,cued_recall,0.22711977
A054_T2,cued_recall,0.64535326
A054_T3,cued_recall,0.67106414
A054_T4,cued_recall,1.2749429
A055_T1,cued_recall,-0.010992675
A055_T2,cued_recall,0.7663797
A055_T3,cued_recall,-0.5751312
A055_T4,cued_recall,-1.2921748
A056_T1,cued_recall,0.95965874
A056_T2,cued_recall,-0.06087924
A056_T3,cued_recall,0.025416551
A056_T4,cued_recall,-1.1069874
A057_T1,cued_recall,0.347241
A057_T2,cued_recall,-0.89348066
A057_T3,cued_recall,-0.5023477
A057_T4,cued_recall,-1.6870624
A058_T1,cued_recall,1.4402893
A058_T2,cued_recall,-0.89154816
A058_T3,cued_recall,-0.2238982
A058_T4,cued_recall,-0.6194942
A059_T1,cued_recall,1.5451608
A059_T2,cued_recall,0.9709001
A059_T3,cued_recall,1.5741941
A059_T4,cued_recall,0.45645463
A060_T1,cued_recall,-0.21714047
A060_T2,cued_recall,0.9604877
A060_T3,cued_recall,0.031846784
A060_T4,cued_recall,0.22526121
A061_T1,cued_recall,2.8534336
A061_T2,cued_recall,1.0428933
A061_T3,cued_recall,0.57182604
A061_T4,cued_recall,-0.66257393
A062_T1,cued_recall,1.3213483
A062_T2,cued_recall,0.2765826
A062_T3,cued_recall,-1.2132258
A062_T4,cued_recall,-1.0525359
A063_T1,cued_recall,1.0006062
A063_T2,cued_recall,1.0858793
A063_T3,cued_recall,0.059890367
A063_T4,cued_recall,-1.249777
A064_T1,cued_recall,1.5239528
A064_T2,cued_recall,1.0220324
A064_T3,cued_recall,0.15480058
A064_T4,cued_recall,-0.8641737
A065_T1,cued_recall,-1.7102306
A065_T2,cued_recall,-0.043277003
A065_T3,cued_recall,-1.8811026
A065_T4,cued_recall,-2.62619
A066_T1,cued_recall,-0.097761065
A066_T2,cued_recall,-0.020467792
A066_T3,cued_recall,-1.3238167
A066_T4,cued_recall,-1.2603261
A067_T1,cued_recall,0.6297539
A067_T2,cued_recall,-1.2785226
A067_T3,cued_recall,-1.5009614
A067_T4,cued_recall,-1.5722208
A068_T1,cued_recall,1.3181611
A068_T2,cued_recall,0.03334985
A068_T3,cued_recall,0.73197603
A068_T4,cued_recall,-0.4761332
A069_T1,cued_recall,-0.7843248
A069_T2,cued_recall,-0.743581
A069_T3,cued_recall,-0.22374587
A069_T4,cued_recall,-1.6028261
A070_T1,cued_recall,-0.03403803
A070_T2,cued_recall,0.11659462
A070_T3,cued_recall,-0.6129803
A070_T4,cued_recall,-0.9857658
A071_T1,cued_recall,0.67898214
A071_T2,cued_recall,0.49121064
A071_T3,cued_recall,-0.9438759
A071_T4,cued_recall,-0.17190816
A072_T1,cued_recall,1.2982641
A072_T2,cued_recall,1.2019047
A072_T3,cued_recall,-0.58937067
A072_T4,cued_recall,0.015743423
A073_T1,cued_recall,0.55866015
A073_T2,cued_recall,0.031912148
A073_T3,cued_recall,0.9416247
A073_T4,cued_recall,1.0074452
A074_T1,cued_recall,1.4474298
A074_T2,cued_recall,-0.089160465
A074_T3,cued_recall,-0.59952307
A074_T4,cued_recall,-1.2489213
A075_T1,cued_recall,1.0678476
A075_T2,cued_recall,0.35374814
A075_T3,cued_recall,-1.3139708
A075_T4,cued_recall,-1.1591192
A076_T1,cued_recall,-0.25252298
A076_T2,cued_recall,-0.99112856
A076_T3,cued_recall,-1.6189015
A076_T4,cued_recall,-1.5935494
A077_T1,cued_recall,0.8257713
A077_T2,cued_recall,-0.36786103
A077_T3,cued_recall,-0.2972189
A077_T4,cued_recall,0.15650336
A078_T1,cued_recall,-0.3965018
A078_T2,cued_recall,0.10169615
A078_T3,cued_recall,-0.73396564
A078_T4,cued_recall,-0.9893312
A079_T1,cued_recall,0.6105681
A079_T2,cued_recall,-0.3054465
A079_T3,cued_recall,-0.78816056
A079_T4,cued_recall,-0.69949704
A080_T1,cued_recall,0.42142272
A080_T2,cued_recall,0.18067658
A080_T3,cued_recall,0.2682837
A080_T4,cued_recall,-1.02789
A081_T1,cued_recall,0.39096272
A081_T2,cued_recall,-0.05617504
A081_T3,cued_recall,1.0706468
A081_T4,cued_recall,0.20312816
A082_T1,cued_recall,0.3372582
A082_T2,cued_recall,1.1589049
A082_T3,cued_recall,0.71214485
A082_T4,cued_recall,-0.31692275
A083_T1,cued_recall,1.8283325
A083_T2,cued_recall,0.7178465
A083_T3,cued_recall,0.0716137
A083_T4,cued_recall,0.46666837
A084_T1,cued_recall,1.1965698
A084_T2,cued_recall,-0.11768224
A084_T3,cued_recall,-0.19998436
A084_T4,cued_recall,-0.28980464
A085_T1,cued_recall,-0.0312322
A085_T2,cued_recall,0.9799879
A085_T3,cued_recall,-0.07088415
A085_T4,cued_recall,-0.9803028
A086_T1,cued_recall,0.58306944
A086_T2,cued_recall,0.18239082
A086_T3,cued_recall,-0.9302983
A086_T4,cued_recall,-0.74788404
A087_T1,cued_recall,0.7056204
A087_T2,cued_recall,1.5907489
A087_T3,cued_recall,0.17099898
A087_T4,cued_recall,0.20827395
A088_T1,cued_recall,1.7999301
A088_T2,cued_recall,2.1069775
A088_T3,cued_recall,0.81520253
A088_T4,cued_recall,2.014715
A089_T1,cued_recall,1.417368
A089_T2,cued_recall,0.77276176
A089_T3,cued_recall,0.30189693
A089_T4,cued_recall,0.17507818
A090_T1,cued_recall,0.012080087
A090_T2,cued_recall,-0.40661952
A090_T3,cued_recall,-1.5314804
A090_T4,cued_recall,-0.86932075
A091_T1,cued_recall,0.4555069
A091_T2,cued_recall,-0.051354934
A091_T3,cued_recall,-0.95957136
A091_T4,cued_recall,-1.0239148
A092_T1,cued_recall,-0.2063512
A092_T2,cued_recall,-1.210531
A092_T3,cued_recall,-0.9475027
A092_T4,cued_recall,-0.8078542
A093_T1,cued_recall,0.4772917
A093_T2,cued_recall,0.9984724
A093_T3,cued_recall,0.10885597
A093_T4,cued_recall,-0.13340524
A094_T1,cued_recall,-0.7759587
A094_T2,cued_recall,-0.13748984
A094_T3,cued_recall,-1.2041292
A094_T4,cued_recall,-1.2279123
A095_T1,cued_recall,1.5805379
A095_T2,cued_recall,0.22623846
A095_T3,cued_recall,-0.23050593
A095_T4,cued_recall,-0.36089098
A096_T1,cued_recall,-0.55318636
A096_T2,cued_recall,-0.8731832
A096_T3,cued_recall,-2.0915713
A096_T4,cued_recall,-1.9033455
A097_T1,cued_recall,-0.024039589
A097_T2,cued_recall,-0.07830316
A097_T3,cued_recall,0.14615802
A097_T4,cued_recall,-0.7437933
A098_T1,cued_recall,0.43069148
A098_T2,cued_recall,0.047135964
A098_T3,cued_recall,0.97087514
A098_T4,cued_recall,-0.6511639
A099_T1,cued_recall,1.0563323
A099_T2,cued_recall,0.73718524
A099_T3,cued_recall,0.6241227
A099_T4,cued_recall,1.0558574
A100_T1,cued_recall,0.083780915
A100_T2,cued_recall,1.6506708
A100_T3,cued_recall,0.17060973
A100_T4,cued_recall,-0.10435504
A101_T1,cued_recall,-0.33281657
A101_T2,cued_recall,-0.7385692
A101_T3,cued_recall,-1.2651787
A101_T4,cued_recall,-0.9601759
A102_T1,cued_recall,-0.33082345
A102_T2,cued_recall,0.8279397
A102_T3,cued_recall,-0.36683223
A102_T4,cued_recall,-0.27807793
A103_T1,cued_recall,1.5197676
A103_T2,cued_recall,-0.5967775
A103_T3,cued_recall,-0.9695358
A103_T4,cued_recall,-0.78853744
A104_T1,cued_recall,1.2577622
A104_T2,cued_recall,0.8654847
A104_T3,cued_recall,-0.16255005
