UID,REMEMVR_z,RAVLT_z,RAVLT_Pct_Ret_z,Discrepancy,Discrepancy_PctRet
A066,-0.8256583343732969,-0.5508168162986126,0.0034592718606996,-0.2748415180746844,-0.8291176062339966
A067,-1.2342565458125907,0.9891011647512724,0.2299666231318983,-2.223357710563863,-1.4642231689444891
A068,0.5459711497844548,0.515280247505154,0.2299666231318983,0.030690902279300825,0.3160045266525565
A069,-1.7602427991220346,0.0414593302590355,0.6506231326355536,-1.8017021293810702,-2.4108659317575882
A070,-0.3219970781407582,0.9891011647512724,-0.6760627819528984,-1.3110982428920306,0.3540657038121402
A071,0.2822102385595549,0.8706459354397428,-0.8054955541078688,-0.5884356968801878,1.0877057926674236
A072,0.1064428089163277,0.2783697888820947,0.2299666231318983,-0.171926979965767,-0.12352381421557061
A073,0.4902038593947486,0.0414593302590355,1.135996028216694,0.4487445291357131,-0.6457921688219455
A074,-0.387757299410252,0.9891011647512724,1.135996028216694,-1.3768584641615245,-1.5237533276269462
A075,-0.441398816417931,-1.1430929628562605,-0.954841060440528,0.7016941464383295,0.513442244022597
A076,-1.8217529587126275,-1.616913880102379,-2.639126492969956,-0.20483907861024853,0.8173735342573285
A077,0.7127886493511064,2.2921086871780982,-0.2230480794105,-1.5793200378269918,0.9358367287616064
A078,-0.7497282020911331,0.0414593302590355,-0.3201226585267283,-0.7911875323501686,-0.42960554356440483
A079,-0.6632601416297979,0.9891011647512724,0.6829813256742957,-1.6523613063810703,-1.3462414673040937
A080,0.070326027940679,0.7521907061282131,1.135996028216694,-0.6818646781875342,-1.065670000276015
A081,0.527570298882958,-0.6692720456101421,-0.7172459367294792,1.1968423444931,1.2448162356124373
A082,0.7197160537978283,1.462922081997391,0.6829813256742957,-0.7432060281995626,0.03673472812353262
A083,1.1048017705388231,0.6337354768166836,0.0905774838880831,0.4710662937221395,1.01422428665074
A084,-0.0253868965742095,-1.2615481921677902,-0.7172459367294792,1.2361612955935808,0.6918590401552698
A085,0.4946687847971378,-0.6692720456101421,-0.0994986150807544,1.1639408304072798,0.5941673998778921
A086,-0.6481014309410759,0.7521907061282131,-0.8054955541078688,-1.4002921370692891,0.1573941231667929
A087,0.852968101171566,0.1599145595705651,-0.3201226585267283,0.6930535416010009,1.1730907596982942
A088,2.303938558449657,-0.5508168162986126,0.5697276500386959,2.8547553747482692,1.734210908410961
A089,1.2752701891933973,-0.3139063576755533,-0.954841060440528,1.5891765468689507,2.230111249633925
A090,-1.12703643397549,0.1599145595705651,0.6132867560523886,-1.286950993546055,-1.7403231900278784
A091,-0.5631196619632689,0.0414593302590355,-1.7762413452701509,-0.6045789922223044,1.2131216833068819
A092,-1.08940690391328,-1.3800034214793198,-1.3349932583782045,0.29059651756603966,0.24558635446492438
A093,0.7101133098336159,-0.1954511283640236,-0.5628091063172985,0.9055644381976394,1.2729224161509145
A094,-1.4011250638632058,-0.6692720456101421,-1.582092187037694,-0.7318530182530637,0.18096712317448826
A095,-0.0291621203702549,-0.4323615869870829,1.7537433498654178,0.403199466616828,-1.7829054702356728
A096,-1.977818772117352,-0.6692720456101421,1.135996028216694,-1.3085467265072097,-3.113814800334046
A097,0.2022762691929141,-2.801466173217675,-0.2230480794105,3.003742442410589,0.4253243486034141
A098,0.5170827730314506,0.7521907061282131,0.1652502370544121,-0.2351079330967626,0.35183253597703845
A099,1.1064935204539874,-0.9061825042332012,0.6506231326355536,2.0126760246871886,0.4558703878184338
A100,0.3801675539677128,-0.7877272749216717,-0.7172459367294792,1.1678948288893845,1.097413490697192
A101,-1.646758619636146,-2.801466173217675,-0.8054955541078688,1.154707553581529,-0.8412630655282771
A102,0.0076562711025307,0.6337354768166836,-0.3201226585267283,-0.6260792057141529,0.327778929629259
A103,-0.7307324856884411,1.81828776993198,-1.1290774844952969,-2.549020255620421,0.3983449988068558
A104,0.0792998878947456,-0.7877272749216717,-0.7172459367294792,0.8670271628164173,0.7965458246242249
A105,0.415720451711038,-0.1954511283640236,0.5697276500386959,0.6111715800750616,-0.15400719832765786
A106,0.9857574129372356,0.1599145595705651,0.2299666231318983,0.8258428533666705,0.7557907898053373
A107,-1.7255077783425088,-0.6692720456101421,-1.1290774844952969,-1.0562357327323668,-0.5964302938472119
A108,-1.1570474103885084,-1.8538243387254385,-1.952740580026929,0.6967769283369301,0.7956931696384206
A109,-1.0785620222551466,-0.1954511283640236,-1.477550332604833,-0.8831108938911231,0.3989883103496863
