TSVR_hours,probability_observed,probability_predicted,CI_lower,CI_lower,CI_upper,CI_upper,paradigm,data_type
1.0,0.6536558906020379,,0.46560420287450205,0.6143428038660061,0.8046922674454979,0.6909773068629409,cued_recall,observed
28.769699999999997,0.5509739081498617,,0.047143359817855945,0.5117836576072741,0.36206955482814407,0.5895413224438804,cued_recall,observed
78.6681,0.4658793027890353,,-0.2936396449698072,0.4271130561306461,0.020249156023807197,0.505062116039556,cued_recall,observed
151.3752,0.3887541802715284,,-0.6167818640540929,0.35051371956826205,-0.28832210660590707,0.4284146926840772,cued_recall,observed
1.0,0.6351678290880726,,0.38086157023941536,0.5940808863816462,0.7280420690205847,0.6743754711408495,free_recall,observed
28.769699999999997,0.5375981563246429,,-0.003326283421804299,0.49916842991126753,0.3046803938418043,0.5755862773909307,free_recall,observed
78.6681,0.4638215598694486,,-0.30270399921175495,0.4248966015394219,0.012769784519754884,0.5031924027486562,free_recall,observed
151.3752,0.40359726120006173,,-0.5555792434202037,0.36457095321763167,-0.22541810171979634,0.4438828982616214,free_recall,observed
1.0,0.6514198513000166,,0.4440908252761645,0.6092333596621271,0.8064815377638356,0.6913592349713494,recognition,observed
28.769699999999997,0.5449422656837148,,0.016899977793965876,0.504224893893239,0.3436111322420341,0.5850674425743684,recognition,observed
78.6681,0.4543742540425381,,-0.3468489932104091,0.4141467399959762,-0.019175181169590882,0.4952063515871147,recognition,observed
151.3752,0.37799721823601884,,-0.6731852898446951,0.3377839684410801,-0.322930167335305,0.4199618100714555,recognition,observed
0.0,,0.6292498476593299,0.3852666666666667,0.5951427282589793,0.6727333333333334,0.6621149278225439,free_recall,predicted
4.081632653061225,,0.4415072191280389,-0.37878065455975124,0.40642102198966656,-0.09131398789308459,0.4771873522769266,free_recall,predicted
8.16326530612245,,0.37469077135792533,-0.6558785504601983,0.34166604480199775,-0.36841188379353157,0.40892482209755526,free_recall,predicted
12.244897959183675,,0.33507990790342873,-0.829031170072261,0.3038499631315159,-0.5415645034055943,0.3678237140094791,free_recall,predicted
16.3265306122449,,0.3075598134602857,-0.9552856107876722,0.2778230863032156,-0.6678189441210054,0.33898538759215324,free_recall,predicted
20.408163265306122,,0.2868007755214053,-1.0547063191675985,0.25832238295215815,-0.7672396525009317,0.3170765271228038,free_recall,predicted
24.48979591836735,,0.27032175152206595,-1.1367240929803604,0.24292232907182845,-0.8492574263136936,0.29958865249957395,free_recall,predicted
28.571428571428573,,0.25677472278818125,-1.2065333961120592,0.23031500123814191,-0.9190667294453927,0.28514809276493,free_recall,predicted
32.6530612244898,,0.24534989105178964,-1.2673022248243504,0.21971941646439758,-0.9798355581576839,0.2729244137332996,free_recall,predicted
36.734693877551024,,0.23552494421021253,-1.3211059019732871,0.21063435905071345,-1.0336392353066206,0.26237917106031045,free_recall,predicted
40.816326530612244,,0.22694459306124729,-1.3693781528936217,0.2027203337657785,-1.0819114862269552,0.2531444561063068,free_recall,predicted
44.89795918367347,,0.21935694728909141,-1.413151040642217,0.195737530212157,-1.1256843739755504,0.24495841348015493,free_recall,predicted
48.9795918367347,,0.21257739768311282,-1.4531922699888578,0.18951075868366377,-1.1657256033221912,0.23762847039414467,free_recall,predicted
53.06122448979592,,0.2064669105151349,-1.4900884131792116,0.1839084574561577,-1.202621746512545,0.23100915075068884,free_recall,predicted
57.142857142857146,,0.20091836558245857,-1.5242977604353556,0.1788295239482409,-1.236831093768689,0.2249880613579682,free_recall,predicted
61.224489795918366,,0.19584762090256463,-1.5561851983058184,0.17419472790534993,-1.2687185316391518,0.21947669725739916,free_recall,predicted
65.3061224489796,,0.19118747665296765,-1.5860459849858157,0.16994092659577786,-1.2985793183191492,0.21440421245031807,free_recall,predicted
69.38775510204081,,0.18688348323691864,-1.614122411301654,0.16601705737655928,-1.3266557446349874,0.20971308231665625,free_recall,predicted
73.46938775510205,,0.18289095948803089,-1.6406157583464689,0.1623812936534399,-1.3531490916798024,0.20535601069795892,free_recall,predicted
77.55102040816327,,0.17917282677138782,-1.6656950602646996,0.15899898340233565,-1.378228393598033,0.2012936782195817,free_recall,predicted
81.63265306122449,,0.1756980063876815,-1.6895036447564544,0.15584112682007623,-1.4020369780897879,0.19749307273761454,free_recall,predicted
85.71428571428572,,0.17244021413592467,-1.7121640950753003,0.15288323333227666,-1.4246974284086338,0.19392623108630133,free_recall,predicted
89.79591836734694,,0.16937704017921332,-1.7337820697001785,0.15010445060961658,-1.446315403033512,0.19056927687394176,free_recall,predicted
93.87755102040816,,0.1664892373266469,-1.7544492814159132,0.14748689194245654,-1.4669826147492466,0.1874016749471265,free_recall,predicted
97.9591836734694,,0.1637601638853613,-1.7742458484608548,0.14501511048567195,-1.4867791817941882,0.1844056468266135,free_recall,predicted
102.04081632653062,,0.16117534273137463,-1.7932421701650292,0.14267568376274573,-1.5057755034983626,0.18156570737514444,free_recall,predicted
106.12244897959184,,0.15872210886231042,-1.8115004380099193,0.14045688199235584,-1.5240337713432528,0.17886829390800926,free_recall,predicted
110.20408163265306,,0.15638932508943656,-1.829075863975395,0.1383484008772004,-1.5416091973087285,0.17630146659858265,free_recall,predicted
114.28571428571429,,0.1541671507573258,-1.8460176873642118,0.13634114449328963,-1.5585510206975453,0.1738546644453305,free_recall,predicted
118.36734693877551,,0.15204685213230293,-1.862370006379561,0.13442704749896792,-1.5749033397128944,0.17151850495713755,free_recall,predicted
122.44897959183673,,0.15002064582844332,-1.8781724698315883,0.13259892848211688,-1.5907058031649217,0.1692846185454277,free_recall,predicted
126.53061224489797,,0.1480815686461945,-1.8934608562880075,0.13085036817337792,-1.605994189621341,0.16714551069724953,free_recall,predicted
130.6122448979592,,0.14622336869093486,-1.908267561956216,0.12917560767163694,-1.6208008952895494,0.16509444655683617,free_recall,predicted
134.69387755102042,,0.14444041376016148,-1.9226220140304926,0.12756946289265098,-1.635155347363826,0.16312535371191622,free_recall,predicted
138.77551020408163,,0.14272761383884525,-1.9365510227643539,0.1260272522585792,-1.6490843560976873,0.16123273986892458,free_recall,predicted
142.85714285714286,,0.14108035519386922,-1.9500790828550605,0.12454473526323374,-1.662612416188394,0.15941162278177756,free_recall,predicted
146.9387755102041,,0.13949444406137057,-1.9632286326527513,0.12311806002377536,-1.6757619659860847,0.15765747032486385,free_recall,predicted
151.0204081632653,,0.13796605831213535,-1.9760202780841885,0.12174371829953211,-1.688553611417522,0.155966149010632,free_recall,predicted
155.10204081632654,,0.13649170578698733,-1.988472986902616,0.12041850674837558,-1.7010063202359496,0.15433387957370392,free_recall,predicted
159.18367346938777,,0.13506818823629996,-2.000604257860941,0.1191394934196169,-1.7131375911942743,0.15275719849753766,free_recall,predicted
163.26530612244898,,0.13369256999022391,-2.0124302685953936,0.11790398866383064,-1.7249636019287269,0.15123292456177628,free_recall,predicted
167.3469387755102,,0.13236215064012566,-2.0239660053558826,0.11670951978498213,-1.7364993386892158,0.14975812965019591,free_recall,predicted
171.42857142857144,,0.13107444113551878,-2.035225377193176,0.11555380887673823,-1.747758710526509,0.14833011318939662,free_recall,predicted
