composite_ID,theta_what,theta_where,theta_when
A051_2,-0.5165012,-0.12040927,-0.49218518
A051_3,-0.55677336,-0.43498665,-0.34185326
A051_4,-0.783138,-0.3884028,-0.7465071
A052_1,0.69772047,0.28987435,1.3772414
A052_2,0.4386687,0.21785814,0.29506642
A052_3,0.20185241,-0.06940876,-0.34477013
A052_4,-0.7135025,-0.8352162,-0.63389325
A053_1,0.9072685,1.1774391,-0.0058986032
A053_2,0.7531449,0.9940248,0.30801892
A053_3,-0.38251862,-0.42284766,-0.3038316
A053_4,0.441181,-0.21496977,1.3334916
A054_1,0.6001463,0.47741145,0.6711311
A054_2,0.8556406,0.97886825,-0.3806448
A054_3,0.6933019,1.217981,-0.7010071
A054_4,1.2550904,1.2907797,0.49891704
A055_1,0.36847195,0.35353002,0.5762589
A055_2,0.9465638,0.9989414,0.11073718
A055_3,-0.024693685,-0.16583286,-0.4843066
A055_4,-0.22445965,-0.72524375,-0.7398479
A056_1,0.3038516,0.573409,-0.5533839
A056_2,0.7062353,0.38756102,0.35647133
A056_3,-0.55571467,-0.16309378,1.3137505
A056_4,-0.92909455,-0.88057274,-0.6054499
A057_1,0.6125102,0.27627486,-0.68251574
A057_2,-0.26575437,-0.6926091,0.17631131
A057_3,-0.38985142,-0.72376704,-0.9216526
A057_4,-0.8346757,-1.1007351,0.3356818
A058_1,1.025433,0.7768061,0.6985269
A058_2,-0.54607946,-0.74774766,0.4464823
A058_3,-0.32655337,-0.0462044,0.3713988
A058_4,-0.9840173,-1.0293599,-0.71028924
A059_1,0.9321223,1.1017689,1.0064101
A059_2,1.2093455,1.4150043,1.4333832
A059_3,1.164789,1.3639991,-0.45541045
A059_4,0.2262509,0.38492683,0.10414011
A060_1,0.13978888,-0.17362577,-0.087210886
A060_2,1.3316665,1.2945706,-0.5806467
A060_3,-0.33574033,-0.5368476,0.739815
A060_4,-0.024983682,0.06097878,-0.4718379
A061_1,2.4868069,2.534226,2.666622
A061_2,0.9269745,1.054403,0.35788247
A061_3,0.16546158,0.47374383,-0.7949392
A061_4,-0.08696533,-0.23824547,-0.7259257
A062_1,1.2452214,1.4693096,0.5685591
A062_2,0.6043199,0.16823307,0.9717764
A062_3,-0.8970543,-0.49729156,-0.2781123
A062_4,-0.7064554,-0.57602674,-0.29990235
A063_1,0.7432258,0.90278345,-0.2795725
A063_2,0.71091807,0.7800364,0.2766814
A063_3,0.3357436,0.16899033,0.307123
A063_4,-0.59059614,-0.5026973,-0.2487864
A064_1,1.0800916,0.7542774,2.1035326
A064_2,0.5006922,0.6285078,0.05221559
A064_3,0.23035417,0.09192172,2.342513
A064_4,-0.25832045,-0.3767308,-0.3037868
A065_1,-2.0364738,-2.1336987,-1.2343507
A065_2,-0.97545224,-0.99004537,0.14450824
A065_3,-2.376143,-2.1422968,-0.06098458
A065_4,-2.3441675,-2.3008742,-0.6472817
A066_1,0.36130723,0.33100906,-0.50839126
A066_2,-0.24699883,-0.45759708,-0.3107443
A066_3,-0.88146263,-1.0269047,-0.7231543
A066_4,-1.2947162,-1.2746197,-1.1619762
A067_1,0.75785375,0.46770808,1.0077558
A067_2,-1.1562431,-1.3795134,-0.16429919
A067_3,-1.4463123,-1.5869197,-0.9958139
A067_4,-1.232115,-1.1841131,-0.19327416
A068_1,1.2193573,1.2657641,0.9076094
A068_2,0.19253317,0.031421468,0.11631463
A068_3,0.35734683,0.4598782,-0.5547908
A068_4,-0.5680853,-0.37110806,-0.4860493
A069_1,-0.3935321,-0.961015,-0.2893362
A069_2,-1.3278373,-1.3882,-0.8229604
A069_3,-0.66977453,-0.70804995,1.0717565
A069_4,-1.6624362,-1.8265115,-1.262985
A070_1,0.6647936,0.64957887,0.5918761
A070_2,0.013095548,0.18502514,-0.17348187
A070_3,-0.32979938,-0.62024873,-0.038528625
A070_4,-0.6531627,-1.2194251,0.7383586
A071_1,1.0135796,1.0713462,-0.31338063
A071_2,0.29106826,0.5674652,0.30447987
A071_3,-1.2361739,-0.69747525,-0.22554056
A071_4,-0.35512885,0.08351038,-1.0217274
A072_1,0.84929067,0.95818514,-0.10931782
A072_2,0.193749,0.44737315,1.4219278
A072_3,-0.88958526,-0.7285388,-0.88402414
A072_4,-0.37888798,0.105109066,-0.595722
A073_1,0.5943494,0.96854866,-0.58787
A073_2,-0.55185044,-0.26688477,-0.11872675
A073_3,-0.24052979,0.23064163,0.51919836
A073_4,0.7397772,0.935576,0.9229123
A074_1,0.77476674,1.0399258,1.114075
A074_2,-0.7614493,0.20754707,-1.0472369
A074_3,-1.1034797,-0.41175961,-1.0833849
A074_4,-1.3838173,-1.084537,-0.23497862
A075_1,0.13258155,0.74622697,-0.61040807
A075_2,0.11551935,0.6058385,-0.29644576
A075_3,-1.1842928,-1.6585203,0.9638734
A075_4,-1.0380731,-0.72025824,-1.0719923
A076_1,-0.66776496,-0.5695758,-0.4977977
A076_2,-0.46852478,-0.793726,-0.2714676
A076_3,-1.4745805,-0.9389347,-0.4614851
A076_4,-2.3160813,-2.4053335,1.3665977
A077_1,1.2214035,1.1568261,1.6664118
A077_2,0.031441614,-0.15995292,-0.6291469
A077_3,0.19224806,0.023141336,-0.52656525
A077_4,0.7476515,0.5797113,-1.0599337
A078_1,-0.068428695,-0.06265792,-0.32393375
A078_2,0.07945043,0.3394587,-0.31135857
A078_3,-0.95188093,-1.010269,-0.83470815
A078_4,-0.7555266,-1.2996234,-0.24970108
A079_1,0.27026507,0.7763658,-0.2561745
A079_2,-0.812397,-0.25445327,-0.15044895
A079_3,-0.96156305,-0.7880284,-0.46880782
A079_4,-0.95528173,-0.93747795,0.5352595
A080_1,0.37030333,0.44484818,0.5242042
A080_2,0.31186384,0.4083139,-0.009544952
A080_3,0.52239835,0.3764361,0.6528359
A080_4,-0.99506533,-0.6022788,-1.3195115
A081_1,0.38391888,0.5523042,1.0027505
A081_2,-0.51302564,-0.13968928,-0.040290453
A081_3,0.8204133,1.2089312,-0.5472832
A081_4,0.19390823,0.20241103,-0.8991443
A082_1,0.70069563,0.5146796,2.1557176
A082_2,1.1619734,1.3740422,-0.113123
A082_3,0.5528832,0.18699713,0.0488966
A082_4,-0.1190578,-0.12481269,-0.52838564
A083_1,1.725925,1.8567436,0.039103635
A083_2,1.0146403,0.7123463,-0.738842
A083_3,-0.04469624,0.23683141,-0.7340403
A083_4,-0.27772608,0.1597017,0.55354136
A084_1,0.3607932,0.523126,1.2513437
A084_2,-0.87822175,-0.18969168,-0.2971813
A084_3,-0.20617807,0.059937097,-0.6252001
A084_4,-0.28725874,-0.026200062,-0.02815912
A085_1,0.16669483,0.38555634,-0.55624956
A085_2,1.100518,1.6590353,0.077843405
A085_3,-0.14322296,-0.0803745,-0.6138241
A085_4,-0.9934583,-0.42886055,0.19171026
A086_1,0.70902556,0.90708405,-0.11717217
A086_2,-0.554074,-0.24650417,-0.12224251
A086_3,-1.008573,-1.0824363,-0.06042426
A086_4,-0.753768,-1.1342219,0.90991896
A087_1,1.5444978,1.3203517,1.1160753
A087_2,0.9246312,1.2613889,-0.2676295
A087_3,-0.06684059,-0.15551756,-0.00024007857
A087_4,0.3701822,0.15691562,-0.5741082
A088_1,1.416158,2.0848706,-0.15451017
A088_2,2.4253433,2.6343849,-0.054758236
A088_3,0.2200021,0.33351627,-1.0649432
A088_4,1.0425594,1.3426918,1.1133935
A089_1,1.4512264,1.5585443,2.1138775
A089_2,0.8716842,0.8459456,-0.4514168
A089_3,0.23893522,0.5396232,-0.18617973
A089_4,0.05358068,0.3360405,-0.47781146
A090_1,0.31067553,0.21806383,0.69167763
A090_2,-1.0618107,-0.2871706,-1.4551533
A090_3,-1.8701123,-1.1592462,-1.2655948
A090_4,-1.2088966,-1.1863416,-1.1221244
A091_1,0.5944988,0.77500516,0.5933901
A091_2,-0.1724374,-0.20590958,0.7464773
A091_3,-1.0003543,-0.89287835,-0.89200884
A091_4,-0.4092197,-0.76944137,1.0885403
A092_1,-0.60532117,-0.12763686,-1.0937002
A092_2,-0.8115567,-0.7521901,-0.85926
A092_3,-0.48140103,-0.40779918,-0.047488347
A092_4,-1.3363837,-1.275607,-0.99054796
A093_1,0.20915249,0.5503215,-0.5364703
A093_2,0.1568927,0.04546191,0.04769523
A093_3,0.798206,0.58115,1.6548921
A093_4,-0.107544534,0.43500817,-0.788772
A094_1,-0.3726489,-0.8353465,0.41520855
A094_2,-0.18962725,-0.28223857,0.27694458
A094_3,-1.5088985,-1.3901782,-0.1165622
A094_4,-1.0542566,-1.2631195,0.4233702
A095_1,1.261179,1.3087195,0.46657604
A095_2,-0.2593984,-0.2528947,-0.11265625
A095_3,-0.62232697,-0.43531013,-0.4425515
A095_4,-0.69493216,-0.69814515,-0.7159588
A096_1,-0.9335331,-0.5136081,-0.41208702
A096_2,-1.6891952,-0.9793729,-1.2930903
A096_3,-2.3005323,-2.2043254,-0.5700985
A096_4,-1.7544452,-1.4296973,-1.2265649
A097_1,0.24564172,0.12918377,-0.0750186
A097_2,-0.45522153,-0.5024917,-0.3873597
A097_3,0.30773056,0.5775366,-0.33924672
A097_4,0.2929626,0.11948268,0.8621817
A098_1,0.74479413,0.66952604,0.6470438
A098_2,0.39546588,0.29156375,-0.08094533
A098_3,1.0630463,1.0347373,1.2356373
A098_4,-0.37998998,-0.7367142,-0.889362
A099_1,0.829291,1.2396402,-0.20954509
A099_2,1.1310892,1.0067813,-0.48703057
A099_3,-0.51172596,-0.23378187,0.059330992
A099_4,0.16645508,0.88685286,-0.9476161
A100_1,-0.506995,-0.25615156,1.0550581
A100_2,0.74485695,0.8579924,-0.5338556
A100_3,0.2761401,0.30837384,-0.50224066
A100_4,-0.09454101,-0.12641707,-0.59651846
A101_1,-1.0854464,-0.92865586,0.41897377
A101_2,-0.7809555,-0.58533233,0.58490133
A101_3,-1.2247605,-1.6033163,-0.6098603
A101_4,-1.4951706,-0.9837899,-0.69670784
A102_1,-0.09321833,0.044234175,-0.2132965
A102_2,0.9832048,0.9613115,-0.5194139
A102_3,-0.33923045,-0.40966117,-0.30592963
A102_4,-0.4153478,-0.5822572,1.1703899
A103_1,1.3178717,1.7275766,0.033027
A103_2,-0.7802918,-1.1148864,0.1184814
A103_3,-1.564432,-1.3886119,0.006208874
A103_4,-0.8291297,-1.0256867,-0.39621362
A104_1,1.7393945,1.5036997,1.4999433
A104_2,-0.046656683,0.2390503,0.75929207
A104_3,0.38915348,0.27432415,-0.5532317
A104_4,-1.658493,-1.784591,-0.9783781
A105_1,0.62868166,0.8334432,0.011779814
A105_2,0.26430687,0.68802625,0.05502248
A105_3,-0.3261742,-0.3888634,0.018156556
A105_4,-0.0013625503,0.3839643,-0.68734574
A106_1,1.3837655,1.1882236,0.8661264
A106_2,0.050134555,0.048306912,-0.20676696
A106_3,0.6269735,0.44145954,0.9704851
A106_4,0.9619591,1.1524763,-0.43157467
A107_1,-0.65291846,-0.6977702,0.85467505
A107_2,-1.4202789,-1.5578533,-0.19783588
A107_3,-1.0874419,-1.2135406,0.5069496
A107_4,-1.3866832,-1.3155986,-0.4133058
A108_1,-0.6198735,-0.3267616,-0.07770483
A108_2,-1.2351149,-1.0550402,-0.477658
A108_3,-0.9463142,-0.19299723,0.016101846
A108_4,-1.5267148,-1.1594539,-0.53793263
A109_1,-0.40388897,-0.31675676,-0.5411969
A109_2,-1.1571774,-1.026269,0.85349196
A109_3,-0.307659,-0.23858772,-0.6129873
A109_4,-1.3213303,-1.135503,-1.0085369
