composite_ID,domain,IRT_score,CTT_score,r
A019_4,what,-1.264995,0.5789473684210527,0.9060400316930852
A020_1,what,-0.01839159,0.7368421052631579,0.9060400316930852
A020_2,what,-0.5171829,0.5789473684210527,0.9060400316930852
A020_3,what,-0.46821594,0.631578947368421,0.9060400316930852
A020_4,what,-2.2787354,0.2631578947368421,0.9060400316930852
A021_1,what,1.0875474,0.8947368421052632,0.9060400316930852
A021_2,what,0.8355286,0.8947368421052632,0.9060400316930852
A021_3,what,0.29306138,0.8421052631578947,0.9060400316930852
A021_4,what,0.7857295,0.8947368421052632,0.9060400316930852
A022_1,what,-0.07678151,0.7894736842105263,0.9060400316930852
A022_2,what,0.13877183,0.7368421052631579,0.9060400316930852
A022_3,what,-0.30076003,0.6842105263157895,0.9060400316930852
A022_4,what,0.26840943,0.7368421052631579,0.9060400316930852
A023_1,what,0.59516215,0.7368421052631579,0.9060400316930852
A023_2,what,-0.49034083,0.5789473684210527,0.9060400316930852
A023_3,what,0.32838494,0.7894736842105263,0.9060400316930852
A023_4,what,-0.06907465,0.7368421052631579,0.9060400316930852
A024_1,what,0.079528205,0.6842105263157895,0.9060400316930852
A024_2,what,-0.0904471,0.7368421052631579,0.9060400316930852
A024_3,what,0.3260986,0.8421052631578947,0.9060400316930852
A024_4,what,-0.4476697,0.6842105263157895,0.9060400316930852
A025_1,what,0.9811938,0.8421052631578947,0.9060400316930852
A025_2,what,1.7059261,0.9473684210526316,0.9060400316930852
A025_3,what,-0.524388,0.5263157894736842,0.9060400316930852
A025_4,what,-1.4041344,0.2105263157894736,0.9060400316930852
A026_1,what,0.85312533,0.7894736842105263,0.9060400316930852
A026_2,what,0.00019577265,0.6842105263157895,0.9060400316930852
A026_3,what,0.3868858,0.7894736842105263,0.9060400316930852
A026_4,what,-0.0556293,0.7368421052631579,0.9060400316930852
A027_1,what,0.8339228,0.7368421052631579,0.9060400316930852
A027_2,what,0.33739686,0.7894736842105263,0.9060400316930852
A027_3,what,-0.7617411,0.5263157894736842,0.9060400316930852
A027_4,what,-0.9249458,0.5263157894736842,0.9060400316930852
A028_1,what,1.3888893,0.9473684210526316,0.9060400316930852
A028_2,what,0.3311532,0.8421052631578947,0.9060400316930852
A028_3,what,-0.43044564,0.5263157894736842,0.9060400316930852
A028_4,what,-0.40401626,0.7894736842105263,0.9060400316930852
A029_1,what,1.4967275,0.8421052631578947,0.9060400316930852
A029_2,what,-0.0183022,0.6842105263157895,0.9060400316930852
A029_3,what,1.1595125,0.8947368421052632,0.9060400316930852
A029_4,what,1.0474995,0.9473684210526316,0.9060400316930852
A030_1,what,0.2812619,0.631578947368421,0.9060400316930852
A030_2,what,0.8832621,0.8947368421052632,0.9060400316930852
A030_3,what,-0.18143387,0.5789473684210527,0.9060400316930852
A030_4,what,-0.0007534161,0.631578947368421,0.9060400316930852
A031_1,what,2.098076,1.0,0.9060400316930852
A031_2,what,-0.3397794,0.6842105263157895,0.9060400316930852
A031_3,what,0.16093041,0.7368421052631579,0.9060400316930852
A031_4,what,-0.412024,0.6842105263157895,0.9060400316930852
A032_1,what,0.9237079,0.7894736842105263,0.9060400316930852
A032_2,what,-0.077504,0.7894736842105263,0.9060400316930852
A032_3,what,0.7994235,0.8421052631578947,0.9060400316930852
A032_4,what,1.3869435,0.9473684210526316,0.9060400316930852
A033_1,what,0.35103184,0.8421052631578947,0.9060400316930852
A033_2,what,0.24968037,0.7368421052631579,0.9060400316930852
A033_3,what,0.9273771,0.9473684210526316,0.9060400316930852
A033_4,what,-0.04748927,0.7894736842105263,0.9060400316930852
A034_1,what,1.638878,0.8421052631578947,0.9060400316930852
A034_2,what,0.35502133,0.7368421052631579,0.9060400316930852
A034_3,what,0.20019667,0.7894736842105263,0.9060400316930852
A034_4,what,-0.25343332,0.6842105263157895,0.9060400316930852
A035_1,what,-0.060081527,0.7368421052631579,0.9060400316930852
A035_2,what,0.87888414,0.8421052631578947,0.9060400316930852
A035_3,what,-0.35612592,0.7368421052631579,0.9060400316930852
A035_4,what,-0.88171935,0.5789473684210527,0.9060400316930852
A036_1,what,0.97793245,0.8947368421052632,0.9060400316930852
A036_2,what,0.026050432,0.6842105263157895,0.9060400316930852
A036_3,what,-0.35021576,0.6842105263157895,0.9060400316930852
A036_4,what,-0.5848764,0.7368421052631579,0.9060400316930852
A037_1,what,1.2614937,0.8947368421052632,0.9060400316930852
A037_2,what,1.157818,0.9473684210526316,0.9060400316930852
A037_3,what,0.059776444,0.8421052631578947,0.9060400316930852
A037_4,what,-0.13570116,0.7368421052631579,0.9060400316930852
A038_1,what,1.2025418,0.9473684210526316,0.9060400316930852
A038_2,what,0.007853324,0.7894736842105263,0.9060400316930852
A038_3,what,0.70266676,0.7894736842105263,0.9060400316930852
A038_4,what,0.056318834,0.7368421052631579,0.9060400316930852
A039_1,what,2.252001,1.0,0.9060400316930852
A039_2,what,0.92305565,0.8947368421052632,0.9060400316930852
A039_3,what,0.31220362,0.6842105263157895,0.9060400316930852
A039_4,what,0.6324969,0.7368421052631579,0.9060400316930852
A040_1,what,-0.36999494,0.631578947368421,0.9060400316930852
A040_2,what,0.056224108,0.7368421052631579,0.9060400316930852
A040_3,what,-1.5265014,0.3684210526315789,0.9060400316930852
A040_4,what,-1.7589025,0.3157894736842105,0.9060400316930852
A041_1,what,1.2257649,0.8947368421052632,0.9060400316930852
A041_2,what,-1.0088389,0.631578947368421,0.9060400316930852
A041_3,what,0.059980888,0.7894736842105263,0.9060400316930852
A041_4,what,0.045220107,0.7368421052631579,0.9060400316930852
A042_1,what,-0.8475921,0.5263157894736842,0.9060400316930852
A042_2,what,-0.4416498,0.7894736842105263,0.9060400316930852
A042_3,what,0.056583792,0.7894736842105263,0.9060400316930852
A042_4,what,-1.0751622,0.5789473684210527,0.9060400316930852
A043_1,what,0.78068006,0.8421052631578947,0.9060400316930852
A043_2,what,0.43919662,0.7894736842105263,0.9060400316930852
A043_3,what,0.38608864,0.8421052631578947,0.9060400316930852
A043_4,what,-0.026184201,0.7894736842105263,0.9060400316930852
A044_1,what,-0.12027291,0.7368421052631579,0.9060400316930852
A044_2,what,-0.47558594,0.5789473684210527,0.9060400316930852
A044_3,what,-0.9757199,0.5263157894736842,0.9060400316930852
A044_4,what,-1.5148207,0.4210526315789473,0.9060400316930852
A045_1,what,-0.90017945,0.631578947368421,0.9060400316930852
A045_2,what,-0.808676,0.6842105263157895,0.9060400316930852
A045_3,what,-0.65163666,0.6842105263157895,0.9060400316930852
A045_4,what,-1.5065612,0.3157894736842105,0.9060400316930852
A046_1,what,-0.55372006,0.631578947368421,0.9060400316930852
A046_2,what,-1.0450114,0.5789473684210527,0.9060400316930852
A046_3,what,-1.613356,0.3684210526315789,0.9060400316930852
A046_4,what,-1.2604105,0.4210526315789473,0.9060400316930852
A047_1,what,-0.4363785,0.7368421052631579,0.9060400316930852
A047_2,what,-0.48320502,0.631578947368421,0.9060400316930852
A047_3,what,-1.4562982,0.4210526315789473,0.9060400316930852
A047_4,what,-1.3712326,0.3684210526315789,0.9060400316930852
A048_1,what,1.0746682,0.9473684210526316,0.9060400316930852
A048_2,what,-0.534043,0.631578947368421,0.9060400316930852
A048_3,what,0.23268522,0.7894736842105263,0.9060400316930852
A048_4,what,0.47788984,0.8947368421052632,0.9060400316930852
A049_1,what,2.0709105,0.9473684210526316,0.9060400316930852
A049_2,what,-0.3073396,0.8421052631578947,0.9060400316930852
A049_3,what,0.13866153,0.7894736842105263,0.9060400316930852
A049_4,what,-0.27844822,0.631578947368421,0.9060400316930852
A050_1,what,-0.5759458,0.631578947368421,0.9060400316930852
A050_2,what,-0.6173181,0.5789473684210527,0.9060400316930852
A050_3,what,-1.037826,0.5263157894736842,0.9060400316930852
A050_4,what,-1.1924096,0.5263157894736842,0.9060400316930852
A051_1,what,1.2619079,0.8947368421052632,0.9060400316930852
A051_2,what,-0.61919725,0.5789473684210527,0.9060400316930852
A051_3,what,-0.53872013,0.5789473684210527,0.9060400316930852
A051_4,what,-0.75623167,0.5263157894736842,0.9060400316930852
A052_1,what,0.9840419,0.9473684210526316,0.9060400316930852
A052_2,what,0.4169858,0.8947368421052632,0.9060400316930852
A052_3,what,0.17672805,0.8421052631578947,0.9060400316930852
A052_4,what,-0.5472725,0.7368421052631579,0.9060400316930852
A053_1,what,1.1032048,0.9473684210526316,0.9060400316930852
A053_2,what,0.5740109,0.7894736842105263,0.9060400316930852
A053_3,what,-0.52216256,0.631578947368421,0.9060400316930852
A053_4,what,0.31794128,0.8947368421052632,0.9060400316930852
A054_1,what,0.5364078,0.7894736842105263,0.9060400316930852
A054_2,what,0.78079957,0.7894736842105263,0.9060400316930852
A054_3,what,1.0624813,0.8947368421052632,0.9060400316930852
A054_4,what,1.199456,0.8947368421052632,0.9060400316930852
A055_1,what,0.12596902,0.7894736842105263,0.9060400316930852
A055_2,what,0.7207104,0.7368421052631579,0.9060400316930852
A055_3,what,0.026863433,0.7894736842105263,0.9060400316930852
A055_4,what,-0.27365744,0.8421052631578947,0.9060400316930852
A056_1,what,0.25282967,0.7368421052631579,0.9060400316930852
A056_2,what,0.79354787,0.8421052631578947,0.9060400316930852
A056_3,what,-0.6342211,0.5789473684210527,0.9060400316930852
A056_4,what,-0.7479079,0.5789473684210527,0.9060400316930852
A057_1,what,0.37111652,0.8421052631578947,0.9060400316930852
A057_2,what,-0.33406383,0.7894736842105263,0.9060400316930852
A057_3,what,-0.36420104,0.7894736842105263,0.9060400316930852
A057_4,what,-0.8997757,0.5789473684210527,0.9060400316930852
A058_1,what,0.86404234,0.7894736842105263,0.9060400316930852
A058_2,what,-0.67254853,0.631578947368421,0.9060400316930852
A058_3,what,-0.33693078,0.631578947368421,0.9060400316930852
A058_4,what,-0.94237626,0.5789473684210527,0.9060400316930852
A059_1,what,1.0408934,0.8947368421052632,0.9060400316930852
A059_2,what,1.4646933,0.8947368421052632,0.9060400316930852
A059_3,what,1.2263882,0.9473684210526316,0.9060400316930852
A059_4,what,0.31380215,0.8421052631578947,0.9060400316930852
A060_1,what,0.076296605,0.8421052631578947,0.9060400316930852
A060_2,what,1.238489,0.8947368421052632,0.9060400316930852
A060_3,what,-0.14499544,0.7368421052631579,0.9060400316930852
A060_4,what,0.22517887,0.7894736842105263,0.9060400316930852
A061_1,what,2.5348673,0.9473684210526316,0.9060400316930852
A061_2,what,1.0422542,0.8947368421052632,0.9060400316930852
A061_3,what,0.12469013,0.7894736842105263,0.9060400316930852
A061_4,what,-0.31471238,0.6842105263157895,0.9060400316930852
A062_1,what,1.241772,0.9473684210526316,0.9060400316930852
A062_2,what,0.4567172,0.8421052631578947,0.9060400316930852
A062_3,what,-0.8347038,0.5263157894736842,0.9060400316930852
A062_4,what,-0.5505843,0.5789473684210527,0.9060400316930852
A063_1,what,0.7833641,0.8947368421052632,0.9060400316930852
A063_2,what,0.50485903,0.6842105263157895,0.9060400316930852
A063_3,what,0.36549178,0.7894736842105263,0.9060400316930852
A063_4,what,-0.6113484,0.5789473684210527,0.9060400316930852
A064_1,what,1.0437275,0.8947368421052632,0.9060400316930852
A064_2,what,0.62713385,0.7894736842105263,0.9060400316930852
A064_3,what,0.41516995,0.8421052631578947,0.9060400316930852
A064_4,what,-0.070843264,0.7894736842105263,0.9060400316930852
A065_1,what,-2.1746836,0.3157894736842105,0.9060400316930852
A065_2,what,-1.1918952,0.5263157894736842,0.9060400316930852
A065_3,what,-1.9587346,0.4210526315789473,0.9060400316930852
A065_4,what,-2.4718368,0.1052631578947368,0.9060400316930852
A066_1,what,0.5877305,0.8947368421052632,0.9060400316930852
A066_2,what,-0.24346694,0.7894736842105263,0.9060400316930852
A066_3,what,-0.82052904,0.5789473684210527,0.9060400316930852
A066_4,what,-1.2888547,0.4736842105263157,0.9060400316930852
A067_1,what,0.88467497,0.8947368421052632,0.9060400316930852
A067_2,what,-1.1704557,0.5263157894736842,0.9060400316930852
A067_3,what,-1.4594061,0.5263157894736842,0.9060400316930852
A067_4,what,-1.1524973,0.5789473684210527,0.9060400316930852
A068_1,what,1.5781611,0.8947368421052632,0.9060400316930852
A068_2,what,0.14502825,0.7368421052631579,0.9060400316930852
A068_3,what,0.23438412,0.7894736842105263,0.9060400316930852
A068_4,what,-0.37933305,0.6842105263157895,0.9060400316930852
A069_1,what,-0.41606086,0.8421052631578947,0.9060400316930852
A069_2,what,-1.4017547,0.5263157894736842,0.9060400316930852
A069_3,what,-0.28530526,0.7368421052631579,0.9060400316930852
A069_4,what,-1.4135531,0.5263157894736842,0.9060400316930852
A070_1,what,0.5219151,0.7894736842105263,0.9060400316930852
A070_2,what,0.19770284,0.8421052631578947,0.9060400316930852
A070_3,what,-0.34628716,0.6842105263157895,0.9060400316930852
A070_4,what,-0.6466961,0.6842105263157895,0.9060400316930852
A071_1,what,0.8269955,0.8947368421052632,0.9060400316930852
A071_2,what,0.52419287,0.8421052631578947,0.9060400316930852
A071_3,what,-1.1711217,0.4736842105263157,0.9060400316930852
A071_4,what,0.10002842,0.6842105263157895,0.9060400316930852
A072_1,what,0.81125784,0.8947368421052632,0.9060400316930852
A072_2,what,0.4618086,0.6842105263157895,0.9060400316930852
A072_3,what,-1.1341089,0.5789473684210527,0.9060400316930852
A072_4,what,-0.5302154,0.5789473684210527,0.9060400316930852
A073_1,what,0.6544795,0.7894736842105263,0.9060400316930852
A073_2,what,-0.7580057,0.5263157894736842,0.9060400316930852
A073_3,what,-0.30615124,0.6842105263157895,0.9060400316930852
A073_4,what,0.90156066,0.7894736842105263,0.9060400316930852
A074_1,what,0.9347626,0.8421052631578947,0.9060400316930852
A074_2,what,-0.76089525,0.5263157894736842,0.9060400316930852
A074_3,what,-1.1451392,0.4736842105263157,0.9060400316930852
A074_4,what,-1.2613695,0.4736842105263157,0.9060400316930852
A075_1,what,0.25188833,0.631578947368421,0.9060400316930852
A075_2,what,0.108092144,0.7368421052631579,0.9060400316930852
A075_3,what,-1.198156,0.5263157894736842,0.9060400316930852
A075_4,what,-0.75654626,0.5789473684210527,0.9060400316930852
A076_1,what,-0.48276085,0.6842105263157895,0.9060400316930852
A076_2,what,-0.47757313,0.6842105263157895,0.9060400316930852
A076_3,what,-1.4173888,0.3684210526315789,0.9060400316930852
A076_4,what,-2.3509033,0.2105263157894736,0.9060400316930852
A077_1,what,1.3145027,0.9473684210526316,0.9060400316930852
A077_2,what,-0.046640176,0.7894736842105263,0.9060400316930852
A077_3,what,0.09669988,0.7894736842105263,0.9060400316930852
A077_4,what,0.63073874,0.8947368421052632,0.9060400316930852
A078_1,what,0.023597341,0.7368421052631579,0.9060400316930852
A078_2,what,0.099462025,0.7368421052631579,0.9060400316930852
A078_3,what,-0.7596743,0.5789473684210527,0.9060400316930852
A078_4,what,-0.65401506,0.7368421052631579,0.9060400316930852
A079_1,what,0.13202901,0.6842105263157895,0.9060400316930852
A079_2,what,-0.5799095,0.5789473684210527,0.9060400316930852
A079_3,what,-1.0114949,0.5263157894736842,0.9060400316930852
A079_4,what,-0.5881184,0.5789473684210527,0.9060400316930852
A080_1,what,0.43105462,0.7894736842105263,0.9060400316930852
A080_2,what,0.4199076,0.8421052631578947,0.9060400316930852
A080_3,what,0.3975454,0.8421052631578947,0.9060400316930852
A080_4,what,-0.8417055,0.5789473684210527,0.9060400316930852
A081_1,what,0.41316152,0.7894736842105263,0.9060400316930852
A081_2,what,-0.49664956,0.631578947368421,0.9060400316930852
A081_3,what,0.96994483,0.8421052631578947,0.9060400316930852
A081_4,what,0.04104539,0.7894736842105263,0.9060400316930852
A082_1,what,0.70349485,0.8947368421052632,0.9060400316930852
A082_2,what,1.0411574,0.8947368421052632,0.9060400316930852
A082_3,what,0.26939318,0.8421052631578947,0.9060400316930852
A082_4,what,0.099159405,0.7894736842105263,0.9060400316930852
A083_1,what,1.716006,0.8947368421052632,0.9060400316930852
A083_2,what,0.627722,0.8421052631578947,0.9060400316930852
A083_3,what,-0.03808578,0.7894736842105263,0.9060400316930852
A083_4,what,-0.45677182,0.5789473684210527,0.9060400316930852
A084_1,what,0.27613997,0.7368421052631579,0.9060400316930852
A084_2,what,-1.0235722,0.4736842105263157,0.9060400316930852
A084_3,what,-0.04605442,0.7368421052631579,0.9060400316930852
A084_4,what,-0.27272734,0.6842105263157895,0.9060400316930852
A085_1,what,0.11177244,0.631578947368421,0.9060400316930852
A085_2,what,1.5030562,0.8421052631578947,0.9060400316930852
A085_3,what,-0.12060891,0.7894736842105263,0.9060400316930852
A085_4,what,-0.5840122,0.4736842105263157,0.9060400316930852
A086_1,what,0.67570555,0.7894736842105263,0.9060400316930852
A086_2,what,-0.8055431,0.4736842105263157,0.9060400316930852
A086_3,what,-1.0776986,0.4736842105263157,0.9060400316930852
A086_4,what,-0.74143744,0.5789473684210527,0.9060400316930852
A087_1,what,1.2110579,0.9473684210526316,0.9060400316930852
A087_2,what,0.91695786,0.8421052631578947,0.9060400316930852
A087_3,what,-0.11189697,0.6842105263157895,0.9060400316930852
A087_4,what,0.37117374,0.8947368421052632,0.9060400316930852
A088_1,what,1.4964592,0.8421052631578947,0.9060400316930852
A088_2,what,2.3701851,0.9473684210526316,0.9060400316930852
A088_3,what,0.24273601,0.8421052631578947,0.9060400316930852
A088_4,what,1.3775116,0.8421052631578947,0.9060400316930852
A089_1,what,1.3879722,0.8947368421052632,0.9060400316930852
A089_2,what,0.98157203,0.8421052631578947,0.9060400316930852
A089_3,what,0.18005185,0.7894736842105263,0.9060400316930852
A089_4,what,0.12621939,0.6842105263157895,0.9060400316930852
A090_1,what,0.5685513,0.8421052631578947,0.9060400316930852
A090_2,what,-1.004835,0.5263157894736842,0.9060400316930852
A090_3,what,-1.9035667,0.2105263157894736,0.9060400316930852
A090_4,what,-1.0069829,0.5789473684210527,0.9060400316930852
A091_1,what,0.6446007,0.7894736842105263,0.9060400316930852
A091_2,what,-0.23618999,0.6842105263157895,0.9060400316930852
A091_3,what,-1.0844674,0.5263157894736842,0.9060400316930852
A091_4,what,-0.22201028,0.7368421052631579,0.9060400316930852
A092_1,what,-0.45725018,0.5789473684210527,0.9060400316930852
A092_2,what,-0.707106,0.631578947368421,0.9060400316930852
A092_3,what,-0.27878723,0.5789473684210527,0.9060400316930852
A092_4,what,-1.5835248,0.3684210526315789,0.9060400316930852
A093_1,what,0.40196308,0.7894736842105263,0.9060400316930852
A093_2,what,0.31625798,0.8421052631578947,0.9060400316930852
A093_3,what,0.895297,0.9473684210526316,0.9060400316930852
A093_4,what,0.58903307,0.7894736842105263,0.9060400316930852
A094_1,what,-0.4338472,0.6842105263157895,0.9060400316930852
A094_2,what,-0.10413395,0.6842105263157895,0.9060400316930852
A094_3,what,-1.5876961,0.4736842105263157,0.9060400316930852
A094_4,what,-0.9550737,0.631578947368421,0.9060400316930852
A095_1,what,1.5629785,0.8947368421052632,0.9060400316930852
A095_2,what,-0.31464836,0.631578947368421,0.9060400316930852
A095_3,what,-0.52469057,0.631578947368421,0.9060400316930852
A095_4,what,-0.44003212,0.6842105263157895,0.9060400316930852
A096_1,what,-0.5876299,0.5789473684210527,0.9060400316930852
A096_2,what,-1.6634033,0.2105263157894736,0.9060400316930852
A096_3,what,-2.0487726,0.3157894736842105,0.9060400316930852
A096_4,what,-1.6537123,0.4210526315789473,0.9060400316930852
A097_1,what,0.30110675,0.8421052631578947,0.9060400316930852
A097_2,what,-0.46951467,0.631578947368421,0.9060400316930852
A097_3,what,0.49897698,0.7894736842105263,0.9060400316930852
A097_4,what,0.21680588,0.8421052631578947,0.9060400316930852
A098_1,what,0.63542306,0.7894736842105263,0.9060400316930852
A098_2,what,0.2751316,0.7368421052631579,0.9060400316930852
A098_3,what,1.2736149,0.8421052631578947,0.9060400316930852
A098_4,what,-0.28662166,0.7894736842105263,0.9060400316930852
A099_1,what,0.8915915,0.8421052631578947,0.9060400316930852
A099_2,what,0.962919,0.8421052631578947,0.9060400316930852
A099_3,what,-0.6954294,0.631578947368421,0.9060400316930852
A099_4,what,0.024082785,0.6842105263157895,0.9060400316930852
A100_1,what,0.07399175,0.6842105263157895,0.9060400316930852
A100_2,what,0.9113723,1.0,0.9060400316930852
A100_3,what,0.36577296,0.8947368421052632,0.9060400316930852
A100_4,what,0.07635781,0.7894736842105263,0.9060400316930852
A101_1,what,-1.1400971,0.4210526315789473,0.9060400316930852
A101_2,what,-0.97317004,0.4736842105263157,0.9060400316930852
A101_3,what,-1.268504,0.5263157894736842,0.9060400316930852
A101_4,what,-1.4687408,0.3684210526315789,0.9060400316930852
A102_1,what,-0.1090957,0.7368421052631579,0.9060400316930852
A102_2,what,0.7893604,0.8947368421052632,0.9060400316930852
A102_3,what,-0.54814076,0.631578947368421,0.9060400316930852
A102_4,what,-0.016238477,0.7368421052631579,0.9060400316930852
A103_1,what,1.5837513,0.9473684210526316,0.9060400316930852
A103_2,what,-0.8997795,0.6842105263157895,0.9060400316930852
A103_3,what,-1.8014679,0.3684210526315789,0.9060400316930852
A103_4,what,-0.7135607,0.631578947368421,0.9060400316930852
A104_1,what,1.9797188,0.9473684210526316,0.9060400316930852
A104_2,what,-0.25339428,0.631578947368421,0.9060400316930852
A104_3,what,0.30562896,0.8421052631578947,0.9060400316930852
A104_4,what,-1.6902736,0.3684210526315789,0.9060400316930852
A105_1,what,0.6786545,0.8421052631578947,0.9060400316930852
A105_2,what,0.4023,0.7368421052631579,0.9060400316930852
A105_3,what,-0.07094553,0.7894736842105263,0.9060400316930852
A105_4,what,0.012376063,0.6842105263157895,0.9060400316930852
A106_1,what,1.5945877,1.0,0.9060400316930852
A106_2,what,0.07416145,0.7368421052631579,0.9060400316930852
A106_3,what,0.610385,0.8947368421052632,0.9060400316930852
A106_4,what,0.97847015,1.0,0.9060400316930852
A107_1,what,-0.6293192,0.631578947368421,0.9060400316930852
A107_2,what,-1.6425781,0.4736842105263157,0.9060400316930852
A107_3,what,-0.8989691,0.5263157894736842,0.9060400316930852
A107_4,what,-1.2341427,0.5263157894736842,0.9060400316930852
A108_1,what,-0.6797666,0.5263157894736842,0.9060400316930852
A108_2,what,-1.2300881,0.4736842105263157,0.9060400316930852
A108_3,what,-0.64672476,0.5263157894736842,0.9060400316930852
A108_4,what,-1.2409853,0.4210526315789473,0.9060400316930852
A109_1,what,-0.29406714,0.6842105263157895,0.9060400316930852
A109_2,what,-0.85136366,0.5263157894736842,0.9060400316930852
A109_3,what,-0.2927042,0.7368421052631579,0.9060400316930852
A109_4,what,-1.3304558,0.4736842105263157,0.9060400316930852
A010_1,where,2.4439983,0.8888888888888888,0.9696821581256532
A010_2,where,0.59148264,0.6,0.9696821581256532
A010_3,where,-0.091231495,0.4666666666666667,0.9696821581256532
A010_4,where,0.47084022,0.5777777777777777,0.9696821581256532
A011_1,where,0.9860436,0.6666666666666666,0.9696821581256532
A011_2,where,0.20441371,0.5777777777777777,0.9696821581256532
A011_3,where,-0.74633425,0.3777777777777777,0.9696821581256532
A011_4,where,-0.26116142,0.4888888888888889,0.9696821581256532
A012_1,where,1.4285018,0.7555555555555555,0.9696821581256532
A012_2,where,-0.31520778,0.4222222222222222,0.9696821581256532
A012_3,where,1.0647037,0.6444444444444445,0.9696821581256532
A012_4,where,-0.45238903,0.4,0.9696821581256532
A013_1,where,0.09202722,0.5777777777777777,0.9696821581256532
A013_2,where,-0.6685766,0.4222222222222222,0.9696821581256532
A013_3,where,0.24629961,0.5777777777777777,0.9696821581256532
A013_4,where,-0.42889243,0.4444444444444444,0.9696821581256532
A014_1,where,0.840902,0.6888888888888889,0.9696821581256532
A014_2,where,1.7318953,0.8,0.9696821581256532
A014_3,where,0.22653097,0.4666666666666667,0.9696821581256532
A014_4,where,-0.64632875,0.4666666666666667,0.9696821581256532
A015_1,where,1.7240337,0.8,0.9696821581256532
A015_2,where,1.980908,0.8444444444444444,0.9696821581256532
A015_3,where,1.7067914,0.7555555555555555,0.9696821581256532
A015_4,where,0.8411193,0.6888888888888889,0.9696821581256532
A016_1,where,1.42478,0.7111111111111111,0.9696821581256532
A016_2,where,0.5182861,0.6222222222222222,0.9696821581256532
A016_3,where,0.08904186,0.5333333333333333,0.9696821581256532
A016_4,where,-1.0289922,0.3333333333333333,0.9696821581256532
A017_1,where,0.014488589,0.5555555555555556,0.9696821581256532
A017_2,where,0.9758614,0.6666666666666666,0.9696821581256532
A017_3,where,0.13619477,0.5333333333333333,0.9696821581256532
A017_4,where,-0.036762077,0.5111111111111111,0.9696821581256532
A018_1,where,0.33654568,0.5555555555555556,0.9696821581256532
A018_2,where,0.034030903,0.5777777777777777,0.9696821581256532
A018_3,where,-0.6435525,0.4222222222222222,0.9696821581256532
A018_4,where,-0.09666681,0.5333333333333333,0.9696821581256532
A019_1,where,-0.6979575,0.3555555555555555,0.9696821581256532
A019_2,where,-1.2111,0.2888888888888888,0.9696821581256532
A019_3,where,-1.4745452,0.2444444444444444,0.9696821581256532
A019_4,where,-1.8336661,0.1555555555555555,0.9696821581256532
A020_1,where,-0.079359196,0.4444444444444444,0.9696821581256532
A020_2,where,-0.15119976,0.4666666666666667,0.9696821581256532
A020_3,where,-0.95550704,0.3333333333333333,0.9696821581256532
A020_4,where,-2.1095285,0.1555555555555555,0.9696821581256532
A021_1,where,1.2243092,0.7111111111111111,0.9696821581256532
A021_2,where,0.61569417,0.5777777777777777,0.9696821581256532
