composite_ID,z_theta_common,z_theta_congruent,z_theta_incongruent,z_ctt_full_common,z_ctt_full_congruent,z_ctt_full_incongruent,z_ctt_purified_common,z_ctt_purified_congruent,z_ctt_purified_incongruent,TSVR_hours
A013_4,-1.1758562149225347,-1.293635897193003,-1.4090882006869974,-0.7336008157716005,-0.11967711478040739,-0.5150665248762346,-0.6900318409724085,-0.19039586090622782,-1.0187084556686066,147.13
A014_1,0.15659520095842644,0.5959589361227787,0.31237125407525634,-0.4344771396160039,1.7407742958567267,0.49945844836483483,-0.6900318409724085,1.1957838544710215,-0.12986927961262407,1.0
A014_2,1.549618386350491,-0.32574731290062237,1.2674737279810289,1.210703079239776,-0.4059004087245816,0.7335795960358508,1.5723676376256552,-0.7611757437086244,0.9564897133446877,25.66
A014_3,0.5780041457177424,0.42444978658179244,-0.12842494891561682,0.6872366459674826,-0.04812129129436327,-0.04682422953420303,1.0067677679761389,0.054224088866227683,-0.228629188063289,70.56
A014_4,-0.9142589268844875,-0.8539241072884434,-1.1825668625677894,0.16377021269518832,-0.9783469966129303,-1.6856722632313146,0.11796797281261388,-0.43501581067868333,-0.7224287303166125,148.87
A015_1,1.671060430533009,1.2095203269941395,1.3130605643095277,1.3602649173175745,1.4545510019125527,1.279862273934888,1.4107676748686502,0.8696239214410805,1.055249621795352,1.0
A015_2,1.3351128586567775,1.4863661998712876,1.5864426198323889,1.135922160200877,1.1683277079683776,1.279862273934888,1.4915676562471527,1.3588638209859913,1.3515293471473462,23.69
A015_3,1.6468153598771802,1.6773416617842525,1.5904568169311277,1.210703079239776,0.9536602375102468,0.5774988309218398,1.4107676748686502,1.032703887956051,0.9564897133446877,70.59
A015_4,-0.5436951818860233,-0.3934136600851735,0.2201857237136582,0.23855113173408796,0.5243252965939851,0.6555392134788449,-0.28603193407989735,0.29884403863868386,0.26517035419003443,146.54
A016_1,1.5745768773268134,1.458775116290957,1.4911415865640385,-0.28491530153820627,1.5261068253985959,2.6065487774039786,0.11796797281261388,1.440403804243477,2.141608614752664,1.0
A016_2,0.6623628727968295,1.754746082189668,1.7365490354293247,0.16377021269518832,1.311439354940465,0.7335795960358508,0.2795679355696189,1.6850237540159325,1.154009530246017,32.85
A016_3,0.21312132559048466,-1.439207916466129,0.3018628902939388,0.08898929365628949,-2.0516843489035845,-0.43702614231922954,0.1987679541911164,-2.065815475828388,0.26517035419003443,80.64
A016_4,-1.0177948105999264,-1.6636168141884555,-0.44072609415551645,-0.6588198967327017,-1.4792377610152359,-0.6711472899902455,-0.609231859593906,-1.4950355930259915,-0.228629188063289,150.8
A017_1,-0.20083894533573077,-0.8847820459699871,-0.5895864915276577,-0.4344771396160039,-0.6921237026687558,0.26533730069381883,-0.04363198994439047,-0.924255710223595,-0.228629188063289,1.0
A017_2,0.8731407091894582,0.2762620762794845,1.5511659762800614,0.8367984840452802,-0.3343445852385382,1.123781508820877,0.6835678424621302,0.13576407212371328,1.5490491640486754,20.61
A017_3,0.21640433302961293,-0.6186359154206269,0.668530742144304,0.3133320507729868,-1.1214586435850178,0.10925653557980791,0.2795679355696189,-0.7611757437086244,0.7589698964433579,61.28
A017_4,0.5852837912960104,0.028390631852523367,1.1531032942565327,0.16377021269518832,-0.5490120556966691,1.0457411262638718,0.6027678610836277,-0.5980957771936538,1.154009530246017,140.49
A018_1,1.245403409047483,1.7093799175351625,0.7529178289114135,0.46289388885078525,1.1683277079683776,0.18729691813681296,0.764367823840632,1.521943787500962,0.0676505372887052,1.0
A018_2,-0.08614848245395416,-0.2645443737547461,1.0308056685225235,0.46289388885078525,-0.47745623221062494,0.4214180658078289,0.6027678610836277,-0.5165557939361689,1.3515293471473462,34.03
A018_3,-1.2202012953452173,0.05200087599334333,-0.4640099383571775,-0.4344771396160039,-0.11967711478040739,-0.43702614231922954,-1.336431692000427,0.054224088866227683,-0.5249089134152829,83.64
A018_4,0.5206134430816234,-0.21260938212083244,0.3289526286436072,0.5376748078896841,-1.264570290557105,0.3433776832508239,0.6835678424621302,-0.84271572696611,-0.3273890965139533,150.87
A019_1,-1.0120131139396749,-1.176972726846786,-0.3446419224727231,-1.032724491927197,-0.2627887617524941,-0.280945377205219,-0.36683191545839916,-0.5980957771936538,-0.12986927961262407,1.0
A019_2,-0.4115359141792525,-0.6231012691852803,-1.3111882764688574,-0.883162653849399,-0.2627887617524941,-1.76371264578832,-0.5284318782154043,-0.19039586090622782,-1.413748089471265,28.69
A019_3,-0.9654172064311365,-0.9379245584545888,-0.15616803358049403,-0.7336008157716005,-0.6921237026687558,-0.7491876725472506,-1.1748317292434227,-0.10885587764874287,0.26517035419003443,83.68
A019_4,-0.6207942845042901,-1.2838762690634413,-0.3052204688472015,0.3133320507729868,-1.3361261140431486,-0.43702614231922954,0.2795679355696189,-1.902735509313418,-0.919948547217942,154.76
A020_1,0.40488475727931206,0.564803974229873,0.11000592835326753,0.16377021269518832,0.023434532191680086,-1.4515511155602985,0.11796797281261388,0.5434639884111393,-0.8211886387672771,1.0
A020_2,0.557142375092296,-0.5971484272757482,0.02491335914030364,0.23855113173408796,-1.0499028200989742,-0.3589857597622241,0.36036791694812076,-0.84271572696611,-0.42614900496461827,26.85
A020_3,0.19369022918835044,-1.8250853785140988,-1.331853810158357,0.9115794030841798,-1.8370168784454537,-1.061349202775272,0.764367823840632,-2.228895442343359,-1.5125079979219302,78.25
A020_4,-2.3094614687650976,-2.4162584232766036,-2.1181727642791794,-2.229219196549583,-1.8370168784454537,-0.9052684376612615,-2.467631431299459,-2.228895442343359,-1.1174683641192715,145.78
A021_1,0.9429163956019955,2.3126128479516788,1.2173081669374979,1.5098267553953721,1.5976626488846393,-0.20290499464821313,0.925967786597637,2.0111836870458735,0.9564897133446877,1.0
A021_2,0.1303298908560441,0.28168802426436756,-0.3475323648474459,0.612455726928583,0.7389927670521159,0.031216153022802853,-0.04363198994439047,0.5434639884111393,0.8577298048940228,30.21
A021_3,0.963001211292561,-0.17890909997228524,-0.39727308778372566,0.9115794030841798,-0.2627887617524941,-0.9833088202182666,1.2491677121116458,0.21730405538119824,-0.228629188063289,74.19
A021_4,0.806053018500846,0.19054851872782308,1.194425097472323,0.08898929365628949,-0.3343445852385382,0.10925653557980791,0.36036791694812076,-0.3534758274211984,0.9564897133446877,140.39
A022_1,-0.5797546169393857,0.5510240869065549,0.5577518134136593,-0.8083817348104997,1.4545510019125527,0.4214180658078289,-0.7708318223509107,1.032703887956051,1.154009530246017,1.0
A022_2,0.2503898701716218,0.20147771505981465,0.8724392077407346,-0.3596962205771051,0.3812136496218984,1.592023804162909,0.03716799143411204,0.13576407212371328,0.6602099879926936,24.15
A022_3,0.32707028248613623,1.6712316170286385,0.7310003432419504,-0.4344771396160039,0.8821044140242035,0.18729691813681296,-0.36683191545839916,1.3588638209859913,0.6602099879926936,74.46
A022_4,0.4525908842544902,0.8278572669727459,0.45540133828285706,0.16377021269518832,0.3096578261358543,0.10925653557980791,0.4411678983266233,0.6250039716686243,0.3639302626406994,141.71
A023_1,0.6702831356946678,-0.768000981136411,0.7752804048525095,0.38811296981188564,-0.2627887617524941,1.0457411262638718,0.1987679541911164,-0.7611757437086244,1.154009530246017,1.0
A023_2,-0.0626219162903,-0.08403893144369202,0.16225075460488544,-0.28491530153820627,0.3096578261358543,-0.04682422953420303,-0.04363198994439047,-0.10885587764874287,-0.031109371161959724,25.63
A023_3,0.21478823263682784,0.4725480502074115,0.17183987886011273,0.3133320507729868,-0.04812129129436327,0.4214180658078289,0.2795679355696189,0.29884403863868386,-0.3273890965139533,72.2
A023_4,0.6422698756805703,0.6662502366580213,-0.7426534287896147,0.5376748078896841,0.3812136496218984,-1.2174299678892826,0.8451678052191345,0.7065439549261099,-1.3149881810206006,145.07
A024_1,0.4925410781107642,0.5067957469921213,-0.2603364424293731,-0.1353534634604078,1.0967718844823342,0.5774988309218398,0.11796797281261388,0.6250039716686243,0.1664104457393701,1.0
A024_2,0.20379433667111493,0.20182468619753777,0.6295683453959616,-0.5840389776938024,0.09499035567772345,-0.20290499464821313,-0.36683191545839916,-0.027315894391257263,0.3639302626406994,29.57
A024_3,0.1926409262798762,0.4527987224559831,-1.1081857170395697,-0.5092580586549036,0.3096578261358543,-0.6711472899902455,-0.28603193407989735,0.38038402189616877,-1.2162282725699363,91.47
A024_4,-1.0694846373738969,-1.239141771865938,-1.5400139286013934,-1.032724491927197,-1.3361261140431486,-1.2174299678892826,-1.0132317664864177,-1.658115559540962,-1.6112679063725948,145.65
A025_1,1.6259074927618253,0.876075426204568,0.9214937024458086,2.4071977838621614,0.7389927670521159,0.9677007437068668,1.7339676003826594,0.38038402189616877,0.4626901710913643,1.0
A025_2,1.6403177884687274,1.787687585812204,1.6693642684281218,1.808950431550969,0.7389927670521159,1.279862273934888,1.5723676376256552,1.3588638209859913,1.746568980950006,23.33
A025_3,-0.7039483667764809,0.47197209389904254,-0.6325680340796428,0.08898929365628949,1.025216060996291,-1.2174299678892826,-0.4476318968369017,0.8696239214410805,-1.1174683641192715,72.94
A025_4,-0.3195752284128173,-0.5528300027084133,-1.2522659703710155,-0.5840389776938024,-0.47745623221062494,-1.6076318806743095,-0.6900318409724085,-0.924255710223595,-1.6112679063725948,137.74
A026_1,0.550442325085674,0.9959548633676074,0.9259185365104747,0.46289388885078525,1.1683277079683776,0.9677007437068668,0.4411678983266233,1.032703887956051,0.9564897133446877,1.0
A026_2,-0.7528550010947044,1.0125856932514783,0.4349541104949968,-1.2570672490438943,-0.2627887617524941,-0.827228055104256,-0.9324317851079155,0.38038402189616877,-0.031109371161959724,26.48
A026_3,0.6262144705829235,0.37699389354025326,0.6806860865155238,0.8367984840452802,1.025216060996291,-0.04682422953420303,0.8451678052191345,0.8696239214410805,0.7589698964433579,75.46
A026_4,-0.2802774798801166,0.17215795067187475,-1.1281363856794384,0.38811296981188564,0.3096578261358543,-0.7491876725472506,0.8451678052191345,0.5434639884111393,-1.7100278148232593,147.65
A027_1,0.19984489367047711,-0.24823604418387024,0.8777356588418821,0.3133320507729868,0.023434532191680086,1.357902656491893,-0.20523195270139483,-0.27193584416371275,0.7589698964433579,1.0
A027_2,0.4676197191193404,1.580750856945805,0.7849262164051435,-0.3596962205771051,0.7389927670521159,0.9677007437068668,0.03716799143411204,1.3588638209859913,0.5614500795420286,28.26
A027_3,-0.32264494608411,-1.5147869734363293,-0.6969987647142808,0.46289388885078525,-1.6939052314733667,-1.061349202775272,0.764367823840632,-2.065815475828388,-0.7224287303166125,74.58
A027_4,-0.5804752836654936,-0.2195369582517347,-0.301752740109893,-0.28491530153820627,0.23810200264981093,-0.59310690743324,-0.04363198994439047,0.29884403863868386,-0.42614900496461827,145.92
A028_1,1.787974990614125,1.9299594742364723,1.595407749924954,1.5846076744342719,1.4545510019125527,1.9041853343909307,1.0067677679761389,1.6034837707584475,1.5490491640486754,1.0
A028_2,-0.060046707363438555,-1.4397829808472415,0.3991139243766414,0.7620175650063814,-0.9783469966129303,0.49945844836483483,0.925967786597637,-1.5765755762834768,1.2527694386966812,22.82
A028_3,-0.3363039531573075,0.3706985794845244,0.9091069298962019,-0.7336008157716005,-0.11967711478040739,0.9677007437068668,-1.0132317664864177,-0.10885587764874287,1.3515293471473462,72.26
A028_4,-0.9523105624697757,-0.32231676627792116,-1.086911914811285,-0.5092580586549036,0.7389927670521159,-0.9833088202182666,-0.4476318968369017,0.054224088866227683,-1.3149881810206006,138.91
A029_1,2.4952315418675117,2.2802398907803045,2.3927970272766244,1.808950431550969,1.025216060996291,1.2018218913778829,1.8955675631396631,1.3588638209859913,1.746568980950006,1.0
A029_2,0.3138191779225263,-1.206922843670773,0.8175492869911717,0.38811296981188564,-0.47745623221062494,1.5139834216059038,0.36036791694812076,-0.924255710223595,1.3515293471473462,28.43
A029_3,0.7045946091485639,1.2543089115752708,1.3255825467348274,0.9115794030841798,1.311439354940465,0.5774988309218398,0.6027678610836277,1.1957838544710215,0.9564897133446877,93.26
A029_4,0.8761653822684313,0.8585173921977601,-0.04921963698127655,1.0611412411619776,0.45276947310794174,0.6555392134788449,1.2491677121116458,0.8696239214410805,0.7589698964433579,143.14
A030_1,0.31782723499438426,-0.09632833399421409,0.5802952750731042,-0.21013438249930666,-0.04812129129436327,0.8116199785928558,-0.4476318968369017,0.29884403863868386,0.1664104457393701,1.0
A030_2,0.7314128199993287,1.2212947959260878,0.4553420476383207,0.7620175650063814,1.025216060996291,0.8116199785928558,0.2795679355696189,0.7065439549261099,1.3515293471473462,32.95
A030_3,0.32048242320127734,0.49385910827998575,0.04708924342988012,-0.6588198967327017,0.16654617916376757,0.6555392134788449,-0.609231859593906,0.38038402189616877,0.4626901710913643,71.93
A030_4,0.33465387971667737,0.5667181873417884,0.8635775079260198,0.08898929365628949,0.16654617916376757,0.4214180658078289,0.5219678797051251,0.21730405538119824,0.7589698964433579,150.46
A031_1,1.7248223319291787,0.5556304223525511,1.9258333627004904,2.1080741077065652,0.8821044140242035,2.0602660995049407,1.5723676376256552,0.7065439549261099,2.141608614752664,1.0
A031_2,0.3851102864408118,-0.1844438859523846,-0.7680864064074615,0.46289388885078525,0.23810200264981093,-1.6076318806743095,0.925967786597637,-0.027315894391257263,-1.2162282725699363,32.41
A031_3,0.4578885327074473,-0.9957655836366509,-0.9297782678900208,0.9115794030841798,-0.9783469966129303,-1.061349202775272,0.925967786597637,-1.0873356767385656,-1.1174683641192715,71.56
A031_4,-1.1665325453244466,-0.6312347995766893,-1.3383068275387842,-0.9579435728882978,-0.04812129129436327,-1.2174299678892826,-0.9324317851079155,-0.3534758274211984,-1.5125079979219302,143.85
A032_1,0.9653335020028246,-0.4193707100617616,0.8352221441605632,0.9115794030841798,-0.11967711478040739,0.26533730069381883,0.925967786597637,-0.7611757437086244,0.5614500795420286,1.0
A032_2,-0.7055829104403298,0.9010026889887628,-1.5038093442456326,-0.6588198967327017,0.45276947310794174,-2.388035706244363,-0.4476318968369017,1.3588638209859913,-1.8087877232739242,57.18
A032_3,0.5635107734767959,0.9281526116260963,-0.17689222466793073,0.3133320507729868,1.4545510019125527,0.49945844836483483,-0.04363198994439047,1.1957838544710215,0.26517035419003443,80.16
A032_4,2.070564122258398,1.9316706023730732,1.866932516626284,1.135922160200877,0.3812136496218984,1.4359430390488988,1.0067677679761389,0.7880839381835948,1.746568980950006,144.51
A033_1,-0.5394056954580521,-0.5130781770843034,0.5236394054605336,-0.1353534634604078,-0.2627887617524941,0.49945844836483483,0.2795679355696189,-0.5980957771936538,0.1664104457393701,1.0
A033_2,-0.6613430665275706,0.7688963699453889,0.14718953540478735,-0.5840389776938024,0.45276947310794174,0.8896603611498609,-0.6900318409724085,0.7065439549261099,-0.228629188063289,29.16
A033_3,1.098438472393285,0.9525104017269785,0.7855829634891252,0.46289388885078525,-0.4059004087245816,0.26533730069381883,0.925967786597637,0.5434639884111393,-0.031109371161959724,72.6
A033_4,-0.27548614480009165,-0.2319119915363582,-0.4084068294887925,0.5376748078896841,0.3096578261358543,0.5774988309218398,0.03716799143411204,0.38038402189616877,0.26517035419003443,168.33
A034_1,1.5706517799114899,1.3262769210029874,1.4192080564091614,1.808950431550969,1.9554417663148576,1.74810456927692,1.4107676748686502,1.2773238377285066,1.055249621795352,1.0
A034_2,1.3137489354977518,0.9807511628339127,1.715312407121764,0.9115794030841798,0.45276947310794174,1.357902656491893,1.2491677121116458,0.7065439549261099,1.154009530246017,26.08
A034_3,-0.5372995042907103,-0.3871042695877435,0.7907140434136013,-0.7336008157716005,0.16654617916376757,0.5774988309218398,-0.36683191545839916,-0.5980957771936538,0.9564897133446877,74.28
A034_4,0.06352837241289742,0.09622658243537753,-0.04794200333368344,-0.3596962205771051,0.16654617916376757,-0.9833088202182666,-0.12443197132289299,0.7065439549261099,-0.228629188063289,145.38
A035_1,-0.9366607106437672,-1.062733769043735,-0.002181131842358747,-0.883162653849399,-0.9067911731268871,0.5774988309218398,-1.336431692000427,-1.0873356767385656,-0.228629188063289,1.0
A035_2,1.3668134287922855,0.9191194010720871,0.7465858906260887,0.9115794030841798,0.16654617916376757,-0.20290499464821313,1.2491677121116458,0.38038402189616877,-0.031109371161959724,44.76
A035_3,-0.6900414741925143,0.2310386771608348,-0.836918763791588,-0.1353534634604078,0.3096578261358543,-0.9052684376612615,-0.5284318782154043,0.21730405538119824,-0.8211886387672771,79.98
A035_4,-1.017365519506025,-0.8737231771368659,-1.0121541048245002,-1.3318481680827936,-0.9067911731268871,-0.9052684376612615,-1.4980316547574313,-0.7611757437086244,-0.228629188063289,152.47
A036_1,0.8798129657242234,0.9601816050554971,0.6927446262446063,0.7620175650063814,1.9554417663148576,0.8116199785928558,0.764367823840632,1.521943787500962,0.8577298048940228,1.0
A036_2,-0.5810607231126352,-0.1609759305093872,0.24148835038899003,0.014208374617390659,-0.3343445852385382,0.10925653557980791,-0.04363198994439047,-0.5165557939361689,0.3639302626406994,21.63
A036_3,-0.015730585681386446,0.30532113490435064,-0.9815373353661981,-0.21013438249930666,-0.19123293826645074,-0.5150665248762346,-0.12443197132289299,0.054224088866227683,-0.8211886387672771,71.47
A036_4,-1.3039135261659858,-1.2060190240509059,-0.744426648261723,-1.032724491927197,-0.6921237026687558,-1.2174299678892826,-1.1748317292434227,-0.27193584416371275,-0.7224287303166125,143.85
A037_1,1.8893141030920415,0.24373567331510637,0.9356149843374577,2.1080741077065652,-0.04812129129436327,0.7335795960358508,2.3803674514106774,-0.027315894391257263,0.3639302626406994,1.0
A037_2,1.3616265217799688,0.331899332170301,0.9020671040006251,1.6593885934731707,0.5243252965939851,1.4359430390488988,1.2491677121116458,1.1142438712135359,1.055249621795352,23.7
A037_3,-0.5479930367437043,0.915247224672831,0.483419803130813,0.014208374617390659,1.6692184723706835,0.6555392134788449,-0.20523195270139483,0.9511639046985654,0.4626901710913643,72.08
A037_4,0.4947510798824084,-0.6898024367287063,-0.8150192318358878,0.612455726928583,-0.9783469966129303,-0.827228055104256,0.764367823840632,-0.43501581067868333,-0.6236688218659477,143.66
A038_1,1.266184580942095,1.078569168097514,1.4506575451452568,1.3602649173175745,0.023434532191680086,0.49945844836483483,1.0875677493546414,0.7065439549261099,1.4502892555980111,1.0
A038_2,-0.3585940838313698,-1.0345814573897318,-0.21480561324452643,0.7620175650063814,0.5958811200800292,-1.3735107330032934,1.0875677493546414,-0.10885587764874287,-0.7224287303166125,71.85
A038_3,1.4112544656506048,-0.3590454502061598,1.249331564720984,1.6593885934731707,-0.11967711478040739,2.138306482061947,1.0875677493546414,-0.924255710223595,1.3515293471473462,72.86
A038_4,0.6325446149584295,-0.2194431801051946,-0.8786743174741719,0.612455726928583,0.23810200264981093,-0.3589857597622241,0.764367823840632,0.29884403863868386,-1.413748089471265,152.89
A039_1,2.4758434330135226,1.698243405290871,1.6084835885886732,1.5098267553953721,1.0967718844823342,2.918710307632,1.4107676748686502,1.1142438712135359,2.141608614752664,1.0
A039_2,0.8559476067225917,0.22023477373844452,0.4744650629731887,1.6593885934731707,1.5976626488846393,1.5139834216059038,1.7339676003826594,1.032703887956051,0.3639302626406994,28.65
A039_3,0.7694725785715557,0.2162405176547033,1.1698923033486495,-0.1353534634604078,-0.11967711478040739,1.8261449518339248,-0.36683191545839916,-0.27193584416371275,1.4502892555980111,98.84
A039_4,-0.21880486527362727,0.6337327415312428,1.1047489357542664,-0.1353534634604078,0.16654617916376757,1.279862273934888,-0.20523195270139483,0.6250039716686243,1.746568980950006,246.24
A040_1,-1.8194430413871312,-0.5773352466807302,0.18831641593594883,-2.1544382775106836,0.8105485905381601,0.6555392134788449,-2.548431412677961,0.6250039716686243,0.4626901710913643,1.0
A040_2,-0.3679268231242271,-0.8676103422498345,-0.21614239681518935,-0.1353534634604078,0.09499035567772345,0.3433776832508239,-0.36683191545839916,-0.027315894391257263,0.7589698964433579,26.26
A040_3,-1.3677559959144237,-1.3113798751628507,-1.6710733419089288,-0.883162653849399,-0.6205678791827124,-0.827228055104256,-1.0132317664864177,-1.0057956934810803,-2.0063075401752535,71.28
A040_4,-0.7936328630374095,-0.5771967463867544,-1.6445675155575588,-1.182286330004995,-0.9783469966129303,-2.309995323687358,-1.0132317664864177,-0.6796357604511395,-2.105067448625918,143.53
A041_1,1.4961465749339191,1.7232010164717144,1.327267686295719,1.4350458363564733,1.1683277079683776,-0.20290499464821313,1.168367730733144,1.521943787500962,0.7589698964433579,1.0
A041_2,-1.1757928673121634,-1.3440930225378065,-0.6336947439544547,-0.5840389776938024,-0.9067911731268871,-0.12486461209120808,-0.8516318037294136,-0.6796357604511395,-0.031109371161959724,31.78
A041_3,-0.6042417876692429,1.3882513429207968,-0.09670943797396239,-1.182286330004995,2.026997589800901,0.4214180658078289,-1.0132317664864177,1.6850237540159325,0.5614500795420286,75.74
A041_4,0.26762820423482353,-0.09823764150621904,1.3285681871816122,-0.7336008157716005,-1.8370168784454537,0.8896603611498609,-0.36683191545839916,-1.250415643253536,1.5490491640486754,141.84
A042_1,-0.448905733122727,-1.1038137200925553,-0.688903645088122,-1.1075054109660962,-0.8352353496408432,-1.2174299678892826,-1.2556317106219248,-0.7611757437086244,-0.6236688218659477,1.0
A042_2,-1.0993660090676485,-0.6329116228188115,-1.154920254194961,-1.032724491927197,-0.04812129129436327,-0.7491876725472506,-1.0132317664864177,-0.19039586090622782,-0.7224287303166125,28.93
A042_3,-0.6972172507277247,-1.1877138180073854,-0.42648021513210366,-0.8083817348104997,-1.3361261140431486,0.26533730069381883,-0.609231859593906,-1.1688756599960508,0.1664104457393701,72.17
A042_4,-1.0682473253029807,-1.0890241253750788,-1.246686364225767,-0.6588198967327017,-1.264570290557105,-0.5150665248762346,-0.609231859593906,-1.0873356767385656,-0.8211886387672771,146.02
A043_1,1.1933466336433975,-0.19910330503027907,0.736301086347825,0.612455726928583,0.8821044140242035,1.123781508820877,1.0875677493546414,0.5434639884111393,0.6602099879926936,1.0
A043_2,0.278836792498491,0.38076288081691717,-0.438063468108208,0.7620175650063814,1.025216060996291,0.10925653557980791,0.2795679355696189,0.7065439549261099,0.1664104457393701,25.62
A043_3,-0.12890090811233973,-0.2208167252101949,-0.38746179951332027,1.3602649173175745,0.6674369435660726,0.5774988309218398,1.2491677121116458,0.13576407212371328,0.1664104457393701,64.94
A043_4,0.08464485653324186,0.4004537072882943,-0.40390491524087146,-1.182286330004995,0.023434532191680086,0.9677007437068668,-1.1748317292434227,0.38038402189616877,-0.3273890965139533,149.33
A044_1,-0.01927762175295269,-0.5089161929364906,-0.9490511398598827,0.08898929365628949,0.16654617916376757,-0.6711472899902455,-0.12443197132289299,-0.27193584416371275,-0.919948547217942,1.0
A044_2,0.3937544185085296,0.32523599520660385,-1.0649505357710742,0.16377021269518832,-0.5490120556966691,-1.2174299678892826,0.2795679355696189,-0.27193584416371275,-1.3149881810206006,47.66
A044_3,-1.6169242373548163,-1.2104881513539518,-1.4787703046463594,-1.182286330004995,-0.9067911731268871,-1.2174299678892826,-1.1748317292434227,-0.84271572696611,-1.413748089471265,91.63
A044_4,-0.8013983216733712,-1.1120288389579998,-1.0193377832391686,-0.4344771396160039,-1.1214586435850178,-0.7491876725472506,-0.5284318782154043,-0.84271572696611,-1.3149881810206006,155.27
A045_1,-1.0238380791273574,0.6675177453341877,-0.9149177995886207,-1.3318481680827936,2.1701092367729884,-0.6711472899902455,-1.659631617514436,1.521943787500962,-1.3149881810206006,1.0
A045_2,0.30518000146122876,-0.8639173517494058,-1.257438187870854,0.23855113173408796,-0.4059004087245816,-1.2174299678892826,0.6835678424621302,-0.43501581067868333,-2.0063075401752535,24.66
A045_3,0.34249902543889615,-1.5999903829021969,-0.38526823329409876,0.014208374617390659,-1.8370168784454537,-0.280945377205219,0.11796797281261388,-2.065815475828388,-0.5249089134152829,72.23
A045_4,-0.8575196994886096,-0.5986011709471353,-1.0136526711744398,-1.032724491927197,-1.6223494079873229,-0.12486461209120808,-0.8516318037294136,-1.331955626511021,-0.919948547217942,151.52
A046_1,-0.9598162024012067,-1.026158919697304,-0.21348693583588166,-1.556190925199491,0.5243252965939851,-0.5150665248762346,-1.5788316361359338,0.054224088866227683,-0.228629188063289,1.0
A046_2,-1.221592137713152,-1.5726380613874384,-1.8548510036616295,-1.182286330004995,-1.264570290557105,-1.295470350446288,-0.8516318037294136,-1.250415643253536,-1.7100278148232593,24.32
A046_3,-1.9483471301898834,-1.813929198130306,-2.0926954945797633,-1.032724491927197,-2.2663518193617156,-2.544116471358374,-0.8516318037294136,-2.065815475828388,-1.413748089471265,73.05
A046_4,-1.822291696936179,-0.8377225917240095,-0.7735461999508056,-2.5283428727051795,-1.5507935845012795,-0.827228055104256,-2.3060314685424546,-0.924255710223595,-0.6236688218659477,147.94
