time,theta,CI_lower,CI_upper,location,n
1.0,0.5432462105679999,0.3710110803957313,0.7154813407402686,Destination,100
28.769699999999997,0.06640010679999998,-0.1109083788248718,0.24370859242487175,Destination,100
78.6681,-0.22685232926,-0.39474906385051167,-0.05895559466948838,Destination,100
151.3752,-0.41235254798,-0.5934820575651575,-0.2312230383948425,Destination,100
1.0,0.51020761893,0.3567274827791225,0.6636877550808775,Source,100
28.769699999999997,0.156987962465,-0.009804770132923635,0.3237806950629236,Source,100
78.6681,-0.20228570332899998,-0.376583047275894,-0.027988359382105976,Source,100
151.3752,-0.51967122056,-0.7044903465184988,-0.3348520946015012,Source,100
