composite_ID,paradigm,theta_accuracy,theta_confidence,UID,test,TSVR_hours,z_accuracy,z_confidence,calibration
A065_T2,free_recall,0.011327019,-1.3904742,A065,T2,24.0,-0.03460898695005905,-1.0642353980467525,-1.0296264110966935
A065_T3,free_recall,-1.3355386,-2.1570559,A065,T3,72.0,-1.5339824753636566,-2.358417211587498,-0.8244347362238413
A065_T4,free_recall,-2.3671904,-1.7601811,A065,T4,144.0,-2.6824499515344673,-1.688393196648685,0.9940567548857824
A066_T1,free_recall,0.2606496,-0.535729,A066,T1,0.0,0.24294481109833532,0.37878847410053124,0.1358436630021959
A066_T2,free_recall,-0.04822852,-0.467701,A066,T2,24.0,-0.10090810024324799,0.49363676804173784,0.5945448682849859
A066_T3,free_recall,-0.73158157,-0.40296277,A066,T3,72.0,-0.8616383705409647,0.6029311066710292,1.464569477211994
A066_T4,free_recall,-1.053569,-1.5947227,A066,T4,144.0,-1.2200849812005163,-1.4090579970508466,-0.18897301585033022
A067_T1,free_recall,0.53448457,-0.41348854,A067,T1,0.0,0.5477865773640558,0.5851609719189046,0.03737439455484881
A067_T2,free_recall,-1.4098325,-1.5664383,A067,T2,24.0,-1.6166887991716377,-1.3613068492124467,0.25538194995919095
A067_T3,free_recall,-1.5651689,-1.4050277,A067,T3,72.0,-1.789614202166582,-1.0888053493296557,0.7008088528369263
A067_T4,free_recall,-1.2525647,-1.4525421,A067,T4,144.0,-1.441613300491816,-1.1690215511530235,0.2725917493387924
A068_T1,free_recall,1.1313976,0.11658433,A068,T1,0.0,1.2122890781667213,1.4800566734538458,0.26776759528712457
A068_T2,free_recall,-0.6020199,-0.330725,A068,T2,24.0,-0.7174062137673562,0.7248865462344043,1.4422927600017605
A068_T3,free_recall,0.8178577,-0.25759494,A068,T3,72.0,0.8632465256001981,0.8483483946911877,-0.014898130909010376
A068_T4,free_recall,-0.18029927,-0.70293117,A068,T4,144.0,-0.24793344438405804,0.09650935421213827,0.3444427985961963
A069_T1,free_recall,-0.9453881,-0.6996831,A069,T1,0.0,-1.0996545751343543,0.10199290948499093,1.2016474846193452
A069_T2,free_recall,-1.0803355,-1.257218,A069,T2,24.0,-1.249882297214433,-0.8392655734585207,0.4106167237559123
A069_T3,free_recall,-0.40901044,-1.7944096,A069,T3,72.0,-0.5025419665443192,-1.746179473316624,-1.243637506772305
A069_T4,free_recall,-1.3295189,-1.2702085,A069,T4,144.0,-1.5272811545630673,-0.8611967894643309,0.6660843650987365
A070_T1,free_recall,-0.19590467,-0.4885555,A070,T1,0.0,-0.2653058701895827,0.45842915138393675,0.7237350215735194
A070_T2,free_recall,0.001917907,-0.48345467,A070,T2,24.0,-0.04508350859742931,0.46704062935159896,0.5121241379490282
A070_T3,free_recall,-0.6862198,-1.136438,A070,T3,72.0,-0.8111402106903826,-0.6353586977276611,0.1757815129627215
A070_T4,free_recall,-0.76803863,-1.5061575,A070,T4,144.0,-0.9022235250347657,-1.2595377682838427,-0.357314243249077
A071_T1,free_recall,0.8231066,-0.14729317,A071,T1,0.0,0.8690897674146096,1.034565395090955,0.16547562767634538
A071_T2,free_recall,0.7234464,-0.75863385,A071,T2,24.0,0.7581448746041883,0.002469285917421848,-0.7556755886867665
A071_T3,free_recall,-0.8875053,-1.0469285,A071,T3,72.0,-1.0352176079040354,-0.48424425416720884,0.5509733537368265
A071_T4,free_recall,0.3867004,-0.7379681,A071,T4,144.0,0.3832685561306337,0.0373582453240705,-0.3459103108065632
A072_T1,free_recall,0.7837958,-0.034344774,A072,T1,0.0,0.8253277391195439,1.2252505627277486,0.39992282360820464
A072_T2,free_recall,1.3752688,0.010983466,A072,T2,24.0,1.483774226135006,1.3017759791938737,-0.1819982469411323
A072_T3,free_recall,-0.50578904,-0.5860369,A072,T3,72.0,-0.6102789709186095,0.29385614496010637,0.9041351158787159
A072_T4,free_recall,0.22475065,-0.8099445,A072,T4,144.0,0.20298096234269694,-0.08415593624866212,-0.28713689859135905
A073_T1,free_recall,1.0453852,-0.95517385,A073,T1,0.0,1.116537348806685,-0.3293394353621209,-1.4458767841688058
A073_T2,free_recall,-0.18324019,-0.99757874,A073,T2,24.0,-0.25120736972400337,-0.40092950520489934,-0.14972213548089597
A073_T3,free_recall,1.1016877,-1.181125,A073,T3,72.0,1.1792150759982698,-0.7108015405475395,-1.8900166165458092
A073_T4,free_recall,1.1862053,-1.0928098,A073,T4,144.0,1.2733027466290134,-0.5617033743648434,-1.8350061209938568
A074_T1,free_recall,1.1920998,-0.3028804,A074,T1,0.0,1.279864690822092,0.7718952015744895,-0.5079694892476025
A074_T2,free_recall,-0.18063918,-0.6803496,A074,T2,24.0,-0.2483118429675968,0.13463269737986241,0.38294454034745923
A074_T3,free_recall,-0.33134934,-0.85118,A074,T3,72.0,-0.41608716899184167,-0.1537717830295852,0.26231538596225645
A074_T4,free_recall,-0.77555984,-0.46789822,A074,T4,144.0,-0.9105963743492831,0.493303811310229,1.4039001856595121
A075_T1,free_recall,0.6835109,-0.91026443,A075,T1,0.0,0.713687410472764,-0.25352109190223526,-0.9672085023749992
A075_T2,free_recall,0.15669091,-0.46800318,A075,T2,24.0,0.12721470300341056,0.4931266125548331,0.3659119095514225
A075_T3,free_recall,-1.2112106,-1.541985,A075,T3,72.0,-1.3955766058858303,-1.3200235572410157,0.0755530486448146
A075_T4,free_recall,-0.9596083,-1.0237373,A075,T4,144.0,-1.1154849524037433,-0.4450917029463984,0.670393249457345
A076_T1,free_recall,-0.23747711,-1.0622616,A076,T1,0.0,-0.3115856278026285,-0.5101303654130183,-0.19854473761038977
A076_T2,free_recall,-0.96419734,-0.99746597,A076,T2,24.0,-1.1205936171555975,-0.4007391212143698,0.7198544959412276
A076_T3,free_recall,-1.6650329,-0.87488204,A076,T3,72.0,-1.9007859715952997,-0.19378676005266735,1.7069992115426325
A076_T4,free_recall,-1.514256,-1.6338801,A076,T4,144.0,-1.7329363484881055,-1.4751654908059681,0.25777085768213737
A077_T1,free_recall,0.94863856,-0.27882484,A077,T1,0.0,1.0088359233171877,0.8125070088567898,-0.1963289144603979
A077_T2,free_recall,-0.2102372,-0.62121236,A077,T2,24.0,-0.28126129677464023,0.23447116275282173,0.5157324595274619
A077_T3,free_recall,-0.27487096,-0.42743823,A077,T3,72.0,-0.35321364661072824,0.5616104030721253,0.9148240496828535
A077_T4,free_recall,0.36480424,-0.40206105,A077,T4,144.0,0.35889305694279505,0.604453435765118,0.24556037882232296
A078_T1,free_recall,-0.96974343,-1.1230874,A078,T1,0.0,-1.1267677002957772,-0.6128195427754137,0.5139481575203635
A078_T2,free_recall,0.103746764,-1.0146086,A078,T2,24.0,0.0682756019087981,-0.4296801720929102,-0.4979557740017083
A078_T3,free_recall,-0.52161014,-1.3594139,A078,T3,72.0,-0.6278915207995345,-1.0117978360972306,-0.38390631529769614
A078_T4,free_recall,-1.1577317,-1.5598034,A078,T4,144.0,-1.3360421996923926,-1.3501054770499474,-0.01406327735755486
A079_T1,free_recall,0.29714143,-0.45322734,A079,T1,0.0,0.2835686726579762,0.5180719294177166,0.23450325675974043
A079_T2,free_recall,-0.019604485,-0.37600887,A079,T2,24.0,-0.06904291740318999,0.6484360374357422,0.7174789548389322
A079_T3,free_recall,-0.63756335,-0.76996493,A079,T3,72.0,-0.7569743086574182,-0.01666041371377883,0.7403138949436394
A079_T4,free_recall,-0.8638559,-0.9996456,A079,T4,144.0,-1.0088903463890997,-0.4044188822969103,0.6044714640921893
A080_T1,free_recall,-0.03166884,-0.3029975,A080,T1,0.0,-0.08247333970117726,0.7716975074599997,0.8541708471611769
A080_T2,free_recall,0.46226197,-0.29490125,A080,T2,24.0,0.4673860903542972,0.7853660042528128,0.3179799138985156
A080_T3,free_recall,0.26095873,-0.7880184,A080,T3,72.0,0.24328894441047488,-0.04713919052948349,-0.2904281349399584
A080_T4,free_recall,-0.27738324,-0.8342689,A080,T4,144.0,-0.3560103963193357,-0.12522161275162394,0.23078878356771174
A081_T1,free_recall,-0.21233271,-0.6205475,A081,T1,0.0,-0.28359408491206284,0.23559361287203368,0.5191876977840966
A081_T2,free_recall,-0.2756375,-0.594332,A081,T2,24.0,-0.3540669832299092,0.2798519395877347,0.6339189228176438
A081_T3,free_recall,1.1896797,-0.37709534,A081,T3,72.0,1.277170558810612,0.6466018040918499,-0.6305687547187621
A081_T4,free_recall,0.5770681,-0.5964945,A081,T4,144.0,0.5951919124059215,0.2762010982334707,-0.3189908141724508
A082_T1,free_recall,0.23409934,-0.49522758,A082,T1,0.0,0.21338822030493118,0.447165010073899,0.23377678976896785
A082_T2,free_recall,1.3762386,-0.49281362,A082,T2,24.0,1.4848538382273713,0.45124037885796314,-1.0336134593694082
A082_T3,free_recall,0.45864242,-0.68815684,A082,T3,72.0,0.4633566925929846,0.12145212181701263,-0.34190457077597197
A082_T4,free_recall,-0.5385982,-0.88679665,A082,T4,144.0,-0.6468031675327038,-0.2139016044031529,0.43290156312955097
A083_T1,free_recall,2.0915012,-0.044387117,A083,T1,0.0,2.281106830779095,1.208296573771401,-1.072810257007694
A083_T2,free_recall,0.5282948,-0.55142516,A083,T2,24.0,0.5408959292500527,0.35228942668728663,-0.18860650256276607
A083_T3,free_recall,0.067734525,-0.57234025,A083,T3,72.0,0.028185636248300977,0.31697951894155263,0.2887938826932517
A083_T4,free_recall,0.35439134,-0.62404305,A083,T4,144.0,0.3473010866844007,0.22969224940572294,-0.11760883727867774
A084_T1,free_recall,0.4183016,-1.8201778,A084,T1,0.0,0.41844801339321885,-1.7896826456564812,-2.2081306590497
A084_T2,free_recall,-0.43802726,-1.6724533,A084,T2,24.0,-0.534844410093492,-1.5402867087140786,-1.0054422986205864
A084_T3,free_recall,-0.0573422,-0.9753281,A084,T3,72.0,-0.11105373762615994,-0.36336485472127544,-0.2523111170951155
A084_T4,free_recall,-0.6182798,-1.7685333,A084,T4,144.0,-0.7355072497135832,-1.7024938011153128,-0.9669865514017296
A085_T1,free_recall,-0.031216,-0.47304928,A085,T1,0.0,-0.08196922386295626,0.48460753252812755,0.5665767563910838
A085_T2,free_recall,1.1066616,-0.102274835,A085,T2,24.0,1.1847521790981004,1.1105676143363203,-0.07418456476178004
A085_T3,free_recall,0.061248675,-0.12087421,A085,T3,72.0,0.02096538249570494,1.0791672132202692,1.0582018307245642
A085_T4,free_recall,-0.76523185,-0.66361755,A085,T4,144.0,-0.8990989285936344,0.16288058643494216,1.0619795150285765
A086_T1,free_recall,0.38950622,-0.40770036,A086,T1,0.0,0.3863920838693432,0.5949328687558632,0.20854078488651995
A086_T2,free_recall,-0.14577931,-0.17299093,A086,T2,24.0,-0.20950473099576428,0.9911811431048525,1.2006858741006168
A086_T3,free_recall,-1.0502772,-0.9114661,A086,T3,72.0,-1.2164204451253997,-0.25554981168497654,0.9608706334404231
A086_T4,free_recall,-0.8074584,-0.8703605,A086,T4,144.0,-0.9461068621870237,-0.18615326862286008,0.7599535935641636
A087_T1,free_recall,0.78208005,0.15553473,A087,T1,0.0,0.8234177118484821,1.5458146993891602,0.722396987540678
A087_T2,free_recall,1.0232055,-0.19448192,A087,T2,24.0,1.0918462039056385,0.9548989719899068,-0.13694723191573166
A087_T3,free_recall,0.5696994,-0.41644767,A087,T3,72.0,0.5869888420563522,0.5801652196984919,-0.006823622357860271
A087_T4,free_recall,0.74973524,-0.2283848,A087,T4,144.0,0.7874104443693536,0.8976624233967765,0.1102519790274229
A088_T1,free_recall,1.4914855,-0.42068657,A088,T1,0.0,1.6131503394107258,0.5730088953439999,-1.0401414440667258
A088_T2,free_recall,2.2012293,-0.11636925,A088,T2,24.0,2.403259628915073,1.086772713459485,-1.3164869154555883
A088_T3,free_recall,1.2592479,-0.25910395,A088,T3,72.0,1.3546160836240677,0.8458008080498016,-0.5088152755742661
A088_T4,free_recall,1.9822054,-0.34813434,A088,T4,144.0,2.159435282702438,0.6954952221084207,-1.4639400605940174
A089_T1,free_recall,0.9941269,-0.19160081,A089,T1,0.0,1.0594749849026952,0.9597630069190086,-0.09971197798368658
A089_T2,free_recall,1.1067888,-0.2831391,A089,T2,24.0,1.18489378216899,0.8052234579568842,-0.3796703242121058
A089_T3,free_recall,0.42236474,-0.74041444,A089,T3,72.0,0.4229712295996256,0.03322821099408681,-0.3897430186055388
A089_T4,free_recall,-0.14824519,-0.38685876,A089,T4,144.0,-0.21224982675398432,0.6301187069843139,0.8423685337382982
A090_T1,free_recall,0.5147539,-1.3449049,A090,T1,0.0,0.5258217702672628,-0.987303011954334,-1.5131247822215967
A090_T2,free_recall,-0.14470427,-1.1817334,A090,T2,24.0,-0.2083079624004081,-0.7118286720527113,-0.5035207096523031
A090_T3,free_recall,-1.0755081,-2.2726116,A090,T3,72.0,-1.2445082825570972,-2.553504161081557,-1.30899587852446
A090_T4,free_recall,-0.72259337,-2.2498128,A090,T4,144.0,-0.8516324214704367,-2.5150140792930764,-1.6633816578226397
A091_T1,free_recall,0.56830114,-0.36837342,A091,T1,0.0,0.5854322547143531,0.6613265884731588,0.07589433375880572
A091_T2,free_recall,-0.024470944,-0.46773705,A091,T2,24.0,-0.07446041377708155,0.4935759066170806,0.5680363203941622
A091_T3,free_recall,-1.0722411,-1.0759306,A091,T3,72.0,-1.2408713546278773,-0.53320705927264,0.7076642953552373
A091_T4,free_recall,-0.80329055,-0.65007615,A091,T4,144.0,-0.9414670794904215,0.18574185955153327,1.1272089390419548
A092_T1,free_recall,-0.20546757,-0.6225423,A092,T1,0.0,-0.27595159351200005,0.23222589109932368,0.5081774846113237
A092_T2,free_recall,-1.1036576,-0.5257361,A092,T2,24.0,-1.275845197997433,0.3956589908954551,1.671504188892888
A092_T3,free_recall,-0.9559158,-0.8229692,A092,T3,72.0,-1.11137434439069,-0.10614489041600546,1.0052294539746847
A092_T4,free_recall,-1.0151985,-1.1169113,A092,T4,144.0,-1.1773697246629788,-0.6023927398676362,0.5749769847953426
A093_T1,free_recall,0.5351138,-0.3699072,A093,T1,0.0,0.5484870561399673,0.6587371838709195,0.11025012773095222
A093_T2,free_recall,1.1764531,-1.7352765,A093,T2,24.0,1.2624462885477958,-1.6463479973000612,-2.908794285847857
A093_T3,free_recall,0.49807674,-2.3204355,A093,T3,72.0,0.5072562272663232,-2.6342428763842984,-3.141499103650622
A093_T4,free_recall,0.36329606,-2.1397004,A093,T4,144.0,0.3572141031734988,-2.3291167828596713,-2.6863308860331703
A094_T1,free_recall,-0.95102084,-0.990814,A094,T1,0.0,-1.1059251198004194,-0.3895089306186137,0.7164161891818057
A094_T2,free_recall,-0.08161993,-1.0715034,A094,T2,24.0,-0.13808047600848658,-0.5257328373796475,-0.3876523613711609
A094_T3,free_recall,-1.1016859,-1.1644566,A094,T3,72.0,-1.2736502390754731,-0.6826611086264247,0.5909891304490484
A094_T4,free_recall,-0.83792824,-0.9595279,A094,T4,144.0,-0.9800268536455065,-0.3366901617429451,0.6433366919025614
A095_T1,free_recall,1.80899,-0.28562433,A095,T1,0.0,1.9666064103329841,0.8010277675712855,-1.1655786427616985
A095_T2,free_recall,-0.14235677,-0.93091863,A095,T2,24.0,-0.2056946510095774,-0.28839055201748875,-0.08269590100791135
A095_T3,free_recall,-0.18422538,-0.73501414,A095,T3,72.0,-0.25230411445206835,0.04234526929023987,0.2946493837423082
A095_T4,free_recall,-0.21127401,-1.2197272,A095,T4,144.0,-0.28241550652251124,-0.7759717177154297,-0.4935562111929185
A096_T1,free_recall,-0.41371152,-0.25904235,A096,T1,0.0,-0.507775357774652,0.8459048042705751,1.3536801620452272
A096_T2,free_recall,-0.7807312,-0.85831016,A096,T2,24.0,-0.9163532961784997,-0.16580927805410203,0.7505440181243976
A096_T3,free_recall,-1.6348042,-0.57551444,A096,T3,72.0,-1.8671344248263952,0.3116206916036148,2.17875511643001
A096_T4,free_recall,-1.5612783,-0.37602592,A096,T4,144.0,-1.7852830629558616,0.6484072527674923,2.433690315723354
A097_T1,free_recall,0.35705918,-0.77765137,A097,T1,0.0,0.35027101071460887,-0.029637048635890954,-0.3799080593504998
A097_T2,free_recall,-0.31381193,-2.1933274,A097,T2,24.0,-0.3965639684301088,-2.419652583694402,-2.023088615264293
A097_T3,free_recall,0.67599416,-1.6234986,A097,T3,72.0,0.7053195373038981,-1.457638919929996,-2.162958457233894
A097_T4,free_recall,-0.4779618,-2.2878835,A097,T4,144.0,-0.5793008055224947,-2.5792869514067283,-1.9999861458842334
A098_T1,free_recall,0.4863022,-0.28488624,A098,T1,0.0,0.494148436210395,0.8022738482626929,0.3081254120522979
A098_T2,free_recall,0.35508934,-0.5906009,A098,T2,24.0,0.34807812240359126,0.2861509704209803,-0.06192715198261095
A098_T3,free_recall,1.2622093,-0.14794968,A098,T3,72.0,1.3579128079490117,1.033457041862059,-0.3244557660869527
A098_T4,free_recall,-0.91847074,-0.6385353,A098,T4,144.0,-1.069689316987777,0.20522570345597504,1.274915020443752
A099_T1,free_recall,0.5947077,-0.14926603,A099,T1,0.0,0.6148288741139927,1.0312347135306437,0.416405839416651
A099_T2,free_recall,0.9436256,-0.16806515,A099,T2,24.0,1.0032553373875694,0.9994970928509823,-0.0037582445365871298
A099_T3,free_recall,0.5655428,-0.24285866,A099,T3,72.0,0.5823615832162556,0.8732269243707305,0.2908653411544748
A099_T4,free_recall,1.2966081,0.1440323,A099,T4,144.0,1.3962066421858195,1.5263957180626748,0.13018907587685535
A100_T1,free_recall,0.15649687,-1.2366389,A100,T1,0.0,0.12699869152640236,-0.8045229009435932,-0.9315215924699956
A100_T2,free_recall,1.812935,-1.4770895,A100,T2,24.0,1.9709981093476068,-1.2104637074811877,-3.1814618168287945
A100_T3,free_recall,0.31755033,-1.1177263,A100,T3,72.0,0.30628850688346043,-0.6037686638924802,-0.9100571707759406
A100_T4,free_recall,0.07595712,-2.2838976,A100,T4,144.0,0.037339289571277516,-2.5725577543875557,-2.609897043958833
A101_T1,free_recall,-0.3487501,-1.167295,A101,T1,0.0,-0.4354582464432201,-0.6874530383836234,-0.25199479194040325
A101_T2,free_recall,-1.0621837,-1.1707814,A101,T2,24.0,-1.2296751382350593,-0.6933389543593486,0.5363361838757107
A101_T3,free_recall,-1.3082596,-2.110573,A101,T3,72.0,-1.5036146281089302,-2.2799424399869848,-0.7763278118780546
A101_T4,free_recall,-0.9258172,-2.1845388,A101,T4,144.0,-1.0778676290645746,-2.4048152267806064,-1.3269475977160319
A102_T1,free_recall,-0.45942888,-0.4115233,A102,T1,0.0,-0.5586693716816624,0.5884787890116462,1.1471481606933085
A102_T2,free_recall,1.2470385,-0.42539954,A102,T2,24.0,1.3410241926356934,0.5650522221521364,-0.775971970483557
A102_T3,free_recall,-0.7463703,-0.6285222,A102,T3,72.0,-0.8781016534227196,0.22213032290771104,1.1002319763304307
A102_T4,free_recall,0.35073677,-0.6106468,A102,T4,144.0,0.3432327035493259,0.2523084729858648,-0.0909242305634611
A103_T1,free_recall,1.6094108,-1.2241428,A103,T1,0.0,1.7444285203509284,-0.7834263559045108,-2.5278548762554394
A103_T2,free_recall,-0.4749365,-2.2234173,A103,T2,24.0,-0.5759329456925991,-2.470451867516674,-1.8945189218240746
A103_T3,free_recall,-1.2749491,-2.112029,A103,T3,72.0,-1.4665323239196797,-2.2824005324779946,-0.8158682085583149
A103_T4,free_recall,-0.7590711,-2.1594713,A103,T4,144.0,-0.8922405864632573,-2.3624950114520473,-1.47025442498879
A104_T1,free_recall,1.8006684,-0.12201773,A104,T1,0.0,1.9573425415065997,1.0772366651946377,-0.880105876311962
A104_T2,free_recall,0.63661397,-0.29385793,A104,T2,24.0,0.6614802618619059,0.7871273895946536,0.12564712773274767
A104_T3,free_recall,-0.25256342,-0.45470965,A104,T3,72.0,-0.3283801861705105,0.5155694190603345,0.8439496052308451
A104_T4,free_recall,-1.6931355,-1.1940105,A104,T4,144.0,-1.9320706764694033,-0.7325554902679403,1.199515186201463
A105_T1,free_recall,0.6124308,0.23106097,A105,T1,0.0,0.6345587906681275,1.673321899539012,1.0387631088708846
A105_T2,free_recall,0.6128357,0.006493715,A105,T2,24.0,0.6350095381791593,1.2941961555540367,0.6591866173748774
A105_T3,free_recall,-0.43068558,-0.5194016,A105,T3,72.0,-0.52667141926417,0.4063532126566501,0.9330246319208202
A105_T4,free_recall,-0.08775301,-0.64115167,A105,T4,144.0,-0.14490801501801837,0.20080861592115196,0.3457166309391703
A106_T1,free_recall,1.270947,0.029379582,A106,T1,0.0,1.3676398924813487,1.3328332282346296,-0.03480666424671908
A106_T2,free_recall,-0.42703262,-0.37642252,A106,T2,24.0,-0.5226048284321151,0.6477376926837463,1.1703425211158613
A106_T3,free_recall,0.37435147,-0.22330713,A106,T3,72.0,0.36952133592463976,0.9062348014866285,0.5367134655619887
A106_T4,free_recall,1.085603,-0.42896435,A106,T4,144.0,1.161309078244023,0.559033930467469,-0.602275147776554
A107_T1,free_recall,-0.8262498,-2.1409245,A107,T1,0.0,-0.9670260441549281,-2.3311833700974764,-1.3641573259425483
A107_T2,free_recall,-1.2923126,-2.2612455,A107,T2,24.0,-1.4858619223583116,-2.5343153389235464,-1.0484534165652348
A107_T3,free_recall,-0.8783097,-1.7788577,A107,T3,72.0,-1.0249807745811288,-1.719923972897029,-0.6949431983159002
A107_T4,free_recall,-0.54525477,-2.1289704,A107,T4,144.0,-0.6542134721993116,-2.3110018567411736,-1.656788384541862
A108_T1,free_recall,-0.5137304,-0.76647896,A108,T1,0.0,-0.6191195445274219,-0.010775223685698894,0.608344320841723
A108_T2,free_recall,-0.843856,-1.1847253,A108,T2,24.0,-0.9866258239245739,-0.7168797482366752,0.26974607568789866
A108_T3,free_recall,-0.07909426,-0.97185624,A108,T3,72.0,-0.13526882012755823,-0.3575034859054538,-0.22223466577789555
A108_T4,free_recall,-1.6712129,-1.0818222,A108,T4,144.0,-1.9076657434356976,-0.543153554959475,1.3645121884762226
A109_T1,free_recall,-0.14437068,-1.3733232,A109,T1,0.0,-0.20793659944114626,-1.0352802165128892,-0.8273436170717429
A109_T2,free_recall,-1.270778,-1.3824699,A109,T2,24.0,-1.461888923220087,-1.0507221358724477,0.41116678734763923
A109_T3,free_recall,0.009080338,-0.9749525,A109,T3,72.0,-0.037110063435197654,-0.3627307478946111,-0.3256206844594135
A109_T4,free_recall,-1.5646012,-2.2348204,A109,T4,144.0,-1.7889822205365182,-2.4897031549371618,-0.7007209344006435
A010_T1,cued_recall,2.3076186,-0.3493979,A010,T1,0.0,2.448517278539749,0.7295842668566109,-1.7189330116831378
A010_T2,cued_recall,0.50561595,-0.43895903,A010,T2,24.0,0.48314940790203714,0.5836955183255644,0.10054611042352729
A010_T3,cued_recall,-0.34386626,-0.5524379,A010,T3,72.0,-0.44334481352006644,0.3988464623900562,0.8421912759101227
A010_T4,cued_recall,0.39210933,-0.95310575,A010,T4,144.0,0.359352551081275,-0.25381313684819634,-0.6131656879294713
A011_T1,cued_recall,0.5639205,0.20117466,A011,T1,0.0,0.5467397079950975,1.6264280399748654,1.0796883319797679
A011_T2,cued_recall,-0.21693763,-0.35665527,A011,T2,24.0,-0.3049091395958011,0.7177625242443106,1.0226716638401117
A011_T3,cued_recall,-0.11885676,-0.6309244,A011,T3,72.0,-0.19793649412150388,0.27099750311964527,0.46893399724114915
A011_T4,cued_recall,-0.40435803,-1.0681462,A011,T4,144.0,-0.509320621711029,-0.4412058961953419,0.06811472551568709
A012_T1,cued_recall,0.84081537,-0.050886992,A012,T1,0.0,0.8487372000866912,1.215837430377285,0.3671002302905938
A012_T2,cued_recall,-0.011747679,-0.65453064,A012,T2,24.0,-0.08111716177982715,0.2325446071912048,0.31366176897103193
A012_T3,cued_recall,0.46904305,-0.4952974,A012,T3,72.0,0.4432608968634735,0.49192429688631895,0.04866340002284547
A012_T4,cued_recall,-1.1657566,-1.0177246,A012,T4,144.0,-1.3397457524551477,-0.35907267475281424,0.9806730777023335
A013_T1,cued_recall,-0.06196794,-0.45633644,A013,T1,0.0,-0.13589027070086016,0.5553889460702691,0.6912792167711292
A013_T2,cued_recall,-0.72638094,-0.8638005,A013,T2,24.0,-0.8605373532309629,-0.10834119874567084,0.7521961544852921
A013_T3,cued_recall,1.0730467,-0.4738455,A013,T3,72.0,1.1020220632013285,0.5268679252730215,-0.5751541379283069
A013_T4,cued_recall,-1.4795078,-1.4687135,A013,T4,144.0,-1.6819408806665446,-1.0937017065927794,0.5882391740737651
A014_T1,cued_recall,0.5662233,-0.32732219,A014,T1,0.0,0.549251274297458,0.7655440376280863,0.2162927633306283
A014_T2,cued_recall,1.1082016,-0.40765393,A014,T2,24.0,1.1403640217747422,0.6346893128616456,-0.5056747089130965
A014_T3,cued_recall,0.03844115,-0.44074836,A014,T3,72.0,-0.026378334408219108,0.580780826266531,0.6071591606747502
A014_T4,cued_recall,-0.97037005,-0.8261321,A014,T4,144.0,-1.1266459283651287,-0.04698203841387443,1.0796638899512543
A015_T1,cued_recall,1.659924,0.1802804,A015,T1,0.0,1.7421042458921305,1.592392767721352,-0.14971147817077846
A015_T2,cued_recall,1.7755525,-0.23150212,A015,T2,24.0,1.868215347243748,0.9216281568934112,-0.9465871903503368
A015_T3,cued_recall,1.6194718,-0.21519952,A015,T3,72.0,1.6979847468577585,0.9481839396509785,-0.74980080720678
A015_T4,cued_recall,-0.014565401,-0.3840633,A015,T4,144.0,-0.08419033167066446,0.6731167812037597,0.7573071128744242
A016_T1,cued_recall,1.3016679,-0.3542506,A016,T1,0.0,1.3513695106241381,0.7216795616569711,-0.629689948967167
A016_T2,cued_recall,1.4167509,-0.60945356,A016,T2,24.0,1.476885658259437,0.30597198342723353,-1.1709136748322035
A016_T3,cued_recall,-0.14719886,-0.96980375,A016,T3,72.0,-0.2288480206536103,-0.2810129982498045,-0.052164977596194234
A016_T4,cued_recall,-1.0612006,-1.8449149,A016,T4,144.0,-1.2257109572885612,-1.7065071886320036,-0.4807962313434424
A017_T1,cued_recall,-0.64893633,-0.018256454,A017,T1,0.0,-0.7760718013916978,1.2689902697029474,2.0450620710946454
A017_T2,cued_recall,0.68695086,0.2814095,A017,T2,24.0,0.6809237041490384,1.757124921492425,1.0762012173433866
A017_T3,cued_recall,0.23617989,0.20765562,A017,T3,72.0,0.18928692356261914,1.6369850655916678,1.4476981420290487
A017_T4,cued_recall,1.1511014,-0.0057707797,A017,T4,144.0,1.1871530143307651,1.2893285503632432,0.10217553603247809
A018_T1,cued_recall,1.2432209,-0.19164847,A018,T1,0.0,1.2876238463571281,0.9865469349715166,-0.30107691138561155
A018_T2,cued_recall,0.6348993,-0.3532238,A018,T2,24.0,0.6241532750708285,0.7233521462591493,0.09919887118832083
A018_T3,cued_recall,-0.3062067,-0.77008784,A018,T3,72.0,-0.4022711285028146,0.044310098629825184,0.4465812271326398
A018_T4,cued_recall,0.14981274,-0.82932794,A018,T4,144.0,0.09508993573435602,-0.052187835818456665,-0.1472777715528127
A019_T1,cued_recall,-0.40954873,-2.6292453,A019,T1,0.0,-0.5149818980727032,-2.9841259557339272,-2.4691440576612242
A019_T2,cued_recall,-0.72419274,-2.3639765,A019,T2,24.0,-0.8581507762886208,-2.552021835829093,-1.6938710595404722
A019_T3,cued_recall,-0.7890297,-2.5121644,A019,T3,72.0,-0.9288656989408279,-2.793409447602681,-1.8645437486618532
A019_T4,cued_recall,-0.43077806,-2.2657363,A019,T4,144.0,-0.5381358280056948,-2.391995495904175,-1.8538596678984804
A020_T1,cued_recall,-0.19779886,-0.19504109,A020,T1,0.0,-0.28403529479788986,0.981020596859867,1.2650558916577568
A020_T2,cued_recall,0.26416394,-0.40889826,A020,T2,24.0,0.21980794014398722,0.6326623872694871,0.4128544471254999
A020_T3,cued_recall,-0.7218849,-1.1125457,A020,T3,72.0,-0.8556337130719976,-0.5135295425182972,0.34210417055370046
