UID,test,location_type,irt_z,ctt_full_z,ctt_purified_z
A019,T2,source,-1.0130256182431567,-1.3953441613184692,-1.3029191627424552
A019,T3,source,-0.5884089568552636,-0.399217082947239,-0.5169627985485449
A019,T4,source,-1.4129235221600807,-1.8550951205667294,-1.6958973448394106
A020,T1,source,0.44107003776811415,0.21378419605044063,0.2689935656453656
A020,T2,source,0.4423436976607233,0.3670345157998607,0.4261848384841471
A020,T3,source,-0.6260263326066386,-0.7823428823207895,-0.9099409806455003
A020,T4,source,-1.8727483696119567,-1.8550951205667294,-2.0102798905169745
A021,T1,source,1.4367686012198972,1.5930370737952206,1.5265237483556218
A021,T2,source,0.0061569220871492475,0.6735351552987008,0.5833761113229292
A021,T3,source,0.44496876210312164,0.980035794797541,0.8977586570004934
A021,T4,source,1.1954099586161613,0.8267854750481209,1.0549499298392755
A022,T1,source,0.21005632628964568,0.8267854750481209,0.7405673841617113
A022,T2,source,1.0745257079287476,1.0566609546722507,0.9763542934198847
A022,T3,source,0.7767706889792367,0.5202848355492807,0.5833761113229292
A022,T4,source,0.8904810981929966,0.980035794797541,1.0549499298392755
A023,T1,source,0.9755553650239706,0.6735351552987008,0.8977586570004934
A023,T2,source,0.6161646235433147,0.5202848355492807,0.5833761113229292
A023,T3,source,0.79112565722023,0.5202848355492807,0.7405673841617113
A023,T4,source,-0.3524397700208326,-0.8589680421954993,-0.8313453442261091
A024,T1,source,0.38777665042595866,0.8267854750481209,1.0549499298392755
A024,T2,source,0.6588847375089844,0.980035794797541,0.8977586570004934
A024,T3,source,-0.31600775919122376,-0.5524674026966591,-0.674154071387327
A024,T4,source,-1.679589439180858,-2.3148460798149895,-2.167471163355757
A025,T1,source,1.236090829410648,1.0566609546722507,0.9763542934198847
A025,T2,source,1.7463555877953338,1.4397867540458005,1.369332475516839
A025,T3,source,0.18578638706301878,0.5202848355492807,0.4261848384841471
A025,T4,source,-0.3332819225354814,-0.47584224282194937,-0.281175889290372
A026,T1,source,1.0210905420322787,0.6735351552987008,0.7405673841617113
A026,T2,source,-0.20068678882421584,-0.47584224282194937,-0.5955584349679361
A026,T3,source,0.8787591419875136,1.2099112744216707,1.1335455662586669
A026,T4,source,-0.47168837351182785,-0.5524674026966591,-0.5169627985485449
A027,T1,source,0.7179574309772981,0.6735351552987008,0.5833761113229292
A027,T2,source,0.9095655931120981,0.5969099954239905,0.6619717477423205
A027,T3,source,-0.5281706977322344,-0.8589680421954993,-0.674154071387327
A027,T4,source,-0.4648396861984681,-0.6290925625713695,-0.5955584349679361
A028,T1,source,1.4113015615904474,0.8267854750481209,0.8977586570004934
A028,T2,source,-0.4074144218847822,0.290409355925151,0.34758920206475635
A028,T3,source,0.5520618240310893,0.06053387630102056,0.2689935656453656
A028,T4,source,-1.6872873337897878,-1.9317202804414393,-1.7744929812588015
A029,T1,source,1.6543427933148298,1.7462873935446406,1.6837150211944039
A029,T2,source,0.2910336437293439,0.290409355925151,0.34758920206475635
A029,T3,source,1.3669618931424823,1.4397867540458005,1.369332475516839
A029,T4,source,-0.0391641311928805,0.5202848355492807,0.4261848384841471
A030,T1,source,0.9229000741305308,0.980035794797541,0.8977586570004934
A030,T2,source,1.2168372041328688,1.4397867540458005,1.369332475516839
A030,T3,source,0.6613751924978732,0.5969099954239905,0.6619717477423205
A030,T4,source,1.5470239105211776,1.4397867540458005,1.369332475516839
A031,T1,source,1.5027530282592094,1.2865364342963805,1.212141202678057
A031,T2,source,-0.05364813627677416,0.3670345157998607,0.2689935656453656
A031,T3,source,-0.24998228120678886,-0.16934160332310924,-0.281175889290372
A031,T4,source,-1.1373107532444242,-1.0122183619449192,-1.1457278899036736
A032,T1,source,1.130852461499777,1.2865364342963805,1.212141202678057
A032,T2,source,-0.6222014488479843,-0.5524674026966591,-0.674154071387327
A032,T3,source,0.06306108340282642,-0.016091283573689164,-0.12398461645158991
A032,T4,source,1.451210446878576,0.9034106349228306,1.1335455662586669
A033,T1,source,0.041391122575427666,0.290409355925151,0.5047804749035384
A033,T2,source,0.1606423287869741,0.3670345157998607,0.2689935656453656
A033,T3,source,1.2808282260928492,1.1332861145469604,1.212141202678057
A033,T4,source,-0.6387990675189548,0.290409355925151,0.19039792922597426
A034,T1,source,1.677716618179523,1.516411913920511,1.4479281119362304
A034,T2,source,1.5598611324828657,1.2865364342963805,1.212141202678057
A034,T3,source,0.37197443012701936,0.6735351552987008,0.5833761113229292
A034,T4,source,0.28124596204566915,0.5202848355492807,0.4261848384841471
A035,T1,source,-0.6479193024319834,-1.4719693211931792,-1.4601104355812373
A035,T2,source,1.124258283074606,0.5969099954239905,0.8191630205811026
A035,T3,source,-0.7528442749021937,-0.5524674026966591,-0.5169627985485449
A035,T4,source,-1.2212577864523726,-1.0122183619449192,-1.1457278899036736
A036,T1,source,0.6773277082893584,0.9034106349228306,0.8191630205811026
A036,T2,source,0.15417778675997354,0.5202848355492807,0.5833761113229292
A036,T3,source,-0.48819482724777585,-0.5524674026966591,-0.674154071387327
A036,T4,source,-1.4169497217056577,-1.3187190014437595,-1.4601104355812373
A037,T1,source,1.1548211125840218,0.980035794797541,1.0549499298392755
A037,T2,source,1.1280373287414092,0.980035794797541,0.8977586570004934
A037,T3,source,0.0315037956192559,-0.24596676319781957,-0.20258025287098066
A037,T4,source,-0.5785598672335831,0.21378419605044063,0.11180229280658352
A038,T1,source,0.8587433378825962,0.8267854750481209,0.8977586570004934
A038,T2,source,-0.5812112377444101,0.21378419605044063,0.11180229280658352
A038,T3,source,1.6220900893910821,1.4397867540458005,1.369332475516839
A038,T4,source,-0.2882444925940211,-0.16934160332310924,-0.281175889290372
A039,T1,source,1.6446383638309299,1.7462873935446406,1.6837150211944039
A039,T2,source,0.3976511862887428,0.6735351552987008,0.5833761113229292
A039,T3,source,1.2643906514972036,0.9034106349228306,0.8191630205811026
A039,T4,source,0.8878422300362462,0.980035794797541,0.8977586570004934
A040,T1,source,-0.5105424365808384,-0.3225919230725293,-0.4383671621291541
A040,T2,source,-0.36381404226625014,0.13715903617573091,0.033206656387192175
A040,T3,source,-1.6789762893438545,-1.7784699606920193,-1.6173017084200199
A040,T4,source,-1.2143496548607087,-1.4719693211931792,-1.6173017084200199
A041,T1,source,1.2801804507770835,1.0566609546722507,1.1335455662586669
A041,T2,source,-1.234845033465768,-0.47584224282194937,-0.5955584349679361
A041,T3,source,-0.18081908416637912,-0.09271644344839951,-0.20258025287098066
A041,T4,source,1.07470588823048,1.1332861145469604,1.0549499298392755
A042,T1,source,-0.6231601563153174,-0.8589680421954993,-0.8313453442261091
A042,T2,source,-1.5665425958954937,-1.3953441613184692,-1.3815147991618464
A042,T3,source,-0.9382315631023146,-0.8589680421954993,-0.9885366170648912
A042,T4,source,-1.819176711937294,-1.8550951205667294,-1.6958973448394106
A043,T1,source,0.800912967086683,0.980035794797541,0.8977586570004934
A043,T2,source,0.27209548212552054,0.8267854750481209,0.7405673841617113
A043,T3,source,-0.39570701302809447,0.06053387630102056,-0.04538898003219857
A043,T4,source,-0.1528047712288637,-0.24596676319781957,-0.20258025287098066
A044,T1,source,-0.8742624318812563,-1.2420938415690495,-1.2243235263230645
A044,T2,source,-0.48555013782764966,-1.0888435218196293,-0.9099409806455003
A044,T3,source,-1.6665929167782882,-1.4719693211931792,-1.4601104355812373
A044,T4,source,-1.4414620044257542,-1.5485944810678893,-1.6958973448394106
A045,T1,source,-0.6221023363198502,-0.5524674026966591,-0.674154071387327
A045,T2,source,-0.9897840208778966,-1.0888435218196293,-0.9885366170648912
A045,T3,source,-0.900211974071468,-1.0888435218196293,-1.2243235263230645
A045,T4,source,-0.6390780350087524,-1.0888435218196293,-0.9885366170648912
A046,T1,source,-0.7837834531556032,-0.47584224282194937,-0.5955584349679361
A046,T2,source,-1.7083182453868406,-2.084970600190859,-1.9316842540975834
A046,T3,source,-2.0016207995847806,-1.3953441613184692,-1.2243235263230645
A046,T4,source,-0.7118953471295059,-0.5524674026966591,-0.5169627985485449
A047,T1,source,-0.3804385479700579,-0.47584224282194937,-0.4383671621291541
A047,T2,source,-0.16744968718698,-0.6290925625713695,-0.5955584349679361
A047,T3,source,-1.566724437755435,-1.0122183619449192,-1.1457278899036736
A047,T4,source,-1.9159392390380432,-2.238220919940279,-2.2460667997751473
A048,T1,source,1.305322963687801,0.9034106349228306,1.0549499298392755
A048,T2,source,0.5170998042063853,0.8267854750481209,0.7405673841617113
A048,T3,source,-0.003977280465844705,-0.016091283573689164,-0.12398461645158991
A048,T4,source,-0.17524324339545622,-0.7823428823207895,-0.674154071387327
A049,T1,source,1.41728956175152,1.7462873935446406,1.6837150211944039
A049,T2,source,-1.379558619972206,-0.5524674026966591,-0.674154071387327
A049,T3,source,1.0211396567633952,0.6735351552987008,0.5833761113229292
A049,T4,source,-0.1388856308680329,0.06053387630102056,-0.04538898003219857
A050,T1,source,0.031500160524950305,0.21378419605044063,0.4261848384841471
A050,T2,source,-0.7192133839694134,-0.6290925625713695,-0.7527497078067182
A050,T3,source,-1.0349568503844622,-1.0122183619449192,-0.8313453442261091
A050,T4,source,-0.35143520122307226,-1.2420938415690495,-1.2243235263230645
A051,T1,source,1.4314368584549584,0.980035794797541,0.8977586570004934
A051,T2,source,-0.23313857763155665,-0.24596676319781957,-0.35977152570976273
A051,T3,source,-0.8851178796710761,-0.7057177224460791,-0.5169627985485449
A051,T4,source,-0.22934776162583198,0.290409355925151,0.19039792922597426
A052,T1,source,0.9339573373366652,0.9034106349228306,1.0549499298392755
A052,T2,source,-0.20463068895164835,0.06053387630102056,-0.04538898003219857
A052,T3,source,0.4821221564390858,0.5202848355492807,0.4261848384841471
A052,T4,source,-0.9534037972156844,-1.2420938415690495,-1.3815147991618464
A053,T1,source,1.201023933890875,1.0566609546722507,0.9763542934198847
A053,T2,source,1.0753165980169668,0.980035794797541,0.8977586570004934
A053,T3,source,-0.9143970334614757,-0.6290925625713695,-0.7527497078067182
A053,T4,source,-0.8118401997335343,-1.3187190014437595,-1.1457278899036736
A054,T1,source,0.01578679873233061,0.5969099954239905,0.5047804749035384
A054,T2,source,1.2013048882789503,1.3631615941710908,1.290736839097449
A054,T3,source,1.330084363946373,1.4397867540458005,1.369332475516839
A054,T4,source,1.299013225437158,1.4397867540458005,1.369332475516839
A055,T1,source,-0.0952203064001746,0.44365967567457043,0.34758920206475635
A055,T2,source,1.158792062414326,1.2099112744216707,1.1335455662586669
A055,T3,source,-1.2501039474689248,-1.6252196409425992,-1.7744929812588015
A055,T4,source,-2.144005996933797,-2.084970600190859,-2.2460667997751473
A056,T1,source,0.9192671177739538,0.9034106349228306,0.8191630205811026
A056,T2,source,-0.07544198195469654,0.21378419605044063,0.11180229280658352
A056,T3,source,0.29262066420474914,-0.09271644344839951,0.033206656387192175
A056,T4,source,-1.7114695125328279,-0.7823428823207895,-0.9099409806455003
A057,T1,source,0.17663300232082643,0.9034106349228306,0.8191630205811026
A057,T2,source,-1.594108543740906,-1.2420938415690495,-1.2243235263230645
A057,T3,source,-0.6330746160522714,-0.7057177224460791,-0.5169627985485449
A057,T4,source,-1.9727201441066868,-1.7784699606920193,-1.9316842540975834
A058,T1,source,1.5383125815976095,0.8267854750481209,0.8977586570004934
A058,T2,source,-0.8471213549272574,-1.0888435218196293,-0.9099409806455003
A058,T3,source,0.31074223385490984,0.3670345157998607,0.4261848384841471
A058,T4,source,-0.686028522651813,-0.7057177224460791,-0.674154071387327
A059,T1,source,0.93324378523054,0.980035794797541,0.8977586570004934
A059,T2,source,0.9331576979244501,1.0566609546722507,0.9763542934198847
A059,T3,source,1.4931610734848453,0.5202848355492807,0.7405673841617113
A059,T4,source,1.0378624035487238,1.1332861145469604,1.0549499298392755
A060,T1,source,-0.8268748149977575,-0.5524674026966591,-0.4383671621291541
A060,T2,source,1.0639210392356124,1.1332861145469604,1.0549499298392755
A060,T3,source,-0.4527932729899817,-0.09271644344839951,-0.20258025287098066
A060,T4,source,0.7206162145939807,0.5969099954239905,0.6619717477423205
A061,T1,source,2.004462853339165,1.5930370737952206,1.5265237483556218
A061,T2,source,0.5031605043805706,0.5202848355492807,0.6619717477423205
A061,T3,source,0.8342578957181844,0.21378419605044063,0.4261848384841471
A061,T4,source,-0.8207684607673329,-0.5524674026966591,-0.674154071387327
A062,T1,source,0.7500610710530464,0.6735351552987008,0.7405673841617113
A062,T2,source,-0.06512865529326538,-0.399217082947239,-0.5169627985485449
A062,T3,source,-0.8068133935674644,-0.5524674026966591,-0.674154071387327
A062,T4,source,-1.0419535325713092,-0.5524674026966591,-0.674154071387327
A063,T1,source,1.3080225891024195,1.0566609546722507,1.212141202678057
A063,T2,source,1.3103974554125417,0.980035794797541,1.0549499298392755
A063,T3,source,0.35913388504891297,0.290409355925151,0.19039792922597426
A063,T4,source,-1.090444935354296,-0.399217082947239,-0.5169627985485449
A064,T1,source,0.8779710521477446,0.980035794797541,0.8977586570004934
A064,T2,source,1.4063868350781155,1.5930370737952206,1.5265237483556218
A064,T3,source,-0.07159713625895735,-0.399217082947239,-0.35977152570976273
A064,T4,source,-1.474451952184216,-1.4719693211931792,-1.6173017084200199
A065,T1,source,-1.5522457589532408,-1.5485944810678893,-1.5387060720006287
A065,T2,source,-0.1899532273673534,-0.016091283573689164,0.033206656387192175
A065,T3,source,-1.7572432335273722,-2.084970600190859,-2.088875526936366
A065,T4,source,-1.7105399694788146,-2.1615957600655693,-2.0102798905169745
A066,T1,source,-0.017255235971162887,0.13715903617573091,0.033206656387192175
A066,T2,source,-0.5422278055208571,-0.6290925625713695,-0.7527497078067182
A066,T3,source,-0.881316745737452,-0.016091283573689164,-0.12398461645158991
A066,T4,source,-1.7948022339749552,-1.3953441613184692,-1.3815147991618464
A067,T1,source,0.41183253912582257,0.44365967567457043,0.5047804749035384
A067,T2,source,-1.7143199563079599,-1.0888435218196293,-1.2243235263230645
A067,T3,source,-1.4751372578007873,-1.3187190014437595,-1.3029191627424552
A067,T4,source,-1.864034949216517,-2.084970600190859,-2.088875526936366
A068,T1,source,1.368864086809639,1.2865364342963805,1.212141202678057
A068,T2,source,-0.10579378659999013,0.21378419605044063,0.11180229280658352
A068,T3,source,1.3557864617756066,1.5930370737952206,1.5265237483556218
A068,T4,source,-0.5359205886557482,-0.09271644344839951,0.11180229280658352
A069,T1,source,-1.2027157263824408,-2.1615957600655693,-2.0102798905169745
A069,T2,source,-1.0253022095503932,-1.0122183619449192,-0.8313453442261091
A069,T3,source,-0.5992616508737861,-0.5524674026966591,-0.5169627985485449
A069,T4,source,-1.9824745365297398,-2.1615957600655693,-2.167471163355757
A070,T1,source,-0.1704635330117194,0.3670345157998607,0.2689935656453656
A070,T2,source,0.29722265757584676,-0.016091283573689164,0.033206656387192175
A070,T3,source,-0.849333121289265,-0.7823428823207895,-0.9099409806455003
A070,T4,source,-1.356907050060481,-1.3187190014437595,-1.1457278899036736
A071,T1,source,0.6167961318556351,0.8267854750481209,0.7405673841617113
A071,T2,source,0.992511775694502,1.1332861145469604,1.0549499298392755
A071,T3,source,-0.536326659538894,-0.8589680421954993,-0.674154071387327
A071,T4,source,0.5322608489452425,0.3670345157998607,0.4261848384841471
A072,T1,source,1.386748262783093,1.4397867540458005,1.369332475516839
A072,T2,source,1.381391538548577,0.7501603151734105,0.9763542934198847
A072,T3,source,-1.0983723109046857,-0.6290925625713695,-0.5955584349679361
A072,T4,source,-0.17463576377108211,0.06053387630102056,0.11180229280658352
A073,T1,source,1.3287761482907308,1.2099112744216707,1.369332475516839
A073,T2,source,0.4355362820589617,0.3670345157998607,0.2689935656453656
A073,T3,source,1.6278254862272266,1.1332861145469604,1.369332475516839
A073,T4,source,1.709466206925286,1.1332861145469604,1.290736839097449
A074,T1,source,1.249914993709935,1.2865364342963805,1.369332475516839
A074,T2,source,0.35522144995385885,0.5202848355492807,0.4261848384841471
A074,T3,source,-0.6275059211435762,-0.9355932020702096,-1.0671322534842822
A074,T4,source,-0.7533839095029131,-0.7057177224460791,-0.8313453442261091
A075,T1,source,1.4494135239622865,1.1332861145469604,1.369332475516839
A075,T2,source,0.5362898371199818,0.290409355925151,0.19039792922597426
A075,T3,source,-1.6266645110860252,-1.7018448008173093,-1.8530886176781922
A075,T4,source,-0.782181850473538,-1.2420938415690495,-1.2243235263230645
A076,T1,source,0.20682239952758041,-0.16934160332310924,0.033206656387192175
A076,T2,source,-1.2320756923220988,-0.399217082947239,-0.20258025287098066
A076,T3,source,-1.322777831096444,-1.6252196409425992,-1.7744929812588015
A076,T4,source,-1.2583277310606629,-1.2420938415690495,-1.2243235263230645
A077,T1,source,0.6461082263280112,0.5969099954239905,0.5047804749035384
A077,T2,source,-0.18040560017737758,0.44365967567457043,0.34758920206475635
A077,T3,source,-0.05014461879046867,-0.016091283573689164,-0.12398461645158991
A077,T4,source,-0.42890615445086205,0.5202848355492807,0.4261848384841471
A078,T1,source,-0.5871734779435982,-0.09271644344839951,-0.20258025287098066
A078,T2,source,0.23677673853455078,-0.3225919230725293,-0.20258025287098066
A078,T3,source,-0.8772154274938223,-0.8589680421954993,-0.674154071387327
A078,T4,source,-1.642450708386571,-1.5485944810678893,-1.5387060720006287
A079,T1,source,0.048445428298121665,0.06053387630102056,0.11180229280658352
A079,T2,source,0.2550551801943645,0.3670345157998607,0.2689935656453656
A079,T3,source,-0.7898175354135784,-0.24596676319781957,-0.35977152570976273
A079,T4,source,-0.6965367047759418,-1.1654686816943394,-1.1457278899036736
A080,T1,source,0.14869220461959531,0.6735351552987008,0.7405673841617113
A080,T2,source,0.6454367476643684,0.7501603151734105,0.6619717477423205
A080,T3,source,0.07952917954465055,-0.399217082947239,-0.281175889290372
A080,T4,source,-0.7462849311029721,-1.1654686816943394,-1.1457278899036736
A081,T1,source,0.45857340319091516,-0.3225919230725293,-0.12398461645158991
A081,T2,source,-0.46410060651622204,0.7501603151734105,0.6619717477423205
A081,T3,source,0.9931051030258786,0.21378419605044063,0.4261848384841471
A081,T4,source,-0.08147569239545008,-0.5524674026966591,-0.5169627985485449
A082,T1,source,0.10912770922333448,0.44365967567457043,0.5047804749035384
A082,T2,source,1.3994222337459201,1.2099112744216707,1.1335455662586669
A082,T3,source,1.2024841298358484,1.4397867540458005,1.369332475516839
A082,T4,source,-0.6368616209314747,-0.3225919230725293,-0.4383671621291541
A083,T1,source,1.475766069543566,1.7462873935446406,1.6837150211944039
A083,T2,source,0.7535299398220136,0.8267854750481209,0.7405673841617113
A083,T3,source,0.15850813976439682,0.3670345157998607,0.5047804749035384
A083,T4,source,0.24957795232218422,-0.24596676319781957,-0.04538898003219857
A084,T1,source,0.9605017638428691,0.5969099954239905,0.7405673841617113
A084,T2,source,0.19024408049426902,0.13715903617573091,0.033206656387192175
A084,T3,source,-0.10848594778388475,-0.016091283573689164,0.033206656387192175
A084,T4,source,-0.6604530402058245,-0.5524674026966591,-0.674154071387327
A085,T1,source,-0.10818597262106645,-0.09271644344839951,0.11180229280658352
A085,T2,source,1.3595548293165767,1.2865364342963805,1.212141202678057
A085,T3,source,-0.09418204166670617,0.3670345157998607,0.2689935656453656
A085,T4,source,-0.4702631051471092,-1.3187190014437595,-1.3029191627424552
A086,T1,source,0.9152353409700527,0.44365967567457043,0.5047804749035384
A086,T2,source,0.3778006549388289,0.3670345157998607,0.5833761113229292
A086,T3,source,-1.1703039544035752,-1.7018448008173093,-1.8530886176781922
A086,T4,source,-1.0027682268350007,-0.9355932020702096,-0.9099409806455003
A087,T1,source,-0.14160675196577532,0.44365967567457043,0.34758920206475635
A087,T2,source,0.9481255255202425,1.0566609546722507,0.9763542934198847
A087,T3,source,0.11258043299138222,-0.6290925625713695,-0.5955584349679361
A087,T4,source,0.7667601609676504,0.290409355925151,0.5047804749035384
A088,T1,source,1.6077201671262076,1.4397867540458005,1.369332475516839
A088,T2,source,1.932235963727744,1.516411913920511,1.4479281119362304
A088,T3,source,1.2741921020373659,0.980035794797541,1.212141202678057
A088,T4,source,1.468025880725678,1.4397867540458005,1.369332475516839
A089,T1,source,1.1309965058152844,0.980035794797541,0.8977586570004934
A089,T2,source,1.2287582452219452,0.980035794797541,0.8977586570004934
A089,T3,source,0.37950862058484947,0.5969099954239905,0.8191630205811026
A089,T4,source,-0.14464769397053925,0.5202848355492807,0.4261848384841471
A090,T1,source,-0.25180129238989946,0.13715903617573091,0.033206656387192175
A090,T2,source,0.0387368675763113,0.21378419605044063,0.2689935656453656
A090,T3,source,-1.0392271130781587,-1.0122183619449192,-0.8313453442261091
A090,T4,source,-1.0158126555627167,-1.4719693211931792,-1.3029191627424552
A091,T1,source,0.7353132779174272,0.7501603151734105,0.9763542934198847
A091,T2,source,-0.24361886184477677,-0.24596676319781957,-0.20258025287098066
A091,T3,source,-1.173026353623017,-0.7823428823207895,-0.7527497078067182
A091,T4,source,-1.2375038751788914,-1.3953441613184692,-1.2243235263230645
A092,T1,source,0.2973165646628784,0.06053387630102056,0.2689935656453656
A092,T2,source,-0.9297248498435111,-0.7057177224460791,-0.8313453442261091
A092,T3,source,-0.788008423863993,-0.8589680421954993,-0.9885366170648912
A092,T4,source,-0.8782479987760848,-0.7057177224460791,-0.674154071387327
A093,T1,source,0.23427016759296282,-0.24596676319781957,-0.04538898003219857
A093,T2,source,1.2261147409692128,1.7462873935446406,1.6837150211944039
A093,T3,source,-0.1976027276410339,0.21378419605044063,0.11180229280658352
A093,T4,source,0.34309833782412824,0.980035794797541,0.8977586570004934
A094,T1,source,-1.21052632808667,-1.6252196409425992,-1.7744929812588015
A094,T2,source,0.07915545908364209,-0.09271644344839951,-0.04538898003219857
A094,T3,source,-0.9611344582172685,-1.4719693211931792,-1.3029191627424552
A094,T4,source,-1.458387472931875,-1.5485944810678893,-1.5387060720006287
A095,T1,source,1.3015350757426964,1.2865364342963805,1.369332475516839
A095,T2,source,0.3709484934583048,0.6735351552987008,0.5833761113229292
A095,T3,source,0.052358509425598346,-0.016091283573689164,0.19039792922597426
A095,T4,source,-0.35377136368428325,-0.09271644344839951,0.11180229280658352
A096,T1,source,-0.29568550797997456,-0.9355932020702096,-0.7527497078067182
A096,T2,source,0.15262541500190668,0.06053387630102056,0.11180229280658352
A096,T3,source,-2.045206027651532,-1.8550951205667294,-2.0102798905169745
A096,T4,source,-1.9805987186467406,-2.3148460798149895,-2.4818537090333206
A097,T1,source,0.23475079944832863,0.21378419605044063,0.11180229280658352
A097,T2,source,-0.6018422831582025,-0.5524674026966591,-0.35977152570976273
A097,T3,source,0.9224641649153511,0.290409355925151,0.5047804749035384
A097,T4,source,-1.2415427397485796,-1.1654686816943394,-1.1457278899036736
A098,T1,source,0.873438902317868,0.6735351552987008,0.8977586570004934
A098,T2,source,0.05487387733026372,-0.5524674026966591,-0.5169627985485449
A098,T3,source,1.4062785433123228,1.2865364342963805,1.5265237483556218
A098,T4,source,-1.0620936979175652,-1.4719693211931792,-1.3029191627424552
A099,T1,source,0.6879574165485112,0.7501603151734105,0.6619717477423205
A099,T2,source,1.3452533446590538,1.4397867540458005,1.5265237483556218
A099,T3,source,0.4319910861859719,0.6735351552987008,0.5833761113229292
A099,T4,source,1.530543693137929,1.4397867540458005,1.369332475516839
A100,T1,source,-0.05089415583207237,0.13715903617573091,0.19039792922597426
A100,T2,source,1.5703112878818477,1.4397867540458005,1.5265237483556218
A100,T3,source,0.35039989851340325,0.7501603151734105,0.6619717477423205
A100,T4,source,0.1599752305949732,0.5969099954239905,0.5047804749035384
A101,T1,source,-0.43291027734890647,-0.7057177224460791,-0.5169627985485449
A101,T2,source,-0.722367799942496,-0.9355932020702096,-1.0671322534842822
A101,T3,source,-1.6033910768711652,-2.0083454403161496,-2.0102798905169745
A101,T4,source,-1.170350431556276,-1.7018448008173093,-1.8530886176781922
A102,T1,source,-0.46982598752595933,-0.16934160332310924,-0.281175889290372
A102,T2,source,1.609200813018369,1.7462873935446406,1.6837150211944039
A102,T3,source,-0.3885031705523725,-0.16934160332310924,-0.281175889290372
A102,T4,source,-0.1275758108141231,0.21378419605044063,0.2689935656453656
A103,T1,source,1.3974755382050523,1.2865364342963805,1.212141202678057
A103,T2,source,-0.7601419198913538,-0.7057177224460791,-0.5955584349679361
A103,T3,source,-1.1051629714928985,-1.3953441613184692,-1.5387060720006287
A103,T4,source,-1.076150073691033,-1.1654686816943394,-1.3029191627424552
A104,T1,source,1.5184458064828266,1.2865364342963805,1.5265237483556218
A104,T2,source,1.1446958324824175,1.0566609546722507,1.1335455662586669
A104,T3,source,-0.6589695243494836,-1.0122183619449192,-0.9099409806455003
A104,T4,source,-1.5236819466393456,-1.7784699606920193,-1.6173017084200199
A105,T1,source,0.6521981741235326,-0.24596676319781957,-0.04538898003219857
A105,T2,source,0.5701720881138557,0.6735351552987008,0.5833761113229292
A105,T3,source,-1.3573607832637213,-1.0122183619449192,-1.1457278899036736
A105,T4,source,-0.1633169503881247,0.06053387630102056,-0.04538898003219857
A106,T1,source,0.8604943181334411,0.7501603151734105,0.6619717477423205
A106,T2,source,-0.13093306470087956,-0.016091283573689164,-0.12398461645158991
A106,T3,source,-0.20866279109561853,0.21378419605044063,0.2689935656453656
