UID,Total_z,Learning_z,LearningSlope_z,Forgetting_z,Recognition_z,PctRet_z,theta_all
A058,-1.1373631374869633,-0.4724537101311981,-0.0501559064456444,-0.3886089926295354,0.7754425084138362,0.4541858698972103,-0.252483834
A059,0.2769744428077063,1.938024402783077,1.6855765862800376,-0.3886089926295354,0.7754425084138362,0.6795578388243492,0.98987943
A060,0.0412515127585946,0.4917375350345119,0.2391328423419693,-1.42489963964163,-0.0239827579921799,1.650390935741257,0.235626169
A061,1.57345055807782,0.0096419124516568,-0.6287334040208719,-0.9067543161355828,0.7754425084138362,1.130301776678628,0.86492765
A062,0.3948359078322621,0.0096419124516568,-0.298117691120742,-1.9430449631476772,0.7754425084138362,2.1704800948038847,0.0901919849999999
A063,0.984143232955041,-1.9187405778797637,-1.4703006732212025,-1.42489963964163,0.7754425084138362,1.650390935741257,0.293277165
A064,1.8091734881269317,0.0096419124516568,-0.6287334040208719,-0.3886089926295354,0.7754425084138362,0.6795578388243492,0.3092835674999999
A065,0.5126973728568178,0.973833157617367,0.5284215911295828,2.2021176249007013,-0.0239827579921799,-1.7673378238131618,-1.953673875
A066,-0.5480558123641842,0.0096419124516568,0.2969905920994919,-0.3886089926295354,0.7754425084138362,0.0034419320429325,-0.5499262325000001
A067,0.984143232955041,0.973833157617367,0.1978058782294528,0.1295363308765118,0.7754425084138362,0.2288139009700714,-0.82512955
A068,0.5126973728568178,0.973833157617367,0.1978058782294528,0.1295363308765118,0.7754425084138362,0.2288139009700714,0.373907925
A069,0.0412515127585946,1.455928780200222,1.3384300877349014,-0.3886089926295354,0.7754425084138362,0.6473618432633299,-1.1793972825
A070,0.984143232955041,0.4917375350345119,-0.2671224680363547,1.1658269778886063,-0.0239827579921799,-0.6726739747384859,-0.2106950642499999
A071,0.8662817679304852,0.0096419124516568,-0.484089029627065,1.1658269778886063,0.7754425084138362,-0.8014579569825651,0.1962569325
A072,0.2769744428077063,0.4917375350345119,0.6441370906446282,-1.42489963964163,-0.8234080243981962,0.2288139009700714,0.0778722249999999
A073,0.0412515127585946,-0.9545493327140532,-0.9180221528084856,-1.42489963964163,0.7754425084138362,1.130301776678628,0.3363469595
A074,0.984143232955041,-0.4724537101311981,-0.8215925698792809,-0.9067543161355828,0.7754425084138362,1.130301776678628,-0.2549865725
A075,-1.1373631374869633,0.4917375350345119,0.2391328423419693,1.1658269778886063,0.7754425084138362,-0.950054859571888,-0.291115765
A076,-1.6088089975851865,-0.4724537101311981,0.3837772167357761,1.6839723013946537,-3.2216838236162446,-2.6258977054403587,-1.220826245
A077,2.2806193482251547,-0.9545493327140532,-1.1547129472710784,0.6476816543825591,-0.8234080243981962,-0.2219300368842072,0.4862645825
A078,0.0412515127585946,0.973833157617367,0.5284215911295828,0.6476816543825591,-0.0239827579921799,-0.318518023567267,-0.49878498
A079,0.984143232955041,1.938024402783077,1.6855765862800376,-0.3886089926295354,0.7754425084138362,0.6795578388243492,-0.4405461125
A080,0.7484203029059294,-0.4724537101311981,-0.7010555912177753,-0.9067543161355828,0.7754425084138362,1.130301776678628,0.0535464749999999
A081,-0.6659172773887401,-0.4724537101311981,-0.339444655233258,0.6476816543825591,-0.0239827579921799,-0.7136506963616014,0.3615143925
A082,1.4555890930532642,-0.4724537101311981,-0.9180221528084856,-0.3886089926295354,0.7754425084138362,0.6795578388243492,0.4909304
A083,0.6305588378813737,-1.4366449552969085,-1.2651686513536218,0.1295363308765118,0.7754425084138362,0.0901234585533699,0.7502973374999999
A084,-1.255224602511519,0.0096419124516568,0.2969905920994919,0.6476816543825591,0.7754425084138362,-0.7136506963616014,-0.0109190895
A085,-0.6659172773887401,-0.4724537101311981,-0.339444655233258,0.1295363308765118,-0.8234080243981962,-0.0989998720148579,0.3393542224999999
A086,0.7484203029059294,0.0096419124516568,-0.484089029627065,1.1658269778886063,-0.8234080243981962,-0.8014579569825651,-0.4303362599999999
A087,0.1591129777831504,0.4917375350345119,-0.0501559064456444,0.6476816543825591,-0.0239827579921799,-0.318518023567267,0.5806797050000001
A088,-0.5480558123641842,0.0096419124516568,-0.0501559064456444,-0.3886089926295354,-0.0239827579921799,0.5668718543607792,1.55795242
A089,-0.3123328823150726,-0.4724537101311981,-0.339444655233258,0.1295363308765118,-1.6228332908042122,-0.950054859571888,0.865113
