UID,test,test_code,paradigm,paradigm_code,theta,TSVR_hours,loaded_timestamp,Segment,Days_within
A073,4,T4,free_recall,IFR,1.1862053,140.12,2025-12-02T15:24:02.960793,Late,4.832083333333333
A074,1,T1,free_recall,IFR,1.1920998,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A074,2,T2,free_recall,IFR,-0.18063918,29.33,2025-12-02T15:24:02.960793,Late,0.21583333333333332
A074,3,T3,free_recall,IFR,-0.33134934,73.02,2025-12-02T15:24:02.960793,Late,2.03625
A074,4,T4,free_recall,IFR,-0.77555984,147.21,2025-12-02T15:24:02.960793,Late,5.1275
A075,1,T1,free_recall,IFR,0.6835109,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A075,2,T2,free_recall,IFR,0.15669091,28.68,2025-12-02T15:24:02.960793,Late,0.18875000000000006
A075,3,T3,free_recall,IFR,-1.2112106,71.37,2025-12-02T15:24:02.960793,Late,1.9675000000000002
A075,4,T4,free_recall,IFR,-0.9596083,244.53,2025-12-02T15:24:02.960793,Late,9.1825
A076,1,T1,free_recall,IFR,-0.23747711,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A076,2,T2,free_recall,IFR,-0.96419734,27.3,2025-12-02T15:24:02.960793,Late,0.1312500000000001
A076,3,T3,free_recall,IFR,-1.6650329,74.88,2025-12-02T15:24:02.960793,Late,2.11375
A076,4,T4,free_recall,IFR,-1.514256,149.28,2025-12-02T15:24:02.960793,Late,5.21375
A077,1,T1,free_recall,IFR,0.94863856,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A077,2,T2,free_recall,IFR,-0.2102372,53.88,2025-12-02T15:24:02.960793,Late,1.2387500000000002
A077,3,T3,free_recall,IFR,-0.27487096,78.36,2025-12-02T15:24:02.960793,Late,2.25875
A077,4,T4,free_recall,IFR,0.36480424,149.75,2025-12-02T15:24:02.960793,Late,5.233333333333333
A078,1,T1,free_recall,IFR,-0.96974343,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A078,2,T2,free_recall,IFR,0.103746764,26.17,2025-12-02T15:24:02.960793,Late,0.08416666666666679
A078,3,T3,free_recall,IFR,-0.52161014,72.3,2025-12-02T15:24:02.960793,Late,2.00625
A078,4,T4,free_recall,IFR,-1.1577317,140.08,2025-12-02T15:24:02.960793,Late,4.830416666666667
A079,1,T1,free_recall,IFR,0.29714143,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A079,2,T2,free_recall,IFR,-0.019604485,26.11,2025-12-02T15:24:02.960793,Late,0.0816666666666667
A079,3,T3,free_recall,IFR,-0.63756335,74.0,2025-12-02T15:24:02.960793,Late,2.0770833333333334
A079,4,T4,free_recall,IFR,-0.8638559,194.42,2025-12-02T15:24:02.960793,Late,7.094583333333333
A080,1,T1,free_recall,IFR,-0.03166884,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A080,2,T2,free_recall,IFR,0.46226197,29.03,2025-12-02T15:24:02.960793,Late,0.20333333333333345
A080,3,T3,free_recall,IFR,0.26095873,72.87,2025-12-02T15:24:02.960793,Late,2.0300000000000002
A080,4,T4,free_recall,IFR,-0.27738324,145.77,2025-12-02T15:24:02.960793,Late,5.0675
A081,1,T1,free_recall,IFR,-0.21233271,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A081,2,T2,free_recall,IFR,-0.2756375,31.39,2025-12-02T15:24:02.960793,Late,0.30166666666666675
A081,3,T3,free_recall,IFR,1.1896797,80.13,2025-12-02T15:24:02.960793,Late,2.3325
A081,4,T4,free_recall,IFR,0.5770681,154.53,2025-12-02T15:24:02.960793,Late,5.4325
A082,1,T1,free_recall,IFR,0.23409934,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A082,2,T2,free_recall,IFR,1.3762386,27.97,2025-12-02T15:24:02.960793,Late,0.15916666666666668
A082,3,T3,free_recall,IFR,0.45864242,75.71,2025-12-02T15:24:02.960793,Late,2.148333333333333
A082,4,T4,free_recall,IFR,-0.5385982,170.25,2025-12-02T15:24:02.960793,Late,6.0874999999999995
A083,1,T1,free_recall,IFR,2.0915012,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A083,2,T2,free_recall,IFR,0.5282948,25.15,2025-12-02T15:24:02.960793,Late,0.041666666666666664
A083,3,T3,free_recall,IFR,0.067734525,74.3,2025-12-02T15:24:02.960793,Late,2.089583333333333
A083,4,T4,free_recall,IFR,0.35439134,144.91,2025-12-02T15:24:02.960793,Late,5.031666666666666
A084,1,T1,free_recall,IFR,0.4183016,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A084,2,T2,free_recall,IFR,-0.43802726,27.25,2025-12-02T15:24:02.960793,Late,0.12916666666666674
A084,3,T3,free_recall,IFR,-0.0573422,91.97,2025-12-02T15:24:02.960793,Late,2.825833333333333
A084,4,T4,free_recall,IFR,-0.6182798,162.51,2025-12-02T15:24:02.960793,Late,5.765
A085,1,T1,free_recall,IFR,-0.031216,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A085,2,T2,free_recall,IFR,1.1066616,24.51,2025-12-02T15:24:02.960793,Late,0.015000000000000124
A085,3,T3,free_recall,IFR,0.061248675,71.4,2025-12-02T15:24:02.960793,Late,1.9687500000000002
A085,4,T4,free_recall,IFR,-0.76523185,170.65,2025-12-02T15:24:02.960793,Late,6.104166666666667
A086,1,T1,free_recall,IFR,0.38950622,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A086,2,T2,free_recall,IFR,-0.14577931,23.47,2025-12-02T15:24:02.960793,Early,0.9779166666666667
A086,3,T3,free_recall,IFR,-1.0502772,145.29,2025-12-02T15:24:02.960793,Late,5.047499999999999
A086,4,T4,free_recall,IFR,-0.8074584,169.55,2025-12-02T15:24:02.960793,Late,6.058333333333334
A087,1,T1,free_recall,IFR,0.78208005,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A087,2,T2,free_recall,IFR,1.0232055,31.07,2025-12-02T15:24:02.960793,Late,0.2883333333333334
A087,3,T3,free_recall,IFR,0.5696994,72.8,2025-12-02T15:24:02.960793,Late,2.027083333333333
A087,4,T4,free_recall,IFR,0.74973524,144.2,2025-12-02T15:24:02.960793,Late,5.002083333333332
A088,1,T1,free_recall,IFR,1.4914855,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A088,2,T2,free_recall,IFR,2.2012293,24.25,2025-12-02T15:24:02.960793,Late,0.004166666666666726
A088,3,T3,free_recall,IFR,1.2592479,74.91,2025-12-02T15:24:02.960793,Late,2.1149999999999998
A088,4,T4,free_recall,IFR,1.9822054,149.93,2025-12-02T15:24:02.960793,Late,5.240833333333334
A089,1,T1,free_recall,IFR,0.9941269,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A089,2,T2,free_recall,IFR,1.1067888,32.14,2025-12-02T15:24:02.960793,Late,0.33291666666666675
A089,3,T3,free_recall,IFR,0.42236474,79.34,2025-12-02T15:24:02.960793,Late,2.2995833333333335
A089,4,T4,free_recall,IFR,-0.14824519,146.96,2025-12-02T15:24:02.960793,Late,5.117083333333333
A090,1,T1,free_recall,IFR,0.5147539,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A090,2,T2,free_recall,IFR,-0.14470427,23.54,2025-12-02T15:24:02.960793,Early,0.9808333333333333
A090,3,T3,free_recall,IFR,-1.0755081,95.42,2025-12-02T15:24:02.960793,Late,2.969583333333334
A090,4,T4,free_recall,IFR,-0.72259337,144.07,2025-12-02T15:24:02.960793,Late,4.996666666666666
A091,1,T1,free_recall,IFR,0.56830114,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A091,2,T2,free_recall,IFR,-0.024470944,22.2,2025-12-02T15:24:02.960793,Early,0.9249999999999999
A091,3,T3,free_recall,IFR,-1.0722411,73.64,2025-12-02T15:24:02.960793,Late,2.0620833333333333
A091,4,T4,free_recall,IFR,-0.80329055,142.61,2025-12-02T15:24:02.960793,Late,4.935833333333334
A092,1,T1,free_recall,IFR,-0.20546757,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A092,2,T2,free_recall,IFR,-1.1036576,22.83,2025-12-02T15:24:02.960793,Early,0.9512499999999999
A092,3,T3,free_recall,IFR,-0.9559158,71.31,2025-12-02T15:24:02.960793,Late,1.965
A092,4,T4,free_recall,IFR,-1.0151985,146.16,2025-12-02T15:24:02.960793,Late,5.083749999999999
A093,1,T1,free_recall,IFR,0.5351138,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A093,2,T2,free_recall,IFR,1.1764531,22.09,2025-12-02T15:24:02.960793,Early,0.9204166666666667
A093,3,T3,free_recall,IFR,0.49807674,70.22,2025-12-02T15:24:02.960793,Late,1.9195833333333334
A093,4,T4,free_recall,IFR,0.36329606,140.95,2025-12-02T15:24:02.960793,Late,4.866666666666666
A094,1,T1,free_recall,IFR,-0.95102084,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A094,2,T2,free_recall,IFR,-0.08161993,22.98,2025-12-02T15:24:02.960793,Early,0.9575
A094,3,T3,free_recall,IFR,-1.1016859,76.21,2025-12-02T15:24:02.960793,Late,2.1691666666666665
A094,4,T4,free_recall,IFR,-0.83792824,149.99,2025-12-02T15:24:02.960793,Late,5.243333333333333
A095,1,T1,free_recall,IFR,1.80899,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A095,2,T2,free_recall,IFR,-0.14235677,29.71,2025-12-02T15:24:02.960793,Late,0.23166666666666677
A095,3,T3,free_recall,IFR,-0.18422538,78.76,2025-12-02T15:24:02.960793,Late,2.275416666666667
A095,4,T4,free_recall,IFR,-0.21127401,148.79,2025-12-02T15:24:02.960793,Late,5.1933333333333325
A096,1,T1,free_recall,IFR,-0.41371152,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A096,2,T2,free_recall,IFR,-0.7807312,24.49,2025-12-02T15:24:02.960793,Late,0.01416666666666666
A096,3,T3,free_recall,IFR,-1.6348042,71.19,2025-12-02T15:24:02.960793,Late,1.96
A096,4,T4,free_recall,IFR,-1.5612783,143.66,2025-12-02T15:24:02.960793,Late,4.979583333333333
A097,1,T1,free_recall,IFR,0.35705918,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A097,2,T2,free_recall,IFR,-0.31381193,24.37,2025-12-02T15:24:02.960793,Late,0.009166666666666767
A097,3,T3,free_recall,IFR,0.67599416,70.83,2025-12-02T15:24:02.960793,Late,1.945
A097,4,T4,free_recall,IFR,-0.4779618,144.85,2025-12-02T15:24:02.960793,Late,5.029166666666666
A098,1,T1,free_recall,IFR,0.4863022,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A098,2,T2,free_recall,IFR,0.35508934,25.77,2025-12-02T15:24:02.960793,Late,0.06750000000000005
A098,3,T3,free_recall,IFR,1.2622093,78.84,2025-12-02T15:24:02.960793,Late,2.27875
A098,4,T4,free_recall,IFR,-0.91847074,146.29,2025-12-02T15:24:02.960793,Late,5.089166666666666
A099,1,T1,free_recall,IFR,0.5947077,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A099,2,T2,free_recall,IFR,0.9436256,28.75,2025-12-02T15:24:02.960793,Late,0.19166666666666674
A099,3,T3,free_recall,IFR,0.5655428,78.57,2025-12-02T15:24:02.960793,Late,2.2674999999999996
A099,4,T4,free_recall,IFR,1.2966081,143.51,2025-12-02T15:24:02.960793,Late,4.973333333333333
A100,1,T1,free_recall,IFR,0.15649687,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A100,2,T2,free_recall,IFR,1.812935,31.14,2025-12-02T15:24:02.960793,Late,0.29125000000000006
A100,3,T3,free_recall,IFR,0.31755033,75.34,2025-12-02T15:24:02.960793,Late,2.132916666666667
A100,4,T4,free_recall,IFR,0.07595712,146.8,2025-12-02T15:24:02.960793,Late,5.110416666666667
A101,1,T1,free_recall,IFR,-0.3487501,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A101,2,T2,free_recall,IFR,-1.0621837,29.12,2025-12-02T15:24:02.960793,Late,0.20708333333333342
A101,3,T3,free_recall,IFR,-1.3082596,75.21,2025-12-02T15:24:02.960793,Late,2.1275
A101,4,T4,free_recall,IFR,-0.9258172,150.22,2025-12-02T15:24:02.960793,Late,5.252916666666667
A102,1,T1,free_recall,IFR,-0.45942888,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A102,2,T2,free_recall,IFR,1.2470385,29.13,2025-12-02T15:24:02.960793,Late,0.20750000000000002
A102,3,T3,free_recall,IFR,-0.7463703,75.27,2025-12-02T15:24:02.960793,Late,2.13
A102,4,T4,free_recall,IFR,0.35073677,150.41,2025-12-02T15:24:02.960793,Late,5.260833333333333
A103,1,T1,free_recall,IFR,1.6094108,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A103,2,T2,free_recall,IFR,-0.4749365,27.26,2025-12-02T15:24:02.960793,Late,0.12958333333333347
A103,3,T3,free_recall,IFR,-1.2749491,80.24,2025-12-02T15:24:02.960793,Late,2.337083333333333
A103,4,T4,free_recall,IFR,-0.7590711,149.72,2025-12-02T15:24:02.960793,Late,5.232083333333333
A104,1,T1,free_recall,IFR,1.8006684,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A104,2,T2,free_recall,IFR,0.63661397,22.6,2025-12-02T15:24:02.960793,Early,0.9416666666666668
A104,3,T3,free_recall,IFR,-0.25256342,72.62,2025-12-02T15:24:02.960793,Late,2.0195833333333337
A104,4,T4,free_recall,IFR,-1.6931355,145.78,2025-12-02T15:24:02.960793,Late,5.067916666666666
A105,1,T1,free_recall,IFR,0.6124308,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A105,2,T2,free_recall,IFR,0.6128357,22.77,2025-12-02T15:24:02.960793,Early,0.94875
A105,3,T3,free_recall,IFR,-0.43068558,69.46,2025-12-02T15:24:02.960793,Late,1.8879166666666665
A105,4,T4,free_recall,IFR,-0.08775301,146.2,2025-12-02T15:24:02.960793,Late,5.085416666666666
A106,1,T1,free_recall,IFR,1.270947,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A106,2,T2,free_recall,IFR,-0.42703262,22.64,2025-12-02T15:24:02.960793,Early,0.9433333333333334
A106,3,T3,free_recall,IFR,0.37435147,66.08,2025-12-02T15:24:02.960793,Late,1.7470833333333333
A106,4,T4,free_recall,IFR,1.085603,147.13,2025-12-02T15:24:02.960793,Late,5.1241666666666665
A107,1,T1,free_recall,IFR,-0.8262498,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A107,2,T2,free_recall,IFR,-1.2923126,26.22,2025-12-02T15:24:02.960793,Late,0.08625000000000001
A107,3,T3,free_recall,IFR,-0.8783097,71.45,2025-12-02T15:24:02.960793,Late,1.9708333333333334
A107,4,T4,free_recall,IFR,-0.54525477,145.95,2025-12-02T15:24:02.960793,Late,5.074999999999999
A108,1,T1,free_recall,IFR,-0.5137304,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A108,2,T2,free_recall,IFR,-0.843856,27.61,2025-12-02T15:24:02.960793,Late,0.1441666666666667
A108,3,T3,free_recall,IFR,-0.07909426,68.96,2025-12-02T15:24:02.960793,Late,1.8670833333333332
A108,4,T4,free_recall,IFR,-1.6712129,152.12,2025-12-02T15:24:02.960793,Late,5.332083333333333
A109,1,T1,free_recall,IFR,-0.14437068,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A109,2,T2,free_recall,IFR,-1.270778,24.65,2025-12-02T15:24:02.960793,Late,0.020833333333333332
A109,3,T3,free_recall,IFR,0.009080338,71.17,2025-12-02T15:24:02.960793,Late,1.9591666666666667
A109,4,T4,free_recall,IFR,-1.5646012,149.87,2025-12-02T15:24:02.960793,Late,5.238333333333333
A010,1,T1,cued_recall,ICR,2.3076186,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A010,2,T2,cued_recall,ICR,0.50561595,21.9,2025-12-02T15:24:02.960793,Early,0.9125
A010,3,T3,cued_recall,ICR,-0.34386626,80.88,2025-12-02T15:24:02.960793,Late,2.36375
A010,4,T4,cued_recall,ICR,0.39210933,145.31,2025-12-02T15:24:02.960793,Late,5.048333333333333
A011,1,T1,cued_recall,ICR,0.5639205,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A011,2,T2,cued_recall,ICR,-0.21693763,24.57,2025-12-02T15:24:02.960793,Late,0.01750000000000007
A011,3,T3,cued_recall,ICR,-0.11885676,72.55,2025-12-02T15:24:02.960793,Late,2.0166666666666666
A011,4,T4,cued_recall,ICR,-0.40435803,148.85,2025-12-02T15:24:02.960793,Late,5.195833333333333
A012,1,T1,cued_recall,ICR,0.84081537,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A012,2,T2,cued_recall,ICR,-0.011747679,25.6,2025-12-02T15:24:02.960793,Late,0.060416666666666785
A012,3,T3,cued_recall,ICR,0.46904305,166.33,2025-12-02T15:24:02.960793,Late,5.924166666666667
A012,4,T4,cued_recall,ICR,-1.1657566,166.87,2025-12-02T15:24:02.960793,Late,5.946666666666666
A013,1,T1,cued_recall,ICR,-0.06196794,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A013,2,T2,cued_recall,ICR,-0.72638094,24.77,2025-12-02T15:24:02.960793,Late,0.025833333333333375
A013,3,T3,cued_recall,ICR,1.0730467,79.66,2025-12-02T15:24:02.960793,Late,2.3129166666666667
A013,4,T4,cued_recall,ICR,-1.4795078,147.13,2025-12-02T15:24:02.960793,Late,5.1241666666666665
A014,1,T1,cued_recall,ICR,0.5662233,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A014,2,T2,cued_recall,ICR,1.1082016,25.66,2025-12-02T15:24:02.960793,Late,0.06291666666666673
A014,3,T3,cued_recall,ICR,0.03844115,70.56,2025-12-02T15:24:02.960793,Late,1.93375
A014,4,T4,cued_recall,ICR,-0.97037005,148.87,2025-12-02T15:24:02.960793,Late,5.196666666666666
A015,1,T1,cued_recall,ICR,1.659924,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A015,2,T2,cued_recall,ICR,1.7755525,23.69,2025-12-02T15:24:02.960793,Early,0.9870833333333334
A015,3,T3,cued_recall,ICR,1.6194718,70.59,2025-12-02T15:24:02.960793,Late,1.9350000000000003
A015,4,T4,cued_recall,ICR,-0.014565401,146.54,2025-12-02T15:24:02.960793,Late,5.0995833333333325
A016,1,T1,cued_recall,ICR,1.3016679,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A016,2,T2,cued_recall,ICR,1.4167509,32.85,2025-12-02T15:24:02.960793,Late,0.3625000000000001
A016,3,T3,cued_recall,ICR,-0.14719886,80.64,2025-12-02T15:24:02.960793,Late,2.3537500000000002
A016,4,T4,cued_recall,ICR,-1.0612006,150.8,2025-12-02T15:24:02.960793,Late,5.277083333333334
A017,1,T1,cued_recall,ICR,-0.64893633,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A017,2,T2,cued_recall,ICR,0.68695086,20.61,2025-12-02T15:24:02.960793,Early,0.85875
A017,3,T3,cued_recall,ICR,0.23617989,61.28,2025-12-02T15:24:02.960793,Late,1.5470833333333334
A017,4,T4,cued_recall,ICR,1.1511014,140.49,2025-12-02T15:24:02.960793,Late,4.8475
A018,1,T1,cued_recall,ICR,1.2432209,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A018,2,T2,cued_recall,ICR,0.6348993,34.03,2025-12-02T15:24:02.960793,Late,0.4116666666666668
A018,3,T3,cued_recall,ICR,-0.3062067,83.64,2025-12-02T15:24:02.960793,Late,2.4787500000000002
A018,4,T4,cued_recall,ICR,0.14981274,150.87,2025-12-02T15:24:02.960793,Late,5.28
A019,1,T1,cued_recall,ICR,-0.40954873,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A019,2,T2,cued_recall,ICR,-0.72419274,28.69,2025-12-02T15:24:02.960793,Late,0.1891666666666668
A019,3,T3,cued_recall,ICR,-0.7890297,83.68,2025-12-02T15:24:02.960793,Late,2.480416666666667
A019,4,T4,cued_recall,ICR,-0.43077806,154.76,2025-12-02T15:24:02.960793,Late,5.442083333333333
A020,1,T1,cued_recall,ICR,-0.19779886,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A020,2,T2,cued_recall,ICR,0.26416394,26.85,2025-12-02T15:24:02.960793,Late,0.11250000000000011
A020,3,T3,cued_recall,ICR,-0.7218849,78.25,2025-12-02T15:24:02.960793,Late,2.254166666666667
A020,4,T4,cued_recall,ICR,-2.0933332,145.78,2025-12-02T15:24:02.960793,Late,5.067916666666666
A021,1,T1,cued_recall,ICR,1.0224657,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A021,2,T2,cued_recall,ICR,0.23119716,30.21,2025-12-02T15:24:02.960793,Late,0.2525000000000001
A021,3,T3,cued_recall,ICR,-0.09928185,74.19,2025-12-02T15:24:02.960793,Late,2.085
A021,4,T4,cued_recall,ICR,0.77135384,140.39,2025-12-02T15:24:02.960793,Late,4.843333333333333
A022,1,T1,cued_recall,ICR,0.08487166,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A022,2,T2,cued_recall,ICR,0.80793685,24.15,2025-12-02T15:24:02.960793,Late,0.0
A022,3,T3,cued_recall,ICR,0.55696887,74.46,2025-12-02T15:24:02.960793,Late,2.09625
A022,4,T4,cued_recall,ICR,0.63891745,141.71,2025-12-02T15:24:02.960793,Late,4.898333333333333
A023,1,T1,cued_recall,ICR,0.8567801,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A023,2,T2,cued_recall,ICR,0.26234666,25.63,2025-12-02T15:24:02.960793,Late,0.06166666666666668
A023,3,T3,cued_recall,ICR,0.40942284,72.2,2025-12-02T15:24:02.960793,Late,2.0020833333333337
A023,4,T4,cued_recall,ICR,0.22926755,145.07,2025-12-02T15:24:02.960793,Late,5.038333333333333
A024,1,T1,cued_recall,ICR,-0.18276915,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A024,2,T2,cued_recall,ICR,0.632458,29.57,2025-12-02T15:24:02.960793,Late,0.2258333333333334
A024,3,T3,cued_recall,ICR,-0.5480257,91.47,2025-12-02T15:24:02.960793,Late,2.8049999999999997
A024,4,T4,cued_recall,ICR,-1.3661549,145.65,2025-12-02T15:24:02.960793,Late,5.0625
A025,1,T1,cued_recall,ICR,1.6351862,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A025,2,T2,cued_recall,ICR,1.7770549,23.33,2025-12-02T15:24:02.960793,Early,0.9720833333333333
A025,3,T3,cued_recall,ICR,-0.15167001,72.94,2025-12-02T15:24:02.960793,Late,2.0329166666666665
A025,4,T4,cued_recall,ICR,-0.76431817,137.74,2025-12-02T15:24:02.960793,Late,4.732916666666667
A026,1,T1,cued_recall,ICR,1.1173441,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A026,2,T2,cued_recall,ICR,0.28154746,26.48,2025-12-02T15:24:02.960793,Late,0.09708333333333341
A026,3,T3,cued_recall,ICR,0.8135648,75.46,2025-12-02T15:24:02.960793,Late,2.1379166666666665
A026,4,T4,cued_recall,ICR,-0.47460285,147.65,2025-12-02T15:24:02.960793,Late,5.145833333333333
A027,1,T1,cued_recall,ICR,0.56165755,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A027,2,T2,cued_recall,ICR,0.6846959,28.26,2025-12-02T15:24:02.960793,Late,0.17125000000000012
A027,3,T3,cued_recall,ICR,-0.94683594,74.58,2025-12-02T15:24:02.960793,Late,2.10125
A027,4,T4,cued_recall,ICR,-0.47532603,145.92,2025-12-02T15:24:02.960793,Late,5.0737499999999995
A028,1,T1,cued_recall,ICR,2.2565992,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A028,2,T2,cued_recall,ICR,-0.061017342,22.82,2025-12-02T15:24:02.960793,Early,0.9508333333333333
A028,3,T3,cued_recall,ICR,0.45241958,72.26,2025-12-02T15:24:02.960793,Late,2.0045833333333336
A028,4,T4,cued_recall,ICR,-0.528568,138.91,2025-12-02T15:24:02.960793,Late,4.781666666666666
A029,1,T1,cued_recall,ICR,1.9823364,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A029,2,T2,cued_recall,ICR,0.30846474,28.43,2025-12-02T15:24:02.960793,Late,0.17833333333333337
A029,3,T3,cued_recall,ICR,1.6233219,93.26,2025-12-02T15:24:02.960793,Late,2.879583333333334
A029,4,T4,cued_recall,ICR,0.09506731,143.14,2025-12-02T15:24:02.960793,Late,4.957916666666666
A030,1,T1,cued_recall,ICR,0.42693013,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A030,2,T2,cued_recall,ICR,0.69716036,32.95,2025-12-02T15:24:02.960793,Late,0.36666666666666686
A030,3,T3,cued_recall,ICR,0.42517364,71.93,2025-12-02T15:24:02.960793,Late,1.9908333333333337
A030,4,T4,cued_recall,ICR,0.6671635,150.46,2025-12-02T15:24:02.960793,Late,5.2629166666666665
A031,1,T1,cued_recall,ICR,1.4814626,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A031,2,T2,cued_recall,ICR,0.110624164,32.41,2025-12-02T15:24:02.960793,Late,0.34416666666666657
A031,3,T3,cued_recall,ICR,-0.1332235,71.56,2025-12-02T15:24:02.960793,Late,1.9754166666666668
A031,4,T4,cued_recall,ICR,-1.0655026,143.85,2025-12-02T15:24:02.960793,Late,4.9875
A032,1,T1,cued_recall,ICR,0.9454206,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A032,2,T2,cued_recall,ICR,-0.39917567,57.18,2025-12-02T15:24:02.960793,Late,1.37625
A032,3,T3,cued_recall,ICR,0.39128196,80.16,2025-12-02T15:24:02.960793,Late,2.3337499999999998
A032,4,T4,cued_recall,ICR,1.7303392,144.51,2025-12-02T15:24:02.960793,Late,5.015
A033,1,T1,cued_recall,ICR,0.14129296,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A033,2,T2,cued_recall,ICR,0.38250932,29.16,2025-12-02T15:24:02.960793,Late,0.20875000000000007
A033,3,T3,cued_recall,ICR,0.8144951,72.6,2025-12-02T15:24:02.960793,Late,2.01875
A033,4,T4,cued_recall,ICR,-0.39993677,168.33,2025-12-02T15:24:02.960793,Late,6.0075
A034,1,T1,cued_recall,ICR,1.903067,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A034,2,T2,cued_recall,ICR,1.1695625,26.08,2025-12-02T15:24:02.960793,Late,0.08041666666666665
A034,3,T3,cued_recall,ICR,0.31177452,74.28,2025-12-02T15:24:02.960793,Late,2.08875
A034,4,T4,cued_recall,ICR,-0.009669799,145.38,2025-12-02T15:24:02.960793,Late,5.05125
A035,1,T1,cued_recall,ICR,-0.5415187,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A035,2,T2,cued_recall,ICR,1.0356543,44.76,2025-12-02T15:24:02.960793,Late,0.85875
A035,3,T3,cued_recall,ICR,-0.39255425,79.98,2025-12-02T15:24:02.960793,Late,2.3262500000000004
A035,4,T4,cued_recall,ICR,-0.92812026,152.47,2025-12-02T15:24:02.960793,Late,5.346666666666667
A036,1,T1,cued_recall,ICR,1.2325392,1.0,2025-12-02T15:24:02.960793,Early,0.041666666666666664
A036,2,T2,cued_recall,ICR,-0.050014295,21.63,2025-12-02T15:24:02.960793,Early,0.90125
A036,3,T3,cued_recall,ICR,-0.21859926,71.47,2025-12-02T15:24:02.960793,Late,1.9716666666666667
A036,4,T4,cued_recall,ICR,-1.234061,143.85,2025-12-02T15:24:02.960793,Late,4.9875
