Segment,paradigm,Days_within,test,prob_observed,prob_predicted,CI_lower,CI_upper,slope,data_type
Early,IRE,0.8957675438596491,,,0.585689263185657,,,-0.3250408402068916,prediction
Early,IRE,0.9460087719298246,,,0.5817210945750558,,,-0.3250408402068916,prediction
Early,IRE,0.99625,,,0.5777423206689641,,,-0.3250408402068916,prediction
Late,IFR,0.0,,,0.532474546536212,,,-0.1020458440774906,prediction
Late,IFR,0.15684322033898304,,,0.5284881389725918,,,-0.1020458440774906,prediction
Late,IFR,0.3136864406779661,,,0.5244980945569009,,,-0.1020458440774906,prediction
Late,IFR,0.47052966101694915,,,0.5205049200128322,,,-0.1020458440774906,prediction
Late,IFR,0.6273728813559322,,,0.5165091236617512,,,-0.1020458440774906,prediction
Late,IFR,0.7842161016949152,,,0.512511215164687,,,-0.1020458440774906,prediction
Late,IFR,0.9410593220338983,,,0.5085117052628714,,,-0.1020458440774906,prediction
Late,IFR,1.0979025423728812,,,0.5045111055171039,,,-0.1020458440774906,prediction
Late,IFR,1.2547457627118643,,,0.500509928046227,,,-0.1020458440774906,prediction
Late,IFR,1.4115889830508475,,,0.4965086852649932,,,-0.1020458440774906,prediction
Late,IFR,1.5684322033898304,,,0.49250788962161146,,,-0.1020458440774906,prediction
Late,IFR,1.7252754237288135,,,0.48850805333525527,,,-0.1020458440774906,prediction
Late,IFR,1.8821186440677966,,,0.48450968813382217,,,-0.1020458440774906,prediction
Late,IFR,2.0389618644067795,,,0.4805133049922261,,,-0.1020458440774906,prediction
Late,IFR,2.1958050847457624,,,0.47651941387150903,,,-0.1020458440774906,prediction
Late,IFR,2.3526483050847458,,,0.4725285234590542,,,-0.1020458440774906,prediction
Late,IFR,2.5094915254237287,,,0.468541140910181,,,-0.1020458440774906,prediction
Late,IFR,2.6663347457627116,,,0.4645577715913993,,,-0.1020458440774906,prediction
Late,IFR,2.823177966101695,,,0.4605789188256001,,,-0.1020458440774906,prediction
Late,IFR,2.980021186440678,,,0.45660508363945157,,,-0.1020458440774906,prediction
Late,IFR,3.1368644067796607,,,0.45263676451326923,,,-0.1020458440774906,prediction
Late,IFR,3.293707627118644,,,0.44867445713362214,,,-0.1020458440774906,prediction
Late,IFR,3.450550847457627,,,0.4447186541489341,,,-0.1020458440774906,prediction
Late,IFR,3.60739406779661,,,0.44076984492832993,,,-0.1020458440774906,prediction
Late,IFR,3.764237288135593,,,0.43682851532397604,,,-0.1020458440774906,prediction
Late,IFR,3.921080508474576,,,0.43289514743715224,,,-0.1020458440774906,prediction
Late,IFR,4.077923728813559,,,0.42897021938829094,,,-0.1020458440774906,prediction
Late,IFR,4.234766949152542,,,0.4250542050912066,,,-0.1020458440774906,prediction
Late,IFR,4.391610169491525,,,0.4211475740317376,,,-0.1020458440774906,prediction
Late,IFR,4.548453389830509,,,0.41725079105100726,,,-0.1020458440774906,prediction
Late,IFR,4.7052966101694915,,,0.41336431613351127,,,-0.1020458440774906,prediction
Late,IFR,4.862139830508474,,,0.4094886042002209,,,-0.1020458440774906,prediction
Late,IFR,5.018983050847457,,,0.40562410490689016,,,-0.1020458440774906,prediction
Late,IFR,5.17582627118644,,,0.4017712624477424,,,-0.1020458440774906,prediction
Late,IFR,5.332669491525423,,,0.39793051536470386,,,-0.1020458440774906,prediction
Late,IFR,5.489512711864406,,,0.39410229636234045,,,-0.1020458440774906,prediction
Late,IFR,5.64635593220339,,,0.3902870321286466,,,-0.1020458440774906,prediction
Late,IFR,5.803199152542373,,,0.38648514316182514,,,-0.1020458440774906,prediction
Late,IFR,5.960042372881356,,,0.38269704360318363,,,-0.1020458440774906,prediction
Late,IFR,6.1168855932203385,,,0.3789231410762683,,,-0.1020458440774906,prediction
Late,IFR,6.273728813559321,,,0.3751638365323412,,,-0.1020458440774906,prediction
Late,IFR,6.430572033898304,,,0.37141952410229956,,,-0.1020458440774906,prediction
Late,IFR,6.587415254237288,,,0.36769059095512374,,,-0.1020458440774906,prediction
Late,IFR,6.744258474576271,,,0.3639774171629321,,,-0.1020458440774906,prediction
Late,IFR,6.901101694915254,,,0.3602803755727081,,,-0.1020458440774906,prediction
Late,IFR,7.057944915254237,,,0.35659983168475745,,,-0.1020458440774906,prediction
Late,IFR,7.21478813559322,,,0.35293614353794167,,,-0.1020458440774906,prediction
Late,IFR,7.371631355932203,,,0.34928966160172326,,,-0.1020458440774906,prediction
Late,IFR,7.528474576271186,,,0.3456607286750492,,,-0.1020458440774906,prediction
Late,IFR,7.685317796610169,,,0.3420496797920906,,,-0.1020458440774906,prediction
Late,IFR,7.842161016949152,,,0.33845684213484234,,,-0.1020458440774906,prediction
Late,IFR,7.999004237288135,,,0.33488253495258186,,,-0.1020458440774906,prediction
Late,IFR,8.155847457627118,,,0.3313270694881736,,,-0.1020458440774906,prediction
Late,IFR,8.312690677966101,,,0.3277907489111974,,,-0.1020458440774906,prediction
Late,IFR,8.469533898305084,,,0.3242738682578705,,,-0.1020458440774906,prediction
Late,IFR,8.626377118644067,,,0.32077671437772337,,,-0.1020458440774906,prediction
Late,IFR,8.78322033898305,,,0.3172995658869799,,,-0.1020458440774906,prediction
Late,IFR,8.940063559322033,,,0.31384269312858837,,,-0.1020458440774906,prediction
Late,IFR,9.096906779661017,,,0.3104063581388351,,,-0.1020458440774906,prediction
Late,IFR,9.25375,,,0.3069908146204713,,,-0.1020458440774906,prediction
Late,ICR,0.0,,,0.54586097012199,,,-0.1222207730405088,prediction
Late,ICR,0.15684322033898304,,,0.5411048774624047,,,-0.1222207730405088,prediction
Late,ICR,0.3136864406779661,,,0.5363412839011922,,,-0.1222207730405088,prediction
Late,ICR,0.47052966101694915,,,0.5315710488566832,,,-0.1222207730405088,prediction
Late,ICR,0.6273728813559322,,,0.5267950365886658,,,-0.1222207730405088,prediction
Late,ICR,0.7842161016949152,,,0.5220141155766121,,,-0.1222207730405088,prediction
Late,ICR,0.9410593220338983,,,0.5172291578913731,,,-0.1222207730405088,prediction
Late,ICR,1.0979025423728812,,,0.5124410385612969,,,-0.1222207730405088,prediction
Late,ICR,1.2547457627118643,,,0.5076506349337503,,,-0.1222207730405088,prediction
Late,ICR,1.4115889830508475,,,0.502858826033028,,,-0.1222207730405088,prediction
Late,ICR,1.5684322033898304,,,0.4980664919156474,,,-0.1222207730405088,prediction
Late,ICR,1.7252754237288135,,,0.4932745130240326,,,-0.1222207730405088,prediction
Late,ICR,1.8821186440677966,,,0.4884837695395959,,,-0.1222207730405088,prediction
Late,ICR,2.0389618644067795,,,0.48369514073622727,,,-0.1222207730405088,prediction
Late,ICR,2.1958050847457624,,,0.4789095043351995,,,-0.1222207730405088,prediction
Late,ICR,2.3526483050847458,,,0.474127735862495,,,-0.1222207730405088,prediction
Late,ICR,2.5094915254237287,,,0.46935070800955164,,,-0.1222207730405088,prediction
Late,ICR,2.6663347457627116,,,0.46457928999841847,,,-0.1222207730405088,prediction
Late,ICR,2.823177966101695,,,0.45981434695229734,,,-0.1222207730405088,prediction
Late,ICR,2.980021186440678,,,0.45505673927243506,,,-0.1222207730405088,prediction
Late,ICR,3.1368644067796607,,,0.45030732202231155,,,-0.1222207730405088,prediction
Late,ICR,3.293707627118644,,,0.4455669443200514,,,-0.1222207730405088,prediction
Late,ICR,3.450550847457627,,,0.4408364487399651,,,-0.1222207730405088,prediction
Late,ICR,3.60739406779661,,,0.4361166707240999,,,-0.1222207730405088,prediction
Late,ICR,3.764237288135593,,,0.4314084380046573,,,-0.1222207730405088,prediction
Late,ICR,3.921080508474576,,,0.4267125700381033,,,-0.1222207730405088,prediction
Late,ICR,4.077923728813559,,,0.4220298774517692,,,-0.1222207730405088,prediction
Late,ICR,4.234766949152542,,,0.4173611615037065,,,-0.1222207730405088,prediction
Late,ICR,4.391610169491525,,,0.41270721355653006,,,-0.1222207730405088,prediction
Late,ICR,4.548453389830509,,,0.40806881456594096,,,-0.1222207730405088,prediction
Late,ICR,4.7052966101694915,,,0.4034467345845929,,,-0.1222207730405088,prediction
Late,ICR,4.862139830508474,,,0.3988417322819185,,,-0.1222207730405088,prediction
Late,ICR,5.018983050847457,,,0.3942545544805005,,,-0.1222207730405088,prediction
Late,ICR,5.17582627118644,,,0.38968593570952703,,,-0.1222207730405088,prediction
Late,ICR,5.332669491525423,,,0.38513659777583154,,,-0.1222207730405088,prediction
Late,ICR,5.489512711864406,,,0.38060724935297396,,,-0.1222207730405088,prediction
Late,ICR,5.64635593220339,,,0.376098585588781,,,-0.1222207730405088,prediction
Late,ICR,5.803199152542373,,,0.37161128773171426,,,-0.1222207730405088,prediction
Late,ICR,5.960042372881356,,,0.36714602277639785,,,-0.1222207730405088,prediction
Late,ICR,6.1168855932203385,,,0.36270344312858877,,,-0.1222207730405088,prediction
Late,ICR,6.273728813559321,,,0.35828418628983366,,,-0.1222207730405088,prediction
Late,ICR,6.430572033898304,,,0.35388887456200796,,,-0.1222207730405088,prediction
Late,ICR,6.587415254237288,,,0.349518114771895,,,-0.1222207730405088,prediction
Late,ICR,6.744258474576271,,,0.34517249801591593,,,-0.1222207730405088,prediction
Late,ICR,6.901101694915254,,,0.3408525994250819,,,-0.1222207730405088,prediction
Late,ICR,7.057944915254237,,,0.33655897795019646,,,-0.1222207730405088,prediction
Late,ICR,7.21478813559322,,,0.33229217616729695,,,-0.1222207730405088,prediction
Late,ICR,7.371631355932203,,,0.32805272010328224,,,-0.1222207730405088,prediction
Late,ICR,7.528474576271186,,,0.3238411190816371,,,-0.1222207730405088,prediction
Late,ICR,7.685317796610169,,,0.31965786558812376,,,-0.1222207730405088,prediction
Late,ICR,7.842161016949152,,,0.31550343515627655,,,-0.1222207730405088,prediction
Late,ICR,7.999004237288135,,,0.31137828627249803,,,-0.1222207730405088,prediction
Late,ICR,8.155847457627118,,,0.3072828603005233,,,-0.1222207730405088,prediction
Late,ICR,8.312690677966101,,,0.30321758142498423,,,-0.1222207730405088,prediction
Late,ICR,8.469533898305084,,,0.29918285661377697,,,-0.1222207730405088,prediction
Late,ICR,8.626377118644067,,,0.2951790755989041,,,-0.1222207730405088,prediction
Late,ICR,8.78322033898305,,,0.2912066108754356,,,-0.1222207730405088,prediction
Late,ICR,8.940063559322033,,,0.2872658177182069,,,-0.1222207730405088,prediction
Late,ICR,9.096906779661017,,,0.28335703421584785,,,-0.1222207730405088,prediction
Late,ICR,9.25375,,,0.2794805813217117,,,-0.1222207730405088,prediction
Late,IRE,0.0,,,0.5353376783602547,,,-0.1243395276379008,prediction
Late,IRE,0.15684322033898304,,,0.5304833868138359,,,-0.1243395276379008,prediction
Late,IRE,0.3136864406779661,,,0.5256233204465455,,,-0.1243395276379008,prediction
Late,IRE,0.47052966101694915,,,0.5207583946432381,,,-0.1243395276379008,prediction
Late,IRE,0.6273728813559322,,,0.5158895284697418,,,-0.1243395276379008,prediction
Late,IRE,0.7842161016949152,,,0.5110176439807306,,,-0.1243395276379008,prediction
Late,IRE,0.9410593220338983,,,0.5061436655227847,,,-0.1243395276379008,prediction
Late,IRE,1.0979025423728812,,,0.5012685190337562,,,-0.1243395276379008,prediction
Late,IRE,1.2547457627118643,,,0.4963931313395662,,,-0.1243395276379008,prediction
Late,IRE,1.4115889830508475,,,0.4915184294495665,,,-0.1243395276379008,prediction
Late,IRE,1.5684322033898304,,,0.4866453398516058,,,-0.1243395276379008,prediction
Late,IRE,1.7252754237288135,,,0.48177478780793914,,,-0.1243395276379008,prediction
Late,IRE,1.8821186440677966,,,0.4769076966531144,,,-0.1243395276379008,prediction
Late,IRE,2.0389618644067795,,,0.4720449870949702,,,-0.1243395276379008,prediction
Late,IRE,2.1958050847457624,,,0.46718757651986637,,,-0.1243395276379008,prediction
Late,IRE,2.3526483050847458,,,0.462336378303257,,,-0.1243395276379008,prediction
Late,IRE,2.5094915254237287,,,0.4574923011267031,,,-0.1243395276379008,prediction
Late,IRE,2.6663347457627116,,,0.45265624830240175,,,-0.1243395276379008,prediction
Late,IRE,2.823177966101695,,,0.44782911710629314,,,-0.1243395276379008,prediction
Late,IRE,2.980021186440678,,,0.44301179812077346,,,-0.1243395276379008,prediction
Late,IRE,3.1368644067796607,,,0.43820517458802866,,,-0.1243395276379008,prediction
Late,IRE,3.293707627118644,,,0.4334101217749628,,,-0.1243395276379008,prediction
Late,IRE,3.450550847457627,,,0.4286275063506728,,,-0.1243395276379008,prediction
Late,IRE,3.60739406779661,,,0.4238581857773827,,,-0.1243395276379008,prediction
Late,IRE,3.764237288135593,,,0.4191030077157157,,,-0.1243395276379008,prediction
Late,IRE,3.921080508474576,,,0.4143628094451454,,,-0.1243395276379008,prediction
Late,IRE,4.077923728813559,,,0.4096384173004279,,,-0.1243395276379008,prediction
Late,IRE,4.234766949152542,,,0.40493064612477153,,,-0.1243395276379008,prediction
Late,IRE,4.391610169491525,,,0.40024029874046385,,,-0.1243395276379008,prediction
Late,IRE,4.548453389830509,,,0.3955681654376231,,,-0.1243395276379008,prediction
Late,IRE,4.7052966101694915,,,0.39091502348170437,,,-0.1243395276379008,prediction
Late,IRE,4.862139830508474,,,0.3862816366403337,,,-0.1243395276379008,prediction
Late,IRE,5.018983050847457,,,0.38166875473000544,,,-0.1243395276379008,prediction
Late,IRE,5.17582627118644,,,0.3770771131831201,,,-0.1243395276379008,prediction
Late,IRE,5.332669491525423,,,0.37250743263579883,,,-0.1243395276379008,prediction
Late,IRE,5.489512711864406,,,0.367960418536855,,,-0.1243395276379008,prediction
Late,IRE,5.64635593220339,,,0.36343676077825604,,,-0.1243395276379008,prediction
Late,IRE,5.803199152542373,,,0.3589371333473597,,,-0.1243395276379008,prediction
Late,IRE,5.960042372881356,,,0.35446219400115586,,,-0.1243395276379008,prediction
Late,IRE,6.1168855932203385,,,0.35001258396269874,,,-0.1243395276379008,prediction
Late,IRE,6.273728813559321,,,0.3455889276398643,,,-0.1243395276379008,prediction
Late,IRE,6.430572033898304,,,0.34119183236651707,,,-0.1243395276379008,prediction
Late,IRE,6.587415254237288,,,0.3368218881661259,,,-0.1243395276379008,prediction
Late,IRE,6.744258474576271,,,0.3324796675378204,,,-0.1243395276379008,prediction
Late,IRE,6.901101694915254,,,0.32816572526483107,,,-0.1243395276379008,prediction
Late,IRE,7.057944915254237,,,0.3238805982452176,,,-0.1243395276379008,prediction
Late,IRE,7.21478813559322,,,0.3196248053447389,,,-0.1243395276379008,prediction
Late,IRE,7.371631355932203,,,0.3153988472716828,,,-0.1243395276379008,prediction
Late,IRE,7.528474576271186,,,0.3112032064734284,,,-0.1243395276379008,prediction
Late,IRE,7.685317796610169,,,0.3070383470544782,,,-0.1243395276379008,prediction
Late,IRE,7.842161016949152,,,0.30290471471565644,,,-0.1243395276379008,prediction
Late,IRE,7.999004237288135,,,0.2988027367141386,,,-0.1243395276379008,prediction
Late,IRE,8.155847457627118,,,0.2947328218439377,,,-0.1243395276379008,prediction
Late,IRE,8.312690677966101,,,0.2906953604364479,,,-0.1243395276379008,prediction
Late,IRE,8.469533898305084,,,0.2866907243806089,,,-0.1243395276379008,prediction
Late,IRE,8.626377118644067,,,0.28271926716223145,,,-0.1243395276379008,prediction
Late,IRE,8.78322033898305,,,0.2787813239219956,,,-0.1243395276379008,prediction
Late,IRE,8.940063559322033,,,0.27487721153160993,,,-0.1243395276379008,prediction
Late,IRE,9.096906779661017,,,0.27100722868759736,,,-0.1243395276379008,prediction
Late,IRE,9.25375,,,0.2671716560221542,,,-0.1243395276379008,prediction
Early,ICR,0.0416666666666666,T1,0.6536558906020379,0.6534206617155878,0.6143428038660061,0.6909773068629409,-0.4197880065271531,observed
Early,ICR,0.930138888888889,T2,0.5700438169856683,0.563278230122743,0.4951772617647137,0.6418381991547784,-0.4197880065271531,observed
Early,IFR,0.0416666666666666,T1,0.6351678290880726,0.6348999125411592,0.5940808863816462,0.6743754711408495,-0.3680007147073622,observed
Early,IFR,0.930138888888889,T2,0.5613739553136089,0.5549020642655247,0.4854013035565625,0.6345743214544431,-0.3680007147073622,observed
Early,IRE,0.0416666666666666,T1,0.6514198513000166,0.6510802114583495,0.6092333596621271,0.6913592349713494,-0.3250408402068916,observed
Early,IRE,0.930138888888889,T2,0.5875846651140634,0.5817210945750558,0.5064876525059877,0.6641908977961228,-0.3250408402068916,observed
Late,ICR,0.27730811403508776,T2,0.5449178112074601,0.5363412839011922,0.4988439793830698,0.5902352501547969,-0.1222207730405088,observed
Late,ICR,2.2715875,T3,0.4658793027890353,0.4789095043351995,0.4271130561306461,0.505062116039556,-0.1222207730405088,observed
Late,ICR,5.30105,T4,0.3887541802715284,0.38513659777583154,0.35051371956826205,0.4284146926840772,-0.1222207730405088,observed
Late,IFR,0.27730811403508776,T2,0.5300490871753893,0.5244980945569009,0.48538307377079754,0.5742388976950044,-0.1020458440774906,observed
Late,IFR,2.2715875,T3,0.4638215598694486,0.47651941387150903,0.4248966015394219,0.5031924027486562,-0.1020458440774906,observed
Late,IFR,5.30105,T4,0.40359726120006173,0.39793051536470386,0.36457095321763167,0.4438828982616214,-0.1020458440774906,observed
Late,IRE,0.27730811403508776,T2,0.5313070481897528,0.5256233204465455,0.4843928554654258,0.5776742834340501,-0.1243395276379008,observed
Late,IRE,2.2715875,T3,0.4543742540425381,0.46718757651986637,0.4141467399959762,0.4952063515871147,-0.1243395276379008,observed
Late,IRE,5.30105,T4,0.37799721823601884,0.37250743263579883,0.3377839684410801,0.4199618100714555,-0.1243395276379008,observed
